"BroodRef","BirdID","NatalBroodID","RingedYN","LastStage","DeathDate","CrossFosteredYN","LastLiveRecord","HatchDate","MixedBroodYN","WeightedAge5","AgeCaptureAge5","RingingDate","RingingAge","DaysBetweenWeightedAge5andRinging","AvgBroodRingingAge","DurationSurvivalCheck","NbRinged","MeanA","MeanAdev","MeanAsim","MeanTotalProRate","MeanS","MeanSdev","MeanSsim","SocialMumID","SocialDadID","PairID","BreedingYear","HatchingDayAfter0401","PairBroodNb","NbHatched","XPriorResidence","MeanLogAdev","MeanLogSdev","MeanLogAdevAgeCat6","MeanLogSdevAgeCat6","MeanLogAdevAgeCat10","MeanLogSdevAgeCat10","MeanTotalProRateAgeCat6","MeanTotalProRateAgeCat10","MeanBroodSizeAgeCat6","MeanBroodSizeAgeCat10","NbChickd5"
55,2187,57,1,3,NA,1,"2006-07-28 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,3,20,3.68,16.32,20.7967771810664,11,3.275,7.725,76,287,"28776",2005,44,3,5,TRUE,0.202044655382727,0.337303336322101,0.257045102989891,0.349184272209575,0.147044207775563,0.325422400434628,18.8764051416429,22.71714922049,4,3,4
55,2188,57,1,3,NA,1,"2005-05-27 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,3,20,3.68,16.32,20.7967771810664,11,3.275,7.725,76,287,"28776",2005,44,3,5,TRUE,0.202044655382727,0.337303336322101,0.257045102989891,0.349184272209575,0.147044207775563,0.325422400434628,18.8764051416429,22.71714922049,4,3,4
55,2185,57,1,3,NA,1,"2005-07-01 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,3,20,3.68,16.32,20.7967771810664,11,3.275,7.725,76,287,"28776",2005,44,3,5,TRUE,0.202044655382727,0.337303336322101,0.257045102989891,0.349184272209575,0.147044207775563,0.325422400434628,18.8764051416429,22.71714922049,4,3,4
55,2189,57,0,2,"2005-05-18",1,"2005-05-17 00:00:00","2005-05-16",1,FALSE,NA,NA,NA,NA,6,6,3,20,3.68,16.32,20.7967771810664,11,3.275,7.725,76,287,"28776",2005,44,3,5,TRUE,0.202044655382727,0.337303336322101,0.257045102989891,0.349184272209575,0.147044207775563,0.325422400434628,18.8764051416429,22.71714922049,4,3,4
56,2170,54,1,3,NA,1,"2005-05-28 00:00:00","2005-05-16",1,TRUE,6,2005-05-28,12,6,6,6,1,13.5,2.15,11.35,17.2230704728751,5,-0.0999999999999996,5.1,988,145,"145988",2005,44,6,2,TRUE,0.101045071058189,-0.133608086303705,0.202090142116378,0.0353545123381217,0,-0.302570684945532,18.5840714238284,15.8620695219218,1,1,1
56,2181,56,0,2,"2005-05-18",0,"2005-05-17 00:00:00","2005-05-16",1,FALSE,NA,NA,NA,NA,6,6,1,13.5,2.15,11.35,17.2230704728751,5,-0.0999999999999996,5.1,988,145,"145988",2005,44,6,2,TRUE,0.101045071058189,-0.133608086303705,0.202090142116378,0.0353545123381217,0,-0.302570684945532,18.5840714238284,15.8620695219218,1,1,1
57,2175,55,1,3,NA,1,"2005-05-27 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,4,22.5,4.67,17.83,20.7988111772451,11.5,2.135,9.365,960,650,"650960",2005,44,5,5,TRUE,0.224553374494387,0.177085584279766,0.224553374494387,0.177085584279766,NA,NA,20.7988111772451,NA,4,NA,4
57,2176,55,1,3,NA,1,"2005-05-27 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,4,22.5,4.67,17.83,20.7988111772451,11.5,2.135,9.365,960,650,"650960",2005,44,5,5,TRUE,0.224553374494387,0.177085584279766,0.224553374494387,0.177085584279766,NA,NA,20.7988111772451,NA,4,NA,4
57,2179,55,0,2,"2005-05-18",1,"2005-05-17 00:00:00","2005-05-16",1,FALSE,NA,NA,NA,NA,6,6,4,22.5,4.67,17.83,20.7988111772451,11.5,2.135,9.365,960,650,"650960",2005,44,5,5,TRUE,0.224553374494387,0.177085584279766,0.224553374494387,0.177085584279766,NA,NA,20.7988111772451,NA,4,NA,4
57,2177,55,1,3,NA,1,"2005-05-27 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,4,22.5,4.67,17.83,20.7988111772451,11.5,2.135,9.365,960,650,"650960",2005,44,5,5,TRUE,0.224553374494387,0.177085584279766,0.224553374494387,0.177085584279766,NA,NA,20.7988111772451,NA,4,NA,4
57,2178,55,1,2,"2005-05-28",1,"2005-05-27 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,4,22.5,4.67,17.83,20.7988111772451,11.5,2.135,9.365,960,650,"650960",2005,44,5,5,TRUE,0.224553374494387,0.177085584279766,0.224553374494387,0.177085584279766,NA,NA,20.7988111772451,NA,4,NA,4
58,2171,54,0,2,"2005-05-22",1,"2005-05-21 00:00:00","2005-05-16",1,TRUE,5,NA,NA,NA,6,6,2,18.5,2.07,16.43,20.2512247298696,8,-0.460000000000001,8.46,4273,4153,"41534273",2005,44,7,5,TRUE,0.119610972243552,-0.0429826433411807,0.162182851524523,-0.00460476638674829,0.0770390929625806,-0.0813605202956132,15.5844158417741,24.9180336179651,4,2,4
58,2172,54,1,3,NA,1,"2005-05-27 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,2,18.5,2.07,16.43,20.2512247298696,8,-0.460000000000001,8.46,4273,4153,"41534273",2005,44,7,5,TRUE,0.119610972243552,-0.0429826433411807,0.162182851524523,-0.00460476638674829,0.0770390929625806,-0.0813605202956132,15.5844158417741,24.9180336179651,4,2,4
58,2174,54,0,2,"2005-05-22",1,"2005-05-21 00:00:00","2005-05-16",1,TRUE,5,NA,NA,NA,6,6,2,18.5,2.07,16.43,20.2512247298696,8,-0.460000000000001,8.46,4273,4153,"41534273",2005,44,7,5,TRUE,0.119610972243552,-0.0429826433411807,0.162182851524523,-0.00460476638674829,0.0770390929625806,-0.0813605202956132,15.5844158417741,24.9180336179651,4,2,4
58,2173,54,1,3,NA,1,"2007-08-15 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,2,18.5,2.07,16.43,20.2512247298696,8,-0.460000000000001,8.46,4273,4153,"41534273",2005,44,7,5,TRUE,0.119610972243552,-0.0429826433411807,0.162182851524523,-0.00460476638674829,0.0770390929625806,-0.0813605202956132,15.5844158417741,24.9180336179651,4,2,4
58,2194,58,0,2,"2005-05-18",0,"2005-05-17 00:00:00","2005-05-16",1,FALSE,NA,NA,NA,NA,6,6,2,18.5,2.07,16.43,20.2512247298696,8,-0.460000000000001,8.46,4273,4153,"41534273",2005,44,7,5,TRUE,0.119610972243552,-0.0429826433411807,0.162182851524523,-0.00460476638674829,0.0770390929625806,-0.0813605202956132,15.5844158417741,24.9180336179651,4,2,4
59,2190,58,1,3,NA,1,"2005-05-27 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,2,18,1.05,16.95,19.088523762021,8.5,0.390000000000001,8.11,540,1053,"1053540",2005,44,1,5,TRUE,0.0573624297523812,0.0133093569123182,0.083381608939051,-0.136411855489877,0.0313432505657113,0.163030569314513,16.9381101879369,21.2389373361052,4,2,4
59,2191,58,1,3,NA,1,"2005-05-27 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,2,18,1.05,16.95,19.088523762021,8.5,0.390000000000001,8.11,540,1053,"1053540",2005,44,1,5,TRUE,0.0573624297523812,0.0133093569123182,0.083381608939051,-0.136411855489877,0.0313432505657113,0.163030569314513,16.9381101879369,21.2389373361052,4,2,4
59,2192,58,0,2,"2005-05-22",1,"2005-05-21 00:00:00","2005-05-16",1,TRUE,5,NA,NA,NA,6,6,2,18,1.05,16.95,19.088523762021,8.5,0.390000000000001,8.11,540,1053,"1053540",2005,44,1,5,TRUE,0.0573624297523812,0.0133093569123182,0.083381608939051,-0.136411855489877,0.0313432505657113,0.163030569314513,16.9381101879369,21.2389373361052,4,2,4
59,2198,59,0,2,"2005-05-22",0,"2005-05-21 00:00:00","2005-05-16",1,TRUE,5,NA,NA,NA,6,6,2,18,1.05,16.95,19.088523762021,8.5,0.390000000000001,8.11,540,1053,"1053540",2005,44,1,5,TRUE,0.0573624297523812,0.0133093569123182,0.083381608939051,-0.136411855489877,0.0313432505657113,0.163030569314513,16.9381101879369,21.2389373361052,4,2,4
59,2199,59,0,2,"2005-05-18",0,"2005-05-17 00:00:00","2005-05-16",1,FALSE,NA,NA,NA,NA,6,6,2,18,1.05,16.95,19.088523762021,8.5,0.390000000000001,8.11,540,1053,"1053540",2005,44,1,5,TRUE,0.0573624297523812,0.0133093569123182,0.083381608939051,-0.136411855489877,0.0313432505657113,0.163030569314513,16.9381101879369,21.2389373361052,4,2,4
60,2205,61,1,3,NA,1,"2005-11-17 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,3,20.5,1.18,19.32,20.9545300962148,8,-1.025,9.025,646,500,"500646",2005,44,4,4,TRUE,0.0650984880241361,-0.109834360539165,0.115623207602953,-0.101352494260288,0.0145737684453187,-0.118316226818042,15.4189944134078,26.4900657790217,3,3,3
60,2206,61,1,3,NA,1,"2005-05-27 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,3,20.5,1.18,19.32,20.9545300962148,8,-1.025,9.025,646,500,"500646",2005,44,4,4,TRUE,0.0650984880241361,-0.109834360539165,0.115623207602953,-0.101352494260288,0.0145737684453187,-0.118316226818042,15.4189944134078,26.4900657790217,3,3,3
60,2207,61,1,3,NA,1,"2005-06-19 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,3,20.5,1.18,19.32,20.9545300962148,8,-1.025,9.025,646,500,"500646",2005,44,4,4,TRUE,0.0650984880241361,-0.109834360539165,0.115623207602953,-0.101352494260288,0.0145737684453187,-0.118316226818042,15.4189944134078,26.4900657790217,3,3,3
60,2203,60,0,2,"2005-05-18",0,"2005-05-17 00:00:00","2005-05-16",1,FALSE,NA,NA,NA,NA,6,6,3,20.5,1.18,19.32,20.9545300962148,8,-1.025,9.025,646,500,"500646",2005,44,4,4,TRUE,0.0650984880241361,-0.109834360539165,0.115623207602953,-0.101352494260288,0.0145737684453187,-0.118316226818042,15.4189944134078,26.4900657790217,3,3,3
61,2200,60,1,3,NA,1,"2005-11-16 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,3,16,1.8,14.2,16.3013462411291,6.5,1.165,5.335,346,1956,"1956346",2005,44,1,4,TRUE,0.114563194906164,0.17947870012066,0.0960846731953046,0.250172223702129,0.133041716617023,0.10878517653919,17.1821311848305,15.4205612974278,3,3,3
61,2201,60,1,3,NA,1,"2005-06-16 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,3,16,1.8,14.2,16.3013462411291,6.5,1.165,5.335,346,1956,"1956346",2005,44,1,4,TRUE,0.114563194906164,0.17947870012066,0.0960846731953046,0.250172223702129,0.133041716617023,0.10878517653919,17.1821311848305,15.4205612974278,3,3,3
61,2202,60,1,3,NA,1,"2008-08-07 00:00:00","2005-05-16",1,TRUE,5,2005-05-27,11,6,6,6,3,16,1.8,14.2,16.3013462411291,6.5,1.165,5.335,346,1956,"1956346",2005,44,1,4,TRUE,0.114563194906164,0.17947870012066,0.0960846731953046,0.250172223702129,0.133041716617023,0.10878517653919,17.1821311848305,15.4205612974278,3,3,3
61,2208,61,0,2,"2005-05-18",0,"2005-05-17 00:00:00","2005-05-16",1,FALSE,NA,NA,NA,NA,6,6,3,16,1.8,14.2,16.3013462411291,6.5,1.165,5.335,346,1956,"1956346",2005,44,1,4,TRUE,0.114563194906164,0.17947870012066,0.0960846731953046,0.250172223702129,0.133041716617023,0.10878517653919,17.1821311848305,15.4205612974278,3,3,3
62,2214,62,0,2,"2005-05-22",0,"2005-05-21 00:00:00","2005-05-16",1,TRUE,5,NA,NA,NA,7,7,3,15.5,-1.22,16.72,19.7660731580237,6,-0.359999999999999,6.36,45,166,"16645",2005,44,8,5,TRUE,-0.0778151160905264,-0.0647927178742751,-0.0778151160905264,-0.0647927178742751,NA,NA,19.7660731580237,NA,4,NA,5
62,2215,63,1,3,NA,1,"2005-05-28 00:00:00","2005-05-16",1,TRUE,5,2005-05-28,12,7,7,7,3,15.5,-1.22,16.72,19.7660731580237,6,-0.359999999999999,6.36,45,166,"16645",2005,44,8,5,TRUE,-0.0778151160905264,-0.0647927178742751,-0.0778151160905264,-0.0647927178742751,NA,NA,19.7660731580237,NA,4,NA,5
62,2216,63,1,3,NA,1,"2005-05-28 00:00:00","2005-05-16",1,TRUE,5,2005-05-28,12,7,7,7,3,15.5,-1.22,16.72,19.7660731580237,6,-0.359999999999999,6.36,45,166,"16645",2005,44,8,5,TRUE,-0.0778151160905264,-0.0647927178742751,-0.0778151160905264,-0.0647927178742751,NA,NA,19.7660731580237,NA,4,NA,5
62,2217,63,1,3,NA,1,"2005-05-28 00:00:00","2005-05-16",1,TRUE,5,2005-05-28,12,7,7,7,3,15.5,-1.22,16.72,19.7660731580237,6,-0.359999999999999,6.36,45,166,"16645",2005,44,8,5,TRUE,-0.0778151160905264,-0.0647927178742751,-0.0778151160905264,-0.0647927178742751,NA,NA,19.7660731580237,NA,4,NA,5
62,2218,63,0,2,"2005-05-22",1,"2005-05-21 00:00:00","2005-05-16",1,TRUE,5,NA,NA,NA,7,7,3,15.5,-1.22,16.72,19.7660731580237,6,-0.359999999999999,6.36,45,166,"16645",2005,44,8,5,TRUE,-0.0778151160905264,-0.0647927178742751,-0.0778151160905264,-0.0647927178742751,NA,NA,19.7660731580237,NA,4,NA,5
63,2210,62,1,3,NA,1,"2005-05-28 00:00:00","2005-05-16",1,TRUE,5,2005-05-28,12,7,7,7,1,7,1.32,5.68,10.8858061176184,2,0.15,1.85,592,418,"418592",2005,44,5,4,TRUE,0.193584749072665,0.0618754037180875,NA,NA,0.193584749072665,0.0618754037180875,NA,10.8858061176184,NA,1,3
63,2211,62,0,2,"2005-05-22",1,"2005-05-21 00:00:00","2005-05-16",1,TRUE,5,NA,NA,NA,7,7,1,7,1.32,5.68,10.8858061176184,2,0.15,1.85,592,418,"418592",2005,44,5,4,TRUE,0.193584749072665,0.0618754037180875,NA,NA,0.193584749072665,0.0618754037180875,NA,10.8858061176184,NA,1,3
63,2212,62,0,2,"2005-05-18",1,"2005-05-17 00:00:00","2005-05-16",1,FALSE,NA,NA,NA,NA,7,7,1,7,1.32,5.68,10.8858061176184,2,0.15,1.85,592,418,"418592",2005,44,5,4,TRUE,0.193584749072665,0.0618754037180875,NA,NA,0.193584749072665,0.0618754037180875,NA,10.8858061176184,NA,1,3
63,2213,62,0,2,"2005-05-22",1,"2005-05-21 00:00:00","2005-05-16",1,TRUE,5,NA,NA,NA,7,7,1,7,1.32,5.68,10.8858061176184,2,0.15,1.85,592,418,"418592",2005,44,5,4,TRUE,0.193584749072665,0.0618754037180875,NA,NA,0.193584749072665,0.0618754037180875,NA,10.8858061176184,NA,1,3
66,2219,64,0,2,"2005-05-24",1,"2005-05-23 00:00:00","2005-05-18",1,TRUE,5,NA,NA,NA,6,6,2,18,1.9,16.1,19.4799003940281,7.5,-0.0549999999999997,7.555,4391,4265,"42654391",2005,46,1,5,TRUE,0.094949924313397,-0.18644851100832,0.0508723303737565,-0.487352267580349,0.139027518253037,0.114455245563709,14.3478265628923,24.6119742251639,3,2,3
66,2234,66,0,2,"2005-05-20",0,"2005-05-19 00:00:00","2005-05-18",1,FALSE,NA,NA,NA,NA,6,6,2,18,1.9,16.1,19.4799003940281,7.5,-0.0549999999999997,7.555,4391,4265,"42654391",2005,46,1,5,TRUE,0.094949924313397,-0.18644851100832,0.0508723303737565,-0.487352267580349,0.139027518253037,0.114455245563709,14.3478265628923,24.6119742251639,3,2,3
66,2235,66,0,2,"2005-05-20",0,"2005-05-19 00:00:00","2005-05-18",1,FALSE,NA,NA,NA,NA,6,6,2,18,1.9,16.1,19.4799003940281,7.5,-0.0549999999999997,7.555,4391,4265,"42654391",2005,46,1,5,TRUE,0.094949924313397,-0.18644851100832,0.0508723303737565,-0.487352267580349,0.139027518253037,0.114455245563709,14.3478265628923,24.6119742251639,3,2,3
66,2263,73,1,3,NA,1,"2005-05-30 00:00:00","2005-05-18",1,TRUE,5,2005-05-29,11,6,6,6,2,18,1.9,16.1,19.4799003940281,7.5,-0.0549999999999997,7.555,4391,4265,"42654391",2005,46,1,5,TRUE,0.094949924313397,-0.18644851100832,0.0508723303737565,-0.487352267580349,0.139027518253037,0.114455245563709,14.3478265628923,24.6119742251639,3,2,3
66,2264,73,1,3,NA,1,"2005-05-30 00:00:00","2005-05-18",1,TRUE,5,2005-05-29,11,6,6,6,2,18,1.9,16.1,19.4799003940281,7.5,-0.0549999999999997,7.555,4391,4265,"42654391",2005,46,1,5,TRUE,0.094949924313397,-0.18644851100832,0.0508723303737565,-0.487352267580349,0.139027518253037,0.114455245563709,14.3478265628923,24.6119742251639,3,2,3
67,2239,67,0,2,"2005-05-21",0,"2005-05-20 00:00:00","2005-05-19",1,FALSE,NA,NA,NA,NA,NA,6.30443045155435,0,8,-0.0999999999999996,8.1,11.6883114952928,1,-1.08,2.08,892,4435,"4435892",2005,47,5,4,TRUE,-0.0116960397631912,-0.542324290825362,-0.0116960397631912,-0.542324290825362,NA,NA,11.6883114952928,NA,1,NA,1
67,2252,70,0,2,"2005-05-21",1,"2005-05-20 00:00:00","2005-05-19",1,FALSE,NA,NA,NA,NA,NA,6.30443045155435,0,8,-0.0999999999999996,8.1,11.6883114952928,1,-1.08,2.08,892,4435,"4435892",2005,47,5,4,TRUE,-0.0116960397631912,-0.542324290825362,-0.0116960397631912,-0.542324290825362,NA,NA,11.6883114952928,NA,1,NA,1
67,2250,70,0,2,"2005-05-21",1,"2005-05-20 00:00:00","2005-05-19",1,FALSE,NA,NA,NA,NA,NA,6.30443045155435,0,8,-0.0999999999999996,8.1,11.6883114952928,1,-1.08,2.08,892,4435,"4435892",2005,47,5,4,TRUE,-0.0116960397631912,-0.542324290825362,-0.0116960397631912,-0.542324290825362,NA,NA,11.6883114952928,NA,1,NA,1
67,2251,70,0,2,"2005-05-25",1,"2005-05-24 00:00:00","2005-05-19",1,TRUE,5,NA,NA,NA,NA,6.30443045155435,0,8,-0.0999999999999996,8.1,11.6883114952928,1,-1.08,2.08,892,4435,"4435892",2005,47,5,4,TRUE,-0.0116960397631912,-0.542324290825362,-0.0116960397631912,-0.542324290825362,NA,NA,11.6883114952928,NA,1,NA,1
68,2254,71,1,2,"2005-05-31",1,"2005-05-30 00:00:00","2005-05-19",1,TRUE,5,2005-05-30,11,6,6,6,3,16,-1.07,17.07,22.5368134016049,11,1.025,9.975,556,23,"23556",2005,47,5,5,FALSE,-0.0619206259888582,0.0895861177011653,-0.0192082736382671,0.16960278438618,-0.104632978339449,0.00956945101615067,22.5321895789998,22.54143722421,4,3,4
68,2257,71,1,3,NA,1,"2005-11-15 00:00:00","2005-05-19",1,TRUE,5,2005-05-30,11,6,6,6,3,16,-1.07,17.07,22.5368134016049,11,1.025,9.975,556,23,"23556",2005,47,5,5,FALSE,-0.0619206259888582,0.0895861177011653,-0.0192082736382671,0.16960278438618,-0.104632978339449,0.00956945101615067,22.5321895789998,22.54143722421,4,3,4
68,2258,71,0,3,NA,1,"2005-05-20 00:00:00","2005-05-19",1,FALSE,NA,NA,NA,NA,6,6,3,16,-1.07,17.07,22.5368134016049,11,1.025,9.975,556,23,"23556",2005,47,5,5,FALSE,-0.0619206259888582,0.0895861177011653,-0.0192082736382671,0.16960278438618,-0.104632978339449,0.00956945101615067,22.5321895789998,22.54143722421,4,3,4
68,2255,71,1,3,NA,1,"2005-07-01 00:00:00","2005-05-19",1,TRUE,5,2005-05-30,11,6,6,6,3,16,-1.07,17.07,22.5368134016049,11,1.025,9.975,556,23,"23556",2005,47,5,5,FALSE,-0.0619206259888582,0.0895861177011653,-0.0192082736382671,0.16960278438618,-0.104632978339449,0.00956945101615067,22.5321895789998,22.54143722421,4,3,4
68,2256,71,0,2,"2005-05-25",1,"2005-05-24 00:00:00","2005-05-19",1,TRUE,5,NA,NA,NA,6,6,3,16,-1.07,17.07,22.5368134016049,11,1.025,9.975,556,23,"23556",2005,47,5,5,FALSE,-0.0619206259888582,0.0895861177011653,-0.0192082736382671,0.16960278438618,-0.104632978339449,0.00956945101615067,22.5321895789998,22.54143722421,4,3,4
69,2249,69,0,2,"2005-05-21",0,"2005-05-20 00:00:00","2005-05-19",1,FALSE,NA,NA,NA,NA,NA,6.30443045155435,0,12,2.02,9.98,11.3712378450643,4,0.55,3.45,1054,823,"8231054",2005,47,2,4,FALSE,0.176259965415359,0.130361817863243,0.176259965415359,0.130361817863243,NA,NA,11.3712378450643,NA,2,NA,2
69,2261,72,0,2,"2005-05-25",1,"2005-05-24 00:00:00","2005-05-19",1,TRUE,5,NA,NA,NA,NA,6.30443045155435,0,12,2.02,9.98,11.3712378450643,4,0.55,3.45,1054,823,"8231054",2005,47,2,4,FALSE,0.176259965415359,0.130361817863243,0.176259965415359,0.130361817863243,NA,NA,11.3712378450643,NA,2,NA,2
69,2259,72,0,2,"2005-05-25",1,"2005-05-24 00:00:00","2005-05-19",1,TRUE,5,NA,NA,NA,NA,6.30443045155435,0,12,2.02,9.98,11.3712378450643,4,0.55,3.45,1054,823,"8231054",2005,47,2,4,FALSE,0.176259965415359,0.130361817863243,0.176259965415359,0.130361817863243,NA,NA,11.3712378450643,NA,2,NA,2
69,2260,72,0,2,"2005-05-21",1,"2005-05-20 00:00:00","2005-05-19",1,FALSE,NA,NA,NA,NA,NA,6.30443045155435,0,12,2.02,9.98,11.3712378450643,4,0.55,3.45,1054,823,"8231054",2005,47,2,4,FALSE,0.176259965415359,0.130361817863243,0.176259965415359,0.130361817863243,NA,NA,11.3712378450643,NA,2,NA,2
70,2238,67,1,2,"2005-05-31",1,"2005-05-30 00:00:00","2005-05-19",1,TRUE,5,2005-05-30,11,6,6,6,3,12,1.23,10.77,23.5862738881184,6.5,1.345,5.155,1446,4423,"44231446",2005,47,1,4,FALSE,0.0992305401244097,0.179880368012419,0.108368036721781,0.288384073182611,0.0900930435270379,0.0713766628422278,19.5227772188589,27.6497705573779,3,3,3
70,2253,70,0,2,"2005-05-21",0,"2005-05-20 00:00:00","2005-05-19",1,FALSE,NA,NA,NA,NA,6,6,3,12,1.23,10.77,23.5862738881184,6.5,1.345,5.155,1446,4423,"44231446",2005,47,1,4,FALSE,0.0992305401244097,0.179880368012419,0.108368036721781,0.288384073182611,0.0900930435270379,0.0713766628422278,19.5227772188589,27.6497705573779,3,3,3
70,2236,67,1,3,NA,1,"2005-05-30 00:00:00","2005-05-19",1,TRUE,5,2005-05-30,11,6,6,6,3,12,1.23,10.77,23.5862738881184,6.5,1.345,5.155,1446,4423,"44231446",2005,47,1,4,FALSE,0.0992305401244097,0.179880368012419,0.108368036721781,0.288384073182611,0.0900930435270379,0.0713766628422278,19.5227772188589,27.6497705573779,3,3,3
70,2237,67,1,3,NA,1,"2005-07-01 00:00:00","2005-05-19",1,TRUE,5,2005-05-30,11,6,6,6,3,12,1.23,10.77,23.5862738881184,6.5,1.345,5.155,1446,4423,"44231446",2005,47,1,4,FALSE,0.0992305401244097,0.179880368012419,0.108368036721781,0.288384073182611,0.0900930435270379,0.0713766628422278,19.5227772188589,27.6497705573779,3,3,3
71,2241,68,1,3,NA,1,"2005-11-15 00:00:00","2005-05-19",1,TRUE,5,2005-05-30,11,6,6,6,4,17,0.98,16.02,23.1231887194821,11,2.435,8.565,605,1227,"1227605",2005,47,1,5,TRUE,0.0130259354192824,0.21704123564481,-0.154399096174331,0.119843981476406,0.180450967012896,0.314238489813214,18.9130441056308,27.3333333333333,5,4,5
71,2242,68,1,3,NA,1,"2006-05-15 00:00:00","2005-05-19",1,TRUE,5,2005-05-30,11,6,6,6,4,17,0.98,16.02,23.1231887194821,11,2.435,8.565,605,1227,"1227605",2005,47,1,5,TRUE,0.0130259354192824,0.21704123564481,-0.154399096174331,0.119843981476406,0.180450967012896,0.314238489813214,18.9130441056308,27.3333333333333,5,4,5
71,2245,68,0,3,NA,1,"2005-05-24 00:00:00","2005-05-19",1,TRUE,5,NA,NA,NA,6,6,4,17,0.98,16.02,23.1231887194821,11,2.435,8.565,605,1227,"1227605",2005,47,1,5,TRUE,0.0130259354192824,0.21704123564481,-0.154399096174331,0.119843981476406,0.180450967012896,0.314238489813214,18.9130441056308,27.3333333333333,5,4,5
71,2243,68,1,2,"2005-05-31",1,"2005-05-30 00:00:00","2005-05-19",1,TRUE,5,2005-05-30,11,6,6,6,4,17,0.98,16.02,23.1231887194821,11,2.435,8.565,605,1227,"1227605",2005,47,1,5,TRUE,0.0130259354192824,0.21704123564481,-0.154399096174331,0.119843981476406,0.180450967012896,0.314238489813214,18.9130441056308,27.3333333333333,5,4,5
71,2244,68,1,3,NA,1,"2005-05-30 00:00:00","2005-05-19",1,TRUE,5,2005-05-30,11,6,6,6,4,17,0.98,16.02,23.1231887194821,11,2.435,8.565,605,1227,"1227605",2005,47,1,5,TRUE,0.0130259354192824,0.21704123564481,-0.154399096174331,0.119843981476406,0.180450967012896,0.314238489813214,18.9130441056308,27.3333333333333,5,4,5
72,2246,69,1,3,NA,1,"2006-07-07 00:00:00","2005-05-19",1,TRUE,5,2005-05-30,11,6,6,6,3,26.5,3.65,22.85,27.3146670432889,15,1.715,13.285,1318,1210,"12101318",2005,47,1,3,FALSE,0.140961209977212,0.117277990344791,0.226539140315348,0.123444191091122,0.0553832796390756,0.111111789598461,28.5714276277806,26.0579064587973,3,3,3
72,2262,72,0,1,"2005-05-20",0,"2005-05-19 23:59:59","2005-05-19",1,FALSE,NA,NA,NA,NA,6,6,3,26.5,3.65,22.85,27.3146670432889,15,1.715,13.285,1318,1210,"12101318",2005,47,1,3,FALSE,0.140961209977212,0.117277990344791,0.226539140315348,0.123444191091122,0.0553832796390756,0.111111789598461,28.5714276277806,26.0579064587973,3,3,3
72,2247,69,1,3,NA,1,"2005-05-30 00:00:00","2005-05-19",1,TRUE,5,2005-05-30,11,6,6,6,3,26.5,3.65,22.85,27.3146670432889,15,1.715,13.285,1318,1210,"12101318",2005,47,1,3,FALSE,0.140961209977212,0.117277990344791,0.226539140315348,0.123444191091122,0.0553832796390756,0.111111789598461,28.5714276277806,26.0579064587973,3,3,3
72,2248,69,1,3,NA,1,"2005-11-16 00:00:00","2005-05-19",1,TRUE,5,2005-05-30,11,6,6,6,3,26.5,3.65,22.85,27.3146670432889,15,1.715,13.285,1318,1210,"12101318",2005,47,1,3,FALSE,0.140961209977212,0.117277990344791,0.226539140315348,0.123444191091122,0.0553832796390756,0.111111789598461,28.5714276277806,26.0579064587973,3,3,3
76,2267,74,1,3,NA,1,"2005-05-31 00:00:00","2005-05-20",1,TRUE,5,2005-05-31,11,6,6,6,3,31.5,4.64,26.86,33.482304762451,23.5,3.655,19.845,1069,1935,"19351069",2005,48,2,4,TRUE,0.164857412786816,0.217017225623412,0.185403223331363,0.31055026335544,0.14431160224227,0.123484187891383,21.592149028288,45.372460496614,3,3,3
76,2268,74,1,3,NA,1,"2005-11-17 00:00:00","2005-05-20",1,TRUE,5,2005-05-31,11,6,6,6,3,31.5,4.64,26.86,33.482304762451,23.5,3.655,19.845,1069,1935,"19351069",2005,48,2,4,TRUE,0.164857412786816,0.217017225623412,0.185403223331363,0.31055026335544,0.14431160224227,0.123484187891383,21.592149028288,45.372460496614,3,3,3
