"DVDRef","Sex","Tstart","Interval"
619,0,75.2,1.60000000000001
619,0,76,0.799999999999997
619,1,76.4,2.40000000000001
619,1,77.5,1.09999999999999
619,0,78.1,2.09999999999999
619,0,79.4,1.30000000000001
619,0,86.7,7.3
694,1,3.2,0
694,0,8.5,0
694,1,10.4,7.2
694,1,17.1,6.7
694,0,18,9.5
694,0,20.6,2.6
694,0,25.1,4.5
694,1,25.5,8.4
694,0,27.5,2.4
694,1,30.1,4.6
694,0,33.9,6.4
694,1,37,6.9
694,0,39.7,5.8
694,1,48.9,11.9
694,0,53,13.3
694,0,58.3,5.3
694,1,64.3,15.4
694,0,68.2,9.90000000000001
694,0,73.9,5.7
694,1,89,24.7
694,0,91.7,17.8
696,0,0,0
696,1,6.5,0
696,0,7.8,7.8
696,1,12.3,5.8
696,0,14.6,6.8
696,1,46.1,33.8
696,0,56.3,41.7
696,0,73,16.7
696,0,73.5,0.5
696,1,78.8,32.7
696,0,88,14.5
702,0,3,0
702,1,8.8,0
702,0,11.8,8.8
702,0,29.2,17.4
702,0,37.3,8.1
702,0,63,25.7
702,0,63.6,0.600000000000001
702,1,64.1,55.3
702,0,86.3,22.7
703,1,6.5,0
703,0,8.6,0
703,1,14.4,7.9
703,0,14.6,6
703,1,23.5,9.1
703,1,27,3.5
703,0,29.9,15.3
703,0,30.5,0.600000000000001
703,1,35.7,8.7
703,0,38.7,8.2
703,1,39.7,4
703,0,40.7,2
703,1,41.9,2.2
703,1,44.8,2.9
703,1,48.8,4
703,0,51.4,10.7
703,1,53.1,4.3
703,1,57.8,4.7
703,0,59.6,8.2
703,1,64.1,6.3
703,1,67.7,3.60000000000001
703,0,68.1,8.49999999999999
703,0,69.9,1.80000000000001
703,1,72.3,4.59999999999999
703,1,78.7,6.40000000000001
703,0,78.8,8.89999999999999
703,1,89,10.3
704,1,2.2,0
704,0,3.1,0
704,1,3.3,1.1
704,0,15.7,12.6
704,1,19.2,15.9
704,1,29.3,10.1
704,1,30.9,1.6
704,0,32,16.3
704,0,35.7,3.7
704,1,38.1,7.2
704,1,38.8,0.699999999999996
704,0,43.7,8
704,0,47.6,3.9
704,1,48.9,10.1
704,1,49.5,0.600000000000001
704,0,54.2,6.6
704,1,57,7.5
704,1,57.3,0.299999999999997
704,0,58.9,4.7
704,0,71.2,12.3
704,0,72.4,1.2
704,1,74.9,17.6
704,1,75.1,0.199999999999989
704,0,80.2,7.8
705,0,0,0
705,1,1.8,0
705,0,5,5
705,1,12.7,10.9
705,0,17.4,12.4
705,1,22.9,10.2
705,0,24.5,7.1
705,0,33.2,8.7
705,1,35.9,13
705,0,55.7,22.5
705,1,72.8,36.9
705,0,77.5,21.8
705,0,78.5,1
705,1,88.6,15.8
705,0,93.5,15
706,0,2,0
706,1,2.2,0
706,0,3.2,1.2
706,1,13,10.8
706,1,20,7
706,0,27.2,24
706,1,34.1,14.1
706,1,37.2,3.1
706,0,40.1,12.9
706,1,42.3,5.09999999999999
706,0,42.6,2.5
706,0,42.8,0.199999999999996
706,0,62.4,19.6
706,1,69.3,27
706,1,73,3.7
706,1,74.3,1.3
706,0,75.6,13.2
706,0,82.3,6.7
706,1,88.9,14.6
706,1,89.8,0.899999999999991
706,1,90.4,0.600000000000009
706,0,93,10.7
712,0,0,0
712,0,4.5,4.5
712,1,7.5,0
712,0,13.5,9
712,1,18.8,11.3
712,1,25,6.2
712,0,25.1,11.6
712,1,36.5,11.5
712,0,44.5,19.4
712,1,54.1,17.6
712,0,64,19.5
712,0,64.4,0.400000000000006
712,1,65,10.9
712,1,66.5,1.5
712,1,69.5,3
712,0,82,17.6
712,1,86.1,16.6
715,1,1.9,0
715,0,2.1,0
715,1,2.2,0.3
715,1,4.3,2.1
715,0,8.5,6.4
715,1,17.2,12.9
715,1,18,0.800000000000001
715,1,26.6,8.6
715,0,29.1,20.6
715,1,37,10.4
715,1,38,1
715,0,38.9,9.8
715,1,44.4,6.4
715,0,46.5,7.6
715,1,52.7,8.3
715,0,56,9.5
715,1,57.8,5.09999999999999
715,0,60,4
715,1,66.1,8.3
715,0,67.2,7.2
715,1,70.9,4.80000000000001
715,0,75.2,8
715,1,80.5,9.59999999999999
715,0,86,10.8
715,1,92,11.5
716,0,4.7,0
716,1,8.7,0
716,0,8.9,4.2
716,1,9.7,1
716,0,10.6,1.7
716,1,10.6,0.9
716,1,13,2.4
716,0,14.7,4.1
716,1,16.4,3.4
716,0,26.7,12
716,0,27.7,1
716,1,32.2,15.8
716,1,33.2,1
716,0,36,8.3
716,1,38.1,4.9
716,0,40.1,4.1
716,1,42.9,4.8
716,1,46.7,3.8
716,1,48.9,2.2
716,0,56.9,16.8
716,0,60.5,3.6
716,1,67.5,18.6
716,0,69.5,9
716,1,77.5,10
716,0,78.2,8.7
716,0,86.5,8.3
716,0,87.5,1
716,1,93.5,16
717,0,0,0
717,1,7.1,0
717,0,7.5,7.5
717,1,13.1,6
717,1,14.3,1.2
717,0,18.9,11.4
717,1,23.9,9.6
717,1,25.7,1.8
717,1,26.7,1
717,0,29.7,10.8
717,1,44.9,18.2
717,1,45.7,0.800000000000004
717,1,47.4,1.7
717,0,48.4,18.7
717,1,48.7,1.3
717,0,50.9,2.5
717,1,52.3,3.59999999999999
717,0,54.2,3.3
717,1,62.4,10.1
717,0,62.9,8.7
717,1,65.5,3.1
717,0,70.4,7.50000000000001
717,0,83.4,13
717,1,84.2,18.7
717,0,86.5,3.09999999999999
717,1,91.5,7.3
717,0,93.5,7
718,0,1.9,0
718,1,2.3,0
718,1,3.1,0.8
718,1,8.3,5.2
718,1,8.7,0.399999999999999
718,1,10.6,1.9
718,0,18.3,16.4
718,1,23,12.4
718,1,25.4,2.4
718,0,26.7,8.4
718,1,30.2,4.8
718,1,31.5,1.3
718,1,32.1,0.600000000000001
718,0,32.9,6.2
718,1,36.1,4
718,0,38.1,5.2
718,1,41.7,5.6
718,0,43.7,5.6
718,1,48,6.3
718,0,49.9,6.2
718,0,52.6,2.7
718,1,52.9,4.9
718,0,55,2.4
718,0,56.5,1.5
718,1,59.6,6.7
718,0,62,5.5
718,0,63.5,1.5
718,0,68.3,4.8
718,0,71.6,3.3
718,0,72.7,1.10000000000001
718,1,73.4,13.8
718,0,75,2.3
718,0,77.5,2.5
718,0,79.5,2
718,0,81.4,1.90000000000001
718,0,83.7,2.3
718,0,86,2.3
718,0,87.9,1.90000000000001
718,0,88.4,0.5
718,0,90.2,1.8
718,0,92,1.8
718,0,93.7,1.7
718,1,93.9,20.5
719,0,6.4,0
719,1,9.7,0
719,1,10.9,1.2
719,0,20.5,14.1
719,1,22.1,11.2
719,1,28.4,6.3
719,1,31.7,3.3
719,0,36.4,15.9
719,1,40.1,8.4
719,1,51.5,11.4
719,1,55.3,3.8
719,0,62.7,26.3
719,0,63,0.299999999999997
719,1,67.3,12
719,0,70.9,7.90000000000001
719,1,72.3,5
719,1,75.4,3.10000000000001
719,0,75.4,4.5
719,0,80.9,5.5
719,1,81.3,5.89999999999999
719,0,82.7,1.8
719,1,84,2.7
719,0,87.3,4.59999999999999
719,1,88.7,4.7
719,1,90.5,1.8
720,0,2.5,0
720,0,3.4,0.9
720,1,5.2,0
720,0,10.5,7.1
720,1,13,7.8
720,0,16.7,6.2
720,1,23.4,10.4
720,0,26.7,10
720,1,30.2,6.8
720,0,35.5,8.8
720,1,40.6,10.4
720,0,44.9,9.4
720,0,45.8,0.899999999999999
720,1,47.2,6.6
720,0,50.5,4.7
720,1,52.5,5.3
720,0,60.2,9.7
720,1,67.4,14.9
720,1,71.4,4
720,1,72.5,1.09999999999999
720,0,74.2,14
720,1,80.8,8.3
720,0,85.7,11.5
721,0,4.5,0
721,1,5.7,0
721,0,9.4,4.9
721,1,10.3,4.6
721,1,13.9,3.6
721,1,18.1,4.2
721,1,25.1,7
721,0,33.5,24.1
721,0,48.8,15.3
721,1,54.7,29.6
721,0,61.9,13.1
721,0,79.5,17.6
721,1,81,26.3
722,0,1.2,0
722,1,1.4,0
722,1,6.8,5.4
722,0,10.5,9.3
722,1,13.2,6.4
722,0,18.2,7.7
722,0,19.6,1.4
722,1,20.3,7.1
722,0,21.7,2.1
722,0,22.1,0.400000000000002
722,1,22.5,2.2
722,0,31.8,9.7
722,1,32.3,9.8
722,1,34.7,2.40000000000001
722,0,40.4,8.6
722,1,52.1,17.4
722,0,53,12.6
722,0,54.1,1.1
722,1,56.7,4.6
722,0,68.1,14
722,1,73.6,16.9
722,1,77,3.40000000000001
722,0,85.2,17.1
722,1,88.9,11.9
723,0,1.4,0
723,1,2,0
723,0,3.2,1.8
723,1,12.7,10.7
723,1,14.5,1.8
723,0,27,23.8
723,1,30.9,16.4
723,0,35.1,8.1
723,1,40.5,9.6
723,1,49.7,9.2
723,0,56.1,21
723,1,58.1,8.4
723,0,61.3,5.2
723,1,68.5,10.4
723,1,73.7,5.2
723,1,79.5,5.8
723,1,79.9,0.400000000000006
723,0,86.1,24.8
723,1,87,7.09999999999999
724,0,1.7,0
724,1,3,0
724,0,5.8,4.1
724,1,10,7
724,1,10.3,0.300000000000001
724,1,20.1,9.8
724,0,24,18.2
724,1,25.4,5.3
724,1,28.1,2.7
724,0,29.5,5.5
724,1,33.9,5.8
724,0,35.1,5.6
724,1,38.1,4.2
724,1,44.3,6.2
724,0,47.5,12.4
724,0,53.2,5.7
724,1,54,9.7
724,0,57.1,3.9
724,0,62.9,5.8
724,1,66.9,12.9
724,0,69.7,6.8
724,1,71,4.09999999999999
724,0,73.2,3.5
724,1,79.3,8.3
724,0,85.2,12
724,1,90.1,10.8
725,0,0,0
725,1,2.6,0
725,1,4.4,1.8
725,0,5.3,5.3
725,1,6.1,1.7
725,0,6.6,1.3
725,1,8.7,2.6
725,0,11.4,4.8
725,1,22.7,14
725,0,31.4,20
725,1,36.4,13.7
725,1,40.7,4.3
725,1,49.7,9
725,1,52.8,3.09999999999999
725,0,55.3,23.9
725,1,59,6.2
725,1,63.1,4.1
725,0,64,8.7
725,0,64.6,0.599999999999994
725,1,64.7,1.6
725,0,68.1,3.5
725,1,69.1,4.39999999999999
725,1,70.4,1.30000000000001
725,1,72.3,1.89999999999999
725,0,73.3,5.2
725,1,76.7,4.40000000000001
725,0,78,4.7
725,0,85,7
725,1,88.3,11.6
726,0,4,0
726,1,4.2,0
726,0,4.9,0.9
726,0,6.1,1.2
726,0,7.6,1.5
726,0,8.9,1.3
726,0,9.4,0.5
726,0,9.9,0.5
726,0,17.5,7.6
726,0,27.5,10
726,0,28.7,1.2
726,0,29.6,0.900000000000002
726,1,29.7,25.5
726,0,30.5,0.899999999999999
726,0,31.5,1
726,0,39.9,8.4
726,1,40.9,11.2
726,0,44.8,4.9
726,1,45.9,5
726,0,47,2.2
726,0,48.5,1.5
726,0,49.7,1.2
726,1,55.7,9.8
726,0,56.6,6.9
726,0,58,1.4
726,0,59.4,1.4
726,1,65.9,10.2
726,0,67.6,8.2
726,1,75.5,9.59999999999999
726,1,78.2,2.7
726,0,79.8,12.2
726,1,81.1,2.89999999999999
726,0,81.4,1.60000000000001
726,1,82.5,1.40000000000001
726,0,83.5,2.09999999999999
726,1,85.2,2.7
726,0,85.7,2.2
726,0,86.9,1.2
726,0,87.7,0.799999999999997
726,0,93.1,5.39999999999999
727,0,4,0
727,0,5.8,1.8
727,0,8,2.2
727,0,9.4,1.4
727,0,10.1,0.699999999999999
727,0,11,0.9
727,0,26.1,15.1
727,0,48.1,22
727,0,50.4,2.3
727,0,52.2,1.8
727,0,54.8,2.59999999999999
727,0,64.9,10.1
727,0,67.9,3
727,0,74.4,6.5
727,0,77.5,3.09999999999999
727,1,78.1,0
727,0,78.6,1.09999999999999
727,0,79.6,1
727,0,87.9,8.30000000000001
727,0,89,1.09999999999999
727,0,90.8,1.8
727,0,91.7,0.900000000000006
727,0,93.1,1.39999999999999
728,0,4,0
728,1,4.7,0
728,0,6.7,2.7
728,1,7.1,2.4
728,0,9.6,2.9
728,1,12.1,5
728,0,13.5,3.9
728,0,19.5,6
728,1,22.7,10.6
728,0,27.6,8.1
728,1,29.8,7.1
728,0,31,3.4
728,1,33.2,3.4
728,0,34,3
728,0,40.5,6.5
728,1,45.1,11.9
728,0,49.9,9.4
728,0,52.5,2.6
728,1,54.8,9.7
728,0,56.7,4.2
728,1,61.1,6.3
728,0,63.4,6.7
728,1,73.1,12
728,0,73.4,10
728,1,76.7,3.60000000000001
728,0,76.8,3.39999999999999
728,1,84.9,8.2
728,1,90.7,5.8
732,0,2.6,0
732,0,4.8,2.2
732,1,9,0
732,1,9.5,0.5
732,0,13.9,9.1
732,1,18.8,9.3
732,0,21,7.1
732,1,26.7,7.9
732,1,37.2,10.5
732,1,38.3,1.09999999999999
732,0,39.2,18.2
732,0,42.5,3.3
732,0,49.4,6.9
732,1,50,11.7
732,0,53.1,3.7
732,0,60.5,7.4
732,1,61,11
732,1,66,5
732,0,70.7,10.2
732,0,73.7,3
732,0,73.9,0.200000000000003
732,0,77.7,3.8
732,1,79.5,13.5
732,1,80.6,1.09999999999999
732,1,81.9,1.30000000000001
732,0,83.2,5.5
732,1,89.8,7.89999999999999
732,0,92.8,9.59999999999999
733,1,0,0
733,0,0.8,0
733,1,3.6,3.6
733,0,12.5,11.7
733,0,13.9,1.4
733,1,15.6,12
733,0,16.7,2.8
733,1,17.3,1.7
733,1,18.8,1.5
733,0,25.9,9.2
733,1,29,10.2
733,0,30.5,4.6
733,0,33.7,3.2
733,1,36.7,7.7
733,1,40.9,4.2
733,0,46.7,13
733,1,53.3,12.4
733,0,54.6,7.9
733,1,54.9,1.6
733,0,56.5,1.9
733,1,56.7,1.8
733,0,57.8,1.3
733,1,58,1.3
733,1,58.6,0.600000000000001
733,0,59.1,1.3
733,1,60.2,1.6
733,1,61.7,1.5
733,1,62.5,0.799999999999997
733,0,69.4,10.3
733,0,71.5,2.09999999999999
733,1,74.9,12.4
733,0,82,10.5
733,1,82.4,7.5
733,0,85.1,3.09999999999999
733,1,85.5,3.09999999999999
733,1,88,2.5
734,0,0,0
734,1,5.9,0
734,1,9.5,3.6
734,1,10.7,1.2
734,1,13.3,2.6
734,0,14.5,14.5
734,1,15.9,2.6
734,1,17.7,1.8
734,1,18.9,1.2
734,0,20.9,6.4
734,0,24.5,3.6
734,0,30.6,6.1
734,1,33,14.1
734,0,34.8,4.2
734,0,35.9,1.1
734,1,36.3,3.3
734,1,40,3.7
734,0,42.4,6.5
734,1,44.3,4.3
734,1,45.4,1.1
734,1,46.6,1.2
734,0,47,4.6
734,1,49,2.4
734,1,50.8,1.8
734,0,55.2,8.2
734,1,55.2,4.40000000000001
734,1,65.8,10.6
734,1,67.9,2.10000000000001
734,0,69.6,14.4
734,1,71.1,3.19999999999999
734,1,72.5,1.40000000000001
734,0,73.9,4.30000000000001
734,1,79.7,7.2
734,0,79.8,5.89999999999999
735,0,0,0
735,1,4,0
735,0,7.1,7.1
735,1,8,4
735,0,13.1,6
735,1,15.9,7.9
735,1,25.8,9.9
735,0,31.8,18.7
735,1,36.4,10.6
735,1,42.9,6.5
735,0,43.7,11.9
735,1,45.2,2.3
735,1,47.2,2
735,1,55.3,8.09999999999999
735,0,61.4,17.7
735,0,71.9,10.5
736,1,4.6,0
736,0,6.9,0
736,1,14.6,10
736,1,15.7,1.1
736,1,32.3,16.6
736,0,32.5,25.6
736,1,35.7,3.40000000000001
736,1,43.7,8
736,0,49.1,16.6
736,0,51.6,2.5
736,0,60.1,8.5
736,1,61.2,17.5
736,1,66.9,5.7
736,1,69.2,2.3
736,0,83.8,23.7
736,1,92.7,23.5
737,0,0,0
737,1,0.7,0
737,0,3.5,3.5
737,1,9,8.3
737,1,12.2,3.2
737,0,13.2,9.7
737,1,22.2,10
737,1,24.3,2.1
737,0,24.9,11.7
737,1,25.2,0.899999999999999
737,1,26.8,1.6
737,0,27.8,2.9
737,1,28,1.2
737,1,29.6,1.6
737,0,29.6,1.8
737,1,36.4,6.8
737,0,45.4,15.8
737,1,46.2,9.8
737,1,46.9,0.699999999999996
737,1,47.4,0.5
737,1,48.3,0.899999999999999
737,1,48.7,0.400000000000006
737,1,49.4,0.699999999999996
737,1,49.9,0.5
737,1,50.4,0.5
737,1,50.6,0.200000000000003
737,1,51.3,0.699999999999996
737,1,51.8,0.5
737,1,53,1.2
737,1,55.3,2.3
737,0,65.5,20.1
737,1,65.5,10.2
737,1,68.7,3.2
737,1,69.6,0.899999999999991
737,0,71.6,6.09999999999999
737,0,80,8.40000000000001
737,1,87.9,18.3
737,0,89.3,9.3
737,1,90.5,2.59999999999999
737,1,91.4,0.900000000000006
737,1,93,1.59999999999999
738,1,1.7,0
738,1,2.5,0.8
738,0,9.6,0
738,1,12.2,9.7
738,0,13.7,4.1
738,1,17.3,5.1
738,0,24,10.3
738,1,30.2,12.9
738,1,34.2,4
738,0,36.4,12.4
738,1,42.5,8.3
738,1,43.5,1
738,0,53.4,17
738,0,58.9,5.5
738,0,59.4,0.5
738,0,64.3,4.9
738,0,67.7,3.40000000000001
738,1,68,24.5
738,0,78.6,10.9
738,0,83.8,5.2
738,0,84.9,1.10000000000001
738,1,87.1,19.1
740,0,0,0
740,0,3.7,3.7
740,1,6.9,0
740,1,7.7,0.8
740,1,13.6,5.9
740,0,16.1,12.4
740,1,21.1,7.5
740,1,26.6,5.5
740,0,29.7,13.6
740,0,31.4,1.7
740,0,32.7,1.3
740,0,37.9,5.2
740,1,38.5,11.9
740,0,39.1,1.2
740,1,39.5,1
740,0,40.3,1.2
740,0,41.5,1.2
740,0,42.7,1.2
740,1,50.5,11
740,0,51.3,8.59999999999999
740,1,62.6,12.1
740,0,63.3,12
740,1,65.9,3.3
740,1,66.3,0.399999999999991
740,1,67.4,1.10000000000001
740,1,67.9,0.5
740,1,68.5,0.599999999999994
740,0,75.4,12.1
740,1,83.3,14.8
740,0,85,9.59999999999999
740,0,85.8,0.799999999999997
740,1,88.8,5.5
740,1,92.3,3.5
741,0,0.6,0
741,0,1.4,0.8
741,1,3.7,0
741,0,8.7,7.3
741,1,11.9,8.2
741,1,13.7,1.8
741,0,16.1,7.4
741,1,27.3,13.6
741,0,36.7,20.6
741,0,51.7,15
741,0,54,2.3
741,1,56,28.7
741,0,57.4,3.4
741,0,59,1.6
741,1,68.1,12.1
741,0,72.4,13.4
741,1,84.9,16.8
741,1,87.4,2.5
741,1,88.4,1
741,1,89.4,1
741,0,92.3,19.9
741,1,92.6,3.19999999999999
743,1,1.5,0
743,0,1.7,0
743,0,8.4,6.7
743,1,8.7,7.2
743,0,18.1,9.7
743,1,19.1,10.4
743,0,31.3,13.2
743,1,37.3,18.2
743,0,39.3,8
743,0,44,4.7
743,1,45.8,8.5
743,0,51.3,7.3
743,1,56.1,10.3
743,0,59.4,8.1
743,0,61.5,2.1
745,0,1.5,0
745,1,5.4,0
745,0,8.3,6.8
745,1,10.2,4.8
745,0,12.2,3.9
745,0,16.3,4.1
745,1,24.3,14.1
745,0,25.4,9.1
745,1,27.2,2.9
745,0,28.3,2.9
745,1,34.6,7.4
745,0,36.4,8.1
745,0,41.1,4.7
745,0,41.7,0.600000000000001
745,1,43.7,9.1
745,0,48.3,6.59999999999999
745,1,57.2,13.5
745,0,61,12.7
745,0,67.7,6.7
745,0,69.4,1.7
745,1,70.6,13.4
745,0,71.1,1.69999999999999
745,0,71.9,0.800000000000011
745,1,79,8.40000000000001
745,1,80.1,1.09999999999999
745,0,82.7,10.8
745,0,83.4,0.700000000000003
745,0,86.4,3
745,0,91.7,5.3
745,0,93.4,1.7
746,1,1.7,0
746,0,2.4,0
746,0,8.7,6.3
746,1,10.2,8.5
746,1,12.1,1.9
746,1,16.5,4.4
746,0,18.4,9.7
746,1,19.6,3.1
746,0,21.1,2.7
746,0,31,9.9
746,0,38.5,7.5
746,0,39.3,0.799999999999997
746,0,42.9,3.6
746,1,46.3,26.7
746,1,46.5,0.200000000000003
746,1,48.2,1.7
746,1,48.7,0.5
746,0,48.8,5.9
746,0,49.7,0.900000000000006
746,1,49.8,1.09999999999999
746,1,50.3,0.5
746,0,52,2.3
746,0,56,4
746,0,64.9,8.90000000000001
746,0,70.9,6
746,1,73.1,22.8
746,1,74.6,1.5
746,1,79,4.40000000000001
746,0,87.7,16.8
747,1,1.4,0
747,0,2.5,0
747,0,5,2.5
747,1,7.7,6.3
747,0,8.6,3.6
747,1,19.2,11.5
747,0,19.9,11.3
747,1,20.5,1.3
747,0,23.3,3.4
747,0,26.8,3.5
747,1,30.8,10.3
747,0,32,5.2
747,1,33,2.2
747,0,33.5,1.5
747,1,38.3,5.3
747,0,41.2,7.7
747,0,41.7,0.5
747,0,42.5,0.799999999999997
747,1,50.6,12.3
747,0,51,8.5
747,0,51.7,0.700000000000003
747,1,53.4,2.8
747,0,57.2,5.5
747,0,57.7,0.5
747,0,58.5,0.799999999999997
747,1,62.7,9.3
747,0,63.3,4.8
747,1,63.9,1.2
747,0,64,0.700000000000003
747,0,64.7,0.700000000000003
747,1,72.4,8.50000000000001
747,1,73.1,0.699999999999989
747,0,73.9,9.2
747,0,74.5,0.599999999999994
747,0,75.4,0.900000000000006
747,0,75.5,0.0999999999999943
747,0,76.7,1.2
747,1,80,6.90000000000001
747,0,84.2,7.5
747,1,84.7,4.7
747,0,87.3,3.09999999999999
747,0,88.6,1.3
747,1,92.4,7.7
747,0,93.5,4.90000000000001
748,1,4,0
748,0,9.9,0
748,1,13.5,9.5
748,0,18,8.1
748,1,18.2,4.7
748,0,35.4,17.4
748,1,40,21.8
748,0,49.5,14.1
748,0,52.9,3.4
748,0,53.4,0.5
748,1,55.3,15.3
748,1,57.5,2.2
748,0,65.7,12.3
748,1,75,17.5
748,1,78.4,3.40000000000001
748,0,78.5,12.8
748,1,79.9,1.5
749,1,0.5,0
749,1,3.4,2.9
749,0,5.1,0
749,1,5.8,2.4
749,1,10.3,4.5
749,1,15,4.7
749,0,18.8,13.7
749,1,19.4,4.4
749,1,22.3,2.9
749,1,25,2.7
749,1,29.4,4.4
749,1,30.5,1.1
749,1,34.7,4.2
749,1,36,1.3
749,1,38.7,2.7
749,0,39.5,20.7
749,1,42.8,4.09999999999999
749,0,45.7,6.2
749,1,46.5,3.7
749,1,50.5,4
749,0,51.7,6
749,1,53,2.5
749,0,54.2,2.5
749,0,57,2.8
749,0,58.4,1.4
749,1,67,14
749,1,68.5,1.5
749,1,73,4.5
749,1,74.5,1.5
749,0,76.4,18
749,1,77.8,3.3
749,0,79.5,3.09999999999999
749,1,80.1,2.3
749,1,83.4,3.30000000000001
749,1,87.7,4.3
750,0,1.5,0
750,0,5.5,4
750,1,22.4,0
750,1,23.6,1.2
750,1,24.4,0.799999999999997
750,1,26.4,2
750,0,37.8,32.3
750,1,41.8,15.4
750,1,44,2.2
750,1,46.2,2.2
750,1,55.3,9.09999999999999
750,1,57.9,2.6
750,0,60.9,23.1
750,1,65.8,7.9
750,1,82.5,16.7
750,0,82.7,21.8
750,1,86,3.5
750,0,93.4,10.7
751,0,3.4,0
751,1,3.9,0
751,0,4.6,1.2
751,0,13.9,9.3
751,1,16.6,12.7
751,1,19.2,2.6
751,0,21.2,7.3
751,1,22.8,3.6
751,0,26.4,5.2
751,1,32.1,9.3
751,1,42.4,10.3
751,0,44.7,18.3
751,1,47.9,5.5
751,1,52.4,4.5
751,1,54.2,1.8
751,1,56.1,1.9
751,0,56.4,11.7
751,0,57.4,1
751,1,68.1,12
751,0,68.8,11.4
751,1,72.2,4.10000000000001
751,0,76.6,7.8
751,1,76.9,4.7
751,0,81.7,5.10000000000001
751,0,84.3,2.59999999999999
751,1,85,8.09999999999999
751,1,88.2,3.2
751,1,90.9,2.7
751,0,92.9,8.60000000000001
751,1,93.7,2.8
753,0,4.2,0
753,0,6.8,2.6
753,1,13.2,0
753,0,15.8,9
753,1,16.6,3.4
753,1,20.8,4.2
753,0,26.4,10.6
753,1,31.7,10.9
753,1,35.4,3.7
753,0,38,11.6
753,1,38.3,2.9
753,0,40.8,2.8
753,1,43.1,4.8
753,1,51.8,8.7
753,1,54.5,2.7
753,1,59.8,5.3
753,0,74.6,33.8
753,1,78.7,18.9
753,0,80.7,6.10000000000001
753,1,84,5.3
753,0,85.9,5.2
753,0,89.2,3.3
753,0,90.2,1
755,0,3.7,0
755,1,5.8,0
755,1,13.5,7.7
755,0,15.2,11.5
755,1,15.8,2.3
755,0,18.9,3.7
755,0,22.6,3.7
755,1,23.4,7.6
755,1,24,0.600000000000001
755,1,26.2,2.2
755,1,28.9,2.7
755,1,30.7,1.8
755,0,31,8.4
755,1,35.4,4.7
755,1,40.7,5.3
755,1,54.4,13.7
755,1,55.3,0.899999999999999
755,0,55.6,24.6
755,1,56.4,1.1
755,1,57.1,0.700000000000003
755,0,57.5,1.9
755,1,60.9,3.8
755,0,64.5,7
755,1,65.9,5.00000000000001
755,0,67.7,3.2
755,1,73.1,7.19999999999999
755,0,73.2,5.5
755,0,74,0.799999999999997
755,1,79.8,6.7
755,0,82.4,8.40000000000001
755,1,84.4,4.60000000000001
755,0,85.6,3.19999999999999
755,1,85.9,1.5
755,1,90.7,4.8
756,0,0,0
756,1,7.1,0
756,1,7.9,0.800000000000001
756,1,10,2.1
756,0,11.5,11.5
756,1,12.1,2.1
756,1,13.7,1.6
756,1,15.9,2.2
756,0,16,4.5
756,1,17.4,1.5
756,1,22,4.6
756,1,24.7,2.7
756,1,32.2,7.5
756,0,33.6,17.6
756,1,38.7,6.5
756,0,39.9,6.3
756,1,40.2,1.5
756,1,41.7,1.5
756,1,47.4,5.7
756,0,55.5,15.6
756,1,58.5,11.1
756,1,59.2,0.700000000000003
756,0,63.6,8.1
756,1,69.1,9.89999999999999
756,0,79.8,16.2
756,1,83.2,14.1
756,1,84.2,1
756,1,85.4,1.2
756,0,87,7.2
756,1,87.4,2
756,0,88.5,1.5
756,1,89,1.59999999999999
756,1,91.5,2.5
757,1,8.1,0
757,0,12.3,0
757,1,12.7,4.6
757,0,17,4.7
757,1,19.7,7
757,0,29.7,12.7
757,1,30,10.3
757,1,33.4,3.4
757,0,38.2,8.5
757,1,38.9,5.5
757,0,45.5,7.3
757,1,48,9.1
757,0,49.4,3.9
757,0,52.8,3.4
757,1,61.7,13.7
757,0,68.6,15.8
757,1,75.2,13.5
757,0,86.2,17.6
757,1,87.1,11.9
757,1,88.8,1.7
757,1,91.4,2.60000000000001
757,0,92.8,6.59999999999999
758,0,5.6,0
758,1,36,0
758,1,40.4,4.4
758,0,49.2,43.6
758,0,55.1,5.9
758,0,57.1,2
758,1,64,23.6
758,0,67.2,10.1
758,1,84.7,20.7
758,0,88,20.8
759,1,3.4,0
759,1,5.6,2.2
759,1,7.2,1.6
759,1,8.6,1.4
759,1,9.9,1.3
759,1,11,1.1
759,0,12.1,0
759,1,12.8,1.8
759,1,15.6,2.8
759,0,17.1,5
759,1,17.4,1.8
759,0,20.5,3.4
759,1,24.6,7.2
759,0,29,8.5
759,1,32.8,8.2
759,0,35.4,6.4
759,1,36.4,3.6
759,0,39.6,4.2
759,0,41.5,1.9
759,0,44,2.5
759,1,45.5,9.1
759,1,50.4,4.9
759,1,56.6,6.2
759,0,58.5,14.5
759,0,63.3,4.8
759,1,64.3,7.7
759,0,64.4,1.10000000000001
759,0,65.2,0.799999999999997
759,0,66.2,1
759,0,67.2,1
759,1,69,4.7
759,0,69.2,2
759,0,70.4,1.2
759,1,73.6,4.59999999999999
759,0,76.1,5.69999999999999
759,0,77.4,1.30000000000001
759,1,80.5,6.90000000000001
759,0,81.7,4.3
759,1,89.7,9.2
759,0,92.8,11.1
760,0,2.2,0
760,0,3.4,1.2
760,1,4.2,0
760,0,11.6,8.2
760,0,12.1,0.5
760,1,14.5,10.3
760,1,17.4,2.9
760,0,21.5,9.4
760,0,24.7,3.2
