"DVDRef","Tstart","Tend","State","Sex","Protocol"
2470,23.7,23.8,"INorOF","1","Issie"
2470,24.8,24.9,"INorOF","1","Issie"
2470,30.2,30.3,"INorOF","1","Issie"
2470,30.8,31.4,"INorOF","0","Issie"
2470,31.5,31.6,"INorOF","1","Issie"
2470,32.2,32.3,"INorOF","1","Issie"
2470,33.2,33.3,"INorOF","1","Issie"
2470,34.1,34.3,"INorOF","1","Issie"
2470,35.3,36.1,"INorOF","1","Issie"
2470,36.7,37.3,"INorOF","0","Issie"
2470,38.5,38.6,"INorOF","1","Issie"
2470,39.9,40,"INorOF","1","Issie"
2470,40.7,41.4,"INorOF","0","Issie"
2470,45.4,45.6,"INorOF","0","Issie"
2470,49,49.3,"INorOF","0","Issie"
2470,49.3,49.5,"INorOF","1","Issie"
2470,51.1,51.2,"INorOF","1","Issie"
2470,52,52.1,"INorOF","1","Issie"
2470,53,53.2,"INorOF","1","Issie"
2470,54.1,54.6,"INorOF","1","Issie"
2470,55.3,56,"INorOF","0","Issie"
2470,56.1,56.2,"INorOF","1","Issie"
2470,57.6,57.7,"INorOF","1","Issie"
2470,58.1,59.3,"INorOF","0","Issie"
2470,59.4,59.5,"INorOF","1","Issie"
2470,60.5,65.3,"INorOF","1","Issie"
2470,67,69.8,"INorOF","0","Issie"
2470,70.3,77.6,"INorOF","1","Issie"
2470,78.6,79.2,"INorOF","0","Issie"
2470,79.2,79.4,"INorOF","1","Issie"
2470,81.1,81.2,"INorOF","1","Issie"
2470,82.6,82.7,"INorOF","0","Issie"
2470,82.8,82.9,"INorOF","1","Issie"
2470,82.9,84.5,"INorOF","0","Issie"
2473,1.4,1.6,"INorOF","0","Issie"
2473,1.8,2,"INorOF","0","Issie"
2473,2.3,2.3,"INorOF","0","Issie"
2473,2.4,2.4,"INorOF","0","Issie"
2473,3.3,3.3,"INorOF","0","Issie"
2473,3.7,3.7,"INorOF","0","Issie"
2473,3.9,3.9,"INorOF","0","Issie"
2473,4.2,4.3,"INorOF","0","Issie"
2473,4.6,4.6,"INorOF","0","Issie"
2473,4.7,4.8,"INorOF","1","Issie"
2473,5,6.1,"INorOF","0","Issie"
2473,6.4,6.5,"INorOF","1","Issie"
2473,6.5,6.8,"INorOF","0","Issie"
2473,8.2,8.4,"INorOF","1","Issie"
2473,10,10.3,"INorOF","1","Issie"
2473,12.8,12.9,"INorOF","0","Issie"
2473,13.6,13.9,"INorOF","0","Issie"
2473,14.5,14.7,"INorOF","1","Issie"
2473,15,15.1,"INorOF","0","Issie"
2473,17.1,20.5,"INorOF","0","Issie"
2473,21,21.6,"INorOF","0","Issie"
2473,21.2,21.2,"INorOF","1","Issie"
2473,22.6,22.8,"INorOF","0","Issie"
2473,22.7,22.7,"INorOF","1","Issie"
2473,23.5,24.7,"INorOF","1","Issie"
2473,24.8,26.5,"INorOF","0","Issie"
2473,28.9,30.2,"INorOF","0","Issie"
2473,32,32.1,"INorOF","0","Issie"
2473,34.9,35.3,"INorOF","0","Issie"
2473,36.1,36.5,"INorOF","0","Issie"
2473,37.4,37.4,"INorOF","0","Issie"
2473,38.7,42.6,"INorOF","0","Issie"
2473,42.3,42.5,"INorOF","1","Issie"
2473,44.4,45.3,"INorOF","0","Issie"
2473,45.1,45.2,"INorOF","1","Issie"
2473,45.4,45.5,"INorOF","1","Issie"
2473,46.1,46.4,"INorOF","1","Issie"
2473,46.4,48.8,"INorOF","0","Issie"
2473,48.5,48.8,"INorOF","1","Issie"
2473,49.7,50.3,"INorOF","1","Issie"
2473,50.5,50.6,"INorOF","0","Issie"
2473,52,52.3,"INorOF","0","Issie"
2473,54.8,61.4,"INorOF","0","Issie"
2473,62.2,62.4,"INorOF","0","Issie"
2473,63.4,63.6,"INorOF","0","Issie"
2473,64.6,65.1,"INorOF","0","Issie"
2473,66.3,66.4,"INorOF","0","Issie"
2475,6.6,16.5,"INorOF","0","Issie"
2475,20.8,22.2,"INorOF","0","Issie"
2475,25.8,29,"INorOF","0","Issie"
2475,33.9,36.4,"INorOF","0","Issie"
2475,37.9,39.1,"INorOF","0","Issie"
2475,51.7,52,"INorOF","1","Issie"
2475,52.1,57.4,"INorOF","0","Issie"
2475,60.9,68.7,"INorOF","0","Issie"
2475,77.1,79.4,"INorOF","0","Issie"
2475,87.3,90,"INorOF","0","Issie"
2476,1.9,2,"INorOF","0","Issie"
2476,4.4,4.8,"INorOF","0","Issie"
2476,4.8,4.9,"INorOF","0","Issie"
2476,7.1,7.7,"INorOF","0","Issie"
2476,10,10.3,"INorOF","0","Issie"
2476,10.1,10.1,"INorOF","1","Issie"
2476,13.1,14.3,"INorOF","0","Issie"
2476,15.6,15.6,"INorOF","0","Issie"
2476,18.8,18.8,"INorOF","1","Issie"
2476,19.6,19.6,"INorOF","0","Issie"
2476,21.2,21.7,"INorOF","1","Issie"
2476,21.9,22,"INorOF","0","Issie"
2476,22.7,22.8,"INorOF","0","Issie"
2476,23.4,25.3,"INorOF","0","Issie"
2476,25.1,25.2,"INorOF","1","Issie"
2476,25.5,25.6,"INorOF","1","Issie"
2476,26.1,26.4,"INorOF","0","Issie"
2476,27,27.3,"INorOF","1","Issie"
2476,27.4,27.5,"INorOF","0","Issie"
2476,28.3,28.5,"INorOF","0","Issie"
2476,29.2,29.3,"INorOF","0","Issie"
2476,30.5,30.6,"INorOF","0","Issie"
2476,32.8,33.2,"INorOF","0","Issie"
2476,38.4,40,"INorOF","0","Issie"
2476,41.1,41.2,"INorOF","0","Issie"
2476,42,42.1,"INorOF","0","Issie"
2476,43.6,43.8,"INorOF","0","Issie"
2476,44,44.2,"INorOF","1","Issie"
2476,46.3,46.6,"INorOF","0","Issie"
2476,47.4,50.5,"INorOF","0","Issie"
2476,51.9,52.1,"INorOF","1","Issie"
2476,54.1,54.4,"INorOF","0","Issie"
2476,54.9,55.5,"INorOF","1","Issie"
2476,55.5,56.3,"INorOF","0","Issie"
2476,57.2,57.3,"INorOF","0","Issie"
2476,58.7,59,"INorOF","0","Issie"
2476,63.8,64.2,"INorOF","0","Issie"
2476,64.9,65,"INorOF","0","Issie"
2476,65.7,65.8,"INorOF","0","Issie"
2476,66.6,66.7,"INorOF","0","Issie"
2476,67.6,67.8,"INorOF","0","Issie"
2476,68.5,69.3,"INorOF","0","Issie"
2476,69.2,69.2,"INorOF","1","Issie"
2476,70.8,71.1,"INorOF","0","Issie"
2476,72.2,72.6,"INorOF","0","Issie"
2476,74.8,77,"INorOF","1","Issie"
2476,77,77.5,"INorOF","0","Issie"
2476,79,79.9,"INorOF","0","Issie"
2476,80.5,81.2,"INorOF","1","Issie"
2476,81.2,81.4,"INorOF","0","Issie"
2476,82.6,83.1,"INorOF","0","Issie"
2476,84.3,84.4,"INorOF","0","Issie"
2476,84.9,86.4,"INorOF","1","Issie"
2476,86.4,87.4,"INorOF","0","Issie"
2480,1,1.2,"INorOF","0","Issie"
2480,1.1,1.5,"INorOF","1","Issie"
2480,2.3,2.4,"INorOF","1","Issie"
2480,2.8,2.9,"INorOF","1","Issie"
2480,3.3,3.3,"INorOF","1","Issie"
2480,3.8,3.9,"INorOF","1","Issie"
2480,4.2,4.5,"INorOF","1","Issie"
2480,5,5.1,"INorOF","1","Issie"
2480,5.6,5.8,"INorOF","1","Issie"
2480,5.8,8.1,"INorOF","0","Issie"
2480,6.2,6.2,"INorOF","1","Issie"
2480,9.4,10,"INorOF","0","Issie"
2480,9.8,10.7,"INorOF","1","Issie"
2480,11.7,12.2,"INorOF","1","Issie"
2480,14,18.3,"INorOF","0","Issie"
2480,18,18.5,"INorOF","1","Issie"
2480,18.6,30,"INorOF","0","Issie"
2480,29.8,30.1,"INorOF","1","Issie"
2480,30.5,30.8,"INorOF","1","Issie"
2480,30.8,31.7,"INorOF","0","Issie"
2480,31.5,31.5,"INorOF","1","Issie"
2480,32.8,33.3,"INorOF","0","Issie"
2480,32.9,32.9,"INorOF","1","Issie"
2480,33.2,33.2,"INorOF","1","Issie"
2480,33.6,34.3,"INorOF","1","Issie"
2480,34.9,35,"INorOF","1","Issie"
2480,36,36.6,"INorOF","1","Issie"
2480,37.3,55.6,"INorOF","0","Issie"
2480,38.5,38.6,"INorOF","1","Issie"
2480,39.4,39.4,"INorOF","1","Issie"
2480,43.8,44.3,"INorOF","1","Issie"
2480,44.9,44.9,"INorOF","1","Issie"
2480,56.9,58.5,"INorOF","0","Issie"
2480,58.1,58.5,"INorOF","1","Issie"
2480,61,63.6,"INorOF","0","Issie"
2480,61.3,61.4,"INorOF","1","Issie"
2480,62,62,"INorOF","1","Issie"
2480,66.7,66.8,"INorOF","1","Issie"
2480,66.9,69.3,"INorOF","0","Issie"
2480,67.3,67.3,"INorOF","1","Issie"
2480,67.8,67.8,"INorOF","1","Issie"
2480,68.3,68.3,"INorOF","1","Issie"
2480,69,69,"INorOF","1","Issie"
2480,69.7,69.8,"INorOF","0","Issie"
2480,70.1,70.3,"INorOF","1","Issie"
2480,71.1,73.5,"INorOF","1","Issie"
2480,73.5,81.3,"INorOF","0","Issie"
2480,82.1,89.4,"INorOF","0","Issie"
2480,89.1,90,"INorOF","1","Issie"
2481,1.3,1.3,"INorOF","0","Issie"
2481,2.4,3.3,"INorOF","1","Issie"
2481,5.9,6.2,"INorOF","1","Issie"
2481,9.2,9.3,"INorOF","0","Issie"
2481,9.5,9.7,"INorOF","0","Issie"
2481,9.8,10.1,"INorOF","1","Issie"
2481,11.5,11.6,"INorOF","0","Issie"
2481,13,13,"INorOF","1","Issie"
2481,14,14.1,"INorOF","1","Issie"
2481,14.2,14.3,"INorOF","0","Issie"
2481,14.6,15.9,"INorOF","0","Issie"
2481,14.9,14.9,"INorOF","1","Issie"
2481,15.8,15.8,"INorOF","1","Issie"
2481,17.8,22,"INorOF","0","Issie"
2481,21.5,21.6,"INorOF","1","Issie"
2481,24.4,24.6,"INorOF","0","Issie"
2481,26.6,26.8,"INorOF","1","Issie"
2481,29.7,29.8,"INorOF","0","Issie"
2481,31.5,31.8,"INorOF","1","Issie"
2481,31.8,32.3,"INorOF","1","Issie"
2481,34.3,34.5,"INorOF","0","Issie"
2481,34.5,35.6,"INorOF","0","Issie"
2481,37.1,37.1,"INorOF","1","Issie"
2481,38.3,38.8,"INorOF","1","Issie"
2481,38.8,39.9,"INorOF","1","Issie"
2481,39.9,41.1,"INorOF","0","Issie"
2481,47.8,48,"INorOF","0","Issie"
2481,50.1,50.7,"INorOF","1","Issie"
2481,50.9,52.4,"INorOF","1","Issie"
2481,52.4,52.9,"INorOF","0","Issie"
2481,55.3,55.4,"INorOF","0","Issie"
2481,59.6,59.9,"INorOF","1","Issie"
2481,60.7,60.7,"INorOF","0","Issie"
2481,64.2,64.3,"INorOF","0","Issie"
2481,68.3,68.7,"INorOF","1","Issie"
2481,72.7,72.7,"INorOF","0","Issie"
2481,73.2,73.4,"INorOF","1","Issie"
2481,74.6,74.7,"INorOF","0","Issie"
2481,74.8,76.7,"INorOF","0","Issie"
2481,76.7,78.3,"INorOF","1","Issie"
2481,78.3,78.4,"INorOF","0","Issie"
2481,79.8,79.9,"INorOF","0","Issie"
2481,82.5,82.5,"INorOF","0","Issie"
2481,82.8,82.9,"INorOF","1","Issie"
2481,84.7,84.8,"INorOF","1","Issie"
2481,84.8,85,"INorOF","0","Issie"
2481,85.5,85.6,"INorOF","1","Issie"
2481,86.2,86.4,"INorOF","0","Issie"
2481,86.5,86.5,"INorOF","1","Issie"
2481,87.3,87.5,"INorOF","1","Issie"
2481,87.5,88,"INorOF","1","Issie"
2481,88.8,88.8,"INorOF","1","Issie"
2482,1.6,1.8,"INorOF","0","Issie"
2482,1.6,1.8,"INorOF","1","Issie"
2482,2.9,3,"INorOF","1","Issie"
2482,4.7,5.1,"INorOF","1","Issie"
2482,6.3,6.4,"INorOF","1","Issie"
2482,7.4,11.6,"INorOF","0","Issie"
2482,10,10,"INorOF","1","Issie"
2482,11.5,11.5,"INorOF","1","Issie"
2482,12.6,12.7,"INorOF","1","Issie"
2482,13,13.1,"INorOF","1","Issie"
2482,14.8,14.9,"INorOF","1","Issie"
2482,20.3,20.4,"INorOF","1","Issie"
2482,23.4,23.9,"INorOF","0","Issie"
2482,23.7,23.8,"INorOF","1","Issie"
2482,25.4,25.4,"INorOF","0","Issie"
2482,29.9,32.5,"INorOF","0","Issie"
2482,32.4,32.5,"INorOF","1","Issie"
2482,33.4,33.5,"INorOF","1","Issie"
2482,33.8,33.9,"INorOF","0","Issie"
2482,34.6,34.7,"INorOF","1","Issie"
2482,35.8,35.9,"INorOF","1","Issie"
2482,36.4,37.6,"INorOF","0","Issie"
2482,37.5,37.8,"INorOF","1","Issie"
2482,39.1,39.5,"INorOF","1","Issie"
2482,40.1,40.6,"INorOF","0","Issie"
2482,43,43.1,"INorOF","1","Issie"
2482,44.7,45.3,"INorOF","1","Issie"
2482,46.4,46.8,"INorOF","0","Issie"
2482,46.8,46.9,"INorOF","1","Issie"
2482,55,58.3,"INorOF","0","Issie"
2482,58.4,58.7,"INorOF","1","Issie"
2482,60.3,60.5,"INorOF","0","Issie"
2482,60.4,60.5,"INorOF","1","Issie"
2482,60.8,66.1,"INorOF","0","Issie"
2482,63.5,63.5,"INorOF","1","Issie"
2482,65,65,"INorOF","1","Issie"
2482,66.9,68,"INorOF","0","Issie"
2482,71.2,74.8,"INorOF","0","Issie"
2482,76.6,77,"INorOF","1","Issie"
2482,78,78,"INorOF","1","Issie"
2484,10.1,10.2,"INorOF","1","Issie"
2484,14.1,14.5,"INorOF","0","Issie"
2484,19.1,19.2,"INorOF","1","Issie"
2484,20.5,20.6,"INorOF","1","Issie"
2484,21.1,22.1,"INorOF","0","Issie"
2484,23,23.1,"INorOF","1","Issie"
2484,26.3,26.9,"INorOF","0","Issie"
2484,27,27.1,"INorOF","1","Issie"
2484,31.9,32.1,"INorOF","1","Issie"
2484,34.2,34.3,"INorOF","1","Issie"
2484,35.3,36.5,"INorOF","0","Issie"
2484,36.7,36.9,"INorOF","1","Issie"
2484,38.5,38.6,"INorOF","1","Issie"
2484,40.9,41,"INorOF","1","Issie"
2484,47.9,48.2,"INorOF","0","Issie"
2484,50.6,50.7,"INorOF","1","Issie"
2484,57.9,58,"INorOF","1","Issie"
2484,61.5,63.2,"INorOF","0","Issie"
2484,63.6,63.8,"INorOF","1","Issie"
2484,66.2,66.3,"INorOF","1","Issie"
2484,66.8,67.1,"INorOF","0","Issie"
2484,71.1,71.7,"INorOF","1","Issie"
2484,74.1,74.4,"INorOF","1","Issie"
2484,76,76.2,"INorOF","1","Issie"
2484,77.3,77.6,"INorOF","1","Issie"
2484,77.6,77.8,"INorOF","0","Issie"
2484,81,81.1,"INorOF","1","Issie"
2484,83.7,83.9,"INorOF","1","Issie"
2484,87.2,87.3,"INorOF","1","Issie"
2484,88.9,89.1,"INorOF","0","Issie"
2485,1.9,2.6,"INorOF","1","Issie"
2485,14.4,14.5,"INorOF","0","Issie"
2485,14.9,17,"INorOF","0","Issie"
2485,29.1,31.4,"INorOF","0","Issie"
2485,30.8,31,"INorOF","1","Issie"
2485,31.8,34.6,"INorOF","1","Issie"
2485,40.2,40.4,"INorOF","0","Issie"
2485,45.5,46.1,"INorOF","0","Issie"
2485,51.2,55,"INorOF","0","Issie"
2485,52.9,53,"INorOF","1","Issie"
2485,55.3,56.6,"INorOF","0","Issie"
2485,56.8,57.4,"INorOF","1","Issie"
2485,58.1,63.9,"INorOF","1","Issie"
2485,63.8,64.7,"INorOF","0","Issie"
2485,66.3,71.1,"INorOF","1","Issie"
2485,71.7,75.5,"INorOF","1","Issie"
2489,1.9,2,"INorOF","0","Issie"
2489,3.3,3.4,"INorOF","0","Issie"
2489,3.4,3.8,"INorOF","1","Issie"
2489,4.3,4.7,"INorOF","0","Issie"
2489,5.6,5.8,"INorOF","1","Issie"
2489,6.1,9.9,"INorOF","0","Issie"
2489,9.9,10.1,"INorOF","1","Issie"
2489,11.4,11.7,"INorOF","1","Issie"
2489,12.4,12.7,"INorOF","1","Issie"
2489,13.6,14.5,"INorOF","0","Issie"
2489,15.4,15.8,"INorOF","1","Issie"
2489,16.8,17.3,"INorOF","0","Issie"
2489,17.3,29.3,"INorOF","0","Issie"
2489,31.6,36.4,"INorOF","0","Issie"
2489,37.5,37.7,"INorOF","1","Issie"
2489,38,38.4,"INorOF","0","Issie"
2489,40.7,40.7,"INorOF","0","Issie"
2489,42.3,43,"INorOF","0","Issie"
2489,44.7,44.9,"INorOF","1","Issie"
2489,46.4,46.7,"INorOF","0","Issie"
2489,46.8,46.8,"INorOF","0","Issie"
2489,46.8,47.1,"INorOF","1","Issie"
2489,48.3,48.6,"INorOF","1","Issie"
2489,48.4,48.4,"INorOF","0","Issie"
2489,50.1,50.3,"INorOF","1","Issie"
2489,50.3,50.7,"INorOF","0","Issie"
2489,51.6,52.1,"INorOF","1","Issie"
2489,53.2,53.6,"INorOF","1","Issie"
2489,54.1,54.9,"INorOF","0","Issie"
2489,61.3,61.7,"INorOF","1","Issie"
2489,66.9,67.2,"INorOF","0","Issie"
2489,69,73.6,"INorOF","0","Issie"
2489,74,74.1,"INorOF","1","Issie"
2489,75.2,75.3,"INorOF","0","Issie"
2489,77.4,79.6,"INorOF","0","Issie"
2489,79.9,80,"INorOF","1","Issie"
2489,81,83.7,"INorOF","0","Issie"
2489,83.9,83.9,"INorOF","0","Issie"
2489,85.3,85.3,"INorOF","0","Issie"
2489,86.5,86.5,"INorOF","0","Issie"
2489,87.6,87.6,"INorOF","0","Issie"
2489,88.3,88.5,"INorOF","0","Issie"
2489,89.4,89.4,"INorOF","0","Issie"
2490,1.7,7.9,"INorOF","1","Issie"
2490,7.8,12,"INorOF","0","Issie"
2490,19.7,24.6,"INorOF","1","Issie"
2490,24.3,31.2,"INorOF","0","Issie"
2490,31.3,39.1,"INorOF","1","Issie"
2490,38.9,41.7,"INorOF","0","Issie"
2490,44.2,48.2,"INorOF","1","Issie"
2490,48.2,52.8,"INorOF","0","Issie"
2490,61.2,62.5,"INorOF","0","Issie"
2490,64.5,67,"INorOF","0","Issie"
2490,68,72.3,"INorOF","1","Issie"
2490,72.1,72.8,"INorOF","0","Issie"
2490,76.2,77.8,"INorOF","1","Issie"
2490,77.3,89.8,"INorOF","0","Issie"
2490,88.9,90,"INorOF","1","Issie"
2491,2.4,3.7,"INorOF","0","Issie"
2491,3.8,3.9,"INorOF","1","Issie"
2491,7,7.2,"INorOF","0","Issie"
2491,7.6,9.4,"INorOF","0","Issie"
2491,9.5,9.7,"INorOF","1","Issie"
2491,12.2,12.7,"INorOF","0","Issie"
2491,12.9,14.2,"INorOF","0","Issie"
2491,14.5,17.8,"INorOF","0","Issie"
2491,19.7,20,"INorOF","1","Issie"
2491,20,20.3,"INorOF","0","Issie"
2491,20.3,20.4,"INorOF","1","Issie"
2491,22.1,25.2,"INorOF","0","Issie"
2491,25.2,25.5,"INorOF","1","Issie"
2491,28.6,28.7,"INorOF","1","Issie"
2491,32.6,32.8,"INorOF","1","Issie"
2491,39.7,40.8,"INorOF","0","Issie"
2491,40.2,40.4,"INorOF","1","Issie"
2491,41.1,41.3,"INorOF","0","Issie"
2491,41.5,47.5,"INorOF","0","Issie"
2491,47.5,47.7,"INorOF","1","Issie"
2491,57.6,57.7,"INorOF","1","Issie"
2491,59.4,66.2,"INorOF","0","Issie"
2491,59.7,59.9,"INorOF","1","Issie"
2491,66.4,66.5,"INorOF","1","Issie"
2491,68.8,69.5,"INorOF","0","Issie"
2491,71.4,74.2,"INorOF","0","Issie"
2491,74.4,74.5,"INorOF","1","Issie"
2491,78.5,79.5,"INorOF","0","Issie"
2491,82.9,88.2,"INorOF","0","Issie"
2491,84.3,84.7,"INorOF","1","Issie"
2492,7.3,7.3,"INorOF","0","Issie"
2492,7.5,7.6,"INorOF","1","Issie"
2492,9.5,12.5,"INorOF","0","Issie"
2492,14.2,14.3,"INorOF","1","Issie"
2492,14.9,14.9,"INorOF","0","Issie"
2492,17.4,17.4,"INorOF","0","Issie"
2492,17.6,17.6,"INorOF","1","Issie"
2492,19.3,19.3,"INorOF","1","Issie"
2492,20.6,20.6,"INorOF","1","Issie"
2492,24,24.1,"INorOF","0","Issie"
2492,24.3,24.4,"INorOF","1","Issie"
2492,26.9,26.9,"INorOF","0","Issie"
2492,28.4,29,"INorOF","1","Issie"
2492,31,31,"INorOF","1","Issie"
2492,32.1,35.3,"INorOF","0","Issie"
2492,33,33.2,"INorOF","1","Issie"
2492,37.7,37.7,"INorOF","1","Issie"
2492,41.2,41.3,"INorOF","1","Issie"
2492,43.3,43.4,"INorOF","1","Issie"
2492,44.7,44.7,"INorOF","1","Issie"
2492,45.4,45.4,"INorOF","0","Issie"
2492,46.7,46.8,"INorOF","0","Issie"
2492,51.4,51.4,"INorOF","1","Issie"
2492,58.2,58.2,"INorOF","1","Issie"
2492,61.9,62,"INorOF","0","Issie"
2492,64.5,64.5,"INorOF","1","Issie"
2492,66.3,68.2,"INorOF","0","Issie"
2492,66.7,66.8,"INorOF","1","Issie"
2492,71.1,71.1,"INorOF","1","Issie"
2492,71.3,71.4,"INorOF","0","Issie"
2492,83,83,"INorOF","0","Issie"
2492,85.4,85.5,"INorOF","0","Issie"
2492,87.7,87.7,"INorOF","0","Issie"
2492,89.8,89.9,"INorOF","1","Issie"
2494,3.3,4,"INorOF","0","Issie"
2494,3.8,4.3,"INorOF","1","Issie"
2494,11.7,13.4,"INorOF","0","Issie"
2494,13.6,14.1,"INorOF","1","Issie"
2494,16.7,17.2,"INorOF","0","Issie"
2494,17.3,17.7,"INorOF","1","Issie"
2494,21.2,21.7,"INorOF","1","Issie"
2494,23.3,23.5,"INorOF","1","Issie"
2494,23.9,24.1,"INorOF","1","Issie"
2494,24.5,25.1,"INorOF","0","Issie"
2494,24.6,24.7,"INorOF","1","Issie"
2494,25.2,26.5,"INorOF","1","Issie"
2494,29.3,29.6,"INorOF","1","Issie"
2494,29.6,43.7,"INorOF","0","Issie"
2494,30.4,30.7,"INorOF","1","Issie"
2494,31.6,31.8,"INorOF","1","Issie"
2494,43.3,52.5,"INorOF","1","Issie"
2494,52.4,61.2,"INorOF","0","Issie"
2494,60.6,60.7,"INorOF","1","Issie"
2494,62.2,62.7,"INorOF","1","Issie"
2494,63.4,63.5,"INorOF","1","Issie"
2494,65.9,66.1,"INorOF","1","Issie"
2494,68.1,68.4,"INorOF","1","Issie"
2494,68.5,70.1,"INorOF","0","Issie"
2494,69.4,70.1,"INorOF","1","Issie"
2494,71.6,72.9,"INorOF","0","Issie"
2494,71.8,71.9,"INorOF","1","Issie"
2494,72.6,72.9,"INorOF","1","Issie"
2494,78.1,87.1,"INorOF","0","Issie"
2494,83.8,84.1,"INorOF","1","Issie"
2494,86.8,87,"INorOF","1","Issie"
2494,88.4,90,"INorOF","1","Issie"
2495,3.1,4,"INorOF","1","Issie"
2495,3.9,4.1,"INorOF","0","Issie"
2495,12.1,12.6,"INorOF","0","Issie"
2495,13.4,15.1,"INorOF","1","Issie"
2495,14.7,15.6,"INorOF","0","Issie"
2495,18.6,19.3,"INorOF","0","Issie"
2495,19.9,22.6,"INorOF","0","Issie"
2495,24,30.3,"INorOF","1","Issie"
2495,29.7,30,"INorOF","0","Issie"
2495,31.4,32.2,"INorOF","0","Issie"
2495,35.7,36.2,"INorOF","0","Issie"
2495,38.5,41.6,"INorOF","1","Issie"
2495,41.2,44.3,"INorOF","0","Issie"
2495,51.5,52.7,"INorOF","0","Issie"
2495,53.5,54,"INorOF","0","Issie"
2495,55.8,66.7,"INorOF","1","Issie"
2495,56,56.1,"INorOF","0","Issie"
2495,66.5,67.1,"INorOF","0","Issie"
2495,73.9,75.4,"INorOF","0","Issie"
2495,80.9,88.7,"INorOF","1","Issie"
2495,81.4,81.6,"INorOF","0","Issie"
2495,88.6,90,"INorOF","0","Issie"
2499,3,3.1,"INorOF","0","Issie"
2499,5.1,5.4,"INorOF","0","Issie"
2499,6.2,6.3,"INorOF","0","Issie"
2499,7.2,7.2,"INorOF","0","Issie"
2499,7.3,7.4,"INorOF","1","Issie"
2499,8.1,8.1,"INorOF","0","Issie"
2499,8.7,8.7,"INorOF","0","Issie"
2499,9.6,9.7,"INorOF","0","Issie"
2499,10.4,10.4,"INorOF","0","Issie"
2499,11.3,12.1,"INorOF","0","Issie"
2499,12.3,12.4,"INorOF","0","Issie"
2499,12.5,12.5,"INorOF","1","Issie"
2499,14.1,14.2,"INorOF","0","Issie"
2499,15.8,18,"INorOF","0","Issie"
2499,18.4,18.5,"INorOF","1","Issie"
2499,18.9,19,"INorOF","0","Issie"
2499,19.4,19.4,"INorOF","0","Issie"
2499,20,20,"INorOF","0","Issie"
2499,20.7,20.8,"INorOF","0","Issie"
2499,21.3,21.3,"INorOF","0","Issie"
2499,21.9,22,"INorOF","0","Issie"
2499,22.7,22.8,"INorOF","0","Issie"
2499,23.3,23.3,"INorOF","0","Issie"
2499,23.7,23.8,"INorOF","0","Issie"
2499,24.3,24.3,"INorOF","0","Issie"
2499,24.8,24.9,"INorOF","0","Issie"
2499,26.2,26.3,"INorOF","0","Issie"
2499,26.8,26.9,"INorOF","0","Issie"
2499,27.4,27.6,"INorOF","0","Issie"
2499,28.2,28.3,"INorOF","1","Issie"
2499,28.4,28.5,"INorOF","1","Issie"
2499,28.6,28.7,"INorOF","0","Issie"
2499,29.2,29.5,"INorOF","0","Issie"
2499,30.5,30.8,"INorOF","0","Issie"
2499,31.2,31.2,"INorOF","0","Issie"
2499,31.4,31.6,"INorOF","0","Issie"
2499,32.1,32.3,"INorOF","0","Issie"
2499,33.3,35.8,"INorOF","0","Issie"
2499,38.2,38.7,"INorOF","0","Issie"
2499,42.2,42.5,"INorOF","0","Issie"
2499,43.3,44.3,"INorOF","0","Issie"
2499,43.8,44.3,"INorOF","1","Issie"
2499,46.5,46.7,"INorOF","1","Issie"
2499,50.1,50.4,"INorOF","0","Issie"
2499,53.5,61.1,"INorOF","0","Issie"
2499,54.5,54.6,"INorOF","1","Issie"
2499,61,61.1,"INorOF","1","Issie"
2499,70.6,72.3,"INorOF","0","Issie"
2499,70.8,70.9,"INorOF","1","Issie"
2499,82.5,84.8,"INorOF","0","Issie"
2499,89,89.2,"INorOF","0","Issie"
2500,2.2,2.9,"INorOF","1","Issie"
2500,4.8,9.9,"INorOF","0","Issie"
2500,10,10.1,"INorOF","1","Issie"
2500,11.9,12.7,"INorOF","1","Issie"
2500,13.1,15.5,"INorOF","0","Issie"
2500,18.1,20.8,"INorOF","1","Issie"
2500,23.1,23.3,"INorOF","1","Issie"
2500,24,25.3,"INorOF","0","Issie"
2500,25.2,25.6,"INorOF","1","Issie"
2500,26.8,32.5,"INorOF","1","Issie"
2500,33,39,"INorOF","0","Issie"
2500,41.4,43.2,"INorOF","1","Issie"
2500,43.2,50.4,"INorOF","0","Issie"
2500,52,52.2,"INorOF","1","Issie"
2500,57.5,57.7,"INorOF","0","Issie"
2500,58.2,58.3,"INorOF","1","Issie"
2500,66.2,66.5,"INorOF","1","Issie"
2500,69,69.2,"INorOF","1","Issie"
2500,70,75.3,"INorOF","0","Issie"
2500,74.9,74.9,"INorOF","1","Issie"
2500,75.4,81,"INorOF","1","Issie"
2500,81.1,84.1,"INorOF","0","Issie"
2500,84.3,84.5,"INorOF","1","Issie"
2501,1.1,1.2,"INorOF","1","Issie"
2501,2.7,2.8,"INorOF","1","Issie"
2501,3.6,3.8,"INorOF","0","Issie"
2501,5,5.1,"INorOF","1","Issie"
2501,5.5,5.8,"INorOF","0","Issie"
2501,6.8,7,"INorOF","1","Issie"
2501,7.6,7.8,"INorOF","0","Issie"
2501,11.4,12.1,"INorOF","0","Issie"
2501,12.5,13,"INorOF","1","Issie"
2501,15.2,16.8,"INorOF","0","Issie"
