sort	DVDRef	DVDdate	BroodRef	Filename	DVDInfoChickNb	DVDInfoAge	DVDtime	DVDInfoNotes	TapeLength	EffectTime	HatchingDate	ChickAge	Sunrise	RelTimeMins	LogRelTimeMins	Protocol
1752	4179	20.05.2014	1671	2014\VN0192.xlsx	3	10	28.04.2016 06:00	NA	90	89.5	10.05.2014	10	28.04.2016 05:17	43	1.72427587	Issie
1753	4185	21.05.2014	1682	2014\VN0198.xlsx	2	6	28.04.2016 08:42	NA	90	90	15.05.2014	6	28.04.2016 05:15	207	2.336459734	Issie
1754	4186	21.05.2014	1672	2014\VN0199.xlsx	3	10	28.04.2016 08:44	NA	90	86.90000153	11.05.2014	10	28.04.2016 05:15	209	2.340444115	Issie
1755	4187	21.05.2014	1710	2014\VN0200.xlsx	5	6	28.04.2016 10:44	NA	90	86.19999695	15.05.2014	6	28.04.2016 05:15	329	2.530199698	Issie
1756	4191	21.05.2014	1687	2014\VN0204.xlsx	3	6	28.04.2016 06:56	NA	90	88.59999847	15.05.2014	6	28.04.2016 05:15	101	2.045322979	Issie
1757	4192	21.05.2014	1688	2014\VN0205.xlsx	2	6	28.04.2016 10:57	NA	90	88.19999695	15.05.2014	6	28.04.2016 05:15	342	2.546542663	Issie
1758	4193	21.05.2014	1676	2014\VN0206.xlsx	2	10	28.04.2016 05:16	NA	73.09999847	70.09999847	11.05.2014	10	28.04.2016 05:15	1	1.041392685	Issie
1759	4194	21.05.2014	1677	2014\VN0207.xlsx	3	10	28.04.2016 05:17	NA	90	87.59999847	11.05.2014	10	28.04.2016 05:15	2	1.079181246	Issie
1760	4195	21.05.2014	1673	2014\VN0208.xlsx	2	10	28.04.2016 16:20	NA	19.20000076	10.89999962	11.05.2014	10	28.04.2016 05:15	665	2.829303773	Issie
1761	4196	21.05.2014	1709	2014\VN0209.xlsx	2	6	28.04.2016 14:02	NA	90	82.80000305	15.05.2014	6	28.04.2016 05:15	527	2.729974286	Issie
1762	4198	21.05.2014	1707	2014\VN0211.xlsx	4	6	28.04.2016 11:55	NA	90	88.90000153	15.05.2014	6	28.04.2016 05:15	400	2.612783857	Issie
1763	4200	22.05.2014	1685	2014\VN0213.xlsx	3	10	28.04.2016 09:08	NA	90	86.69999695	12.05.2014	10	28.04.2016 05:14	234	2.387389826	Issie
1764	4201	22.05.2014	1692	2014\VN0214.xlsx	3	6	28.04.2016 09:11	NA	90	88.69999695	16.05.2014	6	28.04.2016 05:14	237	2.392696953	Issie
1765	4202	22.05.2014	1690	2014\VN0215.xlsx	3	6	28.04.2016 09:07	NA	90	88.09999847	16.05.2014	6	28.04.2016 05:14	233	2.385606274	Issie
1766	4204	22.05.2014	1679	2014\VN0217.xlsx	2	10	28.04.2016 05:58	NA	90	78.40000153	12.05.2014	10	28.04.2016 05:14	44	1.73239376	Issie
1767	4206	22.05.2014	1693	2014\VN0220.xlsx	5	6	28.04.2016 19:01	NA	90	85.69999695	16.05.2014	6	28.04.2016 05:14	827	2.922725458	Issie
1768	4207	22.05.2014	1691	2014\VN0221.xlsx	3	6	28.04.2016 19:20	NA	35.79999924	33.59999847	16.05.2014	6	28.04.2016 05:14	846	2.932473765	Issie
1769	4209	22.05.2014	1689	2014\VN0223.xlsx	5	6	28.04.2016 17:33	NA	85	77.09999847	16.05.2014	6	28.04.2016 05:14	739	2.874481818	Issie
1770	4219	23.05.2014	1695	2014\VN0234.xlsx	3	6	28.04.2016 12:40	NA	90	85.69999695	17.05.2014	6	28.04.2016 05:13	447	2.6599162	Issie
1771	4220	24.05.2014	1697	2014\VN0235.xlsx	4	6	28.04.2016 07:56	NA	90	85.09999847	18.05.2014	6	28.04.2016 05:12	164	2.240549248	Issie
1772	4224	25.05.2014	1682	2014\VN0241.xlsx	2	10	28.04.2016 17:09	NA	90	80.5	15.05.2014	10	28.04.2016 05:11	718	2.862131379	Issie
1773	4225	25.05.2014	1701	2014\VN0243.xlsx	2	6	28.04.2016 11:10	NA	90	80.90000153	19.05.2014	6	28.04.2016 05:11	359	2.567026366	Issie
1774	4226	25.05.2014	1687	2014\VN0244.xlsx	3	10	28.04.2016 07:20	NA	90	88.69999695	15.05.2014	10	28.04.2016 05:11	129	2.1430148	Issie
1775	4227	25.05.2014	1688	2014\VN0245.xlsx	2	10	28.04.2016 07:23	NA	90	84.90000153	15.05.2014	10	28.04.2016 05:11	132	2.152288344	Issie
1776	4230	25.05.2014	1709	2014\VN0247.xlsx	2	10	28.04.2016 08:53	NA	90	86.5	15.05.2014	10	28.04.2016 05:11	222	2.365487985	Issie
1777	4231	25.05.2014	1707	2014\VN0248.xlsx	4	10	28.04.2016 11:08	NA	90	84.90000153	15.05.2014	10	28.04.2016 05:11	357	2.564666064	Issie
1778	4234	26.05.2014	1690	2014\VN0252.xlsx	2	10	28.04.2016 18:19	NA	90	87.69999695	16.05.2014	10	28.04.2016 05:10	789	2.902546779	Issie
1779	4236	26.05.2014	1702	2014\VN0254.xlsx	3	6	28.04.2016 18:15	NA	90	85.5	20.05.2014	6	28.04.2016 05:10	785	2.900367129	Issie
1780	4240	26.05.2014	1693	2014\VN0258.xlsx	4	10	28.04.2016 05:21	NA	90	86.90000153	16.05.2014	10	28.04.2016 05:10	11	1.322219295	Issie
1781	4241	26.05.2014	1691	2014\VN0259.xlsx	3	10	28.04.2016 05:21	NA	90	85.09999847	16.05.2014	10	28.04.2016 05:10	11	1.322219295	Issie
1782	4242	26.05.2014	1689	2014\VN0260.xlsx	3	10	28.04.2016 05:28	NA	90	86.59999847	16.05.2014	10	28.04.2016 05:10	18	1.447158031	Issie
1783	4244	27.05.2014	1703	2014\VN0262.xlsx	1	6	28.04.2016 08:15	NA	90	84.30000305	21.05.2014	6	28.04.2016 05:08	187	2.294466226	Issie
1784	4255	30.05.2014	1702	2014\VN0288.xlsx	3	10	28.04.2016 18:57	NA	90	88.80000305	20.05.2014	10	28.04.2016 05:06	831	2.924795996	Issie
1785	4256	30.05.2014	1705	2014\VN0289.xlsx	2	10	28.04.2016 08:49	NA	90	88.59999847	20.05.2014	10	28.04.2016 05:06	223	2.367355921	Issie
1786	4259	31.05.2014	1703	2014\VN0292.xlsx	1	10	28.04.2016 09:47	NA	90	87.09999847	21.05.2014	10	28.04.2016 05:05	282	2.465382851	Issie
1787	4262	31.05.2014	1720	2014\VN0294.xlsx	3	6	28.04.2016 09:45	NA	90	87.30000305	25.05.2014	6	28.04.2016 05:05	280	2.462397998	Issie
1788	4265	31.05.2014	1698	2014\VN0297.xlsx	2	10	28.04.2016 06:41	NA	90	87	21.05.2014	10	28.04.2016 05:05	96	2.025305865	Issie
1789	4272	02.06.2014	1719	2014\VN0304.xlsx	4	6	28.04.2016 11:08	NA	90	87.80000305	27.05.2014	6	28.04.2016 05:03	365	2.574031268	Issie
1790	4273	02.06.2014	1712	2014\VN0305.xlsx	4	10	28.04.2016 11:05	NA	90	86	23.05.2014	10	28.04.2016 05:03	362	2.57054294	Issie
1791	4279	02.06.2014	1713	2014\VN0311.xlsx	5	10	28.04.2016 08:02	NA	60.40000153	59.09999847	23.05.2014	10	28.04.2016 05:03	179	2.276461804	Issie
1792	4281	02.06.2014	1714	2014\VN0313.xlsx	2	10	28.04.2016 09:20	NA	90	85	23.05.2014	10	28.04.2016 05:03	257	2.426511261	Issie
1793	4290	04.06.2014	1720	2014\VN0325.xlsx	3	10	28.04.2016 11:06	NA	74	64.59999847	25.05.2014	10	28.04.2016 05:02	364	2.572871602	Issie
1794	4292	04.06.2014	1727	2014\VN0327.xlsx	3	6	28.04.2016 07:22	NA	90	88.09999847	29.05.2014	6	28.04.2016 05:02	140	2.176091259	Issie
1795	4294	04.06.2014	1730	2014\VN0329.xlsx	4	6	28.04.2016 07:32	NA	90	88.80000305	29.05.2014	6	28.04.2016 05:02	150	2.204119983	Issie
1796	4299	05.06.2014	1726	2014\VN0334.xlsx	3	6	28.04.2016 05:45	NA	90	87.09999847	30.05.2014	6	28.04.2016 05:01	44	1.73239376	Issie
1797	4303	06.06.2014	1719	2014\VN0339.xlsx	4	10	28.04.2016 10:22	NA	75.59999847	74.59999847	27.05.2014	10	28.04.2016 05:00	322	2.521138084	Issie
1798	4309	06.06.2014	1732	2014\VN0346.xlsx	2	6	28.04.2016 07:13	NA	78.30000305	71.80000305	31.05.2014	6	28.04.2016 05:00	133	2.155336037	Issie
1799	4314	08.06.2014	1734	2014\VN0352.xlsx	4	6	28.04.2016 05:47	NA	90	90	02.06.2014	6	28.04.2016 04:59	48	1.763427994	Issie
1800	4315	08.06.2014	1727	2014\VN0354.xlsx	3	10	28.04.2016 07:21	NA	90	88.40000153	29.05.2014	10	28.04.2016 04:59	142	2.181843588	Issie
1801	4318	09.06.2014	1733	2014\VN0356.xlsx	4	6	28.04.2016 10:57	NA	90	85.30000305	03.06.2014	6	28.04.2016 04:59	358	2.565847819	Issie
1802	4320	09.06.2014	1726	2014\VN0358.xlsx	3	10	28.04.2016 06:31	NA	90	84.19999695	30.05.2014	10	28.04.2016 04:59	92	2.008600172	Issie
1803	4327	10.06.2014	1735	2014\VN0365.xlsx	3	6	28.04.2016 09:17	NA	90	87.09999847	04.06.2014	6	28.04.2016 04:59	258	2.428134794	Issie
1804	4330	10.06.2014	1732	2014\VN0368.xlsx	2	10	28.04.2016 05:20	NA	84.19999695	68.5	31.05.2014	10	28.04.2016 04:59	21	1.491361694	Issie
1805	4335	11.06.2014	1738	2014\VN0374.xlsx	4	6	28.04.2016 05:20	NA	90	88.80000305	05.06.2014	6	28.04.2016 04:58	22	1.505149978	Issie
1806	4340	11.06.2014	1736	2014\VN0379.xlsx	2	6	28.04.2016 08:38	NA	90	87.90000153	05.06.2014	6	28.04.2016 04:58	220	2.361727836	Issie
1807	4341	11.06.2014	1737	2014\VN0380.xlsx	3	6	28.04.2016 08:38	NA	90	88.80000305	05.06.2014	6	28.04.2016 04:58	220	2.361727836	Issie
1808	4344	12.06.2014	1742	2014\VN0383.xlsx	1	6	28.04.2016 07:02	NA	90	88.5	06.06.2014	6	28.04.2016 04:58	124	2.127104798	Issie
1809	4347	12.06.2014	1734	2014\VN0386.xlsx	4	10	28.04.2016 09:49	NA	90	90	02.06.2014	10	28.04.2016 04:58	291	2.478566496	Issie
1810	4352	12.06.2014	1739	2014\VN0391.xlsx	4	6	28.04.2016 05:19	NA	90	86.69999695	06.06.2014	6	28.04.2016 04:58	21	1.491361694	Issie
1811	4353	12.06.2014	1740	2014\VN0392.xlsx	5	6	28.04.2016 05:19	NA	90	88.5	06.06.2014	6	28.04.2016 04:58	21	1.491361694	Issie
1812	4355	13.06.2014	1759	2014\VN0394.xlsx	4	6	28.04.2016 06:14	NA	90	88.59999847	07.06.2014	6	28.04.2016 04:58	76	1.934498451	Issie
1813	4356	13.06.2014	1733	2014\VN0395.xlsx	3	10	28.04.2016 06:15	NA	90	83.90000153	03.06.2014	10	28.04.2016 04:58	77	1.939519253	Issie
1814	4366	13.06.2014	1743	2014\VN0405.xlsx	3	6	28.04.2016 11:53	NA	90	86.30000305	07.06.2014	6	28.04.2016 04:58	415	2.62838893	Issie
1815	4367	13.06.2014	1761	2014\VN0406.xlsx	4	6	28.04.2016 08:03	NA	90	86.40000153	07.06.2014	6	28.04.2016 04:58	185	2.290034611	Issie
1816	4371	14.06.2014	1735	2014\VN0410.xlsx	3	10	28.04.2016 06:13	NA	90	87.30000305	04.06.2014	10	28.04.2016 04:58	75	1.929418926	Issie
1817	4377	15.06.2014	1746	2014\VN0416.xlsx	4	6	28.04.2016 09:33	NA	90	87.90000153	09.06.2014	6	28.04.2016 04:57	276	2.456366033	Issie
1818	4378	15.06.2014	1738	2014\VN0417.xlsx	4	10	28.04.2016 09:33	NA	90	89	05.06.2014	10	28.04.2016 04:57	276	2.456366033	Issie
1819	4380	15.06.2014	1736	2014\VN0419.xlsx	2	10	28.04.2016 07:57	NA	90	88.59999847	05.06.2014	10	28.04.2016 04:57	180	2.278753601	Issie
1820	4381	15.06.2014	1737	2014\VN0420.xlsx	3	10	28.04.2016 07:57	NA	90	88.59999847	05.06.2014	10	28.04.2016 04:57	180	2.278753601	Issie
1821	4385	16.06.2014	1742	2014\VN0424.xlsx	1	10	28.04.2016 10:35	NA	90	89.19999695	06.06.2014	10	28.04.2016 04:57	338	2.541579244	Issie
1822	4390	16.06.2014	1769	2014\VN0429.xlsx	1	6	28.04.2016 08:53	NA	90	86.59999847	10.06.2014	6	28.04.2016 04:57	236	2.390935107	Issie
1823	4392	16.06.2014	1739	2014\VN0431.xlsx	4	10	28.04.2016 05:27	NA	90	86.59999847	06.06.2014	10	28.04.2016 04:57	30	1.602059991	Issie
1824	4393	16.06.2014	1740	2014\VN0432.xlsx	5	10	28.04.2016 05:27	NA	90	86.5	06.06.2014	10	28.04.2016 04:57	30	1.602059991	Issie
1825	4394	17.06.2014	1759	2014\VN0433.xlsx	4	10	28.04.2016 10:37	NA	65.19999695	63.29999924	07.06.2014	10	28.04.2016 04:57	340	2.544068044	Issie
1826	4401	17.06.2014	1761	2014\VN0440.xlsx	4	10	28.04.2016 06:54	NA	90	87.19999695	07.06.2014	10	28.04.2016 04:57	117	2.103803721	Issie
1827	4402	17.06.2014	1718	2014\VN0441.xlsx	3	10	28.04.2016 06:53	NA	90	87.5	07.06.2014	10	28.04.2016 04:57	116	2.100370545	Issie
1828	4406	17.06.2014	1743	2014\VN0445.xlsx	3	10	28.04.2016 12:24	NA	90	86.09999847	07.06.2014	10	28.04.2016 04:57	447	2.6599162	Issie
1829	4412	18.06.2014	1749	2014\VN0451.xlsx	2	6	28.04.2016 06:54	NA	90	87.30000305	12.06.2014	6	28.04.2016 04:57	117	2.103803721	Issie
1830	4416	18.06.2014	1758	2014\VN0455.xlsx	3	6	28.04.2016 08:32	NA	90	89.09999847	12.06.2014	6	28.04.2016 04:57	215	2.352182518	Issie
1831	4418	19.06.2014	1753	2014\VN0457.xlsx	4	6	28.04.2016 08:47	NA	90	88.90000153	13.06.2014	6	28.04.2016 04:57	230	2.380211242	Issie
1832	4423	19.06.2014	1772	2014\VN0462.xlsx	5	6	28.04.2016 05:11	NA	90	89.09999847	13.06.2014	6	28.04.2016 04:57	14	1.380211242	Issie
1833	4424	19.06.2014	1746	2014\VN0463.xlsx	4	10	28.04.2016 06:47	NA	90	89.59999847	09.06.2014	10	28.04.2016 04:57	110	2.079181246	Issie
1834	4427	20.06.2014	1754	2014\VN0466.xlsx	3	6	28.04.2016 09:44	NA	90	88.80000305	14.06.2014	6	28.04.2016 04:58	286	2.471291711	Issie
1835	4428	20.06.2014	1750	2014\VN0467.xlsx	2	6	28.04.2016 09:44	NA	90	88.40000153	14.06.2014	6	28.04.2016 04:58	286	2.471291711	Issie
1836	4430	20.06.2014	1762	2014\VN0469.xlsx	4	6	28.04.2016 07:28	NA	90	89.09999847	14.06.2014	6	28.04.2016 04:58	150	2.204119983	Issie
1837	4435	21.06.2014	1755	2014\VN0474.xlsx	4	6	28.04.2016 07:08	NA	90	87.90000153	15.06.2014	6	28.04.2016 04:58	130	2.146128036	Issie
1838	4437	21.06.2014	1764	2014\VN0476.xlsx	4	6	28.04.2016 05:19	NA	86.19999695	83.30000305	15.06.2014	6	28.04.2016 04:58	21	1.491361694	Issie
1839	4439	21.06.2014	1757	2014\VN0478.xlsx	5	6	28.04.2016 09:13	NA	90	88.90000153	15.06.2014	6	28.04.2016 04:58	255	2.423245874	Issie
1840	4443	22.06.2014	1756	2014\VN0482.xlsx	1	6	28.04.2016 08:49	NA	90	85.19999695	16.06.2014	6	28.04.2016 04:58	231	2.382017043	Issie
1841	4447	22.06.2014	1763	2014\VN0486.xlsx	2	6	28.04.2016 06:51	NA	90	89.09999847	16.06.2014	6	28.04.2016 04:58	113	2.089905111	Issie
1842	4448	22.06.2014	1749	2014\VN0487.xlsx	2	10	28.04.2016 06:51	NA	90	88	12.06.2014	10	28.04.2016 04:58	113	2.089905111	Issie
1843	4451	22.06.2014	1758	2014\VN0490.xlsx	2	10	28.04.2016 12:36	NA	53.59999847	51.40000153	12.06.2014	10	28.04.2016 04:58	458	2.670245853	Issie
1844	4452	22.06.2014	1771	2014\VN0491.xlsx	3	10	28.04.2016 05:14	NA	90	88.09999847	12.06.2014	10	28.04.2016 04:58	16	1.414973348	Issie
1845	4454	23.06.2014	1753	2014\VN0493.xlsx	4	10	28.04.2016 06:55	NA	90	88.30000305	13.06.2014	10	28.04.2016 04:58	117	2.103803721	Issie
1846	4460	23.06.2014	1765	2014\VN0499.xlsx	3	6	28.04.2016 12:03	NA	90	88.90000153	17.06.2014	6	28.04.2016 04:58	425	2.638489257	Issie
1847	4464	24.06.2014	1766	2014\VN0503.xlsx	1	6	28.04.2016 11:55	NA	90	82.5	18.06.2014	6	28.04.2016 04:59	416	2.629409599	Issie
1848	4466	24.06.2014	1754	2014\VN0505.xlsx	3	10	28.04.2016 13:36	NA	90	88.09999847	14.06.2014	10	28.04.2016 04:59	517	2.721810615	Issie
1849	4468	24.06.2014	1750	2014\VN0507.xlsx	2	10	28.04.2016 11:54	NA	90	87.69999695	14.06.2014	10	28.04.2016 04:59	415	2.62838893	Issie
1850	4471	24.06.2014	1762	2014\VN0510.xlsx	4	10	28.04.2016 07:02	NA	90	89.40000153	14.06.2014	10	28.04.2016 04:59	123	2.123851641	Issie
1851	4474	25.06.2014	1755	2014\VN0513.xlsx	4	10	28.04.2016 10:43	NA	90	86.90000153	15.06.2014	10	28.04.2016 04:59	344	2.549003262	Issie
1852	4478	25.06.2014	1764	2014\VN0517.xlsx	4	10	28.04.2016 10:43	NA	90	89	15.06.2014	10	28.04.2016 04:59	344	2.549003262	Issie
1853	4479	25.06.2014	1774	2014\VN0518.xlsx	3	6	28.04.2016 09:04	NA	90	89.69999695	19.06.2014	6	28.04.2016 04:59	245	2.40654018	Issie
1854	4483	25.06.2014	1775	2014\VN0521.xlsx	4	6	28.04.2016 06:55	NA	90	88.80000305	19.06.2014	6	28.04.2016 04:59	116	2.100370545	Issie
1855	4484	25.06.2014	1779	2014\VN0522.xlsx	3	6	28.04.2016 06:55	NA	90	88.90000153	19.06.2014	6	28.04.2016 04:59	116	2.100370545	Issie
1856	4485	25.06.2014	1757	2014\VN0523.xlsx	5	10	28.04.2016 05:17	NA	90	88.5	15.06.2014	10	28.04.2016 04:59	18	1.447158031	Issie
1857	4486	25.06.2014	1776	2014\VN0524.xlsx	4	6	28.04.2016 05:18	NA	90	87	19.06.2014	6	28.04.2016 04:59	19	1.462397998	Issie
1858	4487	25.06.2014	1777	2014\VN0525.xlsx	4	6	28.04.2016 15:59	NA	90	88	19.06.2014	6	28.04.2016 04:59	660	2.826074803	Issie
1859	4489	26.06.2014	1756	2014\VN0527.xlsx	1	10	28.04.2016 14:17	NA	90	84.59999847	16.06.2014	10	28.04.2016 04:59	558	2.754348336	Issie
1860	4490	26.06.2014	1783	2014\VN0528.xlsx	3	6	28.04.2016 15:54	NA	90	88.5	20.06.2014	6	28.04.2016 04:59	655	2.822821645	Issie
1861	4491	26.06.2014	1778	2014\VN0529.xlsx	3	6	28.04.2016 07:09	NA	90	88.59999847	20.06.2014	6	28.04.2016 04:59	130	2.146128036	Issie
1862	4493	26.06.2014	1763	2014\VN0531.xlsx	2	10	28.04.2016 07:08	NA	90	88.30000305	16.06.2014	10	28.04.2016 04:59	129	2.1430148	Issie
1863	4495	27.06.2014	1780	2014\VN0533.xlsx	2	6	28.04.2016 08:00	NA	90	87.80000305	21.06.2014	6	28.04.2016 05:00	180	2.278753601	Issie
1864	4496	27.06.2014	1781	2014\VN0534.xlsx	2	6	28.04.2016 08:00	NA	90	89	21.06.2014	6	28.04.2016 05:00	180	2.278753601	Issie
1865	4499	27.06.2014	1785	2014\VN0537.xlsx	3	6	28.04.2016 12:54	NA	90	88.40000153	21.06.2014	6	28.04.2016 05:00	474	2.684845362	Issie
1866	4500	27.06.2014	1765	2014\VN0538.xlsx	3	10	28.04.2016 12:54	NA	90	88.69999695	17.06.2014	10	28.04.2016 05:00	474	2.684845362	Issie
1867	4505	27.06.2014	1782	2014\VN0543.xlsx	4	6	28.04.2016 06:21	NA	90	89.5	21.06.2014	6	28.04.2016 05:00	81	1.959041392	Issie
1868	4507	28.06.2014	1766	2014\VN0545.xlsx	1	10	28.04.2016 10:28	NA	90	88.19999695	18.06.2014	10	28.04.2016 05:00	328	2.5289167	Issie
1869	4508	28.06.2014	1786	2014\VN0546.xlsx	3	6	28.04.2016 08:53	NA	90	88.5	22.06.2014	6	28.04.2016 05:00	233	2.385606274	Issie
1870	4509	28.06.2014	1784	2014\VN0547.xlsx	4	6	28.04.2016 10:27	NA	90	90	22.06.2014	6	28.04.2016 05:00	327	2.527629901	Issie
1871	4515	28.06.2014	1787	2014\VN0554.xlsx	4	6	28.04.2016 06:54	NA	90	86.40000153	22.06.2014	6	28.04.2016 05:00	114	2.093421685	Issie
1872	4518	29.06.2014	1777	2014\VN0559.xlsx	3	10	28.04.2016 11:50	NA	90	84.90000153	19.06.2014	10	28.04.2016 05:01	409	2.622214023	Issie
1873	4519	29.06.2014	1815	2014\VN0560.xlsx	2	6	28.04.2016 11:51	NA	90	87.5	23.06.2014	6	28.04.2016 05:01	410	2.62324929	Issie
1874	4520	29.06.2014	1774	2014\VN0561.xlsx	3	10	28.04.2016 15:12	NA	90	87.19999695	19.06.2014	10	28.04.2016 05:01	611	2.7930916	Issie
1875	4522	29.06.2014	1775	2014\VN0563.xlsx	4	10	28.04.2016 13:35	NA	90	86.90000153	19.06.2014	10	28.04.2016 05:01	514	2.719331287	Issie
1876	4523	29.06.2014	1779	2014\VN0564.xlsx	3	10	28.04.2016 13:35	NA	90	88.30000305	19.06.2014	10	28.04.2016 05:01	514	2.719331287	Issie
1877	4524	29.06.2014	1776	2014\VN0565.xlsx	4	10	28.04.2016 08:47	NA	90	87.59999847	19.06.2014	10	28.04.2016 05:01	226	2.372912003	Issie
1878	4526	29.06.2014	1791	2014\VN0567.xlsx	3	6	28.04.2016 17:05	NA	90	88.30000305	23.06.2014	6	28.04.2016 05:01	724	2.86569606	Issie
1879	4529	30.06.2014	1783	2014\VN0570.xlsx	3	10	28.04.2016 11:57	NA	90	89	20.06.2014	10	28.04.2016 05:02	415	2.62838893	Issie
1880	4530	30.06.2014	1788	2014\VN0571.xlsx	2	6	28.04.2016 11:56	NA	90	85	24.06.2014	6	28.04.2016 05:02	414	2.627365857	Issie
1881	4531	30.06.2014	1778	2014\VN0572.xlsx	3	10	28.04.2016 10:14	NA	90	89	20.06.2014	10	28.04.2016 05:02	312	2.507855872	Issie
1882	4532	01.07.2014	1780	2014\VN0573.xlsx	2	10	28.04.2016 10:04	NA	90	88.59999847	21.06.2014	10	28.04.2016 05:02	302	2.494154594	Issie
1883	4533	01.07.2014	1790	2014\VN0574.xlsx	4	6	28.04.2016 10:04	NA	90	88.90000153	25.06.2014	6	28.04.2016 05:02	302	2.494154594	Issie
1884	4534	01.07.2014	1781	2014\VN0575.xlsx	2	10	28.04.2016 11:44	NA	90	82.19999695	21.06.2014	10	28.04.2016 05:02	402	2.614897216	Issie
1885	4536	01.07.2014	1785	2014\VN0577.xlsx	3	10	28.04.2016 06:55	NA	90	86	21.06.2014	10	28.04.2016 05:02	113	2.089905111	Issie
1886	4538	01.07.2014	1782	2014\VN0579.xlsx	3	10	28.04.2016 05:19	NA	90	89.19999695	21.06.2014	10	28.04.2016 05:02	17	1.431363764	Issie
1887	4540	02.07.2014	1809	2014\VN0581.xlsx	3	6	28.04.2016 06:56	NA	90	88.69999695	26.06.2014	6	28.04.2016 05:03	113	2.089905111	Issie
1888	4541	02.07.2014	1786	2014\VN0582.xlsx	2	10	28.04.2016 06:55	NA	90	86.19999695	22.06.2014	10	28.04.2016 05:03	112	2.086359831	Issie
1889	4542	02.07.2014	1784	2014\VN0583.xlsx	3	10	28.04.2016 08:35	NA	90	87.40000153	22.06.2014	10	28.04.2016 05:03	212	2.346352974	Issie
1890	4543	02.07.2014	1795	2014\VN0584.xlsx	3	6	28.04.2016 10:24	NA	90	88.90000153	26.06.2014	6	28.04.2016 05:03	321	2.519827994	Issie
1891	4544	02.07.2014	1787	2014\VN0585.xlsx	4	10	28.04.2016 05:14	NA	90	90	22.06.2014	10	28.04.2016 05:03	11	1.322219295	Issie
1892	4545	02.07.2014	1817	2014\VN0586.xlsx	2	6	28.04.2016 10:23	NA	90	88.30000305	26.06.2014	6	28.04.2016 05:03	320	2.51851394	Issie
1893	4546	02.07.2014	1793	2014\VN0587.xlsx	5	6	28.04.2016 08:46	NA	90	89.69999695	26.06.2014	6	28.04.2016 05:03	223	2.367355921	Issie
1894	4548	03.07.2014	1792	2014\VN0589.xlsx	4	6	28.04.2016 09:05	NA	90	89.19999695	27.06.2014	6	28.04.2016 05:04	241	2.399673721	Issie
1895	4549	03.07.2014	1815	2014\VN0590.xlsx	2	10	28.04.2016 09:05	NA	90	88.5	23.06.2014	10	28.04.2016 05:04	241	2.399673721	Issie
1896	4550	03.07.2014	1796	2014\VN0591.xlsx	3	6	28.04.2016 06:25	NA	90	88.5	27.06.2014	6	28.04.2016 05:04	81	1.959041392	Issie
1897	4555	04.07.2014	1797	2014\VN0596.xlsx	4	6	28.04.2016 09:54	NA	90	87.5	28.06.2014	6	28.04.2016 05:04	290	2.477121255	Issie
1898	4556	04.07.2014	1799	2014\VN0597.xlsx	3	6	28.04.2016 08:08	NA	90	88.59999847	28.06.2014	6	28.04.2016 05:04	184	2.28780173	Issie
1899	4561	04.07.2014	1801	2014\VN0600.xlsx	3	6	28.04.2016 06:31	NA	90	88.19999695	28.06.2014	6	28.04.2016 05:04	87	1.986771734	Issie
1900	4562	05.07.2014	1790	2014\VN0601.xlsx	4	10	28.04.2016 08:58	NA	90	89.19999695	25.06.2014	10	28.04.2016 05:05	233	2.385606274	Issie
1901	4564	05.07.2014	1798	2014\VN0603.xlsx	3	6	28.04.2016 08:56	NA	90	88.80000305	29.06.2014	6	28.04.2016 05:05	231	2.382017043	Issie
1902	4565	05.07.2014	1802	2014\VN0604.xlsx	4	6	28.04.2016 08:57	NA	90	87.80000305	29.06.2014	6	28.04.2016 05:05	232	2.383815366	Issie
1903	4566	05.07.2014	1800	2014\VN0605.xlsx	4	6	28.04.2016 11:55	NA	90	89.30000305	29.06.2014	6	28.04.2016 05:05	410	2.62324929	Issie
1904	4569	06.07.2014	1809	2014\VN0608.xlsx	3	10	28.04.2016 07:49	NA	90	87.5	26.06.2014	10	28.04.2016 05:06	163	2.238046103	Issie
1905	4572	06.07.2014	1795	2014\VN0611.xlsx	3	10	28.04.2016 11:09	NA	85	83.80000305	26.06.2014	10	28.04.2016 05:06	363	2.571708832	Issie
1906	4574	06.07.2014	1793	2014\VN0613.xlsx	4	10	28.04.2016 09:23	NA	90	89.09999847	26.06.2014	10	28.04.2016 05:06	257	2.426511261	Issie
1907	4575	06.07.2014	1817	2014\VN0614.xlsx	1	10	28.04.2016 09:07	NA	74.30000305	61.79999924	26.06.2014	10	28.04.2016 05:06	241	2.399673721	Issie
1908	4576	06.07.2014	1803	2014\VN0615.xlsx	4	6	28.04.2016 12:56	NA	90	84.19999695	30.06.2014	6	28.04.2016 05:06	470	2.681241237	Issie
1909	4581	07.07.2014	1792	2014\VN0620.xlsx	3	10	28.04.2016 18:22	NA	90	89	27.06.2014	10	28.04.2016 05:07	795	2.90579588	Issie
1910	4582	07.07.2014	1804	2014\VN0622.xlsx	2	6	28.04.2016 07:00	NA	90	90	01.07.2014	6	28.04.2016 05:07	113	2.089905111	Issie
1911	4584	07.07.2014	1796	2014\VN0624.xlsx	2	10	28.04.2016 18:53	NA	90	89.30000305	27.06.2014	10	28.04.2016 05:07	826	2.922206277	Issie
