"BroodRef","SocialMumID","SocialDadID","BroodName","NestboxRef","SocialDadCertain","SocialdadIsGenetic","SocialMumCertain","SocialMumIsGenetic","Notes","HatchingDate","BreedingYear","HatchingDayAfter0401","NbHatched","Nb3","NbRinged","LastLiveRecordSocialDad","LastLiveRecordSocialDadSource","LastLiveRecordSocialMum","LastLiveRecordSocialMumSource","CohortDad","CohortMum","DadAge","MumAge","ParentsAge","MPrevNbRinged","MBroodNb","MPriorResidence","MPrevFemaleLastSeenAlive","MwithsameF","MDivorce","MDivorceforEx","FPrevNbRinged","FBroodNb","FPriorResidence","FPrevMaleLastSeenAlive","FwithsameM","FDivorce","FDivorceforEx","PairID","PairIDYear","PairBroodNb","AvgMass","MinMass","MaxMass","CVMass","nMass","AvgTarsus","nTarsus","nDiff","AvgClassAge"
1204,4585,4735,"K004",113,1,0,1,0,NA,2011-04-29,2011,27,4,4,4,"10.08.2011","C","17.06.2011","S",2009,2009,2,2,2,NA,1,NA,NA,NA,NA,NA,2,2,FALSE,"22.05.2010",FALSE,FALSE,NA,"47354585","473545852011",1,24.3999996185303,23.1000003814697,26.8999996185303,0.0716140897798191,4,17.5499997138977,4,0,12
1205,4078,4071,"K005",47,1,0,0,0,NA,2011-04-29,2011,27,5,1,5,"17.07.2011","S","01.02.2011","C",2008,2008,3,3,3,3,4,TRUE,"01.02.2011",TRUE,FALSE,NA,3,7,TRUE,"17.07.2011",FALSE,TRUE,TRUE,"40714078","407140782011",4,22.7400001525879,19.1000003814697,24.7000007629395,0.101743794469509,5,16.3200000762939,5,0,12
1207,5025,4929,"K007",105,0,0,0,0,"sighted female in same video is R/M
20160302 Aaron Sibma. Removed social father because sighted male in video is zb/mw. Cannot be sure who social father is",2011-04-29,2011,27,3,0,1,"22.06.2015","SP","16.08.2012","SP",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"49295025","492950252011",1,22.1000003814697,22.1000003814697,22.1000003814697,NA,1,16.7999992370605,1,0,12
1208,3302,3359,"K008",124,1,0,1,0,NA,2011-04-17,2011,15,2,2,2,"17.11.2011","C","17.11.2011","C",2006,2006,5,5,5,3,10,TRUE,"17.11.2011",TRUE,FALSE,NA,3,12,TRUE,"17.11.2011",FALSE,TRUE,TRUE,"33593302","335933022011",9,21.25,18.2000007629395,24.2999992370605,0.202981300647695,2,16.75,2,0,13
1209,4380,NA,"K009",238,0,0,0,0,NA,2011-04-18,2011,16,2,2,2,NA,NA,"14.11.2011","C",NA,2004,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0,12,TRUE,"09.02.2012",FALSE,TRUE,FALSE,"NA4380","NA43802011",1,22.9499998092651,20.1000003814697,25.7999992370605,0.175621190213009,2,17.75,2,0,12
1211,4619,4664,"K011",241,1,0,1,0,NA,2011-04-30,2011,28,5,3,5,"10.05.2011","S","10.08.2011","C",2009,2009,2,2,2,2,4,FALSE,"10.08.2011",TRUE,FALSE,NA,2,4,FALSE,"10.05.2011",FALSE,TRUE,TRUE,"46644619","466446192011",4,23.6,21.5,26.1000003814697,0.0753833148863236,5,17.7399997711182,5,0,12
1212,4062,4895,"K012",41,1,0,1,0,NA,2011-05-01,2011,29,4,2,4,"05.08.2014","SP","20.07.2011","S",2010,2007,1,4,2.5,NA,1,NA,NA,NA,NA,NA,3,6,TRUE,"15.08.2010",FALSE,FALSE,NA,"48954062","489540622011",1,24.5250000953674,21,26.7000007629395,0.100285556192337,4,17.3999996185303,4,0,11
1213,4982,4885,"K013",140,1,0,1,0,NA,2011-05-02,2011,30,2,0,1,"20.11.2011","C","20.11.2011","C",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"48854982","488549822011",1,17.75,17.3999996185303,18.1000003814697,0.0278856233476358,2,16.6000003814697,2,0,13
1214,4759,3764,"K014",19,1,0,1,0,NA,2011-05-02,2011,30,4,2,3,"20.07.2014","SP","20.11.2011","C",2007,2008,4,3,3.5,5,6,TRUE,"20.11.2011",TRUE,FALSE,NA,5,4,TRUE,"20.07.2014",FALSE,TRUE,TRUE,"37644759","376447592011",3,19.0250000953674,13.5,24.7000007629395,0.320799410136156,4,17.1749999523163,4,0,12.5
1215,4739,4686,"K015",42,1,0,1,0,NA,2011-05-03,2011,31,4,2,4,"25.07.2011","S","15.07.2014","S",2009,2009,2,2,2,NA,1,NA,NA,NA,NA,NA,3,3,FALSE,"22.06.2011",FALSE,TRUE,FALSE,"46864739","468647392011",1,21.0399997711182,16.2000007629395,24.2999992370605,0.169330992293269,5,17.9400001525879,5,0,12.4
1216,4967,4649,"K016",51,1,0,1,0,NA,2011-05-03,2011,31,3,2,2,"15.11.2011","C","13.07.2015","SP",2009,2010,2,1,1.5,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"46494967","464949672011",1,23.6500005722046,22.6000003814697,24.7000007629395,0.0627872435015081,2,17.3500003814697,2,0,12
1217,4049,4753,"K017",136,1,0,1,0,NA,2011-05-03,2011,31,4,2,3,"20.07.2011","S","20.11.2011","C",2009,2008,2,3,2.5,3,3,TRUE,"19.11.2011",FALSE,TRUE,FALSE,4,5,FALSE,"26.07.2014",FALSE,TRUE,FALSE,"47534049","475340492011",1,23.2000002861023,20.6000003814697,24.6000003814697,0.0777457208990219,4,18.1749997138977,4,0,12.5
1218,5017,4706,"K018",146,1,0,1,0,NA,2011-05-04,2011,32,3,1,3,"25.10.2011","C","17.11.2011","C",2009,2010,2,1,1.5,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"47065017","470650172011",1,22.7999997138977,21.5,23.7999992370605,0.0437128907604784,4,18.4249997138977,4,0,12.5
1220,4972,4673,"K020",119,1,0,1,0,NA,2011-05-05,2011,33,4,0,2,"20.07.2011","SP","30.05.2012","S",2009,2010,2,1,1.5,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"46734972","467349722011",1,13.875,11.1000003814697,16.8999996185303,0.205910501861048,4,14.9499998092651,4,0,13
1221,4905,4109,"K021",121,1,0,1,0,NA,2011-05-05,2011,33,4,2,3,"22.07.2011","S","18.11.2011","C",2008,2010,3,1,2,2,3,FALSE,"01.07.2010",FALSE,FALSE,NA,NA,1,NA,NA,NA,NA,NA,"41094905","410949052011",1,20.3500000635783,17.2000007629395,22.5,0.115943426695955,6,16.983333269755,6,0,13
1222,4858,4765,"K022",337,1,0,1,0,NA,2011-05-05,2011,33,5,2,4,"16.11.2011","C","18.07.2013","SP",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"47654858","476548582011",1,21.9000000953674,13.6000003814697,26.2000007629395,0.262705957971475,4,16.5999999046326,4,0,12
1223,4942,3496,"K023",104,1,0,0,0,NA,2011-05-05,2011,33,3,2,3,"14.02.2012","C","14.06.2011","S",2006,2010,5,1,3,1,9,TRUE,"17.08.2010",FALSE,FALSE,NA,NA,1,NA,NA,NA,NA,NA,"34964942","349649422011",1,24.6000003814697,22.7000007629395,25.8999996185303,0.0683846844671377,3,17.0666662851969,3,0,12
1224,4927,4906,"K024",34,1,0,1,0,NA,2011-05-05,2011,33,2,0,2,"10.08.2011","C","14.05.2011","S",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"49064927","490649272011",1,25.9000005722046,24.7000007629395,27.1000003814697,0.0655234268091111,2,18.1499996185303,2,0,12
1225,4863,4852,"K025",70,1,0,1,0,NA,2011-05-06,2011,34,4,0,2,"14.06.2011","S","19.11.2011","C",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"48524863","485248632011",1,19.6749997138977,18,21.2999992370605,0.0761117596505727,4,17.2249999046326,4,0,12
1226,4872,4996,"K027",72,1,0,1,0,NA,2011-05-06,2011,34,3,1,3,"12.07.2011","S","02.12.2014","C",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"49964872","499648722011",1,22.2333329518636,20.1000003814697,23.7999992370605,0.0860860329875405,3,18.6333332061768,3,0,12
1227,5030,4768,"K028",54,1,0,1,0,NA,2011-05-06,2011,34,4,1,4,"07.12.2014","C","16.05.2011","S",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"47685030","476850302011",1,21.5,18.3999996185303,24.2999992370605,0.114245904268891,4,17.9000000953674,4,0,12
1229,4663,NA,"K030",127,0,0,1,0,NA,2011-05-06,2011,34,4,1,1,NA,NA,"31.07.2014","SP",NA,2009,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,FALSE,"03.06.2010",FALSE,FALSE,NA,"NA4663","NA46632011",1,26.2999992370605,26.2999992370605,26.2999992370605,NA,1,17.6000003814697,1,0,12
1230,4110,4722,"K031",134,1,0,1,0,NA,2011-05-05,2011,33,4,2,4,"26.07.2014","SP","23.07.2011","S",2009,2008,2,3,2.5,4,2,FALSE,"20.11.2011",FALSE,TRUE,FALSE,1,7,TRUE,"01.02.2011",FALSE,FALSE,NA,"47224110","472241102011",1,21.2999997138977,19.3999996185303,22.7999992370605,0.0699514831268183,4,16.9249997138977,4,0,12
1231,4721,NA,"K032",135,0,0,1,0,NA,2011-05-07,2011,35,3,2,2,NA,NA,"20.11.2011","C",NA,2009,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,FALSE,"10.08.2010",FALSE,FALSE,NA,"NA4721","NA47212011",1,14.4400001525879,8.69999980926514,21.7000007629395,0.361625856861257,5,16.2000001271566,3,2,12.8
1232,4947,4914,"K033",115,1,0,1,0,NA,2011-05-07,2011,35,2,1,2,"10.08.2011","C","29.07.2011","S",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"49144947","491449472011",1,27.2999992370605,26.2999992370605,28.2999992370605,0.0518024154308739,2,17.8999996185303,2,0,12
1235,4873,4960,"K036",68,1,0,1,0,NA,2011-05-08,2011,36,4,0,4,"17.06.2014","SP","17.06.2014","SP",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"49604873","496048732011",1,19.5000003814697,14.6000003814697,22.2999992370605,0.16973505334937,5,16.1199998855591,5,0,12.4
1236,4733,NA,"K037",139,0,0,1,0,NA,2011-05-09,2011,37,3,2,3,NA,NA,"05.08.2011","S",NA,2009,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"NA4733","NA47332011",1,23.3333333333333,22.3999996185303,24.1000003814697,0.036949760789822,3,18.1666666666667,3,0,12
1238,5005,4060,"K039",120,0,0,1,0,NA,2011-05-09,2011,37,4,3,4,"17.11.2011","C","03.08.2011","S",2008,2010,3,1,2,3,3,FALSE,"28.06.2009",FALSE,FALSE,NA,NA,1,NA,NA,NA,NA,NA,"40605005","406050052011",1,19.6750004291534,11.6999998092651,23.6000003814697,0.277156673141405,4,17.1750001907349,4,0,12
1239,4985,NA,"K040",89,0,0,1,0,NA,2011-05-08,2011,36,4,2,3,NA,NA,"16.11.2011","C",NA,2010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"NA4985","NA49852011",1,17.6666673024495,16.2000007629395,18.6000003814697,0.0727823585162744,3,16.2333335876465,3,0,12
1240,4909,NA,"K041",80,0,0,1,0,NA,2011-05-08,2011,36,4,0,3,NA,NA,"02.07.2011","SP",NA,2010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"NA4909","NA49092011",1,16.9500000476837,13.6999998092651,21.2000007629395,0.194987970227393,4,15.9000000953674,4,0,12.5
1241,4830,4070,"K042",83,1,0,1,0,NA,2011-05-06,2011,34,2,0,1,"22.06.2011","SP","25.10.2011","C",2008,2010,3,1,2,3,5,FALSE,"15.07.2014",FALSE,TRUE,FALSE,NA,1,NA,NA,NA,NA,NA,"40704830","407048302011",1,27.1000003814697,27.1000003814697,27.1000003814697,NA,1,17.7000007629395,1,0,13
1242,5046,5047,"K043",91,1,0,1,0,NA,2011-05-08,2011,36,2,2,2,"22.06.2011","S","22.06.2011","S",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"50475046","504750462011",1,24,23.6000003814697,24.3999996185303,0.0235704957778386,2,18.75,2,0,12
1243,4989,4900,"K026",5,1,0,1,0,NA,2011-05-13,2011,41,3,1,2,"15.02.2016","C","04.07.2011","SP",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"49004989","490049892011",1,21.5499992370605,19.7999992370605,23.2999992370605,0.114843308478198,2,15.75,2,0,12
1244,4864,5623,"K044",16,1,0,1,0,NA,2011-05-13,2011,41,3,2,2,"12.08.2014","SP","12.06.2011","S",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"56234864","562348642011",1,17.9666668574015,9.80000019073486,22.2000007629395,0.393736415936646,3,16.5666662851969,3,0,12
1245,4933,4973,"K045",50,0,0,1,0,NA,2011-05-20,2011,48,2,0,0,"22.05.2011","S","31.05.2014","S",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"49734933","497349332011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,4974,5062,"K046",147,1,0,1,0,NA,2011-05-20,2011,48,2,2,2,"04.07.2011","EP","30.06.2011","SP",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"50624974","506249742011",1,21.9500007629395,20.2000007629395,23.7000007629395,0.112750835121027,2,17.4500007629395,2,0,12.5
1247,NA,3450,"K047",61,0,0,0,0,NA,2011-05-22,2011,50,3,2,3,"16.05.2011","EP",NA,NA,2006,NA,5,NA,NA,2,11,TRUE,"17.08.2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3450NA","3450NA2011",1,25.7666664123535,25.2000007629395,26.2999992370605,0.02137432025426,3,18.7999998728434,3,0,11
1248,5053,5009,"K048",43,1,0,0,0,NA,2011-05-24,2011,52,3,0,1,"15.11.2011","C","09.02.2012","C",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"50095053","500950532011",1,21.4500002861023,19.1000003814697,23.7999992370605,0.123843290909702,4,17.9749999046326,4,0,12.5
1249,NA,4991,"K049",71,1,0,0,0,NA,2011-05-24,2011,52,3,1,2,"18.07.2013","SP",NA,NA,2010,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4991NA","4991NA2011",1,25.2999998728434,23.2999992370605,28,0.0959262040709689,3,18.2333329518636,3,0,12.6666666666667
1250,3302,3359,"K050",124,1,0,1,0,NA,2011-05-25,2011,53,3,1,3,"17.11.2011","C","17.11.2011","C",2006,2006,5,5,5,2,11,TRUE,"17.11.2011",TRUE,FALSE,NA,2,13,TRUE,"17.11.2011",FALSE,TRUE,TRUE,"33593302","335933022011",10,20.5333334604899,18,22.3999996185303,0.11077090358713,3,18,3,0,12
1251,5067,4868,"K051",15,1,0,1,0,NA,2011-05-25,2011,53,5,1,3,"16.11.2011","C","28.05.2013","SP",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"48685067","486850672011",1,18.625,12.5,23.2000007629395,0.256498848261542,4,17.0250000953674,4,0,12
1252,4979,4673,"K052",130,1,0,0,0,NA,2011-05-29,2011,57,2,2,2,"20.07.2011","SP","24.11.2010","C",2009,2010,2,1,1.5,2,2,FALSE,"30.05.2012",FALSE,TRUE,FALSE,NA,1,NA,NA,NA,NA,NA,"46734979","467349792011",1,22.25,21.5,23,0.047670120079992,2,18.8999996185303,2,0,12
1254,4723,3684,"K054",74,1,0,1,0,NA,2011-05-29,2011,57,3,2,3,"09.02.2012","C","19.02.2016","C",2007,2009,4,2,3,0,6,FALSE,"14.11.2011",FALSE,TRUE,FALSE,1,3,FALSE,"28.07.2010",FALSE,FALSE,NA,"36844723","368447232011",1,24.2666664123535,21.7000007629395,26.7999992370605,0.105089158505867,3,18.4099992116292,3,0,12
1255,4037,4649,"K055",57,1,0,0,0,NA,2011-05-30,2011,58,5,3,4,"15.11.2011","C","19.11.2011","C",2009,2008,2,3,2.5,2,2,FALSE,"13.07.2015",FALSE,TRUE,FALSE,3,5,FALSE,"20.07.2011",FALSE,TRUE,FALSE,"46494037","464940372011",1,21.6500000953674,20.7000007629395,22.5,0.0408804617378846,4,17.2750000953674,4,0,12
1256,4380,3684,"K056",238,1,0,0,0,NA,2011-05-30,2011,58,3,2,3,"09.02.2012","C","14.11.2011","C",2007,2004,4,7,5.5,3,7,FALSE,"19.02.2016",FALSE,TRUE,TRUE,2,13,TRUE,NA,NA,NA,NA,"36844380","368443802011",3,25.5666669209798,24.8999996185303,26.6000003814697,0.0354907116898649,3,18.6666666666667,3,0,12
1257,4862,4847,"K057",101,1,0,1,0,NA,2011-05-30,2011,58,4,1,2,"14.07.2011","S","27.05.2012","SP",2010,2010,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"48474862","484748622011",1,21.4499998092651,20.8999996185303,22,0.0362623038055084,2,17.6999998092651,2,0,12
1258,5066,NA,"K058",35,0,0,1,0,NA,2011-05-31,2011,59,4,1,3,NA,NA,"17.07.2011","S",NA,2010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"NA5066","NA50662011",1,21.1333332061768,19.5,22.7999992370605,0.07808768655366,3,17.2000001271566,3,0,12
1259,NA,5044,"K059",144,1,0,0,0,NA,2011-06-05,2011,64,4,3,3,"18.07.2011","S",NA,NA,2010,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5044NA","5044NA2011",1,23.949999332428,19.2999992370605,29.2999992370605,0.196093956470133,4,18.2333329518636,3,1,12.5
1260,4854,4907,"K060",17,1,0,1,0,NA,2011-06-05,2011,64,5,0,1,"10.07.2011","S","11.08.2015","SP",2010,2010,1,1,1,3,2,TRUE,"11.08.2015",TRUE,FALSE,NA,3,2,TRUE,"10.07.2011",FALSE,TRUE,TRUE,"49074854","490748542011",2,17.3000001907349,13,21.6000003814697,0.351509796207964,2,16.2000007629395,1,1,12
1261,4084,4757,"K061",143,1,0,1,0,NA,2011-06-05,2011,64,3,1,3,"21.07.2014","SP","07.08.2012","SP",2009,2008,2,3,2.5,2,5,TRUE,"07.08.2012",TRUE,FALSE,NA,2,8,TRUE,"21.07.2014",FALSE,TRUE,TRUE,"47574084","475740842011",5,23.8666667938232,23.7000007629395,24.1000003814697,0.00872127075095941,3,18.7000001271566,3,0,12
1262,4744,4098,"K062",13,1,0,0,0,NA,2011-06-06,2011,65,2,0,0,"07.02.2012","C","04.08.2010","SP",2008,2009,3,2,2.5,2,2,TRUE,"04.08.2010",TRUE,FALSE,NA,2,5,TRUE,"07.02.2012",FALSE,TRUE,TRUE,"40984744","409847442011",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,4078,4071,"K063",39,1,0,0,0,NA,2011-06-08,2011,67,5,3,4,"17.07.2011","S","01.02.2011","C",2008,2008,3,3,3,5,5,FALSE,"01.02.2011",TRUE,FALSE,NA,5,8,FALSE,"17.07.2011",FALSE,TRUE,TRUE,"40714078","407140782011",5,25.0999999046326,23.7999992370605,26.2999992370605,0.0531538561371096,4,18.6000003814697,4,0,12
1264,4062,4895,"K064",48,0,0,1,0,NA,2011-06-11,2011,70,3,2,3,"05.08.2014","SP","20.07.2011","S",2010,2007,1,4,2.5,4,2,FALSE,"20.07.2011",TRUE,FALSE,NA,4,7,FALSE,"05.08.2014",FALSE,TRUE,TRUE,"48954062","489540622011",2,25.0666669209798,21,27.5,0.141402030909694,3,18.8999996185303,3,0,12
1265,4863,4852,"K065",73,1,0,1,0,NA,2011-06-11,2011,70,4,2,3,"14.06.2011","S","19.11.2011","C",2010,2010,1,1,1,2,2,FALSE,"19.11.2011",TRUE,FALSE,NA,2,2,FALSE,"14.06.2011",FALSE,TRUE,TRUE,"48524863","485248632011",2,20.3999996185303,18.3999996185303,21.5,0.0850459568828835,3,17.3666661580404,3,0,12
1266,4898,4616,"K066",131,0,0,1,0,NA,2011-06-11,2011,70,3,3,3,"16.05.2010","EP","02.08.2015","S",2009,2010,2,1,1.5,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"46164898","461648982011",1,24.8200000762939,22.7999992370605,26.7000007629395,0.0668379205325018,5,16.7799999237061,5,0,12.8
1267,4858,4765,"K067",337,1,0,1,0,NA,2011-06-12,2011,71,4,3,4,"16.11.2011","C","18.07.2013","SP",2010,2010,1,1,1,4,2,TRUE,"18.07.2013",TRUE,FALSE,NA,4,2,TRUE,"16.11.2011",FALSE,TRUE,TRUE,"47654858","476548582011",2,22.3571428571429,19.7000007629395,25.7999992370605,0.0985670532024727,7,16.7714286531721,7,0,12.8571428571429
1268,4759,3764,"K068",19,1,0,1,0,NA,2011-06-12,2011,71,4,1,4,"20.07.2014","SP","20.11.2011","C",2007,2008,4,3,3.5,3,7,TRUE,"20.11.2011",TRUE,FALSE,NA,3,5,TRUE,"20.07.2014",FALSE,TRUE,TRUE,"37644759","376447592011",4,18.850000222524,14.3000001907349,24,0.209498697584968,6,16.5500000317891,6,0,12.6666666666667
1269,4870,NA,"K069",339,0,0,1,0,NA,2011-06-12,2011,71,2,0,1,NA,NA,"17.11.2011","C",NA,2010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"NA4870","NA48702011",1,26.8999996185303,26.8999996185303,26.8999996185303,NA,1,17.8999996185303,1,0,12
1270,4585,4735,"K070",113,1,0,1,0,NA,2011-06-13,2011,72,5,3,5,"10.08.2011","C","17.06.2011","S",2009,2009,2,2,2,4,2,TRUE,"17.06.2011",TRUE,FALSE,NA,4,3,TRUE,"10.08.2011",FALSE,TRUE,TRUE,"47354585","473545852011",2,24.7,22.2999992370605,26.5,0.0680476992148589,5,18.3600002288818,5,0,12
1271,4110,4722,"K071",134,1,0,1,0,NA,2011-06-13,2011,72,5,3,5,"26.07.2014","SP","23.07.2011","S",2009,2008,2,3,2.5,4,3,TRUE,"23.07.2011",TRUE,FALSE,NA,4,8,TRUE,"26.07.2014",FALSE,TRUE,TRUE,"47224110","472241102011",2,21.599999836513,16.2999992370605,26,0.16012990577967,7,16.6714285441807,7,0,12.5714285714286
1272,4982,4885,"K072",140,1,0,1,0,NA,2011-06-13,2011,72,3,2,2,"20.11.2011","C","20.11.2011","C",2010,2010,1,1,1,1,2,TRUE,"20.11.2011",TRUE,FALSE,NA,1,2,TRUE,"20.11.2011",FALSE,TRUE,TRUE,"48854982","488549822011",2,24.1499996185303,22.5,25.7999992370605,0.0966232037801206,2,18.0999994277954,2,0,12
1273,4049,4753,"K073",136,1,0,1,0,NA,2011-06-13,2011,72,3,3,3,"20.07.2011","S","20.11.2011","C",2009,2008,2,3,2.5,3,4,TRUE,"20.11.2011",TRUE,FALSE,NA,3,6,TRUE,"20.07.2011",FALSE,TRUE,TRUE,"47534049","475340492011",2,21.9500002861023,19.5,24.2000007629395,0.0974631223383718,4,17.4500002861023,4,0,12.5
1274,4972,4673,"K074",119,1,0,1,0,NA,2011-06-13,2011,72,4,0,2,"20.07.2011","SP","30.05.2012","S",2009,2010,2,1,1.5,2,3,FALSE,"24.11.2010",FALSE,FALSE,NA,2,2,TRUE,"20.07.2011",FALSE,TRUE,TRUE,"46734972","467349722011",2,19.0666669209798,16,22.5,0.17126623562202,3,16.4000002543132,3,0,12.6666666666667
1275,4968,4998,"K075",341,1,0,1,0,NA,2011-06-14,2011,73,4,1,3,"24.07.2011","S","18.11.2011","C",2010,2010,1,1,1,4,2,FALSE,"18.11.2011",TRUE,FALSE,NA,4,2,FALSE,"24.07.2011",FALSE,TRUE,TRUE,"49984968","499849682011",2,20.7000001271566,16,24.1000003814697,0.203070956576056,3,17.7000001271566,3,0,12
1276,4873,4960,"K076",68,1,0,1,0,NA,2011-06-14,2011,73,4,3,4,"17.06.2014","SP","17.06.2014","SP",2010,2010,1,1,1,4,2,TRUE,"17.06.2014",TRUE,FALSE,NA,4,2,TRUE,"17.06.2014",FALSE,TRUE,TRUE,"49604873","496048732011",2,21.6333332061768,19.5,23.2999992370605,0.06178719047819,6,16.865000406901,6,0,12.6666666666667
1277,4967,4768,"K077",54,1,0,1,0,NA,2011-06-14,2011,73,4,3,4,"07.12.2014","C","13.07.2015","SP",2010,2010,1,1,1,4,2,TRUE,"16.05.2011",FALSE,FALSE,NA,2,2,FALSE,"15.11.2011",FALSE,TRUE,FALSE,"47684967","476849672011",1,21.9749999046326,20.8999996185303,22.5,0.0335174230039852,4,18.9249997138977,4,0,12
1278,4663,4512,"K078",127,0,0,1,0,NA,2011-06-14,2011,73,5,2,4,"03.06.2010","S","31.07.2014","SP",2008,2009,3,2,2.5,3,2,FALSE,"31.07.2014",TRUE,FALSE,NA,1,3,TRUE,NA,NA,NA,NA,"45124663","451246632011",2,25.1499996185303,24.7999992370605,25.7000007629395,0.0173323649643103,4,18.5250000953674,4,0,12
1279,5058,4717,"K079",18,1,0,1,0,NA,2011-06-14,2011,73,5,2,3,"24.07.2011","S","24.07.2011","S",2009,2010,2,1,1.5,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"47175058","471750582011",1,25.4333330790202,25.2999992370605,25.6000003814697,0.00600755151695339,3,18.2333335876465,3,0,12
1280,4942,3496,"K080",104,1,0,1,0,NA,2011-06-14,2011,73,4,2,3,"14.02.2012","C","14.06.2011","S",2006,2010,5,1,3,3,10,TRUE,"14.06.2011",TRUE,FALSE,NA,3,2,TRUE,"14.02.2012",FALSE,TRUE,TRUE,"34964942","349649422011",2,26.2000001271566,24.7000007629395,27.2999992370605,0.0513495853975383,3,18.7666664123535,3,0,13
1281,4872,4996,"K081",72,1,0,1,0,NA,2011-06-15,2011,74,3,3,3,"12.07.2011","S","02.12.2014","C",2010,2010,1,1,1,3,2,TRUE,"02.12.2014",TRUE,FALSE,NA,3,2,TRUE,"12.07.2011",FALSE,TRUE,TRUE,"49964872","499648722011",2,23.4666665395101,22.6000003814697,24.5,0.0409473361845008,3,19.0999997456868,3,0,12
1282,5017,4706,"K082",146,1,0,1,0,NA,2011-06-15,2011,74,3,2,2,"25.10.2011","C","17.11.2011","C",2009,2010,2,1,1.5,3,2,TRUE,"17.11.2011",TRUE,FALSE,NA,3,2,TRUE,"25.10.2011",FALSE,TRUE,TRUE,"47065017","470650172011",2,22.6999998092651,22.5,22.8999996185303,0.0124592887933501,2,17.3499994277954,2,0,12
1283,4619,5024,"K083",26,1,0,1,0,NA,2011-06-14,2011,73,2,0,1,"23.06.2011","EP","10.08.2011","C",2010,2009,1,2,1.5,NA,1,NA,NA,NA,NA,NA,5,5,FALSE,"10.05.2011",FALSE,FALSE,NA,"50244619","502446192011",1,27.7000007629395,27.7000007629395,27.7000007629395,NA,1,19.3999996185303,1,0,13
1284,4739,4686,"K084",42,1,0,1,0,NA,2011-06-16,2011,75,3,2,3,"25.07.2011","S","15.07.2014","S",2009,2009,2,2,2,4,2,TRUE,"15.07.2014",TRUE,FALSE,NA,4,4,TRUE,"25.07.2011",FALSE,TRUE,TRUE,"46864739","468647392011",2,22.5666669209798,21.7000007629395,23.1000003814697,0.0335538151921206,3,17.6333332061768,3,0,12
