Filename,TstartFeedVisit,TendFeedVisit,Sex,Interval,DVDRef
2004\40070.xlsx,74.7,93.8,1,6,70
2004\40071.xlsx,5.3,8.3,0,0,71
2004\40071.xlsx,10.8,11,0,5.5,71
2004\40071.xlsx,26.4,27.8,0,15.6,71
2004\40071.xlsx,33,40.4,0,6.6,71
2004\40071.xlsx,36,36.1,1,0,71
2004\40071.xlsx,40.5,40.6,1,4.5,71
2004\40071.xlsx,44.5,57.4,0,11.5,71
2004\40071.xlsx,75.7,80.4,0,31.2,71
2004\40071.xlsx,82.7,85.7,0,7,71
2004\40072.xlsx,7.8,8.1,1,0,72
2004\40072.xlsx,11.5,11.7,1,3.7,72
2004\40072.xlsx,12.7,13.2,1,1.2,72
2004\40072.xlsx,20.6,20.8,1,7.9,72
2004\40072.xlsx,21.6,22.4,1,1,72
2004\40072.xlsx,25.1,25.3,1,3.5,72
2004\40072.xlsx,47.4,52.6,1,22.3,72
2004\40072.xlsx,53.6,53.8,1,6.2,72
2004\40072.xlsx,62,64.3,1,8.4,72
2004\40072.xlsx,77.9,79.3,1,15.9,72
2004\40072.xlsx,91.7,93.2,1,13.8,72
2004\40072.xlsx,93.3,93.8,1,1.6,72
2004\40073.xlsx,8.8,16.6,0,0,73
2004\40073.xlsx,16.7,18.9,0,7.9,73
2004\40073.xlsx,19.1,20.2,0,2.4,73
2004\40073.xlsx,21.3,24,1,0,73
2004\40073.xlsx,24,35,0,4.9,73
2004\40073.xlsx,36,36.9,0,12,73
2004\40073.xlsx,38.5,44.3,0,2.5,73
2004\40073.xlsx,44.5,49.9,1,23.2,73
2004\40073.xlsx,49.7,51.4,0,11.2,73
2004\40073.xlsx,51.9,52.5,1,7.4,73
2004\40073.xlsx,52.8,78.5,1,0.9,73
2004\40073.xlsx,79.9,86,0,30.2,73
2004\40073.xlsx,87.5,93.6,0,7.6,73
2004\40074.xlsx,3,5,0,0,74
2004\40074.xlsx,5.7,9.5,0,2.7,74
2004\40074.xlsx,9.5,10.5,0,3.8,74
2004\40074.xlsx,11,18,0,1.5,74
2004\40074.xlsx,19.7,19.8,0,8.7,74
2004\40074.xlsx,20,25,0,0.3,74
2004\40074.xlsx,25.9,29,0,5.9,74
2004\40074.xlsx,30.3,32.4,0,4.4,74
2004\40074.xlsx,33.1,33.5,1,0,74
2004\40074.xlsx,33.7,36.7,0,3.4,74
2004\40074.xlsx,39,43.1,0,5.3,74
2004\40074.xlsx,46,52.4,0,7,74
2004\40074.xlsx,53.2,54.7,0,7.2,74
2004\40074.xlsx,55.5,58,0,2.3,74
2004\40074.xlsx,60.2,60.3,0,4.7,74
2004\40074.xlsx,60.9,61.4,0,0.7,74
2004\40074.xlsx,62.7,63.9,0,1.8,74
2004\40074.xlsx,66.6,68.7,0,3.9,74
2004\40074.xlsx,67.5,67.5,1,34.4,74
2004\40074.xlsx,68.7,70.5,1,1.2,74
2004\40074.xlsx,70.5,72.1,0,3.9,74
2004\40074.xlsx,72.3,77,0,1.8,74
2004\40074.xlsx,77.3,84.9,0,5,74
2004\40074.xlsx,85.6,88.9,1,16.9,74
2004\40074.xlsx,88.9,92,0,11.6,74
2004\40075.xlsx,11,11.2,0,0,75
2004\40075.xlsx,12.5,12.9,0,1.5,75
2004\40075.xlsx,13.8,15.9,0,1.3,75
2004\40075.xlsx,16.9,17,0,3.1,75
2004\40075.xlsx,21.5,26.8,0,4.6,75
2004\40075.xlsx,30.7,33.2,0,9.2,75
2004\40075.xlsx,38.2,38.4,0,7.5,75
2004\40075.xlsx,38.9,39,0,0.7,75
2004\40075.xlsx,39.5,39.7,0,0.6,75
2004\40075.xlsx,40,40.1,0,0.5,75
2004\40075.xlsx,40.7,50.7,0,0.7,75
2004\40075.xlsx,52.4,52.9,0,11.7,75
2004\40075.xlsx,53.9,54,0,1.5,75
2004\40075.xlsx,54.3,54.5,0,0.4,75
2004\40075.xlsx,55,55.3,0,0.7,75
2004\40075.xlsx,55.8,56,0,0.8,75
2004\40075.xlsx,56.4,56.7,0,0.6,75
2004\40075.xlsx,60.3,62.5,0,3.9,75
2004\40075.xlsx,66,69.3,0,5.7,75
2004\40075.xlsx,72.5,77,0,6.5,75
2004\40075.xlsx,82,86.3,0,9.5,75
2004\40075.xlsx,88.7,89,0,6.7,75
2004\40075.xlsx,92,92.3,0,3.3,75
2004\40076.xlsx,2.8,12.6,0,0,76
2004\40076.xlsx,2.9,3.6,1,0,76
2004\40076.xlsx,12.6,18.5,1,9.7,76
2004\40076.xlsx,20,24.5,0,17.2,76
2004\40076.xlsx,21.3,21.3,1,8.7,76
2004\40076.xlsx,24.5,28.9,1,3.2,76
2004\40076.xlsx,30,30.5,1,5.5,76
2004\40076.xlsx,33.6,33.8,1,3.6,76
2004\40076.xlsx,35.2,37.9,0,15.2,76
2004\40076.xlsx,37.9,43,1,4.3,76
2004\40076.xlsx,43,48,0,7.8,76
2004\40076.xlsx,47.5,48,1,9.6,76
2004\40076.xlsx,48.1,54.3,0,5.1,76
2004\40076.xlsx,54.5,63.2,1,7,76
2004\40076.xlsx,63.2,64.6,0,15.1,76
2004\40076.xlsx,64.6,65.1,1,10.1,76
2004\40076.xlsx,65.7,68,1,1.1,76
2004\40076.xlsx,68,69.1,0,4.8,76
2004\40076.xlsx,69.5,69.9,0,1.5,76
2004\40076.xlsx,73,76.1,1,7.3,76
2004\40076.xlsx,76.1,80.9,0,6.6,76
2004\40076.xlsx,80.9,82.1,1,7.9,76
2004\40076.xlsx,82.1,85,0,6,76
2004\40076.xlsx,85,87.9,1,4.1,76
2004\40076.xlsx,88,93.7,1,3,76
2004\40077.xlsx,1.6,6.3,0,0,77
2004\40077.xlsx,6.5,12,0,4.9,77
2004\40077.xlsx,14.5,17,1,0,77
2004\40077.xlsx,23.7,27.7,0,17.2,77
2004\40077.xlsx,27.7,28.1,1,13.2,77
2004\40077.xlsx,29,30.5,1,1.3,77
2004\40077.xlsx,30.5,38.4,0,6.8,77
2004\40077.xlsx,43.7,49.1,0,13.2,77
2004\40077.xlsx,49.4,49.7,0,5.7,77
2004\40077.xlsx,51.9,52.2,1,22.9,77
2004\40077.xlsx,52.9,53.7,1,1,77
2004\40077.xlsx,54.6,60.7,0,5.2,77
2004\40077.xlsx,60.8,63.6,1,7.9,77
2004\40077.xlsx,65,69.7,0,10.4,77
2004\40077.xlsx,84,85.3,0,19,77
2004\40077.xlsx,85.4,87.7,1,24.6,77
2004\40077.xlsx,90.1,93.8,0,6.1,77
2004\40078.xlsx,2.8,4.9,0,0,78
2004\40078.xlsx,4.1,4.2,1,0,78
2004\40078.xlsx,4.9,7.4,1,0.8,78
2004\40078.xlsx,7.4,21.2,0,4.6,78
2004\40078.xlsx,21.4,23.5,1,16.5,78
2004\40078.xlsx,23.8,28.6,1,2.4,78
2004\40078.xlsx,28.6,40.9,0,21.2,78
2004\40078.xlsx,41,42,1,17.2,78
2004\40078.xlsx,42,42.3,0,13.4,78
2004\40078.xlsx,44.5,47.8,0,2.5,78
2004\40078.xlsx,47.9,48.9,1,6.9,78
2004\40078.xlsx,49.2,49.4,1,1.3,78
2004\40078.xlsx,49.9,50.2,1,0.7,78
2004\40078.xlsx,50.7,53.2,1,0.8,78
2004\40078.xlsx,53.2,64.9,0,8.7,78
2004\40078.xlsx,64.9,66.5,1,14.2,78
2004\40078.xlsx,66.5,67.5,0,13.3,78
2004\40078.xlsx,67.7,67.8,0,1.2,78
2004\40078.xlsx,68.5,79,0,0.8,78
2004\40078.xlsx,79.1,80.9,1,14.2,78
2004\40078.xlsx,80.9,81.1,0,12.4,78
2004\40078.xlsx,84.6,85.9,0,3.7,78
2004\40078.xlsx,86,87,1,6.9,78
2004\40078.xlsx,87,89.9,0,2.4,78
2004\40078.xlsx,89.9,93.7,1,3.9,78
2004\40079.xlsx,3.8,3.9,1,0,79
2004\40079.xlsx,4.1,20.5,0,0,79
2004\40079.xlsx,21.7,22.5,1,17.9,79
2004\40079.xlsx,22.5,36,0,18.4,79
2004\40079.xlsx,38.9,39.5,0,16.4,79
2004\40079.xlsx,44.3,48.3,0,5.4,79
2004\40079.xlsx,48.3,50,1,26.6,79
2004\40079.xlsx,50,64.7,0,5.7,79
2004\40079.xlsx,65.3,68.7,1,17,79
2004\40079.xlsx,73,73.3,1,7.7,79
2004\40079.xlsx,73.9,86.4,0,23.9,79
2004\40079.xlsx,76,77.1,1,3,79
2004\40079.xlsx,92.1,93.7,0,18.2,79
2004\40080.xlsx,0,1.1,0,0,80
2004\40080.xlsx,3,6,1,0,80
2004\40080.xlsx,6,12.4,0,6,80
2004\40080.xlsx,12.4,18.8,1,9.4,80
2004\40080.xlsx,18.8,23.9,0,12.8,80
2004\40080.xlsx,23.9,28.9,1,11.5,80
2004\40080.xlsx,28.9,32,0,10.1,80
2004\40080.xlsx,32,39.3,1,8.1,80
2004\40080.xlsx,39.3,40.1,0,10.4,80
2004\40080.xlsx,42.9,46,1,10.9,80
2004\40080.xlsx,46,56,0,6.7,80
2004\40080.xlsx,56.9,60.5,1,14,80
2004\40080.xlsx,60.5,65.9,0,14.5,80
2004\40080.xlsx,65.9,73.4,1,9,80
2004\40080.xlsx,74.2,78,0,13.7,80
2004\40080.xlsx,78,78.5,1,12.1,80
2004\40080.xlsx,81.1,87.6,0,6.9,80
2004\40080.xlsx,87.6,91,1,9.6,80
2004\40080.xlsx,91.1,91.3,0,10,80
2004\40080.xlsx,92.9,93,0,1.8,80
2004\40081.xlsx,3.5,3.6,0,0,81
2004\40081.xlsx,5.2,5.3,0,1.7,81
2004\40081.xlsx,7.4,7.5,0,2.2,81
2004\40081.xlsx,10.2,10.3,0,2.8,81
2004\40081.xlsx,12.2,12.4,0,2,81
2004\40081.xlsx,13.9,13.9,0,1.7,81
2004\40081.xlsx,15.8,15.8,0,1.9,81
2004\40081.xlsx,20.7,20.9,0,4.9,81
2004\40081.xlsx,21.2,21.2,1,0,81
2004\40081.xlsx,22.1,22.3,0,1.4,81
2004\40081.xlsx,25.6,25.7,0,3.5,81
2004\40081.xlsx,26.9,27,0,1.3,81
2004\40081.xlsx,33.8,33.9,1,12.6,81
2004\40081.xlsx,33.9,34,0,7,81
2004\40081.xlsx,35.4,35.4,0,1.5,81
2004\40081.xlsx,36.8,37,0,1.4,81
2004\40081.xlsx,38.6,38.7,1,4.8,81
2004\40081.xlsx,38.9,39,0,2.1,81
2004\40081.xlsx,41,41,0,2.1,81
2004\40081.xlsx,42.6,42.7,0,1.6,81
2004\40081.xlsx,45.9,46.8,0,3.3,81
2004\40081.xlsx,50.9,51.4,0,5,81
2004\40081.xlsx,53.2,53.3,0,2.3,81
2004\40081.xlsx,54.6,54.8,0,1.4,81
2004\40081.xlsx,65.5,65.6,0,10.9,81
2004\40081.xlsx,67.5,67.7,0,2,81
2004\40081.xlsx,69.1,69.2,0,1.6,81
2004\40081.xlsx,73,73.1,0,3.9,81
2004\40081.xlsx,74.8,74.9,0,1.8,81
2004\40081.xlsx,80.2,80.3,0,5.4,81
2004\40081.xlsx,88.7,88.7,0,8.5,81
2004\40081.xlsx,90.3,90.5,0,1.6,81
2004\40081.xlsx,91.9,92,0,1.6,81
2004\40082.xlsx,1.2,1.6,0,0,82
2004\40082.xlsx,3.4,11.7,0,2.2,82
2004\40082.xlsx,8,8,1,0,82
2004\40082.xlsx,23.9,30.9,1,15.9,82
2004\40082.xlsx,31,39.4,0,27.6,82
2004\40082.xlsx,39.6,44.1,1,15.7,82
2004\40082.xlsx,49.7,54.1,1,10.1,82
2004\40082.xlsx,54.2,61.1,0,23.2,82
2004\40082.xlsx,61.3,68.1,1,11.6,82
2004\40082.xlsx,68.2,74.7,0,14,82
2004\40082.xlsx,74.8,76,1,13.5,82
2004\40082.xlsx,83.5,92.3,0,15.3,82
2004\40082.xlsx,86.6,86.7,1,11.8,82
2004\40083.xlsx,3.3,7.3,0,0,83
2004\40083.xlsx,7.6,7.9,1,0,83
2004\40083.xlsx,8.7,10.7,0,5.4,83
2004\40083.xlsx,10.9,11.2,1,3.3,83
2004\40083.xlsx,14.5,17,0,5.8,83
2004\40083.xlsx,17.1,17.4,1,6.2,83
2004\40083.xlsx,19.5,25.3,0,5,83
2004\40083.xlsx,25.5,25.6,1,8.4,83
2004\40083.xlsx,27.6,27.9,1,2.1,83
2004\40083.xlsx,28.9,29.1,1,1.3,83
2004\40083.xlsx,29.8,32.4,0,10.3,83
2004\40083.xlsx,36.8,37.2,1,7.9,83
2004\40083.xlsx,37.2,37.9,0,7.4,83
2004\40083.xlsx,39.3,40.7,0,2.1,83
2004\40083.xlsx,40.8,41.2,1,4,83
2004\40083.xlsx,43.9,50.2,0,4.6,83
2004\40083.xlsx,52.1,52.3,1,11.3,83
2004\40083.xlsx,53.2,56.9,0,9.3,83
2004\40083.xlsx,57.4,60.7,1,5.3,83
2004\40083.xlsx,61.5,63.7,0,8.3,83
2004\40083.xlsx,63.9,64.1,1,6.5,83
2004\40083.xlsx,71.9,74.1,0,10.4,83
2004\40083.xlsx,74.3,74.4,1,10.4,83
2004\40083.xlsx,79.1,79.3,0,7.2,83
2004\40083.xlsx,79.4,80.4,1,5.1,83
2004\40083.xlsx,80.4,84.2,0,1.3,83
2004\40083.xlsx,84.3,88.9,1,4.9,83
2004\40083.xlsx,89.9,93.8,0,9.5,83
2004\40084.xlsx,0,11,0,0,84
2004\40084.xlsx,11.6,11.7,0,11.6,84
2004\40084.xlsx,11.9,24.3,0,0.3,84
2004\40084.xlsx,24.7,29.1,1,0,84
2004\40084.xlsx,29,32.8,0,17.1,84
2004\40084.xlsx,34.5,37.5,0,5.5,84
2004\40084.xlsx,38,44,1,13.3,84
2004\40084.xlsx,43.9,44,0,9.4,84
2004\40084.xlsx,50,56.5,1,12,84
2004\40084.xlsx,57.8,61.5,1,7.8,84
2004\40084.xlsx,61.5,64.3,0,17.6,84
2004\40084.xlsx,72.2,75.2,1,14.4,84
2004\40084.xlsx,75.1,78.8,0,13.6,84
2004\40084.xlsx,79.1,79.3,0,4,84
2004\40084.xlsx,80.1,86.3,1,7.9,84
2004\40084.xlsx,86.3,91.1,0,7.2,84
2004\40084.xlsx,92.9,93.1,1,12.8,84
2004\40085.xlsx,2.2,7.5,0,0,85
2004\40085.xlsx,7.5,7.7,1,0,85
2004\40085.xlsx,12.7,21,0,10.5,85
2004\40085.xlsx,21.1,26.1,1,13.6,85
2004\40085.xlsx,28,29.6,0,15.3,85
2004\40085.xlsx,29.6,29.8,1,8.5,85
2004\40085.xlsx,32.3,35.2,0,4.3,85
2004\40085.xlsx,35.3,35.6,1,5.7,85
2004\40085.xlsx,40,43.2,0,7.7,85
2004\40085.xlsx,43.2,45.8,1,7.9,85
2004\40085.xlsx,47.3,49.7,0,7.3,85
2004\40085.xlsx,51.1,53.3,0,3.8,85
2004\40085.xlsx,53.4,53.7,1,10.2,85
2004\40085.xlsx,57.8,58.1,1,4.4,85
2004\40085.xlsx,60.1,65,0,9,85
2004\40085.xlsx,65,65.2,1,7.2,85
2004\40085.xlsx,72.1,81.7,0,12,85
2004\40085.xlsx,82.8,83.2,1,17.8,85
2004\40085.xlsx,83.8,84.5,0,11.7,85
2004\40085.xlsx,84.6,87.8,1,1.8,85
2004\40085.xlsx,87.7,93.7,0,3.9,85
2004\40086.xlsx,5,9,0,0,86
2004\40086.xlsx,16.1,20.4,0,11.1,86
2004\40086.xlsx,20.6,21.3,0,4.5,86
2004\40086.xlsx,25.1,25.4,0,4.5,86
2004\40086.xlsx,25.5,30,0,0.4,86
2004\40086.xlsx,34.3,35.5,0,8.8,86
2004\40086.xlsx,38.5,39.3,0,4.2,86
2004\40086.xlsx,42.9,46.2,0,4.4,86
2004\40086.xlsx,47.5,47.9,0,4.6,86
2004\40086.xlsx,52.4,54.9,0,4.9,86
2004\40086.xlsx,56.3,56.6,0,3.9,86
2004\40086.xlsx,58.6,63.8,0,2.3,86
2004\40086.xlsx,67,71.9,0,8.4,86
2004\40086.xlsx,73.6,73.8,1,0,86
2004\40086.xlsx,73.8,74.1,0,6.8,86
2004\40086.xlsx,74.2,74.7,0,0.4,86
2004\40086.xlsx,75.1,75.2,0,0.9,86
2004\40086.xlsx,75.3,75.4,1,1.7,86
2004\40086.xlsx,76.1,77.6,0,1,86
2004\40086.xlsx,77.8,78.3,1,2.5,86
2004\40086.xlsx,79.7,85.1,0,3.6,86
2004\40086.xlsx,91.6,92,1,13.8,86
2004\40086.xlsx,93.3,93.7,0,13.6,86
2004\40087.xlsx,1,2,1,0,87
2004\40087.xlsx,2,2.3,0,0,87
2004\40087.xlsx,6.7,25.6,0,4.7,87
2004\40087.xlsx,8.7,9.1,1,7.7,87
2004\40087.xlsx,10.1,10.5,1,1.4,87
2004\40087.xlsx,11.5,12,1,1.4,87
2004\40087.xlsx,14.9,15.2,1,3.4,87
2004\40087.xlsx,28.7,32.7,1,13.8,87
2004\40087.xlsx,32.7,40.8,0,26,87
2004\40087.xlsx,41.8,45.3,1,13.1,87
2004\40087.xlsx,45.3,45.5,0,12.6,87
2004\40087.xlsx,50.2,51,1,8.4,87
2004\40087.xlsx,51,62.1,0,5.7,87
2004\40087.xlsx,62.2,68.8,1,12,87
2004\40087.xlsx,68.8,71.5,0,17.8,87
2004\40087.xlsx,76.5,82.2,1,14.3,87
2004\40087.xlsx,82.2,83.8,0,13.4,87
2004\40087.xlsx,83.8,87.1,1,7.3,87
2004\40087.xlsx,87.1,93.7,0,4.9,87
2004\40088.xlsx,6.5,15.1,0,0,88
2004\40088.xlsx,18.1,20.2,1,0,88
2004\40088.xlsx,20.5,25.8,1,2.4,88
2004\40088.xlsx,26.8,26.9,1,6.3,88
2004\40088.xlsx,26.9,38.9,0,20.4,88
2004\40088.xlsx,39.4,45.7,1,12.6,88
2004\40088.xlsx,51.3,57.3,0,24.4,88
2004\40088.xlsx,57.5,60.5,1,18.1,88
2004\40088.xlsx,65,69.7,0,13.7,88
2004\40088.xlsx,69.9,77.4,1,12.4,88
2004\40088.xlsx,77.7,83.6,0,12.7,88
2004\40088.xlsx,86.6,91.3,0,8.9,88
2004\40088.xlsx,91.6,93.8,1,21.7,88
2004\40089.xlsx,2,4.3,0,0,89
2004\40089.xlsx,8.9,9,1,0,89
2004\40089.xlsx,9.4,19.9,0,7.4,89
2004\40089.xlsx,22.9,23,1,14,89
2004\40089.xlsx,23.3,23.5,1,0.4,89
2004\40089.xlsx,25.9,27.7,0,16.5,89
2004\40089.xlsx,28,28,1,4.7,89
2004\40089.xlsx,29.3,30.9,0,3.4,89
2004\40089.xlsx,31,31,1,3,89
2004\40089.xlsx,32,32,1,1,89
2004\40089.xlsx,35.3,35.5,1,3.3,89
2004\40089.xlsx,39.5,41.9,0,10.2,89
2004\40089.xlsx,42,42,1,6.7,89
2004\40089.xlsx,45.7,47.2,0,6.2,89
2004\40089.xlsx,45.9,46,1,3.9,89
2004\40089.xlsx,47.1,47.1,1,1.2,89
2004\40089.xlsx,48.4,48.5,1,1.3,89
2004\40089.xlsx,48.6,49.3,0,2.9,89
2004\40089.xlsx,50,50.7,0,1.4,89
2004\40089.xlsx,52.3,52.7,1,3.9,89
2004\40089.xlsx,54.9,54.9,0,4.9,89
2004\40089.xlsx,55,55.9,1,2.7,89
2004\40089.xlsx,57.5,61.5,0,2.6,89
2004\40089.xlsx,61.6,62,1,6.6,89
2004\40089.xlsx,65.8,72.1,0,8.3,89
2004\40089.xlsx,66.4,66.5,1,4.8,89
2004\40089.xlsx,73,73.5,1,6.6,89
2004\40089.xlsx,76.5,77.9,0,10.7,89
2004\40089.xlsx,81.6,88.5,0,5.1,89
2004\40089.xlsx,88.8,88.8,1,15.8,89
2004\40089.xlsx,90.6,91.4,0,9,89
2004\40089.xlsx,91.5,91.5,1,2.7,89
2004\40090.xlsx,9.7,15.1,1,0,90
2004\40090.xlsx,15.9,38.1,0,0,90
2004\40090.xlsx,38.3,43,1,28.6,90
2004\40090.xlsx,43.2,51.3,0,27.3,90
2004\40090.xlsx,52.6,62.7,0,9.4,90
2004\40090.xlsx,63,68.8,1,24.7,90
2004\40090.xlsx,70.8,83.1,0,18.2,90
2004\40090.xlsx,85.9,93.7,1,22.9,90
2004\40091.xlsx,6.9,11.9,0,0,91
2004\40091.xlsx,12,12.4,1,0,91
2004\40091.xlsx,15.6,19.8,1,3.6,91
2004\40091.xlsx,19.9,26.9,0,13,91
2004\40091.xlsx,27,28.5,1,11.4,91
2004\40091.xlsx,29.1,31.2,1,2.1,91
2004\40091.xlsx,31.2,40,0,11.3,91
2004\40091.xlsx,40,42.5,1,10.9,91
2004\40091.xlsx,45.6,46.2,1,5.6,91
2004\40091.xlsx,46.2,51.2,0,15,91
2004\40091.xlsx,51.4,55.6,1,5.8,91
2004\40091.xlsx,55.5,63,0,9.3,91
2004\40091.xlsx,63.5,66.1,0,8,91
2004\40091.xlsx,66.2,68,1,14.8,91
2004\40091.xlsx,68,74.2,0,4.5,91
2004\40091.xlsx,74.2,84.9,1,8,91
2004\40091.xlsx,86,90.3,0,18,91
2004\40091.xlsx,90.5,93.7,1,16.3,91
2004\40092.xlsx,1.5,4,1,0,92
2004\40092.xlsx,12,18.5,0,0,92
2004\40092.xlsx,18.7,18.9,1,17.2,92
2004\40092.xlsx,24.8,31.3,0,12.8,92
2004\40092.xlsx,31.4,38.3,1,12.7,92
2004\40092.xlsx,38.3,47.3,0,13.5,92
2004\40092.xlsx,47.5,48,1,16.1,92
2004\40092.xlsx,51.3,51.4,1,3.8,92
2004\40092.xlsx,52.2,53.1,1,0.9,92
2004\40092.xlsx,53.1,61,0,14.8,92
2004\40092.xlsx,61,64.8,1,8.8,92
2004\40092.xlsx,67.8,69.2,1,6.8,92
2004\40092.xlsx,70.4,84.7,0,17.3,92
2004\40092.xlsx,74.4,74.6,1,6.6,92
2004\40092.xlsx,78.1,78.9,1,3.7,92
2004\40092.xlsx,84.8,89.3,1,6.7,92
2004\40094.xlsx,9,18,0,0,94
2004\40094.xlsx,18.2,23.2,1,0,94
2004\40094.xlsx,23.4,50.3,0,14.4,94
2004\40094.xlsx,58.2,58.9,1,40,94
2004\40094.xlsx,59.1,60,0,35.7,94
2004\40094.xlsx,60.2,69.6,1,2,94
2004\40094.xlsx,69.5,93.7,0,10.4,94
2004\40097.xlsx,4.7,5,0,0,97
2004\40097.xlsx,12.3,24,0,7.6,97
2004\40097.xlsx,12.8,13.2,1,0,97
2004\40097.xlsx,24.1,37,1,11.3,97
2004\40097.xlsx,37.3,40.8,1,13.2,97
2004\40097.xlsx,40.8,45.2,0,28.5,97
2004\40097.xlsx,45.4,52.5,1,8.1,97
2004\40097.xlsx,53.2,53.8,1,7.8,97
2004\40097.xlsx,55.6,58,0,14.8,97
2004\40097.xlsx,58.6,58.8,1,5.4,97
2004\40097.xlsx,59.7,69.9,1,1.1,97
2004\40097.xlsx,69.9,73.6,0,14.3,97
2004\40097.xlsx,73.6,73.9,1,13.9,97
2004\40097.xlsx,79,80.2,0,9.1,97
2004\40097.xlsx,80.3,86,1,6.7,97
2004\40097.xlsx,85.9,93.7,0,6.9,97
2004\40097.xlsx,86.6,93.7,1,6.3,97
2004\40098.xlsx,2.3,12.1,1,0,98
2004\40098.xlsx,12.2,21.1,0,0,98
2004\40098.xlsx,21.2,35.5,1,18.9,98
2004\40098.xlsx,47.9,56.1,1,26.7,98
2004\40098.xlsx,56.1,64.1,0,43.9,98
2004\40098.xlsx,64.1,78.2,1,16.2,98
2004\40098.xlsx,80.7,93.6,1,16.6,98
2004\40099.xlsx,4.6,5.7,0,0,99
2004\40099.xlsx,5.9,7.7,0,1.3,99
2004\40099.xlsx,9.9,10.7,0,4,99
2004\40099.xlsx,11.2,11.3,0,1.3,99
2004\40099.xlsx,11.8,12.3,0,0.6,99
2004\40099.xlsx,19,19.7,0,7.2,99
2004\40099.xlsx,20.1,20.1,0,1.1,99
2004\40099.xlsx,22.5,22.9,0,2.4,99
2004\40099.xlsx,23.3,36.4,0,0.8,99
2004\40099.xlsx,37.7,38.1,0,14.4,99
2004\40099.xlsx,43.4,43.9,0,5.7,99
2004\40099.xlsx,44,44.5,0,0.6,99
2004\40099.xlsx,45.6,45.8,0,1.6,99
2004\40099.xlsx,46.6,47.2,0,1,99
2004\40099.xlsx,50.7,54.7,0,4.1,99
2004\40099.xlsx,56.7,58.1,0,6,99
2004\40099.xlsx,66.4,67.7,0,9.7,99
2004\40099.xlsx,69,69.2,0,2.6,99
2004\40099.xlsx,70.1,70.3,0,1.1,99
2004\40099.xlsx,72.4,72.7,0,2.3,99
2004\40099.xlsx,73.4,74,0,1,99
2004\40099.xlsx,75,75.3,0,1.6,99
2004\40099.xlsx,75.4,75.6,0,0.4,99
2004\40099.xlsx,77.5,78.5,0,2.1,99
2004\40099.xlsx,81.7,83,0,4.2,99
2004\40099.xlsx,85.3,86.1,0,3.6,99
2004\40099.xlsx,87,88.4,0,1.7,99
2004\40099.xlsx,89.5,89.8,0,2.5,99
2004\40099.xlsx,92.4,93.4,0,2.9,99
2004\40103.xlsx,1,1.6,1,0,103
2004\40103.xlsx,1.8,2,1,0.8,103
2004\40103.xlsx,2.3,10,1,0.5,103
2004\40103.xlsx,9.7,17.4,0,0,103
2004\40103.xlsx,13.2,13.6,1,10.9,103
2004\40103.xlsx,17.6,18.4,1,4.4,103
2004\40103.xlsx,18.3,23.8,0,8.6,103
2004\40103.xlsx,25.5,25.8,1,7.9,103
2004\40103.xlsx,25.7,25.8,0,7.4,103
2004\40103.xlsx,26,26.7,1,0.5,103
2004\40103.xlsx,26.7,26.8,0,1,103
2004\40103.xlsx,26.9,37.2,1,0.9,103
2004\40103.xlsx,39.7,40,0,13,103
2004\40103.xlsx,40.8,42.6,0,1.1,103
2004\40103.xlsx,42.6,42.8,1,15.7,103
2004\40103.xlsx,43.4,43.5,0,2.6,103
2004\40103.xlsx,44.2,44.3,0,0.8,103
2004\40103.xlsx,45.6,45.7,0,1.4,103
2004\40103.xlsx,46.2,46.3,1,3.6,103
2004\40103.xlsx,46.3,46.3,0,0.7,103
2004\40103.xlsx,47.1,47.3,0,0.8,103
2004\40103.xlsx,50.2,50.5,0,3.1,103
2004\40103.xlsx,50.8,60,1,4.6,103
2004\40103.xlsx,51,51.1,0,0.8,103
2004\40103.xlsx,59,59.1,0,8,103
2004\40103.xlsx,59.8,60.2,0,0.8,103
2004\40103.xlsx,60.2,61,1,9.4,103
2004\40103.xlsx,61,68,0,1.2,103
2004\40103.xlsx,71.3,74.5,0,10.3,103
2004\40103.xlsx,74.5,80.4,1,14.3,103
2004\40103.xlsx,80.8,81.1,0,9.5,103
2004\40103.xlsx,83.6,83.9,0,2.8,103
2004\40103.xlsx,86.9,93.5,1,12.4,103
2004\40103.xlsx,93.5,93.6,0,9.9,103
2004\40105.xlsx,0,8.6,0,0,105
2004\40105.xlsx,14.4,15.8,0,14.4,105
2004\40105.xlsx,19.5,20.1,0,5.1,105
2004\40105.xlsx,22.9,24.3,0,3.4,105
2004\40105.xlsx,24.4,25,1,0,105
2004\40105.xlsx,27,28.8,0,4.1,105
2004\40105.xlsx,28.9,29.1,1,4.5,105
2004\40105.xlsx,35,41.2,0,8,105
2004\40105.xlsx,41.3,41.6,1,12.4,105
2004\40105.xlsx,47.9,49.3,0,12.9,105
2004\40105.xlsx,56,63.7,0,8.1,105
2004\40105.xlsx,75.7,77,0,19.7,105
2004\40105.xlsx,77,78,1,35.7,105
2004\40105.xlsx,80.3,80.6,1,3.3,105
2004\40105.xlsx,87.5,91.4,0,11.8,105
2004\40105.xlsx,91.5,91.7,1,11.2,105
2004\40105.xlsx,93.5,93.7,1,2,105
2004\40106.xlsx,2.1,5.8,0,0,106
2004\40106.xlsx,6,9,0,3.9,106
2004\40106.xlsx,9,9.1,1,0,106
