"DVDRef","Filename","MVisit1","FVisit1","MVisit2","FVisit2","ShareTime1","MTime1","FTime1","MTime2","FTime2","Protocol","ShareTime12","NbAlternation","NbSynchro_ChickFeedingEquanim","NbSynchro_LessConspicuous","NbSynchroFemaleStart","MmeanDuration","FmeanDuration","EffectiveTime","MFTime1","MFTime02","MFTime2","FVisit1RateH","MVisit1RateH","DiffVisit1Rate","MFVisit1RateH","FTime1RateH","MTime1RateH","DiffTime1Rate","AlternationValue","SynchronyFeedValue","SynchronyMvtValue","PropSynchroFemaleStart"
2598,"2011\VK0091.xlsx",10,9,NA,NA,4.1,9.60000000000002,58.4,NA,NA,"Issie",NA,12,1,9,0,0.960000000000002,6.48888888888889,88.4,63.9,24.5,NA,6,7,1,12.89592760181,39.64,6.52,33.12,66.7,5.6,50,0
2599,"2011\VK0092.xlsx",8,25,NA,NA,1.6,2.7,21.5,NA,NA,"Issie",NA,16,2,10,2,0.337499999999999,0.86,90,22.6,67.4,NA,17,5,12,22,14.33,1.8,12.53,50,6.2,31.2,100
2600,"2011\VK0093.xlsx",36,28,NA,NA,0,0.199999999999996,2.5,NA,NA,"Issie",NA,23,8,12,6,0.00555555555555544,0.0892857142857142,87.3,2.69999999999999,84.6,NA,19,25,6,43.9862542955326,1.72,0.14,1.58,36.5,12.7,19,75
2602,"2011\VK0097.xlsx",24,6,NA,NA,1.6,11.6,22.4,NA,NA,"Issie",NA,11,2,10,2,0.483333333333335,3.73333333333333,73.6,32.4,41.2,NA,5,20,15,24.4565217391304,18.26,9.46,8.8,37.9,6.9,34.5,100
2606,"2011\VK0101.xlsx",37,25,0,1,3.3,10.6,26.9,0,5.4,"Shinichi",3.3,34,6,22,3,0.286486486486486,1.076,89,34.2,54.8,5.4,17,25,8,41.7977528089888,18.13,7.15,10.98,55.7,9.8,36.1,50
2607,"2011\VK0102.xlsx",11,18,1,0,0.8,6.5,9.4,1.5,0.6,"Shinichi",2,17,2,12,0,0.590909090909091,0.522222222222222,88.4,15.1,73.3,0.9,12,7,5,19.683257918552,6.38,4.41,1.97,60.7,7.1,42.9,0
2608,"2011\VK0103.xlsx",15,14,5,0,0.2,10.2,12.9,1.7,0.0999999999999996,"Shinichi",0.4,15,1,8,1,0.68,0.921428571428573,87.4,22.9,64.5,1.6,10,10,0,19.908466819222,8.86,7,1.86,53.6,3.6,28.6,100
2612,"2011\VK0105.xlsx",6,24,3,0,0.4,7.7,26.3,2.29999999999999,1.2,"Shinichi",1,6,0,0,0,1.28333333333333,1.09583333333333,83.2,33.6,49.6,2.9,17,4,13,21.6346153846154,18.97,5.55,13.42,20.7,0,0,NA
2613,"2011\VK0106.xlsx",12,11,0,0,0.8,4.5,25,0,0,"Shinichi",0.8,10,1,7,0,0.375,2.27272727272727,76,28.7,47.3,0,9,9,0,18.1578947368421,19.74,3.55,16.19,45.5,4.5,31.8,0
2616,"2011\VK0109.xlsx",1,30,NA,NA,0,0,26.8,NA,NA,"Issie",NA,1,0,1,0,0,0.893333333333333,85.5,26.8,58.7,NA,21,1,20,21.7543859649123,18.81,0,18.81,3.3,0,3.3,NA
2617,"2011\VK0110.xlsx",16,17,NA,NA,0,8.80000000000004,29.6,NA,NA,"Issie",NA,20,2,10,0,0.550000000000002,1.74117647058824,85.4,38.4,47,NA,12,11,1,23.1850117096019,20.8,6.18,14.62,62.5,6.2,31.2,0
2619,"2011\VK0112.xlsx",14,20,NA,NA,0.8,3.19999999999999,13.5,NA,NA,"Issie",NA,18,3,7,2,0.228571428571428,0.675,88.4,15.9,72.5,NA,14,10,4,23.0769230769231,9.16,2.17,6.99,54.5,9.1,21.2,66.7
2622,"2011\VK0115.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Issie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2623,"2011\VK0116.xlsx",8,9,NA,NA,0.7,21,33.4,NA,NA,"Issie",NA,12,0,9,0,2.625,3.71111111111111,88.1,53.7,34.4,NA,6,5,1,11.577752553916,22.75,14.3,8.45,75,0,56.2,NA
2625,"2011\VK0118.xlsx",22,22,NA,NA,1,5.39999999999999,43.8,NA,NA,"Issie",NA,26,6,26,5,0.245454545454545,1.99090909090909,90,48.2,41.8,NA,15,15,0,29.3333333333333,29.2,3.6,25.6,60.5,14,60.5,83.3
2626,"2011\VK0119.xlsx",24,9,NA,NA,2.4,19.7,36.7,NA,NA,"Issie",NA,15,1,12,1,0.820833333333334,4.07777777777778,90,54,36,NA,6,16,10,22,24.47,13.13,11.34,46.9,3.1,37.5,100
2627,"2011\VK0120.xlsx",42,17,NA,NA,0.8,14.6,19.4,NA,NA,"Issie",NA,32,11,35,7,0.347619047619047,1.14117647058823,87.5,33.2,54.3,NA,12,29,17,40.4571428571429,13.3,10.01,3.29,55.2,19,60.3,63.6
2632,"2011\VK0125.xlsx",1,7,NA,NA,0,0.600000000000001,12.9,NA,NA,"Issie",NA,2,0,1,0,0.600000000000001,1.84285714285714,77.4,13.5,63.9,NA,5,1,4,6.2015503875969,10,0.47,9.53,28.6,0,14.3,NA
2637,"2011\VK0130.xlsx",21,26,NA,NA,0,1.9,3.19999999999999,NA,NA,"Issie",NA,33,10,13,7,0.0904761904761906,0.123076923076923,89,5.09999999999999,83.9,NA,18,14,4,31.685393258427,2.16,1.28,0.88,71.7,21.7,28.3,70
2638,"2011\VK0131.xlsx",4,12,NA,NA,0.1,0.900000000000002,17.4,NA,NA,"Issie",NA,5,1,3,1,0.225000000000001,1.45,79,18.2,60.8,NA,9,3,6,12.1518987341772,13.22,0.68,12.54,33.3,6.7,20,100
2640,"2011\VK0133.xlsx",10,28,NA,NA,0.1,8.8,15.4,NA,NA,"Issie",NA,19,5,11,2,0.88,0.55,89.4,24.1,65.3,NA,19,7,12,25.503355704698,10.34,5.91,4.43,51.4,13.5,29.7,40
2641,"2011\VK0134.xlsx",18,11,NA,NA,0,4.09999999999999,10.3,NA,NA,"Issie",NA,16,3,5,2,0.227777777777777,0.936363636363636,61.8999992370605,14.4,47.5,NA,11,17,6,28.1098549506643,9.98,3.97,6.01,57.1,10.7,17.9,66.7
2642,"2011\VK0135.xlsx",13,14,NA,NA,0,1.3,23.1,NA,NA,"Issie",NA,17,5,7,2,0.1,1.65,88.2,24.4,63.8,NA,10,9,1,18.3673469387755,15.71,0.88,14.83,65.4,19.2,26.9,40
2645,"2011\VK0137.xlsx",16,13,NA,NA,0.1,11.3,23.3,NA,NA,"Issie",NA,22,1,11,0,0.70625,1.79230769230769,88.9,34.5,54.4,NA,9,11,2,19.5725534308211,15.73,7.63,8.1,78.6,3.6,39.3,0
2646,"2011\VK0138.xlsx",24,21,NA,NA,0.1,10.4,15.1,NA,NA,"Issie",NA,28,0,14,0,0.433333333333334,0.71904761904762,88.9,25.4,63.5,NA,14,16,2,30.3712035995501,10.19,7.02,3.17,63.6,0,31.8,NA
2647,"2011\VK0139.xlsx",12,16,NA,NA,0.3,4.49999999999999,31.1,NA,NA,"Issie",NA,21,3,17,2,0.374999999999999,1.94375,88.8,35.3,53.5,NA,11,8,3,18.9189189189189,21.01,3.04,17.97,77.8,11.1,63,66.7
2649,"2011\VK0141.xlsx",26,22,NA,NA,0.9,21.2,43.52,NA,NA,"Issie",NA,37,4,34,3,0.815384615384616,1.97818181818182,89.4,63.82,25.6,NA,15,17,2,32.2147651006711,29.21,14.23,14.98,78.7,8.5,72.3,75
2658,"2011\VK0150.xlsx",5,20,NA,NA,0.3,1.49999999999999,18,NA,NA,"Issie",NA,10,2,5,1,0.299999999999999,0.900000000000001,88.6,19.2,69.4,NA,14,3,11,16.9300225733634,12.19,1.02,11.17,41.7,8.3,20.8,50
2659,"2011\VK0151.xlsx",17,24,NA,NA,0,2.89999999999999,11.7,NA,NA,"Issie",NA,23,5,14,2,0.170588235294117,0.487500000000001,88.6,14.6,74,NA,16,12,4,27.765237020316,7.92,1.96,5.96,57.5,12.5,35,40
2664,"2011\VK0157.xlsx",7,28,NA,NA,0.1,2.2,9.20000000000001,NA,NA,"Issie",NA,14,5,8,3,0.314285714285714,0.328571428571429,85.2,11.3,73.9,NA,20,5,15,24.6478873239437,6.48,1.55,4.93,41.2,14.7,23.5,60
2666,"2011\VK0156.xlsx",11,18,NA,NA,0,7.50000000000001,5.50000000000001,NA,NA,"Issie",NA,15,3,4,1,0.681818181818183,0.305555555555556,88.3,13,75.3,NA,12,7,5,19.7055492638732,3.74,5.1,1.36,53.6,10.7,14.3,33.3
2670,"2011\VK0162.xlsx",3,28,NA,NA,0,0.699999999999992,16.4,NA,NA,"Issie",NA,6,1,2,1,0.233333333333331,0.585714285714286,82.8,17.1,65.7,NA,20,2,18,22.463768115942,11.88,0.51,11.37,20,3.3,6.7,100
2673,"2011\VK0165.xlsx",46,18,NA,NA,0.1,1.90000000000001,11.6,NA,NA,"Issie",NA,30,12,19,7,0.0413043478260872,0.644444444444445,88.8999969482422,13.4,75.5,NA,12,31,19,43.1946021576993,7.83,1.28,6.55,47.6,19,30.2,58.3
2679,"2011\VK0171.xlsx",13,16,NA,NA,0,18.4,15.6,NA,NA,"Issie",NA,19,2,8,1,1.41538461538462,0.975000000000001,87.6,34,53.6,NA,11,9,2,19.8630136986301,10.68,12.6,1.92,67.9,7.1,28.6,50
2680,"2011\VK0172.xlsx",12,14,NA,NA,0.1,1.89999999999998,27.1,NA,NA,"Issie",NA,14,3,13,3,0.158333333333331,1.93571428571429,87.2,28.9,58.3,NA,10,8,2,17.8899082568807,18.65,1.31,17.34,56,12,52,100
2681,"2011\VK0173.xlsx",9,10,NA,NA,0.4,21.4,32.4,NA,NA,"Issie",NA,17,2,12,1,2.37777777777778,3.24,82.9,53.4,29.5,NA,7,7,0,13.751507840772,23.45,15.49,7.96,94.4,11.1,66.7,50
2688,"2011\VK0178.xlsx",17,24,NA,NA,0.5,6.30000000000003,23.2,NA,NA,"Issie",NA,23,7,26,4,0.370588235294119,0.966666666666666,86.7,29,57.7,NA,17,12,5,28.3737024221453,16.06,4.36,11.7,57.5,17.5,65,57.1
2690,"2011\VK0181.xlsx",10,18,NA,NA,0,10.8,19,NA,NA,"Issie",NA,16,1,10,1,1.08,1.05555555555556,88.1,29.8,58.3,NA,12,7,5,19.0692395005675,12.94,7.36,5.58,59.3,3.7,37,100
2692,"2011\VK0182.xlsx",12,24,NA,NA,0,9.89999999999999,21.8,NA,NA,"Issie",NA,17,3,13,2,0.824999999999999,0.908333333333333,86.3,31.7,54.6,NA,17,8,9,25.0289687137891,15.16,6.88,8.28,48.6,8.6,37.1,66.7
2693,"2011\VK0183.xlsx",6,14,NA,NA,0,2.6,26,NA,NA,"Issie",NA,12,0,4,0,0.433333333333333,1.85714285714286,80.4,28.6,51.8,NA,10,4,6,14.9253731343284,19.4,1.94,17.46,63.2,0,21.1,NA
2696,"2011\VK0185.xlsx",27,9,NA,NA,0.5,8.50000000000002,28.7,NA,NA,"Issie",NA,18,9,14,6,0.314814814814815,3.18888888888889,89.1,36.7,52.4,NA,6,18,12,24.2424242424242,19.33,5.72,13.61,51.4,25.7,40,66.7
2697,"2011\VK0187.xlsx",12,9,NA,NA,1.3,20.1,39.8,NA,NA,"Issie",NA,16,1,9,0,1.675,4.42222222222222,88.5,58.6,29.9,NA,6,8,2,14.2372881355932,26.98,13.63,13.35,80,5,45,0
2698,"2011\VK0188.xlsx",32,6,NA,NA,2,25.9,25.3,NA,NA,"Issie",NA,12,0,14,0,0.809375,4.21666666666667,90,49.2,40.8,NA,4,21,17,25.3333333333333,16.87,17.27,0.4,32.4,0,37.8,NA
2699,"2011\VK0189.xlsx",14,11,NA,NA,0.2,15.6,26.7,NA,NA,"Issie",NA,10,2,8,1,1.11428571428572,2.42727272727273,86,42.1,43.9,NA,8,10,2,17.4418604651163,18.63,10.88,7.75,41.7,8.3,33.3,50
2700,"2011\VK0190.xlsx",7,7,NA,NA,0.1,32.9,40.1,NA,NA,"Issie",NA,11,0,11,0,4.7,5.72857142857143,82.6,72.9,9.7,NA,5,5,0,10.1694915254237,29.13,23.9,5.23,84.6,0,84.6,NA
2701,"2011\VK0191.xlsx",15,13,NA,NA,0.3,5.5,21.8,NA,NA,"Issie",NA,19,3,10,1,0.366666666666667,1.67692307692308,88.5,27,61.5,NA,9,10,1,18.9830508474576,14.78,3.73,11.05,70.4,11.1,37,33.3
2702,"2011\VK0192.xlsx",13,9,NA,NA,0.9,9.00000000000001,51.5,NA,NA,"Issie",NA,11,0,9,0,0.692307692307693,5.72222222222222,89.9,59.6,30.3,NA,6,9,3,14.6829810901001,34.37,6.01,28.36,52.4,0,42.9,NA
2705,"2011\VK0195.xlsx",19,9,NA,NA,0.5,8.60000000000001,30.8,NA,NA,"Issie",NA,14,0,5,0,0.452631578947369,3.42222222222222,71.9000015258789,38.9,33,NA,8,16,8,23.3657853177558,25.7,7.18,18.52,51.9,0,18.5,NA
2706,"2011\VK0196.xlsx",10,5,NA,NA,0,26.1,30.9,NA,NA,"Issie",NA,9,0,7,0,2.61,6.18,90,57,33,NA,3,7,4,10,20.6,17.4,3.2,64.3,0,50,NA
2707,"2011\VK0197.xlsx",12,7,NA,NA,0,28.5,21.7,NA,NA,"Issie",NA,11,1,5,0,2.375,3.1,88.7,50.2,38.5,NA,5,8,3,12.8523111612176,14.68,19.28,4.6,61.1,5.6,27.8,0
2708,"2011\VK0198.xlsx",32,10,NA,NA,0.1,8.09999999999999,8.00000000000002,NA,NA,"Issie",NA,15,5,11,3,0.253125,0.800000000000002,88.2,16,72.2,NA,7,22,15,28.5714285714286,5.44,5.51,0.07,36.6,12.2,26.8,60
2709,"2011\VK0199.xlsx",20,32,NA,NA,0.2,5.29999999999997,22.3,NA,NA,"Issie",NA,26,6,18,3,0.264999999999999,0.696875,87,27.4,59.6,NA,22,14,8,35.8620689655172,15.38,3.66,11.72,51,11.8,35.3,50
2710,"2011\VK0200.xlsx",7,15,NA,NA,0.3,20.2,39.6,NA,NA,"Issie",NA,12,1,12,1,2.88571428571429,2.64,89.3,59.5,29.8,NA,10,5,5,14.7816349384099,26.61,13.57,13.04,57.1,4.8,57.1,100
2711,"2011\VK0201.xlsx",19,24,NA,NA,0.2,6.79999999999999,14.8,NA,NA,"Issie",NA,23,9,18,5,0.357894736842105,0.616666666666665,87.7,21.4,66.3,NA,16,13,3,29.418472063854,10.13,4.65,5.48,54.8,21.4,42.9,55.6
2712,"2011\VK0202.xlsx",25,15,NA,NA,0.2,8.69999999999995,20.6,NA,NA,"Issie",NA,18,6,22,3,0.347999999999998,1.37333333333333,88.7,29.1,59.6,NA,10,17,7,27.0574971815107,13.93,5.89,8.04,46.2,15.4,56.4,50
2713,"2011\VK0203.xlsx",14,16,NA,NA,0.5,16,31.2,NA,NA,"Issie",NA,17,3,15,2,1.14285714285714,1.95,89.1,46.7,42.4,NA,11,9,2,20.2020202020202,21.01,10.77,10.24,58.6,10.3,51.7,66.7
2714,"2011\VK0204.xlsx",23,13,NA,NA,0.6,3.40000000000003,20,NA,NA,"Issie",NA,20,9,23,6,0.147826086956523,1.53846153846154,86.3,22.8,63.5,NA,9,16,7,25.0289687137891,13.9,2.36,11.54,57.1,25.7,65.7,66.7
2715,"2011\VK0205.xlsx",10,11,NA,NA,0.2,12.4,25.1,NA,NA,"Issie",NA,13,0,7,0,1.24,2.28181818181818,90,37.3,52.7,NA,7,7,0,14,16.73,8.27,8.46,65,0,35,NA
2716,"2011\VK0206.xlsx",11,11,NA,NA,0.1,6.69999999999999,32,NA,NA,"Issie",NA,14,1,5,0,0.609090909090908,2.90909090909091,86.1,38.6,47.5,NA,8,8,0,15.3310104529617,22.3,4.67,17.63,66.7,4.8,23.8,0
2717,"2011\VK0207.xlsx",18,12,NA,NA,0.5,14.9,29.3,NA,NA,"Issie",NA,22,5,26,0,0.827777777777777,2.44166666666667,88.2,43.7,44.5,NA,8,12,4,20.4081632653061,19.93,10.14,9.79,75.9,17.2,89.7,0
2718,"2011\VK0208.xlsx",42,14,NA,NA,0.2,0.700000000000013,15.4,NA,NA,"Issie",NA,23,5,11,1,0.016666666666667,1.1,88.9,15.9,73,NA,9,28,19,37.7952755905512,10.39,0.47,9.92,41.8,9.1,20,20
2719,"2011\VK0209.xlsx",19,34,NA,NA,0.9,3.20000000000001,19.3,NA,NA,"Issie",NA,29,9,25,3,0.168421052631579,0.56764705882353,83.0999984741211,21.6,61.5,NA,25,14,11,38.2671487171003,13.94,2.31,11.63,55.8,17.3,48.1,33.3
2720,"2011\VK0210.xlsx",7,15,NA,NA,0.1,10.3,19,NA,NA,"Issie",NA,10,2,7,1,1.47142857142857,1.26666666666667,85.3,29.2,56.1,NA,11,5,6,15.4747948417351,13.36,7.25,6.11,47.6,9.5,33.3,50
2721,"2011\VK0211.xlsx",21,16,NA,NA,0,4.19999999999999,6.79999999999999,NA,NA,"Issie",NA,23,5,10,2,0.199999999999999,0.424999999999999,88.7,11,77.7,NA,11,14,3,25.0281848928974,4.6,2.84,1.76,63.9,13.9,27.8,40
2722,"2011\VK0212.xlsx",18,6,NA,NA,0,21.7,6.69999999999999,NA,NA,"Issie",NA,8,3,9,1,1.20555555555556,1.11666666666667,86.7,28.4,58.3,NA,4,12,8,16.6089965397924,4.64,15.02,10.38,34.8,13,39.1,33.3
2723,"2011\VK0214.xlsx",25,24,NA,NA,0.6,18.9,18.3,NA,NA,"Issie",NA,25,7,30,4,0.756000000000001,0.7625,88.4,36.6,51.8,NA,16,17,1,33.2579185520362,12.42,12.83,0.41,52.1,14.6,62.5,57.1
2724,"2011\VK0215.xlsx",8,8,NA,NA,0,1.79999999999999,12.1,NA,NA,"Issie",NA,9,2,5,1,0.224999999999999,1.5125,86.4,13.9,72.5,NA,6,6,0,11.1111111111111,8.4,1.25,7.15,60,13.3,33.3,50
2726,"2011\VK0218.xlsx",9,18,NA,NA,0,6.99999999999999,10.3,NA,NA,"Issie",NA,18,3,8,0,0.777777777777776,0.572222222222222,64.0999984741211,17.3,46.8,NA,17,8,9,25.2730115220523,9.64,6.55,3.09,69.2,11.5,30.8,0
2727,"2011\VK0219.xlsx",31,26,NA,NA,1.1,8.80000000000003,25.5,NA,NA,"Issie",NA,35,17,36,8,0.283870967741936,0.980769230769231,88.2,33.2,55,NA,18,21,3,38.7755102040816,17.35,5.99,11.36,62.5,30.4,64.3,47.1
2729,"2011\VK0217.xlsx",0,29,NA,NA,0,0,34.9,NA,NA,"Issie",NA,0,0,0,0,NA,1.20344827586207,88.3,34.9,53.4,NA,20,0,20,19.7055492638732,23.71,0,23.71,0,0,0,NA
2730,"2011\VK0220.xlsx",18,8,NA,NA,3.2,18.8,45.7,NA,NA,"Issie",NA,16,2,15,0,1.04444444444444,5.7125,89.3,61.3,28,NA,5,12,7,17.4692049272116,30.71,12.63,18.08,64,8,60,0
2731,"2011\VK0221.xlsx",47,37,NA,NA,1.9,17.8999999999999,24.2,NA,NA,"Issie",NA,50,22,61,12,0.380851063829786,0.654054054054054,89.4,40.2,49.2,NA,25,32,7,56.3758389261745,16.24,12.01,4.23,60.2,26.5,73.5,54.5
2732,"2011\VK0222.xlsx",32,10,NA,NA,0.1,9.59999999999998,10.4,NA,NA,"Issie",NA,15,4,8,2,0.299999999999999,1.04,87.2,19.9,67.3,NA,7,22,15,28.8990825688073,7.16,6.61,0.55,36.6,9.8,19.5,50
2733,"2011\VK0223.xlsx",14,17,NA,NA,0,23.7,19.8,NA,NA,"Issie",NA,17,0,9,0,1.69285714285714,1.16470588235294,89.3,43.5,45.8,NA,11,9,2,20.8286674132139,13.3,15.92,2.62,56.7,0,30,NA
2734,"2011\VK0224.xlsx",18,10,NA,NA,0.3,2.20000000000001,31.1,NA,NA,"Issie",NA,17,2,10,1,0.122222222222223,3.11,88.9,33,55.9,NA,7,12,5,18.8976377952756,20.99,1.48,19.51,63,7.4,37,50
2735,"2011\VK0225.xlsx",38,17,NA,NA,0.5,2.99999999999998,7.9,NA,NA,"Issie",NA,24,8,17,5,0.0789473684210522,0.464705882352941,70.5000015258789,10.4,60.1,NA,14,32,18,46.8085096251898,6.72,2.55,4.17,44.4,14.8,31.5,62.5
2736,"2011\VK0226.xlsx",13,26,NA,NA,2.1,6.20000000000001,10.2,NA,NA,"Issie",NA,22,3,8,2,0.476923076923077,0.392307692307692,89.1,14.3,74.8,NA,18,9,9,26.2626262626263,6.87,4.18,2.69,57.9,7.9,21.1,66.7
2738,"2011\VK0228.xlsx",5,21,NA,NA,0,1.2,51.1,NA,NA,"Issie",NA,6,1,4,1,0.239999999999999,2.43333333333333,87.2,52.3,34.9,NA,14,3,11,17.8899082568807,35.16,0.83,34.33,24,4,16,100
2739,"2011\VK0229.xlsx",18,22,NA,NA,1.4,13.3,28.5,NA,NA,"Issie",NA,24,5,13,2,0.738888888888888,1.29545454545455,85.4,40.4,45,NA,15,13,2,28.1030444964871,20.02,9.34,10.68,61.5,12.8,33.3,40
2741,"2011\VK0231.xlsx",30,23,NA,NA,0.4,3.60000000000001,24.9,NA,NA,"Issie",NA,29,10,23,5,0.12,1.08260869565217,88.5,28.1,60.4,NA,16,20,4,35.9322033898305,16.88,2.44,14.44,55.8,19.2,44.2,50
2743,"2011\VK0233.xlsx",7,6,NA,NA,0,6.6,7.8,NA,NA,"Issie",NA,8,0,2,0,0.942857142857143,1.3,75,14.4,60.6,NA,5,6,1,10.4,6.24,5.28,0.96,66.7,0,16.7,NA
2744,"2011\VK0234.xlsx",13,8,NA,NA,0.5,8.2,11.6,NA,NA,"Issie",NA,10,3,7,2,0.630769230769231,1.45,47.3,19.3,28,NA,10,16,6,26.6384778012685,14.71,10.4,4.31,50,15,35,66.7
2745,"2011\VK0235.xlsx",18,15,NA,NA,0.1,3.79999999999999,20.2,NA,NA,"Issie",NA,22,5,17,2,0.21111111111111,1.34666666666667,86.7,23.9,62.8,NA,10,12,2,22.8373702422145,13.98,2.63,11.35,68.8,15.6,53.1,40
2747,"2011\VK0237.xlsx",15,17,NA,NA,0.9,19.8,28.8,NA,NA,"Issie",NA,23,2,11,0,1.32,1.69411764705883,88.3,47.7000000000001,40.6,NA,12,10,2,21.7440543601359,19.57,13.45,6.12,74.2,6.5,35.5,0
2748,"2011\VK0238.xlsx",11,12,NA,NA,0.9,8.29999999999999,22.9,NA,NA,"Issie",NA,13,1,5,0,0.754545454545453,1.90833333333333,89.5,30.3,59.2,NA,8,7,1,15.4189944134078,15.35,5.56,9.79,59.1,4.5,22.7,0
2749,"2011\VK0239.xlsx",19,20,NA,NA,0.9,6.2,11.8,NA,NA,"Issie",NA,25,4,9,2,0.326315789473684,0.59,88.5,17.1,71.4,NA,14,13,1,26.4406779661017,8,4.2,3.8,65.8,10.5,23.7,50
2750,"2011\VK0240.xlsx",14,11,NA,NA,0.7,14.8,11,NA,NA,"Issie",NA,15,4,9,2,1.05714285714286,1,87.2,25.1,62.1,NA,8,10,2,17.2018348623853,7.57,10.18,2.61,62.5,16.7,37.5,50
2753,"2011\VK0243.xlsx",10,10,NA,NA,0.3,5.89999999999999,44.4,NA,NA,"Issie",NA,11,2,3,1,0.589999999999999,4.44,89.1,50,39.1,NA,7,7,0,13.4680134680135,29.9,3.97,25.93,57.9,10.5,15.8,50
2754,"2011\VK0244.xlsx",17,14,NA,NA,1.1,13.8,40.6,NA,NA,"Issie",NA,20,2,13,0,0.811764705882354,2.9,89.1,53.3,35.8,NA,9,11,2,20.8754208754209,27.34,9.29,18.05,66.7,6.7,43.3,0
2758,"2011\VK0249.xlsx",12,23,NA,NA,0.4,17,11.1,NA,NA,"Issie",NA,20,3,9,3,1.41666666666667,0.482608695652174,87.2,27.7,59.5,NA,16,8,8,24.0825688073394,7.64,11.7,4.06,58.8,8.8,26.5,100
2760,"2011\VK0251.xlsx",11,7,NA,NA,0,3.39999999999997,1.59999999999999,NA,NA,"Issie",NA,13,3,10,1,0.309090909090907,0.228571428571427,79.3,4.99999999999996,74.3,NA,5,8,3,13.6191677175284,1.21,2.57,1.36,76.5,17.6,58.8,33.3
2763,"2011\VK0254.xlsx",3,6,NA,NA,0,0.700000000000003,43,NA,NA,"Issie",NA,4,0,1,0,0.233333333333334,7.16666666666667,67.2,43.7,23.5,NA,5,3,2,8.03571428571428,38.39,0.63,37.76,50,0,12.5,NA
2766,"2011\VK0257.xlsx",20,17,NA,NA,0,1.49999999999999,8.39999999999999,NA,NA,"Issie",NA,22,6,12,3,0.0749999999999997,0.494117647058823,87.8,9.89999999999998,77.9,NA,12,14,2,25.2847380410023,5.74,1.03,4.71,61.1,16.7,33.3,50
2767,"2011\VK0246.xlsx",20,16,NA,NA,2.2,6.00000000000001,37.3,NA,NA,"Issie",NA,23,8,15,4,0.3,2.33125,86.5,41.1,45.4,NA,11,14,3,24.971098265896,25.87,4.16,21.71,65.7,22.9,42.9,50
2768,"2011\VK0258.xlsx",24,21,NA,NA,0,5.59999999999999,3.40000000000001,NA,NA,"Issie",NA,27,9,21,5,0.233333333333333,0.161904761904762,87.4,9,78.4,NA,14,16,2,30.8924485125858,2.33,3.84,1.51,61.4,20.5,47.7,55.6
2771,"2011\VK0261.xlsx",22,28,NA,NA,0.3,4.90000000000001,24.3,NA,NA,"Issie",NA,18,6,17,2,0.222727272727273,0.867857142857142,86.6,28.9,57.7,NA,19,15,4,34.6420323325635,16.84,3.39,13.45,36.7,12.2,34.7,33.3
2773,"2011\VK0263.xlsx",3,11,NA,NA,0,7.8,45,NA,NA,"Issie",NA,6,0,5,0,2.6,4.09090909090909,89,52.8,36.2,NA,7,2,5,9.43820224719101,30.34,5.26,25.08,46.2,0,38.5,NA
2774,"2011\VK0264.xlsx",8,10,NA,NA,0,8.10000000000001,14.6,NA,NA,"Issie",NA,13,1,5,1,1.0125,1.46,88.9999969482422,22.7,66.3,NA,7,5,2,12.1348318767704,9.84,5.46,4.38,76.5,5.9,29.4,100
2775,"2011\VK0265.xlsx",9,11,NA,NA,1.2,15.3,34.4,NA,NA,"Issie",NA,13,0,8,0,1.7,3.12727272727273,86.4,48.5,37.9,NA,8,6,2,13.8888888888889,23.89,10.62,13.27,68.4,0,42.1,NA
2779,"2011\VK0269.xlsx",11,6,NA,NA,1.3,32.6,33.4,NA,NA,"Issie",NA,10,0,6,0,2.96363636363636,5.56666666666666,90,64.7,25.3,NA,4,7,3,11.3333333333333,22.27,21.73,0.54,62.5,0,37.5,NA
2781,"2011\VK0271.xlsx",15,11,NA,NA,0.8,29,13.5,NA,NA,"Issie",NA,17,1,9,0,1.93333333333333,1.22727272727273,90,41.7,48.3,NA,7,10,3,17.3333333333333,9,19.33,10.33,68,4,36,0
2782,"2011\VK0272.xlsx",17,11,NA,NA,0,19.6,27.3,NA,NA,"Issie",NA,14,1,13,0,1.15294117647059,2.48181818181818,90,46.9,43.1,NA,7,11,4,18.6666666666667,18.2,13.07,5.13,51.9,3.7,48.1,0
2785,"2011\VK0275.xlsx",21,24,NA,NA,0.2,4.8,25,NA,NA,"Issie",NA,25,6,18,2,0.228571428571429,1.04166666666667,88.5,29.6,58.9,NA,16,14,2,30.5084745762712,16.95,3.25,13.7,56.8,13.6,40.9,33.3
2786,"2011\VK0276.xlsx",24,10,NA,NA,0.2,20.2,27.5,NA,NA,"Issie",NA,20,2,18,0,0.841666666666667,2.75,89.2,47.5,41.7,NA,7,16,9,22.8699551569507,18.5,13.59,4.91,60.6,6.1,54.5,0
2790,"2011\VK0280.xlsx",1,5,NA,NA,0,4.9,51.5,NA,NA,"Issie",NA,2,0,1,0,4.9,10.3,88,56.4,31.6,NA,3,1,2,4.09090909090909,35.11,3.34,31.77,40,0,20,NA
