"DVDRef","NbAlternation","Type"
"1246","16.17","4_Among"
"1256","8.1","4_Among"
"1257","22.39","4_Among"
"1264","7.26","4_Among"
"1267","20.94","4_Among"
"1270","15.2","4_Among"
"1291","22.33","4_Among"
"1293","23.14","4_Among"
"1299","16.08","4_Among"
"1302","15.77","4_Among"
"1308","16.59","4_Among"
"1313","13.34","4_Among"
"1326","13.59","4_Among"
"1333","11.42","4_Among"
"1344","11.81","4_Among"
"1349","13.07","4_Among"
"1350","14.68","4_Among"
"1351","15.07","4_Among"
"1352","8.42","4_Among"
"1353","9.51","4_Among"
"1356","3.13","4_Among"
"1364","6.23","4_Among"
"1372","16.82","4_Among"
"1373","13.48","4_Among"
"1383","12.35","4_Among"
"1386","1","4_Among"
"1397","8.9","4_Among"
"1401","10.87","4_Among"
"1403","18.01","4_Among"
"1414","8.37","4_Among"
"1415","11.46","4_Among"
"1416","10.25","4_Among"
"1418","21.11","4_Among"
"1425","21.32","4_Among"
"1426","18.3","4_Among"
"1434","14.66","4_Among"
"1440","14.8","4_Among"
"1441","13.88","4_Among"
"1442","17.7","4_Among"
"1447","11.68","4_Among"
"1449","17.08","4_Among"
"1450","10.03","4_Among"
"1452","19.33","4_Among"
"1454","7.69","4_Among"
"1457","14.02","4_Among"
"1458","14.88","4_Among"
"1459","24.94","4_Among"
"1463","23.91","4_Among"
"1464","15.86","4_Among"
"1465","15.66","4_Among"
"1466","34.37","4_Among"
"1467","28.68","4_Among"
"1469","11.09","4_Among"
"1472","4.92","4_Among"
"1473","13.18","4_Among"
"1474","8.92","4_Among"
"1475","6.54","4_Among"
"1477","15.7","4_Among"
"1481","21.09","4_Among"
"1482","11.8","4_Among"
"1490","13.02","4_Among"
"1494","11.77","4_Among"
"1495","18.36","4_Among"
"1496","9.39","4_Among"
"1497","14.06","4_Among"
"1498","16","4_Among"
"1499","10.99","4_Among"
"1500","18.67","4_Among"
"1501","12.6","4_Among"
"1503","10.44","4_Among"
"1504","16.28","4_Among"
"1505","21.57","4_Among"
"1506","18.21","4_Among"
"1509","21.3","4_Among"
"1515","12.46","4_Among"
"1516","9.7","4_Among"
"1519","19.41","4_Among"
"1520","20.74","4_Among"
"1521","10.97","4_Among"
"1527","14.28","4_Among"
"1528","15.2","4_Among"
"1533","19.02","4_Among"
"1535","12.47","4_Among"
"1542","19.48","4_Among"
"1544","18.3","4_Among"
"1551","23.47","4_Among"
"1557","17.83","4_Among"
"1558","17.51","4_Among"
"1560","19.38","4_Among"
"1561","27.62","4_Among"
"1562","12.5","4_Among"
"1563","15.87","4_Among"
"1564","8.6","4_Among"
"1565","6.97","4_Among"
"1567","10.47","4_Among"
"1568","15.51","4_Among"
"1569","24.73","4_Among"
"1571","21.21","4_Among"
"1575","16.55","4_Among"
"1576","5.66","4_Among"
"1585","1.94","4_Among"
"1586","16.36","4_Among"
"1588","1.48","4_Among"
"1589","10.59","4_Among"
"1599","18.29","4_Among"
"1603","9.54","4_Among"
"1606","13.31","4_Among"
"1611","9.75","4_Among"
"1614","3.42","4_Among"
"1617","13.89","4_Among"
"1624","5.19","4_Among"
"1627","12.6","4_Among"
"1631","1","4_Among"
"1634","9.84","4_Among"
"1635","4.77","4_Among"
"1639","16.55","4_Among"
"1641","23.37","4_Among"
"1642","9.23","4_Among"
"1643","8.74","4_Among"
"1644","5.37","4_Among"
"1645","23.23","4_Among"
"1647","14.43","4_Among"
"1648","20.05","4_Among"
"1649","9.45","4_Among"
"1650","16.29","4_Among"
"1651","21.86","4_Among"
"1653","10.6","4_Among"
"1655","17.16","4_Among"
"1657","9.42","4_Among"
"1659","23.86","4_Among"
"1660","17.4","4_Among"
"1661","10.5","4_Among"
"1662","14.73","4_Among"
"1664","18.41","4_Among"
"1665","16.55","4_Among"
"1666","17.45","4_Among"
"1667","9.59","4_Among"
"1668","13.66","4_Among"
"1669","15.33","4_Among"
"1670","3.85","4_Among"
"1671","26.02","4_Among"
"1672","31.33","4_Among"
"1673","8.87","4_Among"
"1675","6.67","4_Among"
"1676","13.63","4_Among"
"1677","7.08","4_Among"
"1686","12.82","4_Among"
"1693","1.98","4_Among"
"1694","20.08","4_Among"
"1695","6.24","4_Among"
"1696","16.14","4_Among"
"1697","19.31","4_Among"
"1698","22.24","4_Among"
"1699","5.35","4_Among"
"1700","8.9","4_Among"
"1701","2","4_Among"
"1702","14.27","4_Among"
"1703","15.6","4_Among"
"1704","12.33","4_Among"
"1708","17.06","4_Among"
"1709","13.53","4_Among"
"1710","12.32","4_Among"
"1713","15.69","4_Among"
"1718","12.35","4_Among"
"1727","11.9","4_Among"
"1729","5.32","4_Among"
"1731","17.11","4_Among"
"1732","15.78","4_Among"
"1733","22.34","4_Among"
"1734","16.84","4_Among"
"1735","9.84","4_Among"
"1736","31.59","4_Among"
"1737","34.42","4_Among"
"1738","17.67","4_Among"
"1739","23.77","4_Among"
"1740","21.4","4_Among"
"1741","14.48","4_Among"
"1742","9.46","4_Among"
"1743","11.68","4_Among"
"1745","8.08","4_Among"
"1746","8.9","4_Among"
"1747","10.86","4_Among"
"1748","27.82","4_Among"
"1749","20.65","4_Among"
"1750","31.72","4_Among"
"1752","9.83","4_Among"
"1753","14.68","4_Among"
"1754","15.93","4_Among"
"1755","9.71","4_Among"
"1758","12.22","4_Among"
"1779","6.96","4_Among"
"1784","5.01","4_Among"
"1786","13.41","4_Among"
"1791","3.5","4_Among"
"1794","22.55","4_Among"
"1803","25.55","4_Among"
"1805","11.93","4_Among"
"1813","27.57","4_Among"
"1815","15.48","4_Among"
"1822","8.59","4_Among"
"1824","19.08","4_Among"
"1829","29.59","4_Among"
"1830","24.99","4_Among"
"1834","10.68","4_Among"
"1835","4.56","4_Among"
"1836","28.5","4_Among"
"1839","25.22","4_Among"
"1842","3.49","4_Among"
"1843","15.28","4_Among"
"1845","18.55","4_Among"
"1847","31.44","4_Among"
"1848","10.02","4_Among"
"1851","12","4_Among"
"1854","15.13","4_Among"
"1857","15.54","4_Among"
"1861","18.11","4_Among"
"1864","18.21","4_Among"
"1866","9.4","4_Among"
"1868","7.41","4_Among"
"1871","17.56","4_Among"
"1872","9.61","4_Among"
"1876","2","4_Among"
"1878","18.45","4_Among"
"1880","6.49","4_Among"
"1883","20.05","4_Among"
"1886","13.27","4_Among"
"1887","9.51","4_Among"
"1892","12.06","4_Among"
"1896","6.52","4_Among"
"1906","8.65","4_Among"
"1911","6.08","4_Among"
"1915","11.3","4_Among"
"1916","12.27","4_Among"
"1917","21.09","4_Among"
"1921","9.26","4_Among"
"1926","36.91","4_Among"
"1927","7.15","4_Among"
"1928","5.91","4_Among"
"1937","12.46","4_Among"
"1946","20.41","4_Among"
"1949","22.69","4_Among"
"1953","35.88","4_Among"
"1963","12.26","4_Among"
"1964","16.24","4_Among"
"1965","12.55","4_Among"
"1969","10.12","4_Among"
"1973","11.5","4_Among"
"1975","16.88","4_Among"
"1977","20.11","4_Among"
"1979","23.09","4_Among"
"1981","38.33","4_Among"
"1985","32.1","4_Among"
"1986","36.94","4_Among"
"1987","28.61","4_Among"
"1995","22.4","4_Among"
"1997","18.71","4_Among"
"2000","20.43","4_Among"
"2002","9.98","4_Among"
"2004","10.94","4_Among"
"2005","5.21","4_Among"
"2012","11.31","4_Among"
"2014","12.44","4_Among"
"2015","16.41","4_Among"
"2078","13.09","4_Among"
"2106","17.32","4_Among"
"2107","7.15","4_Among"
"2111","8.69","4_Among"
"2113","5.61","4_Among"
"2114","9.37","4_Among"
"2119","8.25","4_Among"
"2122","12.06","4_Among"
"2128","9.68","4_Among"
"2134","11.66","4_Among"
"2140","7.77","4_Among"
"2155","10.74","4_Among"
"2167","12.89","4_Among"
"2173","11.75","4_Among"
"2183","11.61","4_Among"
"2185","15.32","4_Among"
"2187","13.39","4_Among"
"2188","17.7","4_Among"
"2191","16.87","4_Among"
"2192","16.09","4_Among"
"2194","18.22","4_Among"
"2196","21.21","4_Among"
"2199","19.3","4_Among"
"2201","11.94","4_Among"
"2230","11.75","4_Among"
"2231","11.87","4_Among"
"2236","22.1","4_Among"
"2239","14.09","4_Among"
"2240","11.36","4_Among"
"2241","22.08","4_Among"
"2242","22.84","4_Among"
"2244","18.18","4_Among"
"2248","10.94","4_Among"
"2250","20.78","4_Among"
"2253","34.59","4_Among"
"2254","20.82","4_Among"
"2257","13.4","4_Among"
"2258","23.36","4_Among"
"2260","19.77","4_Among"
"2261","22.02","4_Among"
"2268","21.42","4_Among"
"2269","17.67","4_Among"
"2270","25.16","4_Among"
"2271","27.07","4_Among"
"2273","17.2","4_Among"
"2275","22.19","4_Among"
"2276","15.47","4_Among"
"2279","19.55","4_Among"
"2281","5.26","4_Among"
"2282","13.76","4_Among"
"2284","24.97","4_Among"
"2288","10.78","4_Among"
"2290","13.02","4_Among"
"2292","17.08","4_Among"
"2294","20.36","4_Among"
"2296","15.35","4_Among"
"2302","13.93","4_Among"
"2310","4.56","4_Among"
"2313","5.15","4_Among"
"2316","11.4","4_Among"
"2317","5.71","4_Among"
"2318","14.75","4_Among"
"2322","15.53","4_Among"
"2325","17.68","4_Among"
"2326","8.12","4_Among"
"2330","10.73","4_Among"
"2332","12.92","4_Among"
"2334","13.04","4_Among"
"2335","30.82","4_Among"
"2337","22.31","4_Among"
"2339","17.2","4_Among"
"2345","1","4_Among"
"2346","21.17","4_Among"
"2351","16.78","4_Among"
"2352","20.47","4_Among"
"2353","17.81","4_Among"
"2354","15.69","4_Among"
"2356","16.32","4_Among"
"2361","22.4","4_Among"
"2362","10.95","4_Among"
"2363","28.33","4_Among"
"2364","14.54","4_Among"
"2370","9.34","4_Among"
"2375","20.51","4_Among"
"2376","14.06","4_Among"
"2382","4.56","4_Among"
"2383","1.85","4_Among"
"2384","9.54","4_Among"
"2388","10.25","4_Among"
"2389","8.03","4_Among"
"2391","20.3","4_Among"
"2392","18.04","4_Among"
"2393","12.59","4_Among"
"2394","27.91","4_Among"
"2396","12.85","4_Among"
"2398","21.79","4_Among"
"2401","23.69","4_Among"
"2402","13.09","4_Among"
"2403","12.3","4_Among"
"2408","20.74","4_Among"
"2409","24.28","4_Among"
"2410","19.5","4_Among"
"2415","32.64","4_Among"
"2420","24","4_Among"
"2424","12.66","4_Among"
"2425","12.88","4_Among"
"2441","21.16","4_Among"
"2442","16.29","4_Among"
"2444","32.63","4_Among"
"2446","13.77","4_Among"
"2448","34.84","4_Among"
"2449","18.65","4_Among"
"2450","5.47","4_Among"
"2452","4.5","4_Among"
"2453","19.75","4_Among"
"2455","29.99","4_Among"
"2456","23.01","4_Among"
"2457","3.56","4_Among"
"2459","20","4_Among"
"2461","8.87","4_Among"
"2465","15.85","4_Among"
"2467","1.95","4_Among"
"2470","21.69","4_Among"
"2473","19.49","4_Among"
"2475","1.97","4_Among"
"2476","19.06","4_Among"
"2480","20.19","4_Among"
"2481","27.46","4_Among"
"2482","18.85","4_Among"
"2484","13.18","4_Among"
"2485","8.27","4_Among"
"2489","22.01","4_Among"
"2490","8.56","4_Among"
"2491","16.03","4_Among"
"2492","17.53","4_Among"
"2494","13.35","4_Among"
"2495","9.25","4_Among"
"2499","15.91","4_Among"
"2500","11.91","4_Among"
"2501","14.99","4_Among"
"2504","12.56","4_Among"
"2505","21.07","4_Among"
"2507","11.49","4_Among"
"2508","13.05","4_Among"
"2509","13","4_Among"
"2510","5.81","4_Among"
"2511","30.82","4_Among"
"2512","14.98","4_Among"
"2514","24.49","4_Among"
"2515","16.88","4_Among"
"2516","16.67","4_Among"
"2520","9.88","4_Among"
"2521","13.78","4_Among"
"2522","17.81","4_Among"
"2523","15.93","4_Among"
"2524","8.09","4_Among"
"2525","8.75","4_Among"
"2526","19.32","4_Among"
"2527","22.31","4_Among"
"2528","1.04","4_Among"
"2529","14.76","4_Among"
"2530","6.89","4_Among"
"2531","12.41","4_Among"
"2532","14.76","4_Among"
"2534","15.73","4_Among"
"2535","3.67","4_Among"
"2536","9.1","4_Among"
"2537","14.25","4_Among"
"2538","18.54","4_Among"
"2540","14.52","4_Among"
"2541","17.9","4_Among"
"2542","29.84","4_Among"
"2543","13.27","4_Among"
"2544","13.17","4_Among"
"2558","10.51","4_Among"
"2559","13.88","4_Among"
"2563","16.46","4_Among"
"2568","14.22","4_Among"
"2569","17.12","4_Among"
"2570","14.85","4_Among"
"2574","33","4_Among"
"2576","22.99","4_Among"
"2577","10.2","4_Among"
"2579","6.76","4_Among"
"2580","6.36","4_Among"
"2582","10.59","4_Among"
"2583","14.27","4_Among"
"2586","19.01","4_Among"
"2587","22.62","4_Among"
"2588","15.72","4_Among"
"2589","29.39","4_Among"
"2590","31.62","4_Among"
"2591","13.64","4_Among"
"2592","8.91","4_Among"
"2593","20.05","4_Among"
"2594","18.77","4_Among"
"2595","1.89","4_Among"
"2598","10.6","4_Among"
"2599","10.85","4_Among"
"2600","30.76","4_Among"
"2602","9.59","4_Among"
"2606","29.01","4_Among"
"2607","14.21","4_Among"
"2608","15.48","4_Among"
"2612","9.75","4_Among"
"2613","11.68","4_Among"
"2616","1.39","4_Among"
"2617","18.01","4_Among"
"2619","15.11","4_Among"
"2623","8.68","4_Among"
"2625","21.26","4_Among"
"2626","13.59","4_Among"
"2627","25.14","4_Among"
"2632","2","4_Among"
"2637","24.89","4_Among"
"2638","6.32","4_Among"
"2640","15.31","4_Among"
"2641","14.56","4_Among"
"2642","15.13","4_Among"
"2645","16.03","4_Among"
"2646","23.45","4_Among"
"2647","14.75","4_Among"
"2649","23.33","4_Among"
"2658","6.47","4_Among"
"2659","21.64","4_Among"
"2664","7.58","4_Among"
"2666","14.64","4_Among"
"2670","5.3","4_Among"
"2673","25.72","4_Among"
"2679","15.5","4_Among"
"2680","13.96","4_Among"
"2681","9.84","4_Among"
"2688","19.78","4_Among"
"2690","13.76","4_Among"
"2692","16.55","4_Among"
"2693","8.89","4_Among"
"2696","14.49","4_Among"
"2697","11.55","4_Among"
"2698","10.36","4_Among"
"2699","12.17","4_Among"
"2700","8.18","4_Among"
"2701","14.74","4_Among"
"2705","11.65","4_Among"
"2706","6.78","4_Among"
"2707","9.77","4_Among"
"2708","14.44","4_Among"
"2709","25.8","4_Among"
"2710","11","4_Among"
"2711","21.57","4_Among"
"2712","17.39","4_Among"
"2713","15.53","4_Among"
"2714","16.97","4_Among"
"2715","11.48","4_Among"
"2716","12.2","4_Among"
"2717","15.59","4_Among"
"2718","21.53","4_Among"
"2719","25.97","4_Among"
"2720","10.78","4_Among"
"2721","19.67","4_Among"
"2722","9.15","4_Among"
"2723","24.59","4_Among"
"2724","9.06","4_Among"
"2726","12.2","4_Among"
"2727","29.36","4_Among"
"2730","12.55","4_Among"
"2731","43.19","4_Among"
"2732","16.05","4_Among"
"2733","17.34","4_Among"
"2734","13.82","4_Among"
"2735","23.17","4_Among"
"2736","18.72","4_Among"
"2738","6.88","4_Among"
"2739","20.19","4_Among"
"2741","26.71","4_Among"
"2743","7.01","4_Among"
"2744","10.36","4_Among"
"2745","17.9","4_Among"
"2747","17.65","4_Among"
"2748","12.97","4_Among"
"2749","20.9","4_Among"
"2750","13.31","4_Among"
"2753","10.24","4_Among"
"2754","16.34","4_Among"
"2758","15.96","4_Among"
"2760","9.45","4_Among"
"2763","4.34","4_Among"
"2766","17","4_Among"
"2767","19.55","4_Among"
"2768","22.89","4_Among"
"2771","25.68","4_Among"
"2773","5.13","4_Among"
"2774","9.88","4_Among"
"2775","10.96","4_Among"
"2779","8.15","4_Among"
"2781","13.97","4_Among"
"2782","14.75","4_Among"
"2785","23.8","4_Among"
"2786","14.69","4_Among"
"2790","1.96","4_Among"
"2792","11.08","4_Among"
"2793","11.7","4_Among"
"2797","7.25","4_Among"
"2799","8.86","4_Among"
"2803","9.79","4_Among"
"2806","13.64","4_Among"
"2809","10.82","4_Among"
"2811","6.18","4_Among"
"2812","21.52","4_Among"
"2814","19.07","4_Among"
"2818","29","4_Among"
"2819","8.54","4_Among"
"2823","18.6","4_Among"
"2824","17.27","4_Among"
"2827","21.3","4_Among"
"2829","18.74","4_Among"
"2831","11.52","4_Among"
"2833","22.72","4_Among"
"2834","13.19","4_Among"
"2835","10.51","4_Among"
"2836","17.03","4_Among"
"2844","12.75","4_Among"
"2845","11.47","4_Among"
"2846","23.97","4_Among"
"2848","16.01","4_Among"
"2849","15.27","4_Among"
"2850","20.42","4_Among"
"2852","10.13","4_Among"
"2857","18.74","4_Among"
"2858","14.5","4_Among"
"2859","29.58","4_Among"
"2860","25.04","4_Among"
"2861","15.05","4_Among"
"2862","20.54","4_Among"
"2863","17.95","4_Among"
"2865","10.87","4_Among"
"2866","7.48","4_Among"
"2867","26.07","4_Among"
"2868","10.85","4_Among"
"2869","13.12","4_Among"
"2870","7.8","4_Among"
"2879","9.09","4_Among"
"2884","9.39","4_Among"
"2889","21.44","4_Among"
"2890","13.1","4_Among"
"2891","14.38","4_Among"
"2892","7.08","4_Among"
"2894","10.3","4_Among"
"2895","11.57","4_Among"
"2897","8.62","4_Among"
"2898","7.15","4_Among"
"2899","12.15","4_Among"
"2901","11.81","4_Among"
"2905","10.93","4_Among"
"2907","12.86","4_Among"
"2908","15.02","4_Among"
"2909","14.19","4_Among"
"2913","18.5","4_Among"
"2914","17.4","4_Among"
"2915","16.3","4_Among"
"2916","23.48","4_Among"
"2918","9.15","4_Among"
"2920","12.55","4_Among"
"2921","11.04","4_Among"
"2924","7.27","4_Among"
"2926","20.41","4_Among"
"2928","8.32","4_Among"
"2929","23.56","4_Among"
"2940","6.7","4_Among"
"2950","5.24","4_Among"
"2975","13.04","4_Among"
"2985","8.15","4_Among"
"2988","19.67","4_Among"
"2989","14.09","4_Among"
"2990","12.94","4_Among"
"2991","13.05","4_Among"
"2993","9.55","4_Among"
"2994","13.44","4_Among"
"2995","19.21","4_Among"
"2996","21.1","4_Among"
"2997","13.98","4_Among"
"2998","12.26","4_Among"
"3000","10.88","4_Among"
"3003","15.87","4_Among"
"3004","1.13","4_Among"
"3006","10.7","4_Among"
"3007","13.55","4_Among"
"3009","16.01","4_Among"
"3010","8.75","4_Among"
"3011","15.31","4_Among"
"3012","14.52","4_Among"
"3019","24.45","4_Among"
"3021","9.54","4_Among"
"3023","17.96","4_Among"
"3024","12.78","4_Among"
"3025","17.15","4_Among"
"3026","16.01","4_Among"
"3027","17.75","4_Among"
"3029","18.98","4_Among"
"3030","22.83","4_Among"
"3033","10.5","4_Among"
"3034","7.11","4_Among"
"3035","7.92","4_Among"
"3039","12.79","4_Among"
"3049","1.85","4_Among"
"3063","7.74","4_Among"
"3065","12.29","4_Among"
"3073","15.2","4_Among"
"3079","10.81","4_Among"
"3082","18.11","4_Among"
"3097","12.88","4_Among"
"3099","18.73","4_Among"
"3100","13.04","4_Among"
"3102","7.7","4_Among"
"3106","19.7","4_Among"
"3110","17.94","4_Among"
"3112","11.52","4_Among"
"3113","11.23","4_Among"
"3120","17.25","4_Among"
"3121","15.04","4_Among"
"3124","20.34","4_Among"
"3125","14.55","4_Among"
"3129","19.51","4_Among"
"3132","10.45","4_Among"
"3134","10.76","4_Among"
"3135","13.4","4_Among"
"3136","15.55","4_Among"
"3138","15.85","4_Among"
"3141","27.36","4_Among"
"3142","21.38","4_Among"
"3143","8.82","4_Among"
"3144","5.52","4_Among"
"3145","7.23","4_Among"
"3146","11.72","4_Among"
"3147","25.08","4_Among"
"3148","15.51","4_Among"
"3150","18.06","4_Among"
"3151","12.04","4_Among"
"3152","9.53","4_Among"
"3153","15.25","4_Among"
"3171","8.7","4_Among"
"3173","7.07","4_Among"
"3179","18.14","4_Among"
"3182","17","4_Among"
"3183","12.6","4_Among"
"3184","9.83","4_Among"
"3185","13.36","4_Among"
"3188","15.34","4_Among"
"3190","11.79","4_Among"
"3191","13.67","4_Among"
"3192","13.64","4_Among"
"3193","10","4_Among"
"3194","14.24","4_Among"
"3195","29.62","4_Among"
"3196","14.08","4_Among"
"3204","16.2","4_Among"
"3205","22.09","4_Among"
"3214","7.2","4_Among"
"3215","15.6","4_Among"
"3224","20.23","4_Among"
"3231","11.97","4_Among"
"3232","8.96","4_Among"
"3233","17.5","4_Among"
"3235","10.44","4_Among"
"3243","6.66","4_Among"
"3245","22.09","4_Among"
"3247","18.52","4_Among"
"3248","9.01","4_Among"
"3255","7.86","4_Among"
"3257","23.14","4_Among"
"3259","10.19","4_Among"
"3266","1.94","4_Among"
"3268","30.68","4_Among"
"3269","11.05","4_Among"
"3274","6.87","4_Among"
"3276","12.6","4_Among"
"3277","24.62","4_Among"
"3278","6.02","4_Among"
"3279","12.62","4_Among"
"3284","17.14","4_Among"
"3287","13.38","4_Among"
"3289","22.58","4_Among"
"3291","20.16","4_Among"
"3292","15.45","4_Among"
"3293","11.86","4_Among"
"3295","11.4","4_Among"
"3296","12","4_Among"
"3297","16.76","4_Among"
"3303","20.93","4_Among"
"3304","14.15","4_Among"
"3307","12.26","4_Among"
"3310","11.96","4_Among"
"3311","6.08","4_Among"
"3313","14.57","4_Among"
"3314","17.51","4_Among"
"3315","18.73","4_Among"
"3316","10.6","4_Among"
"3320","23.11","4_Among"
"3321","16.37","4_Among"
"3325","12.02","4_Among"
"3349","7.12","4_Among"
"3355","10.62","4_Among"
"3356","3.73","4_Among"
"3358","10.88","4_Among"
"3359","19.95","4_Among"
"3360","11.75","4_Among"
"3361","15.07","4_Among"
"3362","6.32","4_Among"
"3364","18.2","4_Among"
"3444","10.29","4_Among"
"3445","2.36","4_Among"
"3446","12.17","4_Among"
"3447","10.47","4_Among"
"3448","4","4_Among"
"3449","8.67","4_Among"
"3451","21.24","4_Among"
"3452","11.16","4_Among"
"3454","14.14","4_Among"
"3455","10.32","4_Among"
"3456","11.74","4_Among"
"3457","6.21","4_Among"
"3458","9.38","4_Among"
"3459","29.1","4_Among"
"3460","7.07","4_Among"
"3461","19.86","4_Among"
"3462","16.32","4_Among"
"3463","6.13","4_Among"
"3464","18.04","4_Among"
"3466","11.08","4_Among"
"3467","8.45","4_Among"
"3477","16.1","4_Among"
"3478","7.77","4_Among"
"3479","10.44","4_Among"
"3483","10.7","4_Among"
"3487","11.74","4_Among"
"3491","9.77","4_Among"
"3493","6.09","4_Among"
"3496","12.57","4_Among"
"3499","13.82","4_Among"
"3500","6.11","4_Among"
"3501","14.56","4_Among"
"3502","13.37","4_Among"
"3507","11.37","4_Among"
"3509","22.88","4_Among"
"3519","16.2","4_Among"
"3523","24.67","4_Among"
"3529","9.13","4_Among"
"3531","9.26","4_Among"
"3532","27.3","4_Among"
"3534","11.61","4_Among"
"3539","16.01","4_Among"
"3540","12.92","4_Among"
"3543","11.16","4_Among"
"3552","25.04","4_Among"
"3558","15.91","4_Among"
"3563","8.14","4_Among"
"3565","14.63","4_Among"
"3571","1.16","4_Among"
"3572","10.8","4_Among"
"3573","12.17","4_Among"
"3574","16.61","4_Among"
"3575","8.59","4_Among"
"3578","10.93","4_Among"
"3579","24.29","4_Among"
"3589","12.45","4_Among"
"3590","12.27","4_Among"
"3595","1.65","4_Among"
"3599","9.6","4_Among"
"3600","24.27","4_Among"
"3601","3.72","4_Among"
"3604","20.61","4_Among"
"3605","30.77","4_Among"
"3606","16.86","4_Among"
"3610","6.21","4_Among"
"3612","9.84","4_Among"
"3613","23.88","4_Among"
"3614","21.73","4_Among"
"3616","2.8","4_Among"
"3617","22.73","4_Among"
"3618","9.67","4_Among"
"3627","10.41","4_Among"
"3628","18.38","4_Among"
"3631","4.34","4_Among"
"3635","13.09","4_Among"
"3636","10.33","4_Among"
"3642","13.11","4_Among"
"3644","22.55","4_Among"
"3648","5.13","4_Among"
"3651","18.08","4_Among"
"3653","15.54","4_Among"
"3654","24.93","4_Among"
"3656","16.14","4_Among"
"3657","14.62","4_Among"
"3660","13.08","4_Among"
"3661","1.98","4_Among"
"3662","21.5","4_Among"
"3663","11.68","4_Among"
"3665","23.67","4_Among"
"3669","17.77","4_Among"
"3671","20.46","4_Among"
"3674","14.34","4_Among"
"3675","14.09","4_Among"
"3683","19.47","4_Among"
"3685","8.89","4_Among"
"3686","17.49","4_Among"
"3689","13.25","4_Among"
"3690","12.76","4_Among"
"3692","1","4_Among"
"3693","13.16","4_Among"
"3699","21.06","4_Among"
"3700","20.94","4_Among"
"3705","15.16","4_Among"
"3709","21.9","4_Among"
"3712","9.77","4_Among"
"3713","10.24","4_Among"
"3715","13.2","4_Among"
"3719","5.85","4_Among"
"3725","20.14","4_Among"
"3726","8.26","4_Among"
"3730","3.78","4_Among"
"3738","16.27","4_Among"
"3740","10.89","4_Among"
"3745","2","4_Among"
"3751","22.77","4_Among"
"3754","12.63","4_Among"
"3758","13.44","4_Among"
"3772","19.03","4_Among"
"3777","11.15","4_Among"
"3787","14.99","4_Among"
"3788","11.38","4_Among"
"3789","15.35","4_Among"
"3790","22.75","4_Among"
"3800","5","4_Among"
"3801","15.81","4_Among"
"3821","10.08","4_Among"
"3823","12.84","4_Among"
"3824","13.95","4_Among"
"3828","20.05","4_Among"
"3829","16.23","4_Among"
"3832","21.34","4_Among"
"3835","6.86","4_Among"
"3839","16.89","4_Among"
"3843","10.18","4_Among"
"3856","6.28","4_Among"
"3858","14.53","4_Among"
"3861","26.04","4_Among"
"3863","12.6","4_Among"
"3864","26.77","4_Among"
"3869","10.93","4_Among"
"3870","17.44","4_Among"
"3877","17.74","4_Among"
"3879","13.69","4_Among"
"3883","5.86","4_Among"
"3886","11.03","4_Among"
"3887","19.25","4_Among"
"3889","11.1","4_Among"
"3890","16.63","4_Among"
"3891","21.91","4_Among"
"3892","17.68","4_Among"
"3895","6.51","4_Among"
"3896","12.01","4_Among"
"3902","8.37","4_Among"
"3903","20.62","4_Among"
"3905","10.59","4_Among"
"3908","24","4_Among"
"3913","15.72","4_Among"
"3914","4.07","4_Among"
"3919","14.17","4_Among"
"3921","3.53","4_Among"
"3922","10.57","4_Among"
"3923","10.37","4_Among"
"3925","17.15","4_Among"
"3927","13.2","4_Among"
"3929","22.52","4_Among"
"3931","5.78","4_Among"
"3932","8.98","4_Among"
"3933","17.15","4_Among"
"3934","15.09","4_Among"
"3937","12.02","4_Among"
"3939","12.97","4_Among"
"3942","14.11","4_Among"
"3943","11.58","4_Among"
"3944","21.86","4_Among"
"3947","10.47","4_Among"
"3949","6.68","4_Among"
"3952","1","4_Among"
"3954","26.47","4_Among"
"3956","21.83","4_Among"
"3959","18.68","4_Among"
"3962","17.35","4_Among"
"3965","9.13","4_Among"
"3966","7.71","4_Among"
"3967","10.61","4_Among"
"3974","12.47","4_Among"
"3987","10.36","4_Among"
"3989","6.69","4_Among"
"4001","19.89","4_Among"
"4005","6.13","4_Among"
"4010","10.18","4_Among"
"4013","10.78","4_Among"
"4033","13.04","4_Among"
"4037","8.65","4_Among"
"4045","16.61","4_Among"
"4046","15.23","4_Among"
"4054","16.73","4_Among"
"4062","18.79","4_Among"
"4064","23.64","4_Among"
"4071","18.58","4_Among"
"4075","18.13","4_Among"
"4089","18.31","4_Among"
"4090","12.09","4_Among"
"4093","1","4_Among"
"4096","7.2","4_Among"
"4107","18.71","4_Among"
"4111","18.81","4_Among"
"4113","3.03","4_Among"
"4116","16.32","4_Among"
"4119","8.14","4_Among"
"4125","6.61","4_Among"
"4129","10.64","4_Among"
"4135","17.3","4_Among"
"4137","18.21","4_Among"
"4138","25.56","4_Among"
"4139","31.26","4_Among"
"4141","14.43","4_Among"
"4142","12.69","4_Among"
"4143","2","4_Among"
"4144","21.76","4_Among"
"4145","1.98","4_Among"
"4148","8.09","4_Among"
"4152","22.07","4_Among"
"4153","21.25","4_Among"
"4154","11.76","4_Among"
"4156","23.61","4_Among"
"4159","23.9","4_Among"
"4162","9.35","4_Among"
"4166","7.23","4_Among"
"4167","19.41","4_Among"
"4168","15.89","4_Among"
"4173","17.12","4_Among"
