"DVDRef","NbAlternation","Type","NbAMax","LineID"
"3725","21","4_Among",38,"4198"
"3725","23","2_Switch",38,"4199"
"3725","20","3_Within",38,"4200"
"3726","10","1_Observed",13,"4201"
"3726","9","3_Within",13,"4202"
"3726","8","4_Among",13,"4203"
"3726","12","2_Switch",13,"4204"
"3730","2","2_Switch",4,"4205"
"3730","1","3_Within",4,"4206"
"3730","4","4_Among",4,"4207"
"3730","2","1_Observed",4,"4208"
"3738","17","4_Among",26,"4209"
"3738","21","2_Switch",26,"4210"
"3738","19","1_Observed",26,"4211"
"3738","16","3_Within",26,"4212"
"3740","10","4_Among",16,"4213"
"3740","16","1_Observed",16,"4214"
"3740","11","3_Within",16,"4215"
"3740","12","2_Switch",16,"4216"
"3745","1","4_Among",2,"4217"
"3745","2","2_Switch",2,"4218"
"3745","1","3_Within",2,"4219"
"3745","2","1_Observed",2,"4220"
"375","15","4_Among",28,"4221"
"375","16","3_Within",28,"4222"
"375","22","2_Switch",28,"4223"
"375","20","1_Observed",28,"4224"
"3751","32","1_Observed",34,"4225"
"3751","23","4_Among",34,"4226"
"3751","25","3_Within",34,"4227"
"3751","28","2_Switch",34,"4228"
"3754","19","1_Observed",22,"4229"
"3754","16","3_Within",22,"4230"
"3754","12","4_Among",22,"4231"
"3754","19","2_Switch",22,"4232"
"3758","14","3_Within",18,"4233"
"3758","13","4_Among",18,"4234"
"3758","12","1_Observed",18,"4235"
"3758","16","2_Switch",18,"4236"
"3772","18","3_Within",32,"4237"
"3772","18","4_Among",32,"4238"
"3772","16","1_Observed",32,"4239"
"3772","16","2_Switch",32,"4240"
"3777","11","4_Among",21,"4241"
"3777","11","2_Switch",21,"4242"
"3777","11","3_Within",21,"4243"
"3777","11","1_Observed",21,"4244"
"3787","14","4_Among",24,"4245"
"3787","16","2_Switch",24,"4246"
"3787","16","3_Within",24,"4247"
"3787","16","1_Observed",24,"4248"
"3788","13","3_Within",16,"4249"
"3788","10","4_Among",16,"4250"
"3788","13","1_Observed",16,"4251"
"3788","13","2_Switch",16,"4252"
"3789","19","3_Within",26,"4253"
"3789","15","4_Among",26,"4254"
"3789","17","1_Observed",26,"4255"
"3789","17","2_Switch",26,"4256"
"379","10","3_Within",28,"4257"
"379","11","1_Observed",28,"4258"
"379","11","2_Switch",28,"4259"
"379","10","4_Among",28,"4260"
"3790","23","4_Among",38,"4261"
"3790","28","3_Within",38,"4262"
"3790","32","2_Switch",38,"4263"
"3790","30","1_Observed",38,"4264"
"3800","5","4_Among",8,"4265"
"3800","6","2_Switch",8,"4266"
"3800","6","3_Within",8,"4267"
"3800","6","1_Observed",8,"4268"
"3801","15","3_Within",26,"4269"
"3801","15","4_Among",26,"4270"
"3801","13","1_Observed",26,"4271"
"3801","13","2_Switch",26,"4272"
"381","2","1_Observed",2,"4273"
"381","2","4_Among",2,"4274"
"381","2","2_Switch",2,"4275"
"381","2","3_Within",2,"4276"
"382","15","1_Observed",18,"4277"
"382","12","3_Within",18,"4278"
"382","12","4_Among",18,"4279"
"382","15","2_Switch",18,"4280"
"3821","10","3_Within",16,"4281"
"3821","11","1_Observed",16,"4282"
"3821","9","4_Among",16,"4283"
"3821","11","2_Switch",16,"4284"
"3823","12","3_Within",20,"4285"
"3823","12","4_Among",20,"4286"
"3823","15","1_Observed",20,"4287"
"3823","13","2_Switch",20,"4288"
"3824","14","4_Among",20,"4289"
"3824","13","2_Switch",20,"4290"
"3824","15","3_Within",20,"4291"
"3824","15","1_Observed",20,"4292"
"3828","19","4_Among",36,"4293"
"3828","17","3_Within",36,"4294"
"3828","16","2_Switch",36,"4295"
"3828","16","1_Observed",36,"4296"
"3829","12","3_Within",24,"4297"
"3829","16","4_Among",24,"4298"
"3829","15","1_Observed",24,"4299"
"3829","11","2_Switch",24,"4300"
"383","15","2_Switch",20,"4301"
"383","14","3_Within",20,"4302"
"383","13","4_Among",20,"4303"
"383","17","1_Observed",20,"4304"
"3832","21","3_Within",36,"4305"
"3832","20","4_Among",36,"4306"
"3832","27","1_Observed",36,"4307"
"3832","29","2_Switch",36,"4308"
"3835","6","4_Among",14,"4309"
"3835","12","2_Switch",14,"4310"
"3835","11","3_Within",14,"4311"
"3835","14","1_Observed",14,"4312"
"3839","16","4_Among",24,"4313"
"3839","18","2_Switch",24,"4314"
"3839","18","3_Within",24,"4315"
"3839","22","1_Observed",24,"4316"
"3843","10","3_Within",16,"4317"
"3843","9","4_Among",16,"4318"
"3843","13","1_Observed",16,"4319"
"3843","9","2_Switch",16,"4320"
"3856","7","3_Within",8,"4321"
"3856","7","4_Among",8,"4322"
"3856","7","1_Observed",8,"4323"
"3856","7","2_Switch",8,"4324"
"3858","15","4_Among",24,"4325"
"3858","14","3_Within",24,"4326"
"3858","15","2_Switch",24,"4327"
"3858","15","1_Observed",24,"4328"
"3861","25","4_Among",42,"4329"
"3861","29","2_Switch",42,"4330"
"3861","26","3_Within",42,"4331"
"3861","27","1_Observed",42,"4332"
"3863","13","3_Within",20,"4333"
"3863","11","4_Among",20,"4334"
"3863","12","1_Observed",20,"4335"
"3863","14","2_Switch",20,"4336"
"3864","29","3_Within",50,"4337"
"3864","32","1_Observed",50,"4338"
"3864","26","4_Among",50,"4339"
"3864","32","2_Switch",50,"4340"
"3869","8","3_Within",14,"4341"
"3869","11","4_Among",14,"4342"
"3869","6","1_Observed",14,"4343"
"3869","8","2_Switch",14,"4344"
"3870","17","4_Among",26,"4345"
"3870","16","2_Switch",26,"4346"
"3870","16","3_Within",26,"4347"
"3870","18","1_Observed",26,"4348"
"3877","18","4_Among",33,"4349"
"3877","13","3_Within",33,"4350"
"3877","18","2_Switch",33,"4351"
"3877","18","1_Observed",33,"4352"
"3879","14","3_Within",22,"4353"
"3879","13","4_Among",22,"4354"
"3879","14","1_Observed",22,"4355"
"3879","14","2_Switch",22,"4356"
"388","21","4_Among",34,"4357"
"388","25","2_Switch",34,"4358"
"388","29","1_Observed",34,"4359"
"388","26","3_Within",34,"4360"
"3883","8","3_Within",8,"4361"
"3883","6","4_Among",8,"4362"
"3883","6","1_Observed",8,"4363"
"3883","6","2_Switch",8,"4364"
"3886","10","3_Within",16,"4365"
"3886","11","4_Among",16,"4366"
"3886","9","2_Switch",16,"4367"
"3886","11","1_Observed",16,"4368"
"3887","19","3_Within",34,"4369"
"3887","19","4_Among",34,"4370"
"3887","22","2_Switch",34,"4371"
"3887","24","1_Observed",34,"4372"
"3889","10","4_Among",16,"4373"
"3889","9","3_Within",16,"4374"
"3889","14","2_Switch",16,"4375"
"3889","14","1_Observed",16,"4376"
"3890","15","2_Switch",29,"4377"
"3890","15","3_Within",29,"4378"
"3890","19","1_Observed",29,"4379"
"3890","16","4_Among",29,"4380"
"3891","22","4_Among",36,"4381"
"3891","22","3_Within",36,"4382"
"3891","23","2_Switch",36,"4383"
"3891","23","1_Observed",36,"4384"
"3892","22","1_Observed",30,"4385"
"3892","18","3_Within",30,"4386"
"3892","18","2_Switch",30,"4387"
"3892","17","4_Among",30,"4388"
"3895","6","1_Observed",8,"4389"
"3895","6","2_Switch",8,"4390"
"3895","5","3_Within",8,"4391"
"3895","6","4_Among",8,"4392"
"3896","13","3_Within",20,"4393"
"3896","11","4_Among",20,"4394"
"3896","13","2_Switch",20,"4395"
"3896","13","1_Observed",20,"4396"
"39","18","1_Observed",18,"4397"
"39","12","3_Within",18,"4398"
"39","11","4_Among",18,"4399"
"39","12","2_Switch",18,"4400"
"390","20","4_Among",32,"4401"
"390","24","1_Observed",32,"4402"
"390","19","3_Within",32,"4403"
"390","22","2_Switch",32,"4404"
"3902","8","4_Among",14,"4405"
"3902","6","1_Observed",14,"4406"
"3902","6","2_Switch",14,"4407"
"3902","7","3_Within",14,"4408"
"3903","23","1_Observed",34,"4409"
"3903","21","4_Among",34,"4410"
"3903","23","3_Within",34,"4411"
"3903","21","2_Switch",34,"4412"
"3905","10","4_Among",16,"4413"
"3905","13","1_Observed",16,"4414"
"3905","13","2_Switch",16,"4415"
"3905","12","3_Within",16,"4416"
"3908","23","4_Among",38,"4417"
"3908","26","1_Observed",38,"4418"
"3908","26","2_Switch",38,"4419"
"3908","21","3_Within",38,"4420"
"391","16","4_Among",24,"4421"
"391","16","2_Switch",24,"4422"
"391","16","3_Within",24,"4423"
"391","16","1_Observed",24,"4424"
"3913","16","4_Among",26,"4425"
"3913","15","2_Switch",26,"4426"
"3913","14","3_Within",26,"4427"
"3913","15","1_Observed",26,"4428"
"3914","4","4_Among",6,"4429"
"3914","4","2_Switch",6,"4430"
"3914","3","3_Within",6,"4431"
"3914","4","1_Observed",6,"4432"
"3919","17","2_Switch",20,"4433"
"3919","13","4_Among",20,"4434"
"3919","13","3_Within",20,"4435"
"3919","17","1_Observed",20,"4436"
"3921","4","3_Within",4,"4437"
"3921","4","1_Observed",4,"4438"
"3921","3","4_Among",4,"4439"
"3921","4","2_Switch",4,"4440"
"3922","11","4_Among",17,"4441"
"3922","9","2_Switch",17,"4442"
"3922","9","1_Observed",17,"4443"
"3922","10","3_Within",17,"4444"
"3923","10","4_Among",16,"4445"
"3923","12","2_Switch",16,"4446"
"3923","12","3_Within",16,"4447"
"3923","14","1_Observed",16,"4448"
"3925","17","4_Among",28,"4449"
"3925","20","2_Switch",28,"4450"
"3925","15","3_Within",28,"4451"
"3925","20","1_Observed",28,"4452"
"3927","16","2_Switch",22,"4453"
"3927","12","4_Among",22,"4454"
"3927","9","3_Within",22,"4455"
"3927","18","1_Observed",22,"4456"
"3929","20","3_Within",32,"4457"
"3929","22","4_Among",32,"4458"
"3929","21","1_Observed",32,"4459"
"3929","21","2_Switch",32,"4460"
"3931","4","4_Among",8,"4461"
"3931","5","2_Switch",8,"4462"
"3931","5","1_Observed",8,"4463"
"3931","2","3_Within",8,"4464"
"3932","11","2_Switch",14,"4465"
"3932","9","4_Among",14,"4466"
"3932","9","3_Within",14,"4467"
"3932","11","1_Observed",14,"4468"
"3933","14","3_Within",26,"4469"
"3933","16","4_Among",26,"4470"
"3933","15","1_Observed",26,"4471"
"3933","15","2_Switch",26,"4472"
"3934","14","4_Among",24,"4473"
"3934","12","2_Switch",24,"4474"
"3934","12","1_Observed",24,"4475"
"3934","13","3_Within",24,"4476"
"3937","11","4_Among",20,"4477"
"3937","10","2_Switch",20,"4478"
"3937","9","3_Within",20,"4479"
"3937","12","1_Observed",20,"4480"
"3939","13","4_Among",20,"4481"
"3939","14","2_Switch",20,"4482"
"3939","12","3_Within",20,"4483"
"3939","14","1_Observed",20,"4484"
"394","11","1_Observed",14,"4485"
"394","11","4_Among",14,"4486"
"394","11","3_Within",14,"4487"
"394","11","2_Switch",14,"4488"
"3942","16","2_Switch",18,"4489"
"3942","14","4_Among",18,"4490"
"3942","13","3_Within",18,"4491"
"3942","18","1_Observed",18,"4492"
"3943","13","3_Within",20,"4493"
"3943","16","1_Observed",20,"4494"
"3943","11","4_Among",20,"4495"
"3943","12","2_Switch",20,"4496"
"3944","22","4_Among",36,"4497"
"3944","29","2_Switch",36,"4498"
"3944","31","1_Observed",36,"4499"
"3944","23","3_Within",36,"4500"
"3947","10","4_Among",14,"4501"
"3947","13","2_Switch",14,"4502"
"3947","13","3_Within",14,"4503"
"3947","13","1_Observed",14,"4504"
"3949","6","4_Among",10,"4505"
"3949","5","2_Switch",10,"4506"
"3949","5","3_Within",10,"4507"
"3949","5","1_Observed",10,"4508"
"3952","1","2_Switch",2,"4509"
"3952","0","4_Among",2,"4510"
"3952","0","3_Within",2,"4511"
"3952","1","1_Observed",2,"4512"
"3954","22","3_Within",44,"4513"
"3954","26","4_Among",44,"4514"
"3954","27","1_Observed",44,"4515"
"3954","27","2_Switch",44,"4516"
"3956","22","4_Among",38,"4517"
"3956","24","2_Switch",38,"4518"
"3956","26","1_Observed",38,"4519"
"3956","20","3_Within",38,"4520"
"3959","14","2_Switch",32,"4521"
"3959","18","4_Among",32,"4522"
"3959","14","3_Within",32,"4523"
"3959","16","1_Observed",32,"4524"
"396","28","1_Observed",32,"4525"
"396","28","3_Within",32,"4526"
"396","21","4_Among",32,"4527"
"396","28","2_Switch",32,"4528"
"3962","14","3_Within",26,"4529"
"3962","16","4_Among",26,"4530"
"3962","16","1_Observed",26,"4531"
"3962","18","2_Switch",26,"4532"
"3965","8","4_Among",12,"4533"
"3965","11","2_Switch",12,"4534"
"3965","9","1_Observed",12,"4535"
"3965","9","3_Within",12,"4536"
"3966","7","4_Among",14,"4537"
"3966","10","2_Switch",14,"4538"
"3966","5","3_Within",14,"4539"
"3966","12","1_Observed",14,"4540"
"3967","11","4_Among",18,"4541"
"3967","8","2_Switch",18,"4542"
"3967","7","3_Within",18,"4543"
"3967","10","1_Observed",18,"4544"
"3974","15","2_Switch",22,"4545"
"3974","13","3_Within",22,"4546"
"3974","15","1_Observed",22,"4547"
"3974","11","4_Among",22,"4548"
"3987","13","2_Switch",14,"4549"
"3987","13","3_Within",14,"4550"
"3987","13","1_Observed",14,"4551"
"3987","11","4_Among",14,"4552"
"3989","8","2_Switch",8,"4553"
"3989","7","4_Among",8,"4554"
"3989","3","3_Within",8,"4555"
"3989","6","1_Observed",8,"4556"
"4001","20","3_Within",36,"4557"
"4001","21","2_Switch",36,"4558"
"4001","23","1_Observed",36,"4559"
"4001","20","4_Among",36,"4560"
"4005","6","3_Within",8,"4561"
"4005","6","4_Among",8,"4562"
"4005","8","2_Switch",8,"4563"
"4005","8","1_Observed",8,"4564"
"4010","14","2_Switch",16,"4565"
"4010","14","1_Observed",16,"4566"
"4010","11","3_Within",16,"4567"
"4010","10","4_Among",16,"4568"
"4013","15","1_Observed",18,"4569"
"4013","13","2_Switch",18,"4570"
"4013","11","3_Within",18,"4571"
"4013","11","4_Among",18,"4572"
"403","18","3_Within",28,"4573"
"403","17","4_Among",28,"4574"
"403","21","1_Observed",28,"4575"
"403","19","2_Switch",28,"4576"
"4033","14","3_Within",26,"4577"
"4033","14","1_Observed",26,"4578"
"4033","13","4_Among",26,"4579"
"4033","16","2_Switch",26,"4580"
"4037","9","3_Within",12,"4581"
"4037","11","1_Observed",12,"4582"
"4037","9","4_Among",12,"4583"
"4037","9","2_Switch",12,"4584"
"4045","19","1_Observed",28,"4585"
"4045","16","4_Among",28,"4586"
"4045","15","2_Switch",28,"4587"
"4045","16","3_Within",28,"4588"
"4046","19","2_Switch",24,"4589"
"4046","15","4_Among",24,"4590"
"4046","17","3_Within",24,"4591"
"4046","17","1_Observed",24,"4592"
"4054","18","2_Switch",22,"4593"
"4054","20","1_Observed",22,"4594"
"4054","17","4_Among",22,"4595"
"4054","19","3_Within",22,"4596"
"4062","27","2_Switch",28,"4597"
"4062","19","4_Among",28,"4598"
"4062","23","3_Within",28,"4599"
"4062","21","1_Observed",28,"4600"
"4064","28","2_Switch",36,"4601"
"4064","23","3_Within",36,"4602"
"4064","28","1_Observed",36,"4603"
"4064","23","4_Among",36,"4604"
"4071","22","2_Switch",26,"4605"
"4071","19","3_Within",26,"4606"
"4071","24","1_Observed",26,"4607"
"4071","18","4_Among",26,"4608"
"4075","14","2_Switch",28,"4609"
"4075","15","3_Within",28,"4610"
"4075","18","4_Among",28,"4611"
"4075","18","1_Observed",28,"4612"
"4089","19","4_Among",28,"4613"
"4089","21","2_Switch",28,"4614"
"4089","18","3_Within",28,"4615"
"4089","17","1_Observed",28,"4616"
"4090","9","2_Switch",20,"4617"
"4090","12","4_Among",20,"4618"
"4090","10","3_Within",20,"4619"
"4090","9","1_Observed",20,"4620"
"4093","1","2_Switch",2,"4621"
"4093","0","3_Within",2,"4622"
"4093","1","4_Among",2,"4623"
"4093","1","1_Observed",2,"4624"
"4096","4","2_Switch",11,"4625"
"4096","7","4_Among",11,"4626"
"4096","2","3_Within",11,"4627"
"4096","4","1_Observed",11,"4628"
"4107","18","4_Among",32,"4629"
"4107","21","2_Switch",32,"4630"
"4107","21","3_Within",32,"4631"
"4107","21","1_Observed",32,"4632"
"4111","19","4_Among",26,"4633"
"4111","19","2_Switch",26,"4634"
"4111","19","1_Observed",26,"4635"
"4111","19","3_Within",26,"4636"
"4113","4","2_Switch",4,"4637"
"4113","2","4_Among",4,"4638"
"4113","3","3_Within",4,"4639"
"4113","4","1_Observed",4,"4640"
"4116","16","4_Among",24,"4641"
"4116","20","2_Switch",24,"4642"
"4116","17","3_Within",24,"4643"
"4116","20","1_Observed",24,"4644"
"4119","8","4_Among",12,"4645"
"4119","8","2_Switch",12,"4646"
"4119","10","1_Observed",12,"4647"
"4119","10","3_Within",12,"4648"
"4125","6","2_Switch",8,"4649"
"4125","7","4_Among",8,"4650"
"4125","7","3_Within",8,"4651"
"4125","8","1_Observed",8,"4652"
"4129","14","2_Switch",14,"4653"
"4129","11","3_Within",14,"4654"
"4129","14","1_Observed",14,"4655"
"4129","11","4_Among",14,"4656"
"413","23","3_Within",46,"4657"
"413","26","4_Among",46,"4658"
"413","28","1_Observed",46,"4659"
"413","24","2_Switch",46,"4660"
"4135","25","2_Switch",28,"4661"
"4135","21","3_Within",28,"4662"
"4135","27","1_Observed",28,"4663"
"4135","16","4_Among",28,"4664"
"4137","21","2_Switch",30,"4665"
"4137","24","3_Within",30,"4666"
"4137","17","4_Among",30,"4667"
"4137","25","1_Observed",30,"4668"
"4138","26","4_Among",40,"4669"
"4138","27","2_Switch",40,"4670"
"4138","22","3_Within",40,"4671"
"4138","27","1_Observed",40,"4672"
"4139","36","2_Switch",62,"4673"
"4139","31","4_Among",62,"4674"
"4139","28","3_Within",62,"4675"
"4139","36","1_Observed",62,"4676"
"4141","16","2_Switch",20,"4677"
"4141","16","3_Within",20,"4678"
"4141","15","4_Among",20,"4679"
"4141","16","1_Observed",20,"4680"
"4142","18","2_Switch",18,"4681"
"4142","13","4_Among",18,"4682"
"4142","11","3_Within",18,"4683"
"4142","16","1_Observed",18,"4684"
"4143","1","4_Among",2,"4685"
"4143","2","2_Switch",2,"4686"
"4143","2","3_Within",2,"4687"
"4143","2","1_Observed",2,"4688"
"4144","22","4_Among",26,"4689"
"4144","24","2_Switch",26,"4690"
"4144","22","1_Observed",26,"4691"
"4144","23","3_Within",26,"4692"
"4145","2","2_Switch",2,"4693"
"4145","1","4_Among",2,"4694"
"4145","1","3_Within",2,"4695"
"4145","2","1_Observed",2,"4696"
"4148","7","4_Among",10,"4697"
"4148","10","2_Switch",10,"4698"
"4148","9","3_Within",10,"4699"
"4148","10","1_Observed",10,"4700"
"415","13","4_Among",18,"4701"
"415","12","2_Switch",18,"4702"
"415","10","3_Within",18,"4703"
"415","12","1_Observed",18,"4704"
"4152","22","4_Among",40,"4705"
"4152","31","2_Switch",40,"4706"
"4152","33","1_Observed",40,"4707"
"4152","22","3_Within",40,"4708"
"4153","20","2_Switch",34,"4709"
"4153","20","4_Among",34,"4710"
"4153","20","3_Within",34,"4711"
"4153","22","1_Observed",34,"4712"
"4154","16","2_Switch",20,"4713"
"4154","14","3_Within",20,"4714"
"4154","16","1_Observed",20,"4715"
"4154","10","4_Among",20,"4716"
"4156","23","2_Switch",34,"4717"
"4156","22","3_Within",34,"4718"
"4156","21","1_Observed",34,"4719"
"4156","23","4_Among",34,"4720"
"4159","27","2_Switch",44,"4721"
"4159","18","3_Within",44,"4722"
"4159","23","4_Among",44,"4723"
"4159","31","1_Observed",44,"4724"
"4162","8","2_Switch",12,"4725"
"4162","10","4_Among",12,"4726"
"4162","7","3_Within",12,"4727"
"4162","10","1_Observed",12,"4728"
"4166","6","4_Among",12,"4729"
"4166","6","3_Within",12,"4730"
"4166","9","2_Switch",12,"4731"
"4166","9","1_Observed",12,"4732"
"4167","19","4_Among",34,"4733"
"4167","18","3_Within",34,"4734"
"4167","23","1_Observed",34,"4735"
"4167","21","2_Switch",34,"4736"
"4168","21","1_Observed",30,"4737"
"4168","19","2_Switch",30,"4738"
"4168","16","4_Among",30,"4739"
"4168","17","3_Within",30,"4740"
"4173","17","4_Among",28,"4741"
"4173","20","1_Observed",28,"4742"
"4173","17","3_Within",28,"4743"
"4173","20","2_Switch",28,"4744"
"4178","24","1_Observed",38,"4745"
"4178","24","3_Within",38,"4746"
"4178","24","2_Switch",38,"4747"
"4178","27","4_Among",38,"4748"
"4179","30","4_Among",58,"4749"
"4179","28","3_Within",58,"4750"
"4179","42","1_Observed",58,"4751"
"4179","36","2_Switch",58,"4752"
"4185","17","4_Among",31,"4753"
"4185","26","2_Switch",31,"4754"
"4185","28","1_Observed",31,"4755"
"4185","21","3_Within",31,"4756"
"4186","18","4_Among",28,"4757"
"4186","16","2_Switch",28,"4758"
"4186","16","1_Observed",28,"4759"
"4186","15","3_Within",28,"4760"
"4187","8","2_Switch",10,"4761"
"4187","8","1_Observed",10,"4762"
"4187","6","4_Among",10,"4763"
"4187","8","3_Within",10,"4764"
"4191","26","1_Observed",42,"4765"
"4191","28","2_Switch",42,"4766"
"4191","23","4_Among",42,"4767"
"4191","23","3_Within",42,"4768"
"4192","10","2_Switch",16,"4769"
"4192","12","1_Observed",16,"4770"
"4192","9","3_Within",16,"4771"
"4192","11","4_Among",16,"4772"
"4193","17","2_Switch",38,"4773"
"4193","17","1_Observed",38,"4774"
"4193","19","4_Among",38,"4775"
"4193","18","3_Within",38,"4776"
"4194","18","2_Switch",18,"4777"
"4194","14","1_Observed",18,"4778"
"4194","14","4_Among",18,"4779"
"4194","16","3_Within",18,"4780"
"4196","13","2_Switch",22,"4781"
"4196","16","4_Among",22,"4782"
"4196","17","1_Observed",22,"4783"
"4196","13","3_Within",22,"4784"
"4198","38","2_Switch",44,"4785"
"4198","36","1_Observed",44,"4786"
"4198","31","4_Among",44,"4787"
"4198","33","3_Within",44,"4788"
"4200","19","2_Switch",30,"4789"
"4200","21","1_Observed",30,"4790"
"4200","16","4_Among",30,"4791"
"4200","15","3_Within",30,"4792"
"4202","21","1_Observed",26,"4793"
"4202","17","2_Switch",26,"4794"
"4202","14","4_Among",26,"4795"
"4202","14","3_Within",26,"4796"
"4204","20","4_Among",42,"4797"
"4204","25","2_Switch",42,"4798"
"4204","23","3_Within",42,"4799"
"4204","29","1_Observed",42,"4800"
"4206","14","2_Switch",24,"4801"
"4206","14","1_Observed",24,"4802"
"4206","13","4_Among",24,"4803"
"4206","11","3_Within",24,"4804"
"4207","6","1_Observed",6,"4805"
"4207","6","2_Switch",6,"4806"
"4207","5","4_Among",6,"4807"
"4207","6","3_Within",6,"4808"
"4209","12","2_Switch",12,"4809"
"4209","12","1_Observed",12,"4810"
"4209","11","3_Within",12,"4811"
