"DVDRef","NbS","Type","NbAMax","LineID"
"4924",0,"4_Among",12,"4406"
"4924",1,"1_Observed",12,"4407"
"4925",0,"3_Within",6,"4408"
"4925",0,"1_Observed",6,"4409"
"4925",0,"4_Among",6,"4410"
"4926",0,"3_Within",12,"4411"
"4926",0,"4_Among",12,"4412"
"4926",0,"1_Observed",12,"4413"
"4927",0,"4_Among",14,"4414"
"4927",1,"1_Observed",14,"4415"
"4927",0,"3_Within",14,"4416"
"4940",3,"3_Within",14,"4417"
"4940",2,"4_Among",14,"4418"
"4940",3,"1_Observed",14,"4419"
"4943",0,"3_Within",10,"4420"
"4943",1,"1_Observed",10,"4421"
"4943",1,"4_Among",10,"4422"
"4949",0,"3_Within",2,"4423"
"4949",1,"1_Observed",2,"4424"
"4949",0,"4_Among",2,"4425"
"495",2,"3_Within",22,"4426"
"495",2,"1_Observed",22,"4427"
"495",1,"4_Among",22,"4428"
"4951",0,"3_Within",20,"4429"
"4951",1,"4_Among",20,"4430"
"4951",1,"1_Observed",20,"4431"
"4953",0,"3_Within",2,"4432"
"4953",0,"4_Among",2,"4433"
"4953",0,"1_Observed",2,"4434"
"4954",3,"3_Within",20,"4435"
"4954",3,"1_Observed",20,"4436"
"4954",3,"4_Among",20,"4437"
"4955",2,"3_Within",20,"4438"
"4955",2,"1_Observed",20,"4439"
"4955",1,"4_Among",20,"4440"
"4956",0,"3_Within",18,"4441"
"4956",0,"4_Among",18,"4442"
"4956",3,"1_Observed",18,"4443"
"4957",4,"4_Among",34,"4444"
"4957",3,"3_Within",34,"4445"
"4957",3,"1_Observed",34,"4446"
"496",2,"3_Within",14,"4447"
"496",1,"4_Among",14,"4448"
"496",2,"1_Observed",14,"4449"
"4964",0,"3_Within",14,"4450"
"4964",0,"4_Among",14,"4451"
"4964",1,"1_Observed",14,"4452"
"4965",16,"3_Within",66,"4453"
"4965",20,"1_Observed",66,"4454"
"4965",15,"4_Among",66,"4455"
"4966",5,"3_Within",28,"4456"
"4966",5,"4_Among",28,"4457"
"4966",6,"1_Observed",28,"4458"
"4968",3,"4_Among",22,"4459"
"4968",3,"1_Observed",22,"4460"
"4968",2,"3_Within",22,"4461"
"4971",1,"3_Within",18,"4462"
"4971",1,"4_Among",18,"4463"
"4971",2,"1_Observed",18,"4464"
"4972",2,"3_Within",22,"4465"
"4972",5,"1_Observed",22,"4466"
"4972",1,"4_Among",22,"4467"
"4973",2,"3_Within",22,"4468"
"4973",3,"1_Observed",22,"4469"
"4973",1,"4_Among",22,"4470"
"4974",3,"3_Within",32,"4471"
"4974",2,"4_Among",32,"4472"
"4974",4,"1_Observed",32,"4473"
"4976",2,"3_Within",26,"4474"
"4976",2,"4_Among",26,"4475"
"4976",4,"1_Observed",26,"4476"
"4977",15,"3_Within",70,"4477"
"4977",19,"1_Observed",70,"4478"
"4977",13,"4_Among",70,"4479"
"4978",0,"3_Within",14,"4480"
"4978",0,"1_Observed",14,"4481"
"4978",1,"4_Among",14,"4482"
"4979",4,"3_Within",30,"4483"
"4979",4,"4_Among",30,"4484"
"4979",7,"1_Observed",30,"4485"
"4980",12,"3_Within",64,"4486"
"4980",11,"4_Among",64,"4487"
"4980",20,"1_Observed",64,"4488"
"4983",2,"3_Within",22,"4489"
"4983",2,"4_Among",22,"4490"
"4983",3,"1_Observed",22,"4491"
"4984",8,"3_Within",52,"4492"
"4984",7,"4_Among",52,"4493"
"4984",9,"1_Observed",52,"4494"
"4987",3,"3_Within",26,"4495"
"4987",2,"4_Among",26,"4496"
"4987",1,"1_Observed",26,"4497"
"4988",3,"1_Observed",34,"4498"
"4988",5,"4_Among",34,"4499"
"4988",5,"3_Within",34,"4500"
"499",1,"3_Within",18,"4501"
"499",1,"4_Among",18,"4502"
"499",0,"1_Observed",18,"4503"
"4990",3,"1_Observed",46,"4504"
"4990",6,"4_Among",46,"4505"
"4990",6,"3_Within",46,"4506"
"4991",2,"3_Within",18,"4507"
"4991",4,"1_Observed",18,"4508"
"4991",2,"4_Among",18,"4509"
"4995",2,"4_Among",20,"4510"
"4995",3,"3_Within",20,"4511"
"4995",6,"1_Observed",20,"4512"
"500",2,"3_Within",14,"4513"
"500",0,"4_Among",14,"4514"
"500",0,"1_Observed",14,"4515"
"5001",2,"4_Among",10,"4516"
"5001",0,"1_Observed",10,"4517"
"5001",2,"3_Within",10,"4518"
"5003",1,"1_Observed",30,"4519"
"5003",1,"4_Among",30,"4520"
"5003",1,"3_Within",30,"4521"
"5006",8,"3_Within",53,"4522"
"5006",10,"1_Observed",53,"4523"
"5006",8,"4_Among",53,"4524"
"5012",3,"4_Among",34,"4525"
"5012",4,"3_Within",34,"4526"
"5012",5,"1_Observed",34,"4527"
"5013",4,"4_Among",32,"4528"
"5013",4,"1_Observed",32,"4529"
"5013",3,"3_Within",32,"4530"
"5017",4,"1_Observed",28,"4531"
"5017",2,"4_Among",28,"4532"
"5017",3,"3_Within",28,"4533"
"5018",2,"3_Within",12,"4534"
"5018",3,"1_Observed",12,"4535"
"5018",2,"4_Among",12,"4536"
"5019",0,"1_Observed",2,"4537"
"5019",0,"4_Among",2,"4538"
"5019",0,"3_Within",2,"4539"
"5023",6,"3_Within",42,"4540"
"5023",4,"1_Observed",42,"4541"
"5023",5,"4_Among",42,"4542"
"5026",0,"3_Within",20,"4543"
"5026",2,"1_Observed",20,"4544"
"5026",0,"4_Among",20,"4545"
"5027",6,"4_Among",42,"4546"
"5027",4,"3_Within",42,"4547"
"5027",11,"1_Observed",42,"4548"
"5030",4,"3_Within",20,"4549"
"5030",4,"1_Observed",20,"4550"
"5030",3,"4_Among",20,"4551"
"5031",0,"4_Among",4,"4552"
"5031",0,"3_Within",4,"4553"
"5031",0,"1_Observed",4,"4554"
"5032",0,"4_Among",2,"4555"
"5032",0,"1_Observed",2,"4556"
"5032",0,"3_Within",2,"4557"
"5035",5,"1_Observed",32,"4558"
"5035",2,"4_Among",32,"4559"
"5035",3,"3_Within",32,"4560"
"5036",5,"3_Within",42,"4561"
"5036",5,"1_Observed",42,"4562"
"5036",5,"4_Among",42,"4563"
"5039",4,"4_Among",30,"4564"
"5039",4,"3_Within",30,"4565"
"5039",6,"1_Observed",30,"4566"
"5040",0,"4_Among",6,"4567"
"5040",0,"1_Observed",6,"4568"
"5040",0,"3_Within",6,"4569"
"5044",3,"1_Observed",6,"4570"
"5044",0,"4_Among",6,"4571"
"5044",0,"3_Within",6,"4572"
"5050",5,"3_Within",12,"4573"
"5050",4,"1_Observed",12,"4574"
"5050",2,"4_Among",12,"4575"
"5052",3,"1_Observed",32,"4576"
"5052",2,"4_Among",32,"4577"
"5052",3,"3_Within",32,"4578"
"5053",1,"3_Within",28,"4579"
"5053",3,"1_Observed",28,"4580"
"5053",2,"4_Among",28,"4581"
"5055",6,"3_Within",48,"4582"
"5055",8,"1_Observed",48,"4583"
"5055",7,"4_Among",48,"4584"
"5058",3,"4_Among",30,"4585"
"5058",4,"3_Within",30,"4586"
"5058",5,"1_Observed",30,"4587"
"5060",2,"3_Within",22,"4588"
"5060",2,"1_Observed",22,"4589"
"5060",2,"4_Among",22,"4590"
"5062",0,"4_Among",16,"4591"
"5062",1,"3_Within",16,"4592"
"5062",1,"1_Observed",16,"4593"
"5063",0,"4_Among",14,"4594"
"5063",0,"1_Observed",14,"4595"
"5063",0,"3_Within",14,"4596"
"5065",12,"1_Observed",44,"4597"
"5065",7,"4_Among",44,"4598"
"5065",8,"3_Within",44,"4599"
"5066",1,"3_Within",8,"4600"
"5066",1,"1_Observed",8,"4601"
"5066",1,"4_Among",8,"4602"
"5070",4,"4_Among",28,"4603"
"5070",5,"3_Within",28,"4604"
"5070",6,"1_Observed",28,"4605"
"5073",0,"4_Among",4,"4606"
"5073",1,"1_Observed",4,"4607"
"5073",1,"3_Within",4,"4608"
"5074",1,"1_Observed",8,"4609"
"5074",1,"4_Among",8,"4610"
"5074",1,"3_Within",8,"4611"
"5075",2,"3_Within",22,"4612"
"5075",1,"1_Observed",22,"4613"
"5075",1,"4_Among",22,"4614"
"5078",3,"1_Observed",28,"4615"
"5078",3,"4_Among",28,"4616"
"5078",4,"3_Within",28,"4617"
"509",5,"3_Within",36,"4618"
"509",3,"4_Among",36,"4619"
"509",4,"1_Observed",36,"4620"
"5139",16,"3_Within",50,"4621"
"5139",29,"1_Observed",50,"4622"
"5139",16,"4_Among",50,"4623"
"5141",0,"4_Among",16,"4624"
"5141",1,"3_Within",16,"4625"
"5141",2,"1_Observed",16,"4626"
"5142",2,"3_Within",28,"4627"
"5142",1,"1_Observed",28,"4628"
"5142",3,"4_Among",28,"4629"
"515",4,"4_Among",28,"4630"
"515",6,"3_Within",28,"4631"
"515",6,"1_Observed",28,"4632"
"517",7,"1_Observed",32,"4633"
"517",5,"4_Among",32,"4634"
"517",5,"3_Within",32,"4635"
"524",10,"4_Among",56,"4636"
"524",10,"1_Observed",56,"4637"
"524",12,"3_Within",56,"4638"
"525",1,"3_Within",20,"4639"
"525",1,"4_Among",20,"4640"
"525",3,"1_Observed",20,"4641"
"528",0,"4_Among",18,"4642"
"528",1,"1_Observed",18,"4643"
"528",0,"3_Within",18,"4644"
"533",2,"4_Among",22,"4645"
"533",2,"1_Observed",22,"4646"
"533",1,"3_Within",22,"4647"
"534",0,"4_Among",10,"4648"
"534",1,"1_Observed",10,"4649"
"534",0,"3_Within",10,"4650"
"536",1,"3_Within",16,"4651"
"536",0,"4_Among",16,"4652"
"536",2,"1_Observed",16,"4653"
"537",3,"4_Among",28,"4654"
"537",6,"1_Observed",28,"4655"
"537",2,"3_Within",28,"4656"
"538",0,"4_Among",14,"4657"
"538",0,"1_Observed",14,"4658"
"538",0,"3_Within",14,"4659"
"539",1,"4_Among",22,"4660"
"539",4,"1_Observed",22,"4661"
"539",1,"3_Within",22,"4662"
"541",3,"3_Within",26,"4663"
"541",6,"1_Observed",26,"4664"
"541",2,"4_Among",26,"4665"
"542",3,"4_Among",33,"4666"
"542",4,"3_Within",33,"4667"
"542",3,"1_Observed",33,"4668"
"543",0,"4_Among",22,"4669"
"543",1,"3_Within",22,"4670"
"543",3,"1_Observed",22,"4671"
"545",0,"1_Observed",14,"4672"
"545",0,"4_Among",14,"4673"
"545",0,"3_Within",14,"4674"
"546",0,"4_Among",12,"4675"
"546",0,"3_Within",12,"4676"
"546",0,"1_Observed",12,"4677"
"547",5,"3_Within",28,"4678"
"547",4,"4_Among",28,"4679"
"547",7,"1_Observed",28,"4680"
"548",1,"4_Among",24,"4681"
"548",1,"1_Observed",24,"4682"
"548",0,"3_Within",24,"4683"
"550",0,"4_Among",20,"4684"
"550",2,"1_Observed",20,"4685"
"550",0,"3_Within",20,"4686"
"551",0,"4_Among",10,"4687"
"551",2,"1_Observed",10,"4688"
"551",0,"3_Within",10,"4689"
"552",0,"3_Within",10,"4690"
"552",0,"4_Among",10,"4691"
"552",0,"1_Observed",10,"4692"
"555",0,"4_Among",4,"4693"
"555",0,"1_Observed",4,"4694"
"555",0,"3_Within",4,"4695"
"556",1,"4_Among",10,"4696"
"556",2,"1_Observed",10,"4697"
"556",0,"3_Within",10,"4698"
"557",0,"4_Among",16,"4699"
"557",2,"1_Observed",16,"4700"
"557",2,"3_Within",16,"4701"
"579",2,"3_Within",20,"4702"
"579",1,"1_Observed",20,"4703"
"579",0,"4_Among",20,"4704"
"619",0,"4_Among",14,"4705"
"619",0,"3_Within",14,"4706"
"619",3,"1_Observed",14,"4707"
"69",2,"1_Observed",21,"4708"
"69",1,"4_Among",21,"4709"
"69",0,"3_Within",21,"4710"
"694",0,"4_Among",18,"4711"
"694",1,"3_Within",18,"4712"
"694",1,"1_Observed",18,"4713"
"696",0,"1_Observed",8,"4714"
"696",0,"4_Among",8,"4715"
"696",0,"3_Within",8,"4716"
"702",0,"4_Among",4,"4717"
"702",0,"3_Within",4,"4718"
"702",1,"1_Observed",4,"4719"
"703",2,"3_Within",22,"4720"
"703",1,"4_Among",22,"4721"
"703",3,"1_Observed",22,"4722"
"704",1,"4_Among",22,"4723"
"704",1,"1_Observed",22,"4724"
"704",0,"3_Within",22,"4725"
"705",0,"4_Among",12,"4726"
"705",0,"1_Observed",12,"4727"
"705",0,"3_Within",12,"4728"
"706",1,"4_Among",20,"4729"
"706",2,"1_Observed",20,"4730"
"706",1,"3_Within",20,"4731"
"71",0,"3_Within",4,"4732"
"71",0,"1_Observed",4,"4733"
"71",0,"4_Among",4,"4734"
"712",0,"3_Within",16,"4735"
"712",1,"4_Among",16,"4736"
"712",1,"1_Observed",16,"4737"
"715",2,"4_Among",20,"4738"
"715",2,"1_Observed",20,"4739"
"715",1,"3_Within",20,"4740"
"716",2,"4_Among",27,"4741"
"716",2,"1_Observed",27,"4742"
"716",2,"3_Within",27,"4743"
"717",1,"4_Among",24,"4744"
"717",3,"1_Observed",24,"4745"
"717",2,"3_Within",24,"4746"
"718",6,"3_Within",34,"4747"
"718",3,"1_Observed",34,"4748"
"718",5,"4_Among",34,"4749"
"719",2,"1_Observed",20,"4750"
"719",1,"4_Among",20,"4751"
"719",0,"3_Within",20,"4752"
"720",0,"3_Within",22,"4753"
"720",0,"1_Observed",22,"4754"
"720",0,"4_Among",22,"4755"
"721",0,"1_Observed",12,"4756"
"721",0,"3_Within",12,"4757"
"721",0,"4_Among",12,"4758"
"722",1,"3_Within",23,"4759"
"722",2,"4_Among",23,"4760"
"722",3,"1_Observed",23,"4761"
"723",0,"4_Among",14,"4762"
"723",0,"3_Within",14,"4763"
"723",0,"1_Observed",14,"4764"
"724",1,"3_Within",24,"4765"
"724",1,"4_Among",24,"4766"
"724",0,"1_Observed",24,"4767"
"725",2,"4_Among",24,"4768"
"725",2,"1_Observed",24,"4769"
"725",1,"3_Within",24,"4770"
"726",4,"1_Observed",22,"4771"
"726",4,"3_Within",22,"4772"
"726",3,"4_Among",22,"4773"
"727",1,"1_Observed",2,"4774"
"727",0,"3_Within",2,"4775"
"727",0,"4_Among",2,"4776"
"728",2,"3_Within",26,"4777"
"728",1,"4_Among",26,"4778"
"728",3,"1_Observed",26,"4779"
"732",1,"4_Among",26,"4780"
"732",1,"1_Observed",26,"4781"
"732",1,"3_Within",26,"4782"
"733",6,"1_Observed",32,"4783"
"733",3,"3_Within",32,"4784"
"733",2,"4_Among",32,"4785"
"734",4,"1_Observed",26,"4786"
"734",3,"3_Within",26,"4787"
"734",2,"4_Among",26,"4788"
"735",0,"3_Within",14,"4789"
"735",0,"4_Among",14,"4790"
"735",0,"1_Observed",14,"4791"
"736",0,"4_Among",12,"4792"
"736",1,"1_Observed",12,"4793"
"736",0,"3_Within",12,"4794"
"737",2,"3_Within",22,"4795"
"737",4,"1_Observed",22,"4796"
"737",2,"4_Among",22,"4797"
"738",1,"4_Among",20,"4798"
"738",1,"3_Within",20,"4799"
"738",1,"1_Observed",20,"4800"
"74",0,"3_Within",8,"4801"
"74",1,"4_Among",8,"4802"
"74",0,"1_Observed",8,"4803"
"740",1,"1_Observed",32,"4804"
"740",1,"4_Among",32,"4805"
"740",1,"3_Within",32,"4806"
"741",2,"3_Within",21,"4807"
"741",1,"4_Among",21,"4808"
"741",1,"1_Observed",21,"4809"
"743",1,"4_Among",12,"4810"
"743",2,"1_Observed",12,"4811"
"743",0,"3_Within",12,"4812"
"745",1,"1_Observed",20,"4813"
"745",2,"3_Within",20,"4814"
"745",2,"4_Among",20,"4815"
"746",2,"1_Observed",28,"4816"
"746",2,"3_Within",28,"4817"
"746",1,"4_Among",28,"4818"
"747",5,"3_Within",32,"4819"
"747",3,"4_Among",32,"4820"
"747",4,"1_Observed",32,"4821"
"748",0,"4_Among",16,"4822"
"748",2,"1_Observed",16,"4823"
"748",1,"3_Within",16,"4824"
"749",0,"1_Observed",20,"4825"
"749",2,"3_Within",20,"4826"
"749",1,"4_Among",20,"4827"
"750",1,"1_Observed",12,"4828"
"750",0,"3_Within",12,"4829"
"750",0,"4_Among",12,"4830"
"751",2,"3_Within",26,"4831"
"751",3,"4_Among",26,"4832"
"751",3,"1_Observed",26,"4833"
"753",1,"4_Among",22,"4834"
"753",1,"1_Observed",22,"4835"
"753",1,"3_Within",22,"4836"
"755",2,"3_Within",26,"4837"
"755",5,"1_Observed",26,"4838"
"755",3,"4_Among",26,"4839"
"756",2,"4_Among",20,"4840"
"756",1,"3_Within",20,"4841"
"756",4,"1_Observed",20,"4842"
"757",2,"1_Observed",20,"4843"
"757",0,"4_Among",20,"4844"
"757",1,"3_Within",20,"4845"
"758",0,"3_Within",8,"4846"
"758",0,"4_Among",8,"4847"
"758",0,"1_Observed",8,"4848"
"759",3,"4_Among",39,"4849"
"759",3,"1_Observed",39,"4850"
"759",3,"3_Within",39,"4851"
"760",3,"1_Observed",28,"4852"
"760",2,"3_Within",28,"4853"
"760",4,"4_Among",28,"4854"
"762",2,"1_Observed",20,"4855"
"762",2,"3_Within",20,"4856"
"762",2,"4_Among",20,"4857"
"764",1,"3_Within",18,"4858"
"764",1,"4_Among",18,"4859"
"764",3,"1_Observed",18,"4860"
"765",0,"4_Among",20,"4861"
"765",0,"1_Observed",20,"4862"
"765",0,"3_Within",20,"4863"
"766",0,"1_Observed",4,"4864"
"766",0,"3_Within",4,"4865"
"766",0,"4_Among",4,"4866"
"767",0,"1_Observed",14,"4867"
"767",0,"3_Within",14,"4868"
"767",0,"4_Among",14,"4869"
"769",0,"3_Within",4,"4870"
"769",0,"4_Among",4,"4871"
"769",0,"1_Observed",4,"4872"
"779",3,"4_Among",32,"4873"
"779",7,"1_Observed",32,"4874"
"779",4,"3_Within",32,"4875"
"780",3,"4_Among",26,"4876"
"780",3,"3_Within",26,"4877"
"780",3,"1_Observed",26,"4878"
"782",0,"4_Among",8,"4879"
"782",3,"1_Observed",8,"4880"
"782",1,"3_Within",8,"4881"
"789",3,"1_Observed",26,"4882"
"789",2,"3_Within",26,"4883"
"789",1,"4_Among",26,"4884"
"79",0,"4_Among",12,"4885"
"79",1,"3_Within",12,"4886"
"79",1,"1_Observed",12,"4887"
"790",3,"4_Among",36,"4888"
"790",4,"3_Within",36,"4889"
"790",5,"1_Observed",36,"4890"
"792",0,"3_Within",10,"4891"
"792",0,"1_Observed",10,"4892"
"792",0,"4_Among",10,"4893"
"798",3,"4_Among",22,"4894"
"798",3,"3_Within",22,"4895"
"798",4,"1_Observed",22,"4896"
"799",0,"3_Within",20,"4897"
"799",0,"1_Observed",20,"4898"
"799",1,"4_Among",20,"4899"
"803",12,"3_Within",46,"4900"
"803",15,"1_Observed",46,"4901"
"803",11,"4_Among",46,"4902"
"81",3,"1_Observed",6,"4903"
"81",0,"4_Among",6,"4904"
"81",1,"3_Within",6,"4905"
"811",0,"3_Within",24,"4906"
"811",1,"1_Observed",24,"4907"
"811",1,"4_Among",24,"4908"
"812",2,"4_Among",26,"4909"
"812",1,"3_Within",26,"4910"
"812",3,"1_Observed",26,"4911"
"813",3,"3_Within",30,"4912"
"813",6,"1_Observed",30,"4913"
"813",3,"4_Among",30,"4914"
"815",0,"3_Within",10,"4915"
"815",0,"1_Observed",10,"4916"
"815",0,"4_Among",10,"4917"
"817",1,"3_Within",20,"4918"
"817",1,"1_Observed",20,"4919"
"817",1,"4_Among",20,"4920"
"84",1,"3_Within",14,"4921"
"84",0,"1_Observed",14,"4922"
"84",0,"4_Among",14,"4923"
"844",6,"4_Among",46,"4924"
"844",6,"3_Within",46,"4925"
"844",4,"1_Observed",46,"4926"
"845",1,"4_Among",24,"4927"
"845",0,"3_Within",24,"4928"
"845",1,"1_Observed",24,"4929"
"852",6,"3_Within",36,"4930"
"852",5,"4_Among",36,"4931"
"852",6,"1_Observed",36,"4932"
"854",7,"3_Within",34,"4933"
"854",6,"4_Among",34,"4934"
"854",7,"1_Observed",34,"4935"
"89",2,"3_Within",28,"4936"
"89",2,"4_Among",28,"4937"
"89",4,"1_Observed",28,"4938"
"90",0,"4_Among",7,"4939"
"90",0,"3_Within",7,"4940"
"90",0,"1_Observed",7,"4941"
"921",5,"4_Among",34,"4942"
"921",6,"3_Within",34,"4943"
"921",8,"1_Observed",34,"4944"
"924",1,"4_Among",24,"4945"
"924",2,"3_Within",24,"4946"
"924",2,"1_Observed",24,"4947"
"933",3,"3_Within",31,"4948"
"933",5,"1_Observed",31,"4949"
"933",2,"4_Among",31,"4950"
"934",2,"3_Within",20,"4951"
"934",2,"1_Observed",20,"4952"
"934",1,"4_Among",20,"4953"
"936",2,"3_Within",22,"4954"
"936",1,"1_Observed",22,"4955"
"936",2,"4_Among",22,"4956"
"937",0,"4_Among",12,"4957"
"937",0,"3_Within",12,"4958"
"937",2,"1_Observed",12,"4959"
"938",6,"3_Within",34,"4960"
"938",7,"1_Observed",34,"4961"
"938",6,"4_Among",34,"4962"
"951",2,"3_Within",30,"4963"
"951",4,"1_Observed",30,"4964"
"951",3,"4_Among",30,"4965"
"959",0,"3_Within",2,"4966"
"959",1,"1_Observed",2,"4967"
"959",0,"4_Among",2,"4968"
"972",5,"4_Among",30,"4969"
"972",6,"3_Within",30,"4970"
"972",9,"1_Observed",30,"4971"
"973",5,"4_Among",34,"4972"
"973",3,"3_Within",34,"4973"
"973",7,"1_Observed",34,"4974"
"985",0,"3_Within",8,"4975"
"985",0,"4_Among",8,"4976"
"985",0,"1_Observed",8,"4977"
"990",3,"3_Within",36,"4978"
"990",4,"4_Among",36,"4979"
"990",8,"1_Observed",36,"4980"
"992",1,"4_Among",12,"4981"
"992",2,"3_Within",12,"4982"
"992",2,"1_Observed",12,"4983"
"993",3,"4_Among",26,"4984"
"993",3,"3_Within",26,"4985"
"993",2,"1_Observed",26,"4986"
