"DVDRef","BroodRef","FVisit1","MVisit1","EffectiveTime","FVisit1RateH","MVisit1RateH","VisitRateDifference","TotalProRate","AlternationValue","SynchronyFeedValue","PropSynchroFemaleStart","DVDInfoChickNb","ChickAgeCat","RelTimeHrs","MFVisit1","BreedingYear","HatchingDayAfter0401","SocialMumID","SocialDadID","DadAge","MumAge","ParentsAge","MBroodNb","MPriorResidence","MnextNBsame","MwillDivorce","FBroodNb","FPriorResidence","FnextNBsame","FwillDivorce","PairID","PairBroodNb","PairIDYear","NbRinged","AvgMass","MinMass","AvgTarsus","sdMass","sdTarsus","MixedBroodYN","MeanAsim","Adev","MeanSsim","Sdev","meanDadAge","DeltaDadAge","FirstDadReproAge","LastDadReproAge","meanMumAge","DeltaMumAge","FirstMumReproAge","LastMumReproAge"
2760,"1293",7,11,79.3,5,8,3,13,76.5,17.6,33.3,3,"Age06",5.35,18,"2011",81,"4830","4070",3,1,2,7,TRUE,NA,NA,2,TRUE,NA,NA,"40704830",2,"407048302011",3,27.5999997456868,25.6000003814697,18.6666666666667,1.75783907314995,0.251661223633565,TRUE,61.7647058823529,14.7352941176471,4.88235294117647,12.7176470588235,2,1,1,3,1,0,1,1
2763,"1290",6,3,67.2,5,3,2,8,50,0,NA,2,"Age10",2.97,9,"2011",78,"4933","4973",1,1,1,2,FALSE,TRUE,FALSE,2,FALSE,TRUE,FALSE,"49734933",2,"497349332011",2,24.4000005722046,24.1000003814697,18.5500001907349,0.424264338451809,0.0707109478584676,TRUE,50,0,0.75,-0.75,1,0,1,1,2.1875,-1.1875,1,4
2766,"1291",17,20,87.8,12,14,2,26,61.1,16.7,50,4,"Age10",7.42,37,"2011",79,"5046","5047",1,1,1,2,TRUE,NA,NA,2,TRUE,NA,NA,"50475046",2,"504750462011",4,21.8250002861023,19.7999992370605,18.0499997138977,1.86257051168027,0.699999809265149,TRUE,57,4.1,11.1666666666667,5.53333333333333,1,0,1,1,1,0,1,1
2768,"1293",21,24,87.4,14,16,2,30,61.4,20.5,55.6,3,"Age10",2.07,45,"2011",81,"4830","4070",3,1,2,7,TRUE,NA,NA,2,TRUE,NA,NA,"40704830",2,"407048302011",3,27.5999997456868,25.6000003814697,18.6666666666667,1.75783907314995,0.251661223633565,TRUE,67.4090909090909,-6.00909090909091,13.3181818181818,7.18181818181818,2,1,1,3,1,0,1,1
2771,"1300",28,22,86.6,19,15,4,34,36.7,12.2,33.3,5,"Age06",0.65,50,"2011",88,"4059","3450",5,3,4,12,TRUE,TRUE,FALSE,8,TRUE,TRUE,FALSE,"34504059",8,"345040592011",5,23.6999998092651,22.3999996185303,18.6800003051758,1.92006954914861,0.884590099403033,TRUE,42.734693877551,-6.03469387755102,14.3469387755102,-2.1469387755102,3.58823529411765,1.41176470588235,1,5,3.39285714285714,-0.392857142857143,1,6
2773,"1302",11,3,89,7,2,5,9,46.2,0,NA,2,"Age06",7.02,14,"2011",89,"4974","4060",3,1,2,6,FALSE,FALSE,FALSE,2,TRUE,NA,NA,"40604974",1,"406049742011",1,18.9000005722046,16.6000003814697,16.5,NA,NA,FALSE,46.1538461538462,0.0461538461538495,2.23076923076923,-2.23076923076923,2.45454545454545,0.545454545454545,1,3,1,0,1,1
2774,"1303",10,8,88.9999969482422,7,5,2,12,76.5,5.9,100,3,"Age06",7,18,"2011",89,"4944","4072",3,1,2,8,TRUE,NA,NA,1,FALSE,FALSE,FALSE,"40724944",1,"407249442011",3,21.8999996185303,20.8999996185303,17.7666664123535,1,0.251661097315836,TRUE,74.4705882352941,2.02941176470588,3.88235294117647,2.01764705882353,1.63636363636364,1.36363636363636,1,3,2.11111111111111,-1.11111111111111,1,3
2775,"1304",11,9,86.4,8,6,2,14,68.4,0,NA,3,"Age06",0.47,20,"2011",90,"5053","5009",1,1,1,2,FALSE,TRUE,FALSE,2,FALSE,TRUE,FALSE,"50095053",2,"500950532011",2,25.25,24.7000007629395,18.9500007629395,0.777816380345815,0.353553390593274,TRUE,56.8421052631579,11.5578947368421,3.94736842105263,-3.94736842105263,1,0,1,1,1,0,1,1
2779,"1306",6,11,90,4,7,3,11,62.5,0,NA,3,"Age06",5.67,17,"2011",91,"3302","3359",5,5,5,13,TRUE,NA,NA,16,TRUE,NA,NA,"33593302",11,"335933022011",3,24.4833335876465,21.7000007629395,17.7000001271566,2.60576228053968,1.12694266540859,TRUE,58.125,4.375,2.8125,-2.8125,3.5,1.5,2,5,3.26315789473684,1.73684210526316,2,5
2781,"1305",11,15,90,7,10,3,17,68,4,0,2,"Age06",4.5,26,"2011",91,"4909","5644",1,1,1,1,FALSE,NA,NA,2,TRUE,NA,NA,"56444909",1,"564449092011",2,25,23.6000003814697,18.1999998092651,1.97989844784271,0.424264338451741,FALSE,66.48,1.52,7.28,-3.28,1,0,1,1,1,0,1,1
2785,"1300",24,21,88.5,16,14,2,30,56.8,13.6,33.3,5,"Age10",4.15,45,"2011",88,"4059","3450",5,3,4,12,TRUE,TRUE,FALSE,8,TRUE,TRUE,FALSE,"34504059",8,"345040592011",5,23.6999998092651,22.3999996185303,18.6800003051758,1.92006954914861,0.884590099403033,TRUE,64.5,-7.7,13.5227272727273,0.0772727272727263,3.58823529411765,1.41176470588235,1,5,3.39285714285714,-0.392857142857143,1,6
2786,"1308",10,24,89.2,7,16,9,23,60.6,6.1,0,4,"Age06",1.45,34,"2011",92,"5067","4969",1,1,1,1,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,"49695067",1,"496950672011",3,25.8333333333333,25,18.7666670481364,1.11504886970571,0.404145707573985,FALSE,47.8181818181818,12.7818181818182,8.06060606060606,-1.96060606060606,1,0,1,1,1.66666666666667,-0.666666666666667,1,3
2790,"1302",5,1,88,3,1,2,4,40,0,NA,1,"Age10",1.75,6,"2011",89,"4974","4060",3,1,2,6,FALSE,FALSE,FALSE,2,TRUE,NA,NA,"40604974",1,"406049742011",1,18.9000005722046,16.6000003814697,16.5,NA,NA,FALSE,40,0,0,0,2.45454545454545,0.545454545454545,1,3,1,0,1,1
2792,"1303",22,10,88.9,15,7,8,22,45.2,6.5,50,3,"Age10",1.78,32,"2011",89,"4944","4072",3,1,2,8,TRUE,NA,NA,1,FALSE,FALSE,FALSE,"40724944",1,"407249442011",3,21.8999996185303,20.8999996185303,17.7666664123535,1,0.251661097315836,TRUE,45.3548387096774,-0.154838709677414,7.35483870967742,-0.854838709677419,1.63636363636364,1.36363636363636,1,3,2.11111111111111,-1.11111111111111,1,3
2793,"1313",19,7,86.4,13,5,8,18,56,12,66.7,4,"Age06",4.48,26,"2011",93,"4965","4812",1,1,1,2,FALSE,NA,NA,2,FALSE,FALSE,FALSE,"48124965",2,"481249652011",3,20.2333335876465,18,16.9666665395101,2.07444792301045,0.60277177814533,FALSE,49.92,6.08,9.24,2.76,1,0,1,1,2.72727272727273,-1.72727272727273,1,4
2797,"1304",8,5,87.7,5,3,2,8,83.3,0,NA,2,"Age10",1.52,13,"2011",90,"5053","5009",1,1,1,2,FALSE,TRUE,FALSE,2,FALSE,TRUE,FALSE,"50095053",2,"500950532011",2,25.25,24.7000007629395,18.9500007629395,0.777816380345815,0.353553390593274,TRUE,64.5,18.8,3.75,-3.75,1,0,1,1,1,0,1,1
2799,"1309",6,16,84,4,11,7,15,42.9,4.8,100,3,"Age06",1.55,22,"2011",94,"4037","4649",2,3,2.5,3,FALSE,TRUE,NA,6,FALSE,NA,NA,"46494037",2,"464940372011",3,26.0666669209798,25.1000003814697,18.033332824707,1.00166529278232,0.251661097315836,TRUE,47.3333333333333,-4.43333333333334,5.57142857142857,-0.771428571428571,2,0,2,2,2.1,0.9,1,3
2803,"1310",11,7,87.4,8,5,3,13,70.6,0,NA,2,"Age06",6.9,18,"2011",94,"4744","4098",3,2,2.5,4,FALSE,NA,NA,6,FALSE,NA,NA,"40984744",3,"409847442011",2,22.2000002861023,21.5,15.0499999523163,1.20208206749682,0.0707102735089015,FALSE,60,10.6,5.29411764705882,-5.29411764705882,3,0,3,3,1.5,0.5,1,2
2806,"1306",9,18,89.5,6,12,6,18,61.5,3.8,100,3,"Age10",2.78,27,"2011",91,"3302","3359",5,5,5,13,TRUE,NA,NA,16,TRUE,NA,NA,"33593302",11,"335933022011",3,24.4833335876465,21.7000007629395,17.7000001271566,2.60576228053968,1.12694266540859,TRUE,57.4615384615385,4.03846153846154,5.53846153846154,-1.73846153846154,3.5,1.5,2,5,3.26315789473684,1.73684210526316,2,5
2809,"1305",9,11,84.1,6,8,2,14,68.4,15.8,33.3,2,"Age10",5.02,20,"2011",91,"4909","5644",1,1,1,1,FALSE,NA,NA,2,TRUE,NA,NA,"56444909",1,"564449092011",2,25,23.6000003814697,18.1999998092651,1.97989844784271,0.424264338451741,FALSE,62.8421052631579,5.55789473684211,6.78947368421053,9.01052631578948,1,0,1,1,1,0,1,1
2811,"1311",19,4,86.3,13,3,10,16,31.8,4.5,100,3,"Age06",11.55,23,"2011",96,"4723","3684",4,2,3,9,FALSE,FALSE,TRUE,4,TRUE,FALSE,FALSE,"36844723",2,"368447232011",3,24.483333269755,21.1000003814697,18.533332824707,2.51197101091562,0.550756962378237,TRUE,31,0.800000000000001,2.54545454545455,1.95454545454545,3.38461538461538,0.615384615384615,2,4,3.375,-1.375,1,6
2814,"1308",13,32,88.7,9,22,13,31,45.5,13.6,50,3,"Age10",13.33,45,"2011",92,"5067","4969",1,1,1,1,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,"49695067",1,"496950672011",3,25.8333333333333,25,18.7666670481364,1.11504886970571,0.404145707573985,FALSE,44.2272727272727,1.27272727272727,10.3636363636364,3.23636363636364,1,0,1,1,1.66666666666667,-0.666666666666667,1,3
2818,"1314",21,46,89.4,14,31,17,45,59.1,22.7,46.7,4,"Age06",2.22,67,"2011",97,"4854","4907",1,1,1,3,TRUE,NA,NA,3,TRUE,FALSE,FALSE,"49074854",3,"490748542011",3,19.0666662851969,13.1000003814697,17.1666673024495,5.63589624682939,0.55075725097324,TRUE,46.2727272727273,12.8272727272727,18.9242424242424,3.77575757575758,1,0,1,1,3,-2,1,5
2819,"1313",20,5,84.1,14,4,10,18,41.7,0,NA,3,"Age10",3.83,25,"2011",93,"4965","4812",1,1,1,2,FALSE,NA,NA,2,FALSE,FALSE,FALSE,"48124965",2,"481249652011",3,20.2333335876465,18,16.9666665395101,2.07444792301045,0.60277177814533,FALSE,41.6666666666667,0.0333333333333314,5.83333333333333,-5.83333333333333,1,0,1,1,2.72727272727273,-1.72727272727273,1,4
2823,"1309",15,20,88.8,10,14,4,24,52.9,17.6,50,3,"Age10",3.25,35,"2011",94,"4037","4649",2,3,2.5,3,FALSE,TRUE,NA,6,FALSE,NA,NA,"46494037",2,"464940372011",3,26.0666669209798,25.1000003814697,18.033332824707,1.00166529278232,0.251661097315836,TRUE,46.5294117647059,6.37058823529411,11.7647058823529,5.83529411764706,2,0,2,2,2.1,0.9,1,3
2824,"1315",17,16,87.2,12,11,1,23,71.9,15.6,80,2,"Age06",1.7,33,"2011",98,"4380","3684",4,7,5.5,10,FALSE,NA,NA,16,TRUE,NA,NA,"36844380",4,"368443802011",2,26.574999332428,25.3999996185303,19.0500001907349,0.636395833328012,0.494973937611077,TRUE,54.9375,16.9625,8.9375,6.6625,3.38461538461538,0.615384615384615,2,4,4.36842105263158,2.63157894736842,2,7
2827,"1310",18,24,89.1,12,16,4,28,53.7,12.2,80,2,"Age10",4.93,42,"2011",94,"4744","4098",3,2,2.5,4,FALSE,NA,NA,6,FALSE,NA,NA,"40984744",3,"409847442011",2,22.2000002861023,21.5,15.0499999523163,1.20208206749682,0.0707102735089015,FALSE,49.5121951219512,4.18780487804878,11.3658536585366,0.834146341463414,3,0,3,3,1.5,0.5,1,2
2829,"1311",41,12,81.3,30,9,21,39,40.4,15.4,50,3,"Age10",2.78,53,"2011",96,"4723","3684",4,2,3,9,FALSE,FALSE,TRUE,4,TRUE,FALSE,FALSE,"36844723",2,"368447232011",3,24.483333269755,21.1000003814697,18.533332824707,2.51197101091562,0.550756962378237,TRUE,35.4615384615385,4.93846153846154,11.9807692307692,3.41923076923077,3.38461538461538,0.615384615384615,2,4,3.375,-1.375,1,6
2833,"1314",24,20,88.4,16,14,2,30,69.8,27.9,41.7,3,"Age10",2.05,44,"2011",97,"4854","4907",1,1,1,3,TRUE,NA,NA,3,TRUE,FALSE,FALSE,"49074854",3,"490748542011",3,19.0666662851969,13.1000003814697,17.1666673024495,5.63589624682939,0.55075725097324,TRUE,51.5813953488372,18.2186046511628,12.8604651162791,15.0395348837209,1,0,1,1,3,-2,1,5
2834,"1316",12,14,86.4,8,10,2,18,76,8,100,3,"Age06",3.92,26,"2011",101,"4862","4847",1,1,1,2,TRUE,NA,NA,2,TRUE,FALSE,FALSE,"48474862",2,"484748622011",2,22,20.8999996185303,18,1.55563545809003,0.282843791434006,TRUE,60.88,15.12,7,1,1,0,1,1,1.33333333333333,-0.333333333333333,1,2
2835,"1317",14,7,83.5,10,5,5,15,55,5,100,3,"Age06",3.92,21,"2011",102,"4963","4868",1,1,1,2,FALSE,NA,NA,1,FALSE,TRUE,FALSE,"48684963",1,"486849632011",3,23.2833331425985,21.7000007629395,18.1666673024495,1.39999920981267,0.503322320948219,TRUE,51.1,3.9,5.6,-0.6,1,0,1,1,1.9,-0.9,1,3
2836,"1315",25,12,88.6,17,8,9,25,63.9,19.4,85.7,2,"Age10",5.75,37,"2011",98,"4380","3684",4,7,5.5,10,FALSE,NA,NA,16,TRUE,NA,NA,"36844380",4,"368443802011",2,26.574999332428,25.3999996185303,19.0500001907349,0.636395833328012,0.494973937611077,TRUE,43.3888888888889,20.5111111111111,10.2777777777778,9.12222222222222,3.38461538461538,0.615384615384615,2,4,4.36842105263158,2.63157894736842,2,7
2846,"1319",20,28,89.5,13,19,6,32,53.2,14.9,57.1,5,"Age06",4.33,48,"2011",105,"4078","4071",3,3,3,6,FALSE,NA,NA,9,FALSE,NA,NA,"40714078",6,"407140782011",4,24.8499999046326,23.1000003814697,18.2499995231628,1.3916415655801,0.675771343180696,TRUE,56.7234042553192,-3.52340425531915,13.7872340425532,1.11276595744681,2.5,0.5,2,3,2.09090909090909,0.909090909090909,1,3
2848,"1320",17,13,89.3,11,9,2,20,75.9,6.9,50,4,"Age06",2.27,30,"2011",105,"4084","4757",2,3,2.5,6,TRUE,FALSE,TRUE,9,TRUE,TRUE,TRUE,"47574084",6,"475740842011",3,23.0666662851969,21.7999992370605,18.4333337148031,1.10151438650857,0.251661223633565,TRUE,63.2413793103448,12.6586206896552,8.55172413793103,-1.65172413793103,2.77777777777778,-0.777777777777778,1,5,2.76470588235294,0.235294117647059,1,4
2849,"1316",16,12,87.5,11,8,3,19,77.8,3.7,100,2,"Age10",5.48,28,"2011",101,"4862","4847",1,1,1,2,TRUE,NA,NA,2,TRUE,FALSE,FALSE,"48474862",2,"484748622011",2,22,20.8999996185303,18,1.55563545809003,0.282843791434006,TRUE,66.7407407407407,11.0592592592593,8.22222222222222,-4.52222222222222,1,0,1,1,1.33333333333333,-0.333333333333333,1,2
2850,"1317",18,20,86.6,12,14,2,26,40.5,18.9,42.9,3,"Age10",6.27,38,"2011",102,"4963","4868",1,1,1,2,FALSE,NA,NA,1,FALSE,TRUE,FALSE,"48684963",1,"486849632011",3,23.2833331425985,21.7000007629395,18.1666673024495,1.39999920981267,0.503322320948219,TRUE,42.3783783783784,-1.87837837837838,13.8378378378378,5.06216216216216,1,0,1,1,1.9,-0.9,1,3
2852,"1321",12,8,87,8,6,2,14,78.9,5.3,0,2,"Age06",8.67,20,"2011",106,"5025","5044",1,1,1,2,TRUE,NA,NA,2,FALSE,FALSE,FALSE,"50445025",1,"504450252011",2,22.4000000953674,21.8999996185303,17.1999998092651,0.141421895716935,NA,TRUE,70.5263157894737,8.37368421052632,5.52631578947368,-0.226315789473684,1,0,1,1,1.66666666666667,-0.666666666666667,1,2
2857,"1323",37,13,89.6,25,9,16,34,49,18.4,44.4,3,"Age06",3.32,50,"2011",109,"4873","4960",1,1,1,3,TRUE,FALSE,TRUE,3,TRUE,TRUE,FALSE,"49604873",3,"496048732011",3,23.6999994913737,22.7999992370605,18.7333335876465,1.38924420673348,0.47258121283706,FALSE,39.7959183673469,9.20408163265306,13.2857142857143,5.11428571428571,2.27777777777778,-1.27777777777778,1,4,2,-1,1,4
2859,"1319",30,32,89,20,22,2,42,49.2,16.4,50,5,"Age10",7.88,62,"2011",105,"4078","4071",3,3,3,6,FALSE,NA,NA,9,FALSE,NA,NA,"40714078",6,"407140782011",4,24.8499999046326,23.1000003814697,18.2499995231628,1.3916415655801,0.675771343180696,TRUE,46.8852459016393,2.31475409836066,17.7213114754098,-1.32131147540984,2.5,0.5,2,3,2.09090909090909,0.909090909090909,1,3
2860,"1325",28,20,89.4,19,13,6,32,57.4,19.1,66.7,4,"Age06",4.07,48,"2011",109,"4062","4895",1,4,2.5,3,TRUE,TRUE,FALSE,9,TRUE,NA,NA,"48954062",3,"489540622011",4,25.2249999046326,24.7999992370605,18.8999996185303,0.403113399999709,0.374165636725409,FALSE,54.6808510638298,2.71914893617021,15.2127659574468,3.88723404255319,2.76923076923077,-1.76923076923077,1,4,3.21428571428571,0.785714285714286,2,4
2861,"1327",13,13,89.3,9,9,0,18,80,8,50,3,"Age06",6.1,26,"2011",109,"4967","4768",1,1,1,3,FALSE,FALSE,TRUE,3,FALSE,TRUE,FALSE,"47684967",2,"476849672011",3,21.8666667938232,17.7999992370605,18.2666664123535,3.59072952140524,0.450925708457992,TRUE,70.16,9.84,6.24,1.76,2.4,-1.4,1,4,2.77777777777778,-1.77777777777778,1,5
2862,"1324",27,15,90,18,10,8,28,73.2,17.1,28.6,3,"Age06",11.47,42,"2011",109,"4972","4673",2,1,1.5,4,FALSE,NA,NA,3,FALSE,NA,NA,"46734972",3,"467349722011",3,17.2999997138977,14.8999996185303,17.5666669209798,4.27356192510536,NA,FALSE,57.2682926829268,15.9317073170732,11.3414634146341,5.75853658536585,2,0,2,2,1,0,1,1
2863,"1320",19,20,86.6,13,14,1,27,50,7.9,66.7,3,"Age10",13.37,39,"2011",105,"4084","4757",2,3,2.5,6,TRUE,FALSE,TRUE,9,TRUE,TRUE,TRUE,"47574084",6,"475740842011",3,23.0666662851969,21.7999992370605,18.4333337148031,1.10151438650857,0.251661223633565,TRUE,52.421052631579,-2.42105263157895,11.5789473684211,-3.67894736842105,2.77777777777778,-0.777777777777778,1,5,2.76470588235294,0.235294117647059,1,4
2865,"1326",11,8,89.5,7,5,2,12,77.8,5.6,100,3,"Age06",1.72,19,"2011",109,"4663","4512",3,2,2.5,3,TRUE,NA,NA,4,TRUE,FALSE,FALSE,"45124663",3,"451246632011",3,19.6750001907349,11.3999996185303,16.7750000953674,8.43386098419755,2.63122292547735,FALSE,72,5.8,4.66666666666667,0.933333333333334,2.75,0.25,2,3,3.61111111111111,-1.61111111111111,1,5
2867,"1328",22,29,85.4,15,20,5,35,50,24,58.3,4,"Age06",11.5,51,"2011",109,"4049","4753",2,3,2.5,5,TRUE,NA,NA,7,TRUE,NA,NA,"47534049",3,"475340492011",3,18.1999998092651,15.6999998092651,17.9333330790202,3.26955640192969,0.404144842338789,FALSE,47.28,2.72,15.94,8.06,1.66666666666667,0.333333333333333,1,2,2.25,0.75,1,3
2868,"1321",19,7,87.2,13,5,8,18,52,8,100,2,"Age10",2.93,26,"2011",106,"5025","5044",1,1,1,2,TRUE,NA,NA,2,FALSE,FALSE,FALSE,"50445025",1,"504450252011",2,22.4000000953674,21.8999996185303,17.1999998092651,0.141421895716935,NA,TRUE,49.28,2.72,4.8,3.2,1,0,1,1,1.66666666666667,-0.666666666666667,1,2
2869,"1330",10,14,89.3,7,9,2,16,60.9,17.4,0,3,"Age06",2.97,24,"2011",110,"4905","4109",3,1,2,5,FALSE,NA,NA,3,FALSE,NA,NA,"41094905",3,"410949052011",2,25.9000005722046,24.2000007629395,18.3000001907349,0.707106781186548,0.282842442734806,FALSE,64.2608695652174,-3.36086956521739,7.34782608695652,10.0521739130435,2.5,0.5,2,3,1,0,1,1
2870,"1331",6,9,86.7,4,6,2,10,78.6,7.1,0,2,"Age06",4.62,15,"2011",110,"4898","4616",2,1,1.5,2,TRUE,NA,NA,2,TRUE,FALSE,FALSE,"46164898",2,"461648982011",2,21.4249997138977,20.2999992370605,16.1000003814697,0.565686234168745,0.141421895717003,FALSE,63.8571428571429,14.7428571428571,3.28571428571429,3.81428571428571,2,0,2,2,2.2,-1.2,1,5
2879,"1334",10,7,84.3,7,5,2,12,68.8,6.2,100,2,"Age06",12.17,17,"2011",111,"4110","4722",2,3,2.5,4,TRUE,TRUE,FALSE,10,TRUE,NA,NA,"47224110",3,"472241102011",2,22.3000005086263,20.1000003814697,16.6333332061768,3.252691463198,1.9091888486833,TRUE,57.75,11.05,5.8125,0.3875,3.05263157894737,-1.05263157894737,1,5,2.2,0.8,1,3
2884,"1335",9,8,84.6,6,6,0,12,43.8,0,NA,3,"Age06",11.57,17,"2011",112,"4968","4998",1,1,1,3,FALSE,NA,NA,3,FALSE,NA,NA,"49984968",3,"499849682011",3,22.1833337148031,19.6000003814697,17.6666666666667,2.34378604572982,0.702376699611909,TRUE,58.75,-14.95,6,-6,1,0,1,1,1,0,1,1
2889,"1323",25,16,84.6,18,11,7,29,47.5,5,0,3,"Age10",13.13,41,"2011",109,"4873","4960",1,1,1,3,TRUE,FALSE,TRUE,3,TRUE,TRUE,FALSE,"49604873",3,"496048732011",3,23.6999994913737,22.7999992370605,18.7333335876465,1.38924420673348,0.47258121283706,FALSE,53.75,-6.25,11.775,-6.775,2.27777777777778,-1.27777777777778,1,4,2,-1,1,4
2890,"1325",35,9,88,24,6,18,30,27.9,9.3,50,4,"Age10",1.1,44,"2011",109,"4062","4895",1,4,2.5,3,TRUE,TRUE,FALSE,9,TRUE,NA,NA,"48954062",3,"489540622011",4,25.2249999046326,24.7999992370605,18.8999996185303,0.403113399999709,0.374165636725409,FALSE,34.8372093023256,-6.93720930232558,9.76744186046512,-0.467441860465115,2.76923076923077,-1.76923076923077,1,4,3.21428571428571,0.785714285714286,2,4
2891,"1327",38,9,87.4,26,6,20,32,39.1,10.9,60,3,"Age10",4.12,47,"2011",109,"4967","4768",1,1,1,3,FALSE,FALSE,TRUE,3,FALSE,TRUE,FALSE,"47684967",2,"476849672011",3,21.8666667938232,17.7999992370605,18.2666664123535,3.59072952140524,0.450925708457992,TRUE,37.4782608695652,1.62173913043478,10.3478260869565,0.552173913043479,2.4,-1.4,1,4,2.77777777777778,-1.77777777777778,1,5
2894,"1328",6,30,87.3,4,21,17,25,34.3,8.6,66.7,3,"Age10",11.8,36,"2011",109,"4049","4753",2,3,2.5,5,TRUE,NA,NA,7,TRUE,NA,NA,"47534049",3,"475340492011",3,18.1999998092651,15.6999998092651,17.9333330790202,3.26955640192969,0.404144842338789,FALSE,33.6571428571429,0.642857142857139,7.54285714285714,1.05714285714286,1.66666666666667,0.333333333333333,1,2,2.25,0.75,1,3
2895,"1336",7,21,82.3,5,15,10,20,44.4,7.4,100,4,"Age06",1.43,28,"2011",114,"4961","4686",2,1,1.5,4,FALSE,NA,NA,2,FALSE,TRUE,FALSE,"46864961",1,"468649612011",3,24.3333333333333,23.2000007629395,19.1666666666667,1.3076696393047,0.305505171195872,TRUE,46.8148148148148,-2.41481481481481,5.48148148148148,1.91851851851852,2,0,2,2,2.73333333333333,-1.73333333333333,1,4
2897,"1330",8,7,81.8,6,5,1,11,85.7,7.1,100,2,"Age10",4.37,15,"2011",110,"4905","4109",3,1,2,5,FALSE,NA,NA,3,FALSE,NA,NA,"41094905",3,"410949052011",2,25.9000005722046,24.2000007629395,18.3000001907349,0.707106781186548,0.282842442734806,FALSE,64.7142857142857,20.9857142857143,4.71428571428571,2.38571428571429,2.5,0.5,2,3,1,0,1,1
2898,"1331",7,5,85.7,5,4,1,9,72.7,9.1,100,2,"Age10",4.4,12,"2011",110,"4898","4616",2,1,1.5,2,TRUE,NA,NA,2,TRUE,FALSE,FALSE,"46164898",2,"461648982011",2,21.4249997138977,20.2999992370605,16.1000003814697,0.565686234168745,0.141421895717003,FALSE,72.1818181818182,0.518181818181816,3.27272727272727,5.82727272727273,2,0,2,2,2.2,-1.2,1,5
2899,"1334",14,9,89.1,9,6,3,15,68.2,4.5,0,2,"Age10",1.67,23,"2011",111,"4110","4722",2,3,2.5,4,TRUE,TRUE,FALSE,10,TRUE,NA,NA,"47224110",3,"472241102011",2,22.3000005086263,20.1000003814697,16.6333332061768,3.252691463198,1.9091888486833,TRUE,62.5454545454545,5.65454545454546,5.59090909090909,-1.09090909090909,3.05263157894737,-1.05263157894737,1,5,2.2,0.8,1,3
2901,"1335",12,10,84.9,8,7,1,15,71.4,4.8,100,3,"Age10",3.62,22,"2011",112,"4968","4998",1,1,1,3,FALSE,NA,NA,3,FALSE,NA,NA,"49984968",3,"499849682011",3,22.1833337148031,19.6000003814697,17.6666666666667,2.34378604572982,0.702376699611909,TRUE,57.7142857142857,13.6857142857143,4.76190476190476,0.038095238095238,1,0,1,1,1,0,1,1
2905,"1336",8,21,85.6,6,15,9,21,53.6,3.6,0,3,"Age10",2.08,29,"2011",114,"4961","4686",2,1,1.5,4,FALSE,NA,NA,2,FALSE,TRUE,FALSE,"46864961",1,"468649612011",3,24.3333333333333,23.2000007629395,19.1666666666667,1.3076696393047,0.305505171195872,TRUE,53.4285714285714,0.171428571428578,6.57142857142857,-2.97142857142857,2,0,2,2,2.73333333333333,-1.73333333333333,1,4
2907,"1338",12,12,87.7,8,8,0,16,87,17.4,50,3,"Age06",1.17,24,"2011",118,"4947","4914",1,1,1,3,TRUE,NA,NA,3,TRUE,NA,NA,"49144947",3,"491449472011",3,22.9833335876465,19.5,17.2666670481364,2.89885055957565,0.51315999527036,TRUE,63.0434782608696,23.9565217391304,7.04347826086956,10.3565217391304,1,0,1,1,1,0,1,1
2908,"1339",12,16,89.4,8,11,3,19,66.7,3.7,0,3,"Age06",5.15,28,"2011",120,"4933","4973",1,1,1,3,TRUE,NA,NA,3,TRUE,TRUE,FALSE,"49734933",3,"497349332011",3,24.3999996185303,23.3999996185303,17.966667175293,0.721110096391785,0.680685629665017,TRUE,65.037037037037,1.66296296296296,7.59259259259259,-3.89259259259259,1,0,1,1,2.1875,-1.1875,1,4
2909,"1340",14,12,83.4,10,9,1,19,52,0,NA,2,"Age06",4.52,26,"2011",120,"5063","4758",2,1,1.5,1,FALSE,NA,NA,2,TRUE,NA,NA,"47585063",1,"475850632011",2,24.3500003814697,22.1000003814697,18.8999996185303,3.18198051533946,0.565684885469544,TRUE,54.48,-2.48,7.04,-7.04,2,0,2,2,1,0,1,1
2913,"1338",22,15,86.2,15,10,5,25,63.9,11.1,75,3,"Age10",1.13,37,"2011",118,"4947","4914",1,1,1,3,TRUE,NA,NA,3,TRUE,NA,NA,"49144947",3,"491449472011",3,22.9833335876465,19.5,17.2666670481364,2.89885055957565,0.51315999527036,TRUE,63.1111111111111,0.788888888888891,10.0555555555556,1.04444444444444,1,0,1,1,1,0,1,1
2914,"1344",13,20,87.7,9,14,5,23,68.8,12.5,75,3,"Age06",1,33,"2011",123,"5005","4060",3,1,2,7,FALSE,NA,NA,3,TRUE,NA,NA,"40605005",3,"406050052011",3,22.3000005086263,15.6000003814697,17.5,5.82837897598743,1.68225994194372,TRUE,63.25,5.55,11.875,0.625,2.45454545454545,0.545454545454545,1,3,1,0,1,1
