"ChickID","RearingBrood","NatalBrood","CrossFosteredYN","AvgOfMass","AvgOfTarsus","AvgOfAge","nMeasures","dam","sire","NbRinged","MeanA","MeanAdev","MeanAsim","MeanTotalProRate","MeanS","MeanSdev","MeanSsim","SocialMumID","SocialDadID","PairID","BreedingYear","HatchingDayAfter0401","PairBroodNb","GenPairID","ResMassTarsus_perChick"
8157,1842,1843,1,26.8999996185303,18.2999992370605,12,1,7011,7079,3,14,1.3,12.7,16.9364824581518,1.5,-0.445,1.945,4663,5424,"54244663",2014,109,5,"70797011",3.58087839911488
8158,1842,1854,1,28,18.2999992370605,12,1,6267,4943,3,14,1.3,12.7,16.9364824581518,1.5,-0.445,1.945,4663,5424,"54244663",2014,109,5,"49436267",4.68087878058458
8163,1846,1846,0,21.6000003814697,18.2999992370605,12,1,6897,7046,2,22,4.61,17.39,22.9166666666667,3.5,0.425,3.075,6897,7046,"70466897",2014,110,1,"70466897",-1.71912083794572
8164,1846,1846,0,21.3999996185303,18.2000007629395,12,1,6897,7046,2,22,4.61,17.39,22.9166666666667,3.5,0.425,3.075,6897,7046,"70466897",2014,110,1,"70466897",-1.68576255328489
8168,1840,1838,1,22.8999996185303,18.8999996185303,12,1,4872,5675,1,15,1.65,13.35,16.7270693512304,1,-0.39,1.39,6795,6894,"68946795",2014,111,2,"56754872",-1.81929814168054
8169,1838,1838,0,24.2000007629395,18.2999992370605,12,1,4872,5675,2,13,1.2,11.8,13.3903420786265,0,-0.875,0.875,4872,5675,"56754872",2014,111,9,"56754872",0.880879543524081
8171,1838,1845,1,24.2999992370605,18.2000007629395,12,1,6967,6562,2,13,1.2,11.8,13.3903420786265,0,-0.875,0.875,4872,5675,"56754872",2014,111,9,"65626967",1.21423706524531
8175,1847,1853,1,24.8999996185303,18.7000007629395,12,1,6907,6455,3,15,3.2,11.8,20.6766481483133,4.5,2.315,2.185,6920,6902,"69026920",2014,112,3,"64556907",0.647424404558815
8176,1847,1853,1,24.7000007629395,17.7999992370605,12,1,6907,7113,3,15,3.2,11.8,20.6766481483133,4.5,2.315,2.185,6920,6902,"69026920",2014,112,3,"71136907",2.54769258568037
8177,1847,1853,1,26.2999992370605,18.8999996185303,12,1,6907,7113,3,15,3.2,11.8,20.6766481483133,4.5,2.315,2.185,6920,6902,"69026920",2014,112,3,"71136907",1.58070147684966
8180,1853,1847,1,21.7000007629395,18.7999992370605,12,1,6920,6902,1,8,0.31,7.69,10.1649497769648,2,1.425,0.575,6907,7113,"71136907",2014,112,2,"69026920",-2.78593349863221
8200,1857,1855,1,21.5,18.2999992370605,12,1,5014,4895,3,10.5,-0.210000000000001,10.71,16.8673121490328,0.5,-1.04,1.54,5625,5195,"51955625",2014,114,7,"48955014",-1.81912121941542
8201,1857,1855,1,22.2999992370605,18.1000003814697,12,1,5014,4895,3,10.5,-0.210000000000001,10.71,16.8673121490328,0.5,-1.04,1.54,5625,5195,"51955625",2014,114,7,"48955014",-0.552399436115563
8202,1855,1857,1,18,16.7000007629395,12,1,5625,5195,3,8,0.25,7.75,15.6806722689075,1.5,0.755,0.745,5014,4895,"48955014",2014,114,2,"51955625",-1.58532304534632
8203,1855,1857,1,24.5,18.1000003814697,12,1,5625,5195,3,8,0.25,7.75,15.6806722689075,1.5,0.755,0.745,5014,4895,"48955014",2014,114,2,"51955625",1.64760132682394
8204,1857,1857,0,24,17.7999992370605,12,1,5625,5195,3,10.5,-0.210000000000001,10.71,16.8673121490328,0.5,-1.04,1.54,5625,5195,"51955625",2014,114,7,"51955625",1.84769182274087
8206,1855,1855,0,20.7000007629395,18.2000007629395,12,1,5014,4895,3,8,0.25,7.75,15.6806722689075,1.5,0.755,0.745,5014,4895,"48955014",2014,114,2,"48955014",-2.38576140887569
8207,1856,1860,1,20.6000003814697,18.5,12,1,6788,6793,4,14,1.3,12.7,21.1183209741809,2,-0.415,2.415,6530,7200,"72006530",2014,115,1,"67936788",-3.18584783522375
8208,1856,1860,1,20.2999992370605,18.2999992370605,12,1,6788,6793,4,14,1.3,12.7,21.1183209741809,2,-0.415,2.415,6530,7200,"72006530",2014,115,1,"67936788",-3.01912198235492
8209,1856,1860,1,20.1000003814697,18.2999992370605,12,1,6788,6793,4,14,1.3,12.7,21.1183209741809,2,-0.415,2.415,6530,7200,"72006530",2014,115,1,"67936788",-3.21912083794572
8213,1856,1856,0,23.1000003814697,19.2000007629395,12,1,6530,7200,4,14,1.3,12.7,21.1183209741809,2,-0.415,2.415,6530,7200,"72006530",2014,115,1,"72006530",-2.31938787465807
8214,1859,1859,0,23.3999996185303,19.2999992370605,12,1,4723,6461,1,6,0.0800000000000001,5.92,7.03204587916808,0,-0.44,0.44,4723,6461,"64614723",2014,117,3,"64614723",-2.2527476851977
8239,1864,1864,0,23.7999992370605,16.7999992370605,12,1,6451,5623,1,15,5.67,9.33,13.754126797605,2,0.75,1.25,6451,5623,"56236451",2014,121,4,"56236451",3.98131714411396
8280,1875,1875,0,25.3999996185303,18.7999992370605,12,1,NA,NA,2,12,1.32,10.68,9.49152542372881,0,-0.42,0.42,4059,4768,"47684059",2014,126,10,"NANA",0.914065356958589
8281,1875,1875,0,25.3999996185303,20,12,1,4059,4768,2,12,1.32,10.68,9.49152542372881,0,-0.42,0.42,4059,4768,"47684059",2014,126,10,"47684059",-1.88628772463203
8309,1880,1881,1,9.89999961853027,12.6000003814697,12,1,6643,7814,1,5.5,0.0999999999999996,5.4,10.9527416999242,0,-0.36,0.36,6290,6902,"69026290",2015,23,1,"78146643",-0.117455590926584
8310,1880,1881,1,20.6000003814697,16.6000003814697,12,1,6643,7814,1,5.5,0.0999999999999996,5.4,10.9527416999242,0,-0.36,0.36,6290,6902,"69026290",2015,23,1,"78146643",1.24804083476251
8312,1881,1880,1,13.1000003814697,14.3999996185303,12,1,6290,6902,2,9,-0.56,9.56,12.9840546697039,1,0.03,0.97,6643,7814,"78146643",2015,23,1,"69026290",-1.11797999933452
8313,1881,1880,1,16.7999992370605,16.2999992370605,12,1,6290,6902,2,9,-0.56,9.56,12.9840546697039,1,0.03,0.97,6643,7814,"78146643",2015,23,1,"69026290",-1.85186981372975
8338,1885,1883,1,14.8000001907349,13.5,12,1,6250,6862,4,36,6.57,29.43,34.9944413021006,11.5,4.24,7.26,6536,7074,"70746536",2015,35,1,"68626250",2.68228239560436
8339,1885,1883,1,23.6000003814697,16.3999996185303,12,1,6250,6862,4,36,6.57,29.43,34.9944413021006,11.5,4.24,7.26,6536,7074,"70746536",2015,35,1,"68626250",4.71476783204032
8340,1885,1883,1,16.7999992370605,15.3999996185303,12,1,6250,6862,4,36,6.57,29.43,34.9944413021006,11.5,4.24,7.26,6536,7074,"70746536",2015,35,1,"68626250",0.248392771943698
8341,1883,1885,1,20.2000007629395,18.3999996185303,12,1,6536,7074,3,26,1.94,24.06,25.6190981761257,5.5,1.08,4.42,6250,6862,"68626250",2015,35,1,"70746536",-3.35248395511505
8342,1883,1885,1,19.6000003814697,17.3999996185303,12,1,6536,7074,3,26,1.94,24.06,25.6190981761257,5.5,1.08,4.42,6250,6862,"68626250",2015,35,1,"70746536",-1.61885825227226
8343,1883,1885,1,24.5,18.7999992370605,12,1,6536,7074,3,26,1.94,24.06,25.6190981761257,5.5,1.08,4.42,6250,6862,"68626250",2015,35,1,"70746536",0.0140657384282906
8344,1885,1885,0,14.5,14.5,12,1,6536,7074,4,36,6.57,29.43,34.9944413021006,11.5,4.24,7.26,6536,7074,"70746536",2015,35,1,"70746536",0.0486561205568804
8346,1887,1887,0,16.6000003814697,16.3999996185303,12,1,4723,6461,2,10,-0.380000000000001,10.38,13.1185270425777,0,-1.05,1.05,4723,6461,"64614723",2015,37,4,"64614723",-2.28523216795968
8348,1887,1887,0,17.3999996185303,17.2999992370605,12,1,4723,5675,2,10,-0.380000000000001,10.38,13.1185270425777,0,-1.05,1.05,4723,6461,"64614723",2015,37,4,"56754723",-3.58549551657254
8351,1889,1889,0,15.6999998092651,16.2000007629395,12,1,6955,6924,3,19,1.56,17.44,22.5507757260263,2.5,-0.16,2.66,6955,6924,"69246955",2015,39,1,"69246955",-2.71851019392493
8353,1889,1889,0,18.5,16.2999992370605,12,1,6955,6924,3,19,1.56,17.44,22.5507757260263,2.5,-0.16,2.66,6955,6924,"69246955",2015,39,1,"69246955",-0.151869050790253
8354,1889,1889,0,18.1000003814697,16.2999992370605,12,1,6955,5195,3,19,1.56,17.44,22.5507757260263,2.5,-0.16,2.66,6955,6924,"69246955",2015,39,1,"51956955",-0.551868669320551
8361,1896,1897,1,18.8999996185303,15.6000003814697,12,1,6974,6921,3,26.5,2.46,24.04,23.8879829687005,3.5,-0.69,4.19,6724,6786,"67866724",2015,43,1,"69216974",1.8816661561357
8362,1896,1897,1,19.1000003814697,15,12,1,6974,6687,3,26.5,2.46,24.04,23.8879829687005,3.5,-0.69,4.19,6724,6786,"67866724",2015,43,1,"66876974",3.48184345987029
8363,1896,1897,1,19.6000003814697,15.1999998092651,12,1,6974,6921,3,26.5,2.46,24.04,23.8879829687005,3.5,-0.69,4.19,6724,6786,"67866724",2015,43,1,"69216974",3.51511868811171
8365,1897,1896,1,23.3999996185303,19.2000007629395,12,1,6724,6786,2,21,0.240000000000002,20.76,21.3982102908277,2,-0.485,2.485,6974,6921,"69216974",2015,43,2,"67866724",-2.01938863759748
8367,1897,1896,1,21.5,18.2000007629395,12,1,6724,6786,2,21,0.240000000000002,20.76,21.3982102908277,2,-0.485,2.485,6974,6921,"69216974",2015,43,2,"67866724",-1.58576217181519
8368,1894,1893,1,8.30000019073486,12.5,12,1,6967,7160,2,18,3.39,14.61,22.8589024137345,5,2.805,2.195,5284,7900,"79005284",2015,44,1,"71606967",-1.48409152008309
8369,1894,1893,1,22.7000007629395,18.3999996185303,12,1,6967,7160,2,18,3.39,14.61,22.8589024137345,5,2.805,2.195,5284,7900,"79005284",2015,44,1,"71606967",-0.852483955115047
8370,1893,1893,0,22.7000007629395,17.6000003814697,12,1,6967,7160,3,18.5,2.2,16.3,23.7039641650486,3.5,0.55,2.95,6967,7160,"71606967",2015,44,1,"71606967",1.01441513191973
8371,1893,1893,0,20.7000007629395,17.7999992370605,12,1,6967,7160,3,18.5,2.2,16.3,23.7039641650486,3.5,0.55,2.95,6967,7160,"71606967",2015,44,1,"71606967",-1.45230741431963
8372,1893,1894,1,22.3999996185303,18,12,1,5284,7900,3,18.5,2.2,16.3,23.7039641650486,3.5,0.55,2.95,6967,7160,"71606967",2015,44,1,"79005284",-0.219035556006861
8382,1894,1894,0,15.5,15,12,1,5284,7900,2,18,3.39,14.61,22.8589024137345,5,2.805,2.195,5284,7900,"79005284",2015,44,1,"79005284",-0.118156921599411
8390,1902,1902,0,21.7000007629395,18.3999996185303,12,1,6384,5424,2,20,0.670000000000002,19.33,23.6871116317751,4,0.085,3.915,6384,5424,"54246384",2015,50,1,"54246384",-1.85248395511505
8391,1902,1902,0,22.6000003814697,18.8999996185303,12,1,6384,5424,2,20,0.670000000000002,19.33,23.6871116317751,4,0.085,3.915,6384,5424,"54246384",2015,50,1,"54246384",-2.11929737874114
8398,1906,1904,1,24.6000003814697,18.3999996185303,12,1,7942,7814,2,18.5,0.899999999999999,17.6,19.7541974134163,4,1.87,2.13,6370,8188,"81886370",2015,52,1,"78147942",1.04751566341516
8400,1906,1904,1,20.8999996185303,18.3999996185303,12,1,7942,6808,2,18.5,0.899999999999999,17.6,19.7541974134163,4,1.87,2.13,6370,8188,"81886370",2015,52,1,"68087942",-2.65248509952425
8403,1904,1906,1,16.8999996185303,16.6000003814697,13,1,6370,8188,3,25,8.82,16.18,22.4744608399546,8,5.13,2.87,7942,7814,"78147942",2015,52,1,"81886370",-2.45195992817689
8406,1904,1906,1,18.3999996185303,15.3999996185303,13,1,6370,8188,3,25,8.82,16.18,22.4744608399546,8,5.13,2.87,7942,7814,"78147942",2015,52,1,"81886370",1.8483931534135
8408,1908,1909,1,16.6000003814697,16,12,1,4967,7267,2,9,-2.4,11.4,11.8466898954704,0,-0.49,0.49,7641,5675,"56757641",2015,53,2,"72674967",-1.35178262444229
8409,1908,1909,1,13.6000003814697,15.8999996185303,12,1,4967,7267,2,9,-2.4,11.4,11.8466898954704,0,-0.49,0.49,7641,5675,"56757641",2015,53,2,"72674967",-4.11841912580339
8411,1908,1909,1,6.80000019073486,12.5,12,1,4967,7267,2,9,-2.4,11.4,11.8466898954704,0,-0.49,0.49,7641,5675,"56757641",2015,53,2,"72674967",-2.98409152008309
8412,1909,1909,0,14.8000001907349,16.7000007629395,12,1,4967,7267,4,27.5,6.07,21.43,32.1303841676367,9,2.42,6.58,4967,7267,"72674967",2015,53,2,"72674967",-4.78532285461142
8413,1909,1908,1,19.3999996185303,17.3999996185303,12,1,7641,6461,4,27.5,6.07,21.43,32.1303841676367,9,2.42,6.58,4967,7267,"72674967",2015,53,2,"64617641",-1.81885901521167
8414,1909,1908,1,22.1000003814697,18.2000007629395,12,1,7641,5675,4,27.5,6.07,21.43,32.1303841676367,9,2.42,6.58,4967,7267,"72674967",2015,53,2,"56757641",-0.985761790345491
8415,1909,1908,1,18.6000003814697,18.2000007629395,12,1,7641,6461,4,27.5,6.07,21.43,32.1303841676367,9,2.42,6.58,4967,7267,"72674967",2015,53,2,"64617641",-4.48576179034549
8424,1913,1913,0,17.1000003814697,17.2000007629395,12,1,7897,6808,3,21,3.22,17.78,27.7759386706159,3,-0.95,3.95,7897,6808,"68087897",2015,57,2,"68087897",-3.65213570603291
8425,1913,1913,0,12.5,15.3000001907349,12,1,7897,6808,3,21,3.22,17.78,27.7759386706159,3,-0.95,3.95,7897,6808,"68087897",2015,57,2,"68087897",-3.81824519199712
8427,1913,1913,0,17.5,16.3999996185303,12,1,7897,6808,3,21,3.22,17.78,27.7759386706159,3,-0.95,3.95,7897,6808,"68087897",2015,57,2,"68087897",-1.38523254942938
8428,1914,1916,1,14.8000001907349,16.1000003814697,12,1,8304,6648,2,11,2.72,8.28,10.3926096997691,0,-0.43,0.43,4854,6923,"69234854",2015,59,1,"66488304",-3.385146313816
8430,1914,1916,1,21.6000003814697,17.3999996185303,12,1,8304,6461,2,11,2.72,8.28,10.3926096997691,0,-0.43,0.43,4854,6923,"69234854",2015,59,1,"64618304",0.381141747727738
8434,1916,1914,1,23.7000007629395,19.6000003814697,12,1,4854,6923,1,9.5,0.35,9.15,14.4805386537873,1,-0.395,1.395,8304,6648,"66488304",2015,59,1,"69234854",-2.65283703670544
8436,1919,1917,1,19.5,16.6000003814697,12,1,7679,7814,2,12,1.38,10.62,12.1212121212121,1,0.37,0.63,8055,6923,"69238055",2015,59,1,"78147679",0.14804045329281
8437,1919,1917,1,11.5,13.1999998092651,12,1,7679,5466,2,12,1.38,10.62,12.1212121212121,1,0.37,0.63,8055,6923,"69238055",2015,59,1,"54667679",0.0823704752671762
8444,1918,1918,0,20.7000007629395,16.1000003814697,12,1,6643,7814,2,2,0,2,16.5071770334928,0,-0.31,0.31,6643,7814,"78146643",2015,61,2,"78146643",2.5148542583886
8446,1918,1918,0,9.80000019073486,13.3999996185303,12,1,6643,5675,2,2,0,2,16.5071770334928,0,-0.31,0.31,6643,7814,"78146643",2015,61,2,"56756643",-2.08435410575678
8460,1921,1923,1,26.7000007629395,20.2999992370605,12,1,6245,6687,2,14,2.33,11.67,13.674072882609,1,0.105,0.895,7040,6887,"68877040",2015,64,1,"66876245",-1.28637262510108
8461,1921,1923,1,27.2999992370605,20.3999996185303,12,1,6245,6687,2,14,2.33,11.67,13.674072882609,1,0.105,0.895,7040,6887,"68877040",2015,64,1,"66876245",-0.919737649619211
8463,1923,1923,0,20.5,17.8999996185303,12,1,6245,6687,3,2,0,2,18.1598062953995,1,0.71,0.29,6245,6687,"66876245",2015,64,1,"66876245",-1.88567167589825
8464,1923,1921,1,19.2999992370605,17,12,1,7040,6887,3,2,0,2,18.1598062953995,1,0.71,0.29,6245,6687,"66876245",2015,64,1,"68877040",-0.985409853164076
8465,1923,1921,1,18.5,17.6000003814697,12,1,7040,6887,3,2,0,2,18.1598062953995,1,0.71,0.29,6245,6687,"66876245",2015,64,1,"68877040",-3.18558563101977
8467,1924,1924,0,23.2000007629395,19.5,12,1,7947,7689,2,21,1.33,19.67,26.2107710189849,4.5,0.255,4.245,7947,7689,"76897947",2015,65,1,"76897947",-2.91947353806653
8468,1924,1924,0,22.3999996185303,18.3999996185303,12,1,7947,7689,2,21,1.33,19.67,26.2107710189849,4.5,0.255,4.245,7947,7689,"76897947",2015,65,1,"76897947",-1.15248509952425
8470,1922,1922,0,19.1000003814697,18.1000003814697,12,1,8063,7615,4,31.5,4.21,27.29,34.4147157190636,10.5,1.63,8.87,8063,7532,"75328063",2015,66,1,"76158063",-3.75239829170636
8471,1922,1922,0,17.7000007629395,17.2999992370605,12,1,8063,7532,4,31.5,4.21,27.29,34.4147157190636,10.5,1.63,8.87,8063,7532,"75328063",2015,66,1,"75328063",-3.28549437216334
8472,1922,1922,0,19.3999996185303,17.2999992370605,12,1,8063,7532,4,31.5,4.21,27.29,34.4147157190636,10.5,1.63,8.87,8063,7532,"75328063",2015,66,1,"75328063",-1.58549551657254
8473,1922,1922,0,9.89999961853027,14.6999998092651,12,1,8063,7532,4,31.5,4.21,27.29,34.4147157190636,10.5,1.63,8.87,8063,7532,"75328063",2015,66,1,"75328063",-5.01806903267143
8474,1922,1922,0,20.5,16.5,12,1,8063,7532,4,31.5,4.21,27.29,34.4147157190636,10.5,1.63,8.87,8063,7532,"75328063",2015,66,1,"75328063",1.38140395193171
8477,1927,1926,1,22.1000003814697,17.2000007629395,12,1,5625,5195,4,33.5,8.25,25.25,36.2373737373738,11.5,3.45,8.05,6555,6492,"64926555",2015,67,4,"51955625",1.34786429396709
8478,1927,1926,1,24.7000007629395,18.2000007629395,12,1,5625,5195,4,33.5,8.25,25.25,36.2373737373738,11.5,3.45,8.05,6555,6492,"64926555",2015,67,4,"51955625",1.61423859112431
8479,1927,1926,1,23.1000003814697,19.1000003814697,12,1,5625,6927,4,33.5,8.25,25.25,36.2373737373738,11.5,3.45,8.05,6555,6492,"64926555",2015,67,4,"69275625",-2.08602437601895
8480,1926,1927,1,21.3999996185303,18.2000007629395,12,1,6555,6492,3,20.5,3.84,16.66,23.8471758122308,5,1.665,3.335,5625,5195,"51955625",2015,67,8,"64926555",-1.68576255328489
8481,1926,1927,1,21.6000003814697,19.3999996185303,12,1,6555,6492,3,20.5,3.84,16.66,23.8471758122308,5,1.665,3.335,5625,5195,"51955625",2015,67,8,"64926555",-4.28611042089743
8482,1926,1927,1,20.5,18.6000003814697,12,1,6555,6492,3,20.5,3.84,16.66,23.8471758122308,5,1.665,3.335,5625,5195,"51955625",2015,67,8,"64926555",-3.51921171533235
8483,1927,1927,0,11.6999998092651,15.5,12,1,6555,6492,4,33.5,8.25,25.25,36.2373737373738,11.5,3.45,8.05,6555,6492,"64926555",2015,67,4,"64926555",-5.0849701544906
8486,1928,1928,0,21.2000007629395,17.8999996185303,12,1,6952,7710,5,41.5,4.25,37.25,44.2516431830893,14.5,1.28,13.22,6952,7710,"77106952",2015,68,1,"77106952",-1.18567091295876
8487,1928,1928,0,13,14.6000003814697,12,1,6952,7710,5,41.5,4.25,37.25,44.2516431830893,14.5,1.28,13.22,6952,7710,"77106952",2015,68,1,"77106952",-1.68470737808202
8488,1928,1928,0,20.6000003814697,18.3999996185303,12,1,6952,7710,5,41.5,4.25,37.25,44.2516431830893,14.5,1.28,13.22,6952,7710,"77106952",2015,68,1,"77106952",-2.95248433658484
8489,1928,1928,0,17.6000003814697,16.5,12,1,6952,7710,5,41.5,4.25,37.25,44.2516431830893,14.5,1.28,13.22,6952,7710,"77106952",2015,68,1,"77106952",-1.51859566659858
8490,1928,1928,0,15.6999998092651,16.3999996185303,12,1,6952,7710,5,41.5,4.25,37.25,44.2516431830893,14.5,1.28,13.22,6952,7710,"77106952",2015,68,1,"77106952",-3.18523274016428
8492,1929,1929,0,19.8999996185303,18.6000003814697,12,1,4723,5675,3,16,-0.760000000000002,16.76,28.1030444964871,3,-0.48,3.48,4723,6461,"64614723",2015,69,5,"56754723",-4.11921209680206
8493,1929,1929,0,21,17.7000007629395,12,1,4723,6461,3,16,-0.760000000000002,16.76,28.1030444964871,3,-0.48,3.48,4723,6461,"64614723",2015,69,5,"64614723",-0.918949129658901
8494,1929,1929,0,21.3999996185303,19.7999992370605,12,1,4723,5675,3,16,-0.760000000000002,16.76,28.1030444964871,3,-0.48,3.48,4723,6461,"64614723",2015,69,5,"56754723",-5.41956072735399
8496,1935,1934,1,20.7000007629395,18.3999996185303,12,1,6316,6927,2,17,3.86,13.14,20.1388888888889,4,2.04,1.96,6451,4929,"49296451",2015,70,1,"69276316",-2.85248395511505
8497,1935,1934,1,21.7000007629395,18.3999996185303,12,1,6316,6517,2,17,3.86,13.14,20.1388888888889,4,2.04,1.96,6451,4929,"49296451",2015,70,1,"65176316",-1.85248395511505
8498,1934,1934,0,25.1000003814697,19.5,12,1,6316,6927,4,23,1.9,21.1,29.2297297297298,3,-2.235,5.235,6316,6927,"69276316",2015,70,1,"69276316",-1.01947391953633
8499,1934,1934,0,23.1000003814697,19.7000007629395,12,1,6316,6927,4,23,1.9,21.1,29.2297297297298,3,-2.235,5.235,6316,6927,"69276316",2015,70,1,"69276316",-3.48620091681436
8500,1934,1935,1,19.8999996185303,16.2999992370605,12,1,6451,4929,4,23,1.9,21.1,29.2297297297298,3,-2.235,5.235,6316,6927,"69276316",2015,70,1,"49296451",1.24813056774005
8501,1934,1935,1,21,17.5,12,1,6451,4929,4,23,1.9,21.1,29.2297297297298,3,-2.235,5.235,6316,6927,"69276316",2015,70,1,"49296451",-0.452222132380868
8502,1931,1930,1,26.2000007629395,19.2000007629395,12,1,4976,5139,3,16,2.71,13.29,15.0525342342026,3,1.005,1.995,7616,6270,"62707616",2015,70,1,"51394976",0.780612506811725
8503,1931,1930,1,26.3999996185303,18.3999996185303,12,1,4976,5139,3,16,2.71,13.29,15.0525342342026,3,1.005,1.995,7616,6270,"62707616",2015,70,1,"51394976",2.84751490047575
8504,1930,1931,1,25.3999996185303,20,12,1,7616,6270,2,18,-0.199999999999999,18.2,24.8625601926164,4,1.17,2.83,4976,5139,"51394976",2015,70,3,"62707616",-1.88628772463203
8505,1930,1931,1,26.8999996185303,18.7999992370605,12,1,7616,6270,2,18,-0.199999999999999,18.2,24.8625601926164,4,1.17,2.83,4976,5139,"51394976",2015,70,3,"62707616",2.41406535695859
8507,1931,1931,0,22.7000007629395,17.7999992370605,12,1,7616,6768,3,16,2.71,13.29,15.0525342342026,3,1.005,1.995,7616,6270,"62707616",2015,70,1,"67687616",0.547692585680373
8509,1933,1932,1,25.1000003814697,19.6000003814697,12,1,8300,7703,3,23,1.54,21.46,26.429490715205,4,-0.18,4.18,6845,4900,"49006845",2015,70,1,"77038300",-1.25283741817524
8510,1933,1932,1,25.6000003814697,18.3999996185303,12,1,8300,7703,3,23,1.54,21.46,26.429490715205,4,-0.18,4.18,6845,4900,"49006845",2015,70,1,"77038300",2.04751566341516
8511,1932,1933,1,25.8999996185303,18.7000007629395,12,1,6845,4900,3,19,2.13,16.87,19.9773804010971,1.5,-0.94,2.44,8300,7703,"77038300",2015,70,1,"49006845",1.64742440455881
8512,1932,1933,1,24.7999992370605,19.6000003814697,12,1,6845,4900,3,19,2.13,16.87,19.9773804010971,1.5,-0.94,2.44,8300,7703,"77038300",2015,70,1,"49006845",-1.55283856258444
8513,1932,1933,1,22.2000007629395,18.3999996185303,12,1,6845,4900,3,19,2.13,16.87,19.9773804010971,1.5,-0.94,2.44,8300,7703,"77038300",2015,70,1,"49006845",-1.35248395511505
8514,1933,1933,0,22.1000003814697,18.7000007629395,12,1,6845,4900,3,23,1.54,21.46,26.429490715205,4,-0.18,4.18,6845,4900,"49006845",2015,70,1,"49006845",-2.15257483250178
8515,1936,1936,0,26.2000007629395,18.7999992370605,12,1,4898,4943,2,13,1.75,11.25,22.3645369490169,1.5,-0.475,1.975,4898,4943,"49434898",2015,72,2,"49434898",1.71406650136779
8516,1936,1936,0,23.7999992370605,18.5,12,1,4898,4943,2,13,1.75,11.25,22.3645369490169,1.5,-0.475,1.975,4898,4943,"49434898",2015,72,2,"49434898",0.01415102036705
8525,1939,1939,0,22.2999992370605,17.3999996185303,12,1,6955,6924,4,21,2.07,18.93,23.5442176870748,3,-0.635,3.635,6955,6924,"69246955",2015,77,2,"69246955",1.08114060331854
8527,1939,1939,0,19.7000007629395,17.3999996185303,12,1,6955,6924,4,21,2.07,18.93,23.5442176870748,3,-0.635,3.635,6955,6924,"69246955",2015,77,2,"69246955",-1.51885787080246
8528,1939,1939,0,21.7000007629395,18.2999992370605,12,1,6955,6924,4,21,2.07,18.93,23.5442176870748,3,-0.635,3.635,6955,6924,"69246955",2015,77,2,"69246955",-1.61912045647592
8529,1939,1939,0,20.7000007629395,17.7999992370605,12,1,6955,6924,4,21,2.07,18.93,23.5442176870748,3,-0.635,3.635,6955,6924,"69246955",2015,77,2,"69246955",-1.45230741431963
8530,1940,1940,0,23.3999996185303,19.1000003814697,12,1,7764,7900,3,24.5,2.43,22.07,31.3170509910906,6.5,0.95,5.55,7764,7900,"79007764",2015,78,1,"79007764",-1.78602513895835
