"ChickID" "NatalBrood" "RearingBrood" "CrossFosteredYN" "AvgOfMass" "AvgOfTarsus" "AvgOfAge" "nMeasures" "dam" "sire"
3929 965 966 1 16.2000007629395 16 12 1 2166 2202
3930 965 966 1 21.7999992370605 17 12 1 2166 2202
3933 966 965 1 15.3999996185303 15 12 1 2840 1569
3934 966 966 0 23.1000003814697 18.1000003814697 12 1 2840 46
3935 966 965 1 15.8000001907349 15.8000001907349 12 1 2840 1569
3936 966 965 1 8.5 13.5 12 1 2840 1569
3937 966 966 0 10.8000001907349 15 12 1 2840 1569
3948 969 970 1 17.2000007629395 16.2000007629395 12 1 3341 3496
3996 981 981 0 20.8999996185303 17.7000007629395 12 1 4380 3285
3997 981 981 0 9.10000038146973 14 12 1 4380 3285
3998 981 981 0 20.6000003814697 17.1000003814697 12 1 4380 3285
3999 981 981 0 17.2999992370605 16.1000003814697 12 1 4380 3285
4001 980 980 0 19 16.3999996185303 12 1 3302 1697
4013 982 982 0 13.8000001907349 14.6999998092651 12 1 3050 3496
4015 982 982 0 11.3999996185303 13.8000001907349 12 1 3050 3496
4016 982 982 0 15.5 15 12 1 3050 3496
4022 986 986 0 22.7999992370605 19 12 1 2004 3359
4023 986 986 0 23.3999996185303 18.6000003814697 12 1 2004 3370
4027 988 988 0 22 17.7000007629395 12 1 3648 3766
4028 988 988 0 22.5 17.5 12 1 3648 3766
4029 988 988 0 24.3999996185303 18.1000003814697 12 1 3648 3766
4031 989 989 0 19.8999996185303 15.8000001907349 12 1 927 2202
4033 989 989 0 21.2999992370605 17 12 1 927 2202
4034 989 989 0 21.6000003814697 16.2000007629395 12 1 927 2202
4037 991 991 0 20.2999992370605 18.2000007629395 12 1 3760 2605
4038 991 991 0 21.1000003814697 16.2999992370605 12 1 3760 2605
4039 991 991 0 20.1000003814697 17.2999992370605 12 1 3760 2605
4040 991 991 0 17.7999992370605 16.2999992370605 12 1 3760 2605
4046 992 992 0 24.2999992370605 18.3999996185303 12 1 3302 2651
4047 992 992 0 22 19.1000003814697 12 1 3302 2651
4048 992 992 0 22.6000003814697 19.2999992370605 12 1 3302 2651
4049 992 992 0 22.5 19.1000003814697 12 1 3302 2651
4050 992 992 0 20.6000003814697 18.2999992370605 12 1 3302 2651
4051 993 993 0 25.5 18.6000003814697 12 1 4380 3285
4052 993 993 0 25.3999996185303 18.2000007629395 12 1 4380 3285
4053 993 993 0 24.2999992370605 18.2000007629395 12 1 4380 3285
4054 993 993 0 23.8999996185303 18.6000003814697 12 1 4380 3285
4067 996 996 0 24.1000003814697 17.2999992370605 12 1 3050 3496
4068 996 996 0 22.5 18 12 1 3050 3496
4069 996 996 0 23.6000003814697 16.5 12 1 3050 3496
4070 996 996 0 20.5 15.5 12 1 3050 3496
4071 996 996 0 21.6000003814697 16 12 1 3050 3496
4072 997 997 0 22.6000003814697 17.2000007629395 12 1 2004 3370
4073 997 997 0 18.7000007629395 15.8999996185303 12 1 2004 3370
4075 997 997 0 20.8999996185303 16.2999992370605 12 1 2004 3370
4076 998 998 0 25.2000007629395 18.3999996185303 12 1 3648 3450
4077 998 998 0 21.3999996185303 17.5 12 1 3648 3450
4078 998 998 0 23.5 19 12 1 3648 3450
4079 998 998 0 22.6000003814697 16.8999996185303 12 1 3648 3450
4081 1001 1001 0 24.6000003814697 19.3999996185303 12 1 3760 2605
4082 1001 1001 0 21.7000007629395 18.7000007629395 12 1 3760 2605
4083 1001 1001 0 23.6000003814697 18.2999992370605 12 1 3760 2605
4084 1001 1001 0 22.2999992370605 17.7000007629395 12 1 3760 2605
4085 1003 1003 0 22.7999992370605 18.5 12 1 927 2202
4086 1003 1003 0 22.2999992370605 18.2999992370605 12 1 927 2202
4087 1003 1003 0 23.8999996185303 19 12 1 927 2202
4088 1003 1003 0 24.3999996185303 18.2999992370605 12 1 927 2202
4096 1002 1002 0 20.7000007629395 14.6000003814697 12 1 4380 3285
4098 1002 1002 0 25.1000003814697 17.1000003814697 12 1 4380 2651
4100 1004 1004 0 25.7999992370605 19.1000003814697 12 1 2004 3370
4105 1007 1007 0 15.8000001907349 15.1999998092651 12 1 3831 3442
4106 1007 1007 0 14 14.8000001907349 12 1 3831 3442
4107 1007 1007 0 15.3000001907349 15.3000001907349 12 1 3831 3442
4108 1005 1005 0 25.7999992370605 17.7999992370605 12 1 3302 3359
4109 1005 1005 0 20.2999992370605 16.8999996185303 12 1 3302 3359
4110 1005 1005 0 19.5 17.5 12 1 3302 3359
4111 1005 1005 0 12.1000003814697 14.1000003814697 12 1 3302 3359
4133 1011 1011 0 21.3999996185303 18.8999996185303 12 1 4404 4412
4134 1011 1011 0 22.2000007629395 19.7000007629395 12 1 4404 4412
4135 1011 1011 0 22.1000003814697 18.2000007629395 12 1 4404 4412
4137 1011 1011 0 22 19.8999996185303 12 1 4404 4412
4149 1014 1014 0 23.7000007629395 18.2000007629395 12 1 4495 4412
4150 1014 1014 0 26.2999992370605 18.1000003814697 12 1 4495 4412
4152 1015 1015 0 22 17.3999996185303 12 1 4400 4403
4153 1015 1015 0 23.1000003814697 17.8999996185303 12 1 4400 4403
4156 1016 1016 0 22.3999996185303 17.7000007629395 13 1 4430 4411
4157 1016 1016 0 20.5 17.2999992370605 12 1 4430 4411
4158 1016 1016 0 22 17.7000007629395 13 1 4430 4411
4165 1018 1018 0 25.6000003814697 17.7999992370605 13 1 4496 4416
4166 1018 1018 0 27.2000007629395 18.2000007629395 13 1 4496 4416
4167 1019 1019 0 23.6000003814697 18 12 1 4442 4429
4168 1019 1019 0 22.7999992370605 18.5 12 1 4442 4429
4176 1021 1022 1 22.6000003814697 17.2000007629395 13 1 4497 4435
4177 1021 1022 1 24.6000003814697 17.8999996185303 12 1 4497 4435
4178 1021 1022 1 22.3999996185303 17.7999992370605 12 1 4497 4435
4189 1024 1023 1 20.5 15.6999998092651 12 1 4443 4439
4190 1024 1023 1 22.7999992370605 17.6000003814697 12 1 4443 4439
4211 1029 1030 1 22.2999992370605 17.7000007629395 12 1 4438 4412
4212 1029 1030 1 24.6000003814697 17.3999996185303 12 1 4438 4432
4213 1029 1030 1 27.3999996185303 18.5 12 1 4438 4432
4216 1030 1029 1 26.6000003814697 19.5 12 1 4400 4413
4217 1030 1029 1 26.8999996185303 19.7000007629395 12 1 4437 4413
4228 1033 1033 0 26.5 18.2000007629395 12 1 4447 4455
4229 1033 1033 0 26.8999996185303 18.3999996185303 12 1 4447 4455
4230 1033 1033 0 25.2999992370605 17.6000003814697 12 1 4447 4455
4231 1034 1034 0 26.7999992370605 18.2999992370605 13 1 4437 4410
4236 1035 1035 0 28.3999996185303 19.5 13 1 4454 4479
4237 1035 1035 0 28.3999996185303 19 12 1 4454 4479
4238 1035 1035 0 27.6000003814697 18.2000007629395 12 1 4454 4479
4239 1036 1036 0 23.6000003814697 18.7999992370605 13 1 4431 4406
4240 1036 1036 0 23.8999996185303 18.7999992370605 13 1 4431 4402
4241 1036 1036 0 21.1000003814697 18.1000003814697 13 1 4431 4406
4242 1036 1036 0 22.8999996185303 18.2000007629395 13 1 4431 4406
4243 1037 1037 0 24.5 17.2999992370605 13 1 4430 4411
4246 1037 1037 0 25.3999996185303 16 13 1 4430 4411
4247 1037 1037 0 23.5 16.7999992370605 12 1 4430 4411
4248 1038 1039 1 23.1000003814697 17.8999996185303 12 1 4442 4429
4249 1038 1039 1 25.2999992370605 18.3999996185303 12 1 4442 4429
4250 1038 1039 1 24.6000003814697 18.3999996185303 12 1 4442 4429
4251 1038 1039 1 23 18.1000003814697 12 1 4442 4429
4252 1039 1038 1 27.7000007629395 19.2000007629395 12 1 4408 4399
4253 1039 1038 1 12.5 16.2999992370605 12 1 4408 4417
4254 1039 1038 1 29.2000007629395 19.8999996185303 12 1 4408 4399
4255 1039 1038 1 27.7999992370605 19.6000003814697 12 1 4408 4399
4258 1040 1040 0 21.3999996185303 17.7000007629395 11 1 4497 4435
4259 1040 1040 0 20.5 17.3999996185303 11 1 4497 4435
4260 1040 1040 0 22.6000003814697 17.8999996185303 11 1 4497 4435
4261 1041 1041 0 24 17.7000007629395 13 1 4495 4403
4262 1041 1041 0 24.3999996185303 18 13 1 4495 4403
4263 1041 1041 0 25.1000003814697 18.2000007629395 13 1 4495 4403
4264 1041 1041 0 26.7000007629395 18.1000003814697 12 1 4495 4403
4265 1041 1041 0 23.5 17.6000003814697 12 1 4495 4403
4266 1042 1043 1 25 19.2999992370605 12 1 4436 4428
4267 1042 1043 1 24.8999996185303 18.3999996185303 12 1 4436 4428
4268 1042 1043 1 23.5 19 12 1 4436 4428
4272 1043 1042 1 24.1000003814697 17.7000007629395 12 1 4440 4463
4273 1043 1042 1 26.5 18.7000007629395 12 1 4440 4463
4274 1043 1042 1 24.8999996185303 18.8999996185303 12 1 4440 4463
4275 1043 1042 1 24.1000003814697 18.1000003814697 12 1 4440 4463
4276 1044 1045 1 26.6000003814697 19.6000003814697 12 1 4400 4464
4277 1044 1045 1 26.2999992370605 19.2000007629395 12 1 4400 4464
4281 1045 1044 1 29.1000003814697 18.5 12 1 4405 4401
4282 1045 1044 1 32.4000015258789 19.7999992370605 12 1 4405 4401
4284 1046 1046 0 24.6000003814697 18.7999992370605 13 1 4441 4399
4285 1046 1046 0 21.8999996185303 17.8999996185303 12 1 4441 4399
4289 1047 1048 1 27 19.2999992370605 13 1 4465 4435
4290 1047 1048 1 26 19.1000003814697 12 1 4465 4464
4291 1047 1048 1 26.2000007629395 19.6000003814697 12 1 4465 4464
4294 1048 1047 1 25.1000003814697 18.2000007629395 12 1 4443 4409
4295 1048 1047 1 29.1000003814697 18.7999992370605 12 1 4443 4499
4301 1050 1050 0 26.7000007629395 19 12 1 4468 4414
4302 1050 1050 0 28.8999996185303 19.3999996185303 12 1 4468 4414
4303 1050 1050 0 27.7999992370605 18.7999992370605 12 1 4468 4414
4304 1050 1050 0 28.2000007629395 19.5 12 1 4468 4414
4309 1052 1053 1 25.2000007629395 18.8999996185303 12 1 4437 4415
4310 1052 1053 1 24.8999996185303 18.3999996185303 12 1 4437 4415
4311 1052 1053 1 25.2000007629395 17.8999996185303 12 1 4437 4415
4312 1053 1052 1 23.8999996185303 18.5 12 1 4489 4413
4313 1053 1052 1 25.5 19.6000003814697 12 1 4489 4418
4314 1053 1052 1 24.6000003814697 18.7000007629395 12 1 4489 4418
4319 1054 1055 1 26.5 18 12 1 4438 4432
4321 1055 1054 1 24.5 18.5 13 1 4498 4409
4322 1055 1054 1 24.8999996185303 18.7000007629395 12 1 4498 4409
4323 1055 1054 1 24.6000003814697 18.7000007629395 12 1 4498 4409
4324 1056 1057 1 17.5 16.5 11 1 4447 4455
4325 1056 1057 1 28.3999996185303 18.7999992370605 12 1 4447 4455
4326 1056 1057 1 27.8999996185303 17.7000007629395 12 1 4447 4455
4328 1057 1056 1 24.3999996185303 18.7999992370605 11 1 4496 4482
4332 1058 1058 0 25.5 18.2999992370605 13 1 4430 4411
4333 1058 1058 0 26.2999992370605 18.1000003814697 12 1 4430 4401
4338 1060 1060 0 23 17.2999992370605 14 1 4434 4406
4339 1061 1061 0 24.5 17.6000003814697 12 1 4434 4406
4340 1061 1061 0 25.1000003814697 18.6000003814697 12 1 4434 4419
4538 1076 1075 1 23.2000007629395 17.2999992370605 12 1 4760 4060
4542 1077 1077 0 15 15.5 12 1 4510 4072
4543 1077 1077 0 12.8999996185303 14.1999998092651 12 1 4510 4072
4544 1077 1077 0 11.1000003814697 14 12 1 4510 4072
4547 1078 1078 0 21.5 16.5 12 1 3050 3496
4548 1078 1078 0 20.7000007629395 15.8000001907349 12 1 3050 3496
4558 1081 1081 0 7.80000019073486 13.3999996185303 12 1 4511 4509
4560 1081 1081 0 13.1000003814697 15 12 1 4511 4509
4568 1083 1084 1 26.3999996185303 17.3999996185303 12 1 4110 3370
4569 1083 1084 1 27.3999996185303 17.7000007629395 12 1 4110 4512
4573 1084 1083 1 21.7999992370605 17.1000003814697 12 1 3302 2605
4576 1084 1083 1 21.2999992370605 16.7000007629395 12 1 3302 2605
4579 1085 1085 0 23 15.3999996185303 12 1 NA NA
4580 1085 1085 0 23.8999996185303 17 12 1 4028 3496
4581 1085 1085 0 20.8999996185303 16.1000003814697 12 1 4028 3496
4582 1085 1085 0 19.6000003814697 15.8000001907349 12 1 4028 3764
4584 1086 1086 0 13.3999996185303 12.1999998092651 12 1 4013 4087
4585 1086 1086 0 25.2000007629395 16.6000003814697 12 1 4013 4087
4586 1086 1086 0 15.1000003814697 13.6999998092651 12 1 4013 4087
4588 1087 1087 0 24.2000007629395 17.8999996185303 12 1 4086 3684
4589 1087 1087 0 24.1000003814697 17.3999996185303 12 1 4086 3684
4593 1088 1088 0 22.3999996185303 17.8999996185303 12 1 4078 4117
4594 1088 1088 0 18.2999992370605 15.6000003814697 12 1 4078 4117
4595 1088 1088 0 20.2999992370605 17 12 1 4078 4117
4597 1089 1089 0 21.8999996185303 17.2000007629395 11 1 4759 4023
4598 1089 1089 0 13.6000003814697 15.3000001907349 11 1 4759 4023
4599 1089 1089 0 19.5 16.6000003814697 11 1 4759 4023
4603 1090 1090 0 16.8999996185303 16.7000007629395 12 1 4062 3717
4604 1090 1090 0 20.6000003814697 17.2000007629395 12 1 4062 3717
4606 1091 1091 0 20.2999992370605 17.8999996185303 12 1 4037 3442
4607 1091 1091 0 21.2999992370605 18.1000003814697 12 1 4037 3442
4608 1091 1091 0 20.7000007629395 17.5 12 1 4037 3442
4609 1091 1091 0 12.8999996185303 15.8000001907349 12 1 4037 3442
4614 1093 1094 1 23.7999992370605 18.7000007629395 12 1 4068 4039
4615 1093 1094 1 23.8999996185303 17.8999996185303 12 1 4068 4039
4616 1093 1094 1 24.2000007629395 17.8999996185303 12 1 4068 4039
4619 1094 1093 1 19.1000003814697 16.5 12 1 927 4378
4620 1094 1093 1 21.6000003814697 17.2000007629395 12 1 927 4378
4626 1096 1096 0 26.3999996185303 17.6000003814697 12 1 4760 3764
4627 1096 1096 0 22.1000003814697 18.2000007629395 12 1 4760 4033
4628 1096 1096 0 23.1000003814697 18 12 1 4760 4033
4629 1096 1096 0 23.8999996185303 18.7999992370605 12 1 4760 4033
4646 1101 1101 0 24.2999992370605 16.7999992370605 12 1 4049 4029
4647 1101 1101 0 17.1000003814697 17.3999996185303 12 1 4049 4378
4649 1102 1103 1 25.3999996185303 18.8999996185303 12 1 4510 4072
4650 1102 1103 1 24.2000007629395 19 12 1 4510 4072
4651 1102 1103 1 27.2000007629395 19 12 1 4510 4072
4653 1103 1102 1 26.3999996185303 17.2999992370605 12 1 4053 4060
4654 1103 1102 1 21.7000007629395 17.7999992370605 12 1 4053 3684
4655 1103 1102 1 17.7000007629395 17.1000003814697 12 1 4053 3684
4657 1104 1104 0 21.6000003814697 18.1000003814697 12 1 4084 2605
4658 1104 1104 0 23.8999996185303 18.6000003814697 12 1 4084 2605
4661 1105 1105 0 25.6000003814697 17.2999992370605 12 1 4511 4509
4663 1105 1105 0 20.7999992370605 17.5 12 1 4511 4509
4664 1105 1105 0 18.7999992370605 17.7000007629395 12 1 4511 4509
4666 1107 1108 1 20.7000007629395 17.5 12 1 3302 3359
4667 1107 1108 1 24.8999996185303 18.2000007629395 12 1 3302 3359
4668 1107 1108 1 22.5 19.2999992370605 12 1 3302 4395
4669 1107 1108 1 22.2000007629395 18.7999992370605 12 1 3302 3359
4671 1108 1107 1 27 18.7000007629395 12 1 4069 3285
4672 1108 1107 1 25.1000003814697 18.7000007629395 12 1 4069 3285
4673 1108 1107 1 24.5 18.2999992370605 12 1 4069 3285
4674 1108 1107 1 24.5 18.5 12 1 4069 3285
4676 1109 1109 0 25.3999996185303 18.5 12 1 4110 3370
4678 1109 1109 0 20.7000007629395 16.8999996185303 12 1 4110 3359
4679 1110 1110 0 23.8999996185303 18.2000007629395 12 1 4034 4070
4680 1110 1110 0 23.1000003814697 18.2000007629395 12 1 4034 4070
4681 1110 1110 0 25.8999996185303 19.7000007629395 12 1 4034 3496
4682 1110 1110 0 25 18.8999996185303 12 1 4034 4070
4684 1111 1111 0 25.7999992370605 19.2000007629395 13 1 4059 3450
4686 1111 1111 0 24.8999996185303 18.7999992370605 13 1 4059 3450
4687 1111 1111 0 25.2999992370605 18.7999992370605 13 1 4059 3450
4689 1112 1112 0 22.7999992370605 18.6000003814697 12 1 4759 4023
4690 1112 1112 0 24.7000007629395 18.8999996185303 12 1 4759 4023
4691 1112 1112 0 23.6000003814697 18.6000003814697 12 1 4759 4023
4695 1113 1113 0 27.5 17.5 12 1 4028 3764
4697 1114 1115 1 25.1000003814697 18.7000007629395 12 1 4013 4087
4698 1114 1115 1 25.1000003814697 18.1000003814697 12 1 4013 4087
4699 1114 1115 1 25.7999992370605 18 12 1 4013 4087
4701 1115 1114 1 20.5 18.5 12 1 4078 4117
4702 1115 1114 1 23.2000007629395 17.5 12 1 4078 4117
4703 1115 1114 1 22.7000007629395 19 12 1 4078 4117
4705 1116 1116 0 23.7000007629395 18.6000003814697 12 1 4037 3442
4706 1116 1116 0 21.3999996185303 18.7000007629395 12 1 4037 3442
4707 1116 1116 0 22.8999996185303 17.6000003814697 12 1 4037 3442
4711 1118 1119 1 23.2999992370605 16.8999996185303 12 1 4062 3717
4712 1118 1119 1 23.5 18 12 1 4062 3717
4713 1118 1119 1 19.5 17 12 1 4062 3717
4716 1119 1118 1 23.2000007629395 18.2000007629395 12 1 927 4378
4717 1119 1118 1 21.7000007629395 18.2999992370605 12 1 927 4378
4718 1119 1118 1 22.1000003814697 18.1000003814697 12 1 927 3445
4721 1120 1120 0 25.2999992370605 18.7999992370605 12 1 3050 3496
4722 1120 1120 0 25.2999992370605 18.2000007629395 12 1 3050 3496
4723 1120 1120 0 25.2999992370605 19.2999992370605 12 1 3050 3496
4726 1121 1121 0 19.2999992370605 16.5 12 1 4085 4033
4729 1122 1122 0 20 18 12 1 4049 4029
4730 1122 1122 0 20.6000003814697 17.6000003814697 12 1 4049 4098
4733 1124 1124 0 23.6000003814697 17.3999996185303 12 1 4511 4039
4734 1124 1124 0 25.5 17.5 12 1 4511 4039
4735 1125 1125 0 22.5 18.2000007629395 12 1 3302 3359
4736 1125 1125 0 24.1000003814697 18.5 12 1 3302 2605
4737 1125 1125 0 26.1000003814697 18.5 12 1 3302 2605
4738 1125 1125 0 20.7999992370605 18.2999992370605 12 1 3302 3359
4739 1126 1126 0 25.6000003814697 18.2999992370605 12 1 4084 2605
4744 1128 1129 1 25.5 18.2999992370605 12 1 4034 3684
4745 1128 1129 1 25.5 18.5 12 1 4034 3684
4749 1129 1128 1 25.2000007629395 17.7000007629395 12 1 4069 4512
4750 1129 1128 1 23 18.3999996185303 12 1 4069 3285
4751 1130 1130 0 26.3999996185303 19.1000003814697 12 1 4059 3450
4752 1130 1130 0 26.1000003814697 19.1000003814697 12 1 4059 3450
4753 1130 1130 0 27 19.3999996185303 12 1 4059 3285
4763 1316 1316 0 23.1000003814697 18.2000007629395 12 1 4862 4847
4764 1132 1132 0 15.8999996185303 NA 12 1 3302 3359
4765 1132 1132 0 17.7000007629395 NA 12 1 3302 3359
4766 1132 1132 0 17.7999992370605 NA 12 1 3302 3359
4767 1132 1132 0 8.19999980926514 NA 12 1 3302 3359
4768 1133 1133 0 15.8999996185303 NA 11 1 4760 4109
4769 1133 1133 0 18.5 NA 11 1 4760 4109
4811 1144 1144 0 20.7999992370605 NA 11 1 4084 4757
4812 1144 1144 0 23.6000003814697 NA 11 1 4084 4757
4817 1145 1145 0 11.3999996185303 NA 11 1 4744 4682
4818 1145 1145 0 17.1000003814697 NA 11 1 4744 4682
4819 1146 1146 0 17.2999992370605 NA 11 1 4078 4071
4821 1146 1146 0 21.5 NA 11 1 4078 4071
4822 1146 1146 0 18.3999996185303 NA 11 1 4078 3496
4829 1148 1148 0 19.7000007629395 NA 12 1 4585 4695
4830 1148 1148 0 21.7999992370605 NA 12 1 4585 4695
4831 1148 1148 0 17.2999992370605 NA 12 1 4585 4695
4839 1150 1150 0 23.8999996185303 16 12 1 4679 4745
4840 1150 1150 0 22.7000007629395 15.8999996185303 12 1 4679 4745
4857 1154 1154 0 13.6000003814697 15.8000001907349 11 1 4110 3370
4858 1154 1154 0 21.1000003814697 17.1000003814697 11 1 4110 3370
4859 1154 1154 0 17.2999992370605 16.1000003814697 11 1 4110 3359
4867 1156 1156 0 22.6000003814697 17.5 12 1 4049 4039
4868 1156 1156 0 25.7000007629395 18.8999996185303 12 1 4049 4039
4870 1156 1156 0 24.3999996185303 18 12 1 4049 3764
4872 1157 1157 0 25.6000003814697 18.7999992370605 12 1 4037 4753
4873 1157 1157 0 27.3999996185303 18.7000007629395 12 1 4037 4753
4881 1159 1159 0 23.3999996185303 19.2999992370605 12 1 4759 3764
4895 1163 1163 0 26.8999996185303 18.3999996185303 12 1 4059 3450
4896 1163 1163 0 29.1000003814697 19.6000003814697 12 1 4059 3450
4897 1163 1163 0 26.2000007629395 18.8999996185303 12 1 4059 3450
4898 1163 1163 0 23.7999992370605 18.5 12 1 4059 3450
4900 1164 1164 0 24.6000003814697 17.7000007629395 12 1 4723 4119
4901 1164 1164 0 23.2999992370605 18 12 1 4723 4119
4902 1164 1164 0 21.7000007629395 17.3999996185303 12 1 4723 4119
4903 1164 1164 0 21.6000003814697 17.2000007629395 12 1 4723 4119
4904 1165 1165 0 22.2999992370605 18.7000007629395 12 1 4062 3684
4905 1165 1165 0 23.2999992370605 17.7000007629395 12 1 4062 3285
4906 1165 1165 0 22.1000003814697 17.7999992370605 12 1 4062 3285
4907 1165 1165 0 20.7999992370605 17.2999992370605 12 1 4062 3717
4908 1165 1165 0 13.6999998092651 13.3000001907349 12 1 4062 3717
4909 1166 1166 0 23.2999992370605 16.2000007629395 12 1 4739 4070
4910 1166 1166 0 23.5 16.8999996185303 12 1 4739 4070
4914 1167 1167 0 26.8999996185303 18.1000003814697 11 1 4760 4109
4915 1167 1167 0 22.2999992370605 16.8999996185303 11 1 4760 4109
4928 1170 1170 0 22.2999992370605 17.2999992370605 11 1 4679 3764
4929 1170 1170 0 20.7000007629395 17.2000007629395 11 1 4679 4745
4930 1170 1170 0 21.2999992370605 17 11 1 4679 4745
4931 1170 1170 0 22.1000003814697 16.5 11 1 4679 4745
4934 1171 1171 0 22.2000007629395 18.2000007629395 11 1 4078 4071
4935 1171 1171 0 19.7999992370605 17.7999992370605 11 1 4078 4071
4936 1171 1171 0 23.8999996185303 18 11 1 4078 4071
4937 1171 1171 0 20.2999992370605 17.7000007629395 11 1 4078 4071
4939 1172 1172 0 24 18.2999992370605 12 1 4744 3684
4940 1172 1172 0 25.2000007629395 17.3999996185303 12 1 4744 4682
4941 1172 1172 0 21.7000007629395 18.5 12 1 4744 3684
4942 1172 1172 0 22.6000003814697 17.7999992370605 12 1 4744 4682
4945 1173 1173 0 22.7999992370605 18.3999996185303 12 1 4619 4664
4946 1173 1173 0 20.2999992370605 17.8999996185303 12 1 4619 4664
4947 1173 1173 0 21.7000007629395 18.3999996185303 12 1 4619 4664
4948 1173 1173 0 24 18.5 12 1 4619 4664
4949 1173 1173 0 20.7000007629395 17 12 1 4619 4664
4950 1174 1174 0 12.8000001907349 NA 11 1 3395 4072
4951 1174 1174 0 17.5 NA 11 1 3395 4072
4953 1174 1174 0 21 NA 11 1 3395 4072
4956 1175 1175 0 24.1000003814697 17.5 12 1 4754 4573
