"BroodRef"	"BirdID"	"NatalBroodID"	"RingedYN"	"LastStage"	"DeathDate"	"CrossFosteredYN"	"LastLiveRecord"	"HatchDate"
55	2186	57	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-16
56	2181	56	0	2	2005-05-18	0	2005-05-17 00:00:00	2005-05-16
56	2170	54	1	3	NA	1	2005-05-28 00:00:00	2005-05-16
57	2178	55	1	2	2005-05-28	1	2005-05-27 00:00:00	2005-05-16
57	2177	55	1	3	NA	1	2005-05-27 00:00:00	2005-05-16
57	2175	55	1	3	NA	1	2005-05-27 00:00:00	2005-05-16
57	2176	55	1	3	NA	1	2005-05-27 00:00:00	2005-05-16
57	2179	55	0	2	2005-05-18	1	2005-05-17 00:00:00	2005-05-16
58	2172	54	1	3	NA	1	2005-05-27 00:00:00	2005-05-16
58	2194	58	0	2	2005-05-18	0	2005-05-17 00:00:00	2005-05-16
58	2171	54	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-16
58	2174	54	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-16
58	2173	54	1	3	NA	1	2007-08-15 00:00:00	2005-05-16
59	2199	59	0	2	2005-05-18	0	2005-05-17 00:00:00	2005-05-16
59	2192	58	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-16
59	2190	58	1	3	NA	1	2005-05-27 00:00:00	2005-05-16
59	2198	59	0	2	2005-05-22	0	2005-05-21 00:00:00	2005-05-16
59	2191	58	1	3	NA	1	2005-05-27 00:00:00	2005-05-16
60	2207	61	1	3	NA	1	2005-06-19 00:00:00	2005-05-16
60	2206	61	1	3	NA	1	2005-05-27 00:00:00	2005-05-16
60	2203	60	0	2	2005-05-18	0	2005-05-17 00:00:00	2005-05-16
60	2205	61	1	3	NA	1	2005-11-17 00:00:00	2005-05-16
61	2208	61	0	2	2005-05-18	0	2005-05-17 00:00:00	2005-05-16
61	2200	60	1	3	NA	1	2005-11-16 00:00:00	2005-05-16
61	2201	60	1	3	NA	1	2005-06-16 00:00:00	2005-05-16
61	2202	60	1	3	NA	1	2008-08-07 00:00:00	2005-05-16
62	2217	63	1	3	NA	1	2005-05-28 00:00:00	2005-05-16
62	2214	62	0	2	2005-05-22	0	2005-05-21 00:00:00	2005-05-16
62	2216	63	1	3	NA	1	2005-05-28 00:00:00	2005-05-16
62	2218	63	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-16
62	2215	63	1	3	NA	1	2005-05-28 00:00:00	2005-05-16
63	2212	62	0	2	2005-05-18	1	2005-05-17 00:00:00	2005-05-16
63	2210	62	1	3	NA	1	2005-05-28 00:00:00	2005-05-16
63	2213	62	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-16
63	2211	62	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-16
64	2223	64	0	1	2005-05-19	0	2005-05-18 23:59:59	2005-05-18
64	2224	64	0	1	2005-05-19	0	2005-05-18 23:59:59	2005-05-18
64	2220	64	0	2	2005-05-20	0	2005-05-19 00:00:00	2005-05-18
64	2222	64	0	2	2005-05-20	0	2005-05-19 00:00:00	2005-05-18
64	2231	66	0	2	2005-05-20	1	2005-05-19 00:00:00	2005-05-18
65	2225	65	0	2	2005-05-20	0	2005-05-19 00:00:00	2005-05-18
65	2228	65	0	2	2005-05-20	0	2005-05-19 00:00:00	2005-05-18
65	2227	65	0	2	2005-05-20	0	2005-05-19 00:00:00	2005-05-18
65	2226	65	0	2	2005-05-20	0	2005-05-19 00:00:00	2005-05-18
66	2263	73	1	3	NA	1	2005-05-30 00:00:00	2005-05-18
66	2235	66	0	2	2005-05-20	0	2005-05-19 00:00:00	2005-05-18
66	2264	73	1	3	NA	1	2005-05-30 00:00:00	2005-05-18
66	2234	66	0	2	2005-05-20	0	2005-05-19 00:00:00	2005-05-18
66	2219	64	0	2	2005-05-24	1	2005-05-23 00:00:00	2005-05-18
67	2250	70	0	2	2005-05-21	1	2005-05-20 00:00:00	2005-05-19
67	2252	70	0	2	2005-05-21	1	2005-05-20 00:00:00	2005-05-19
67	2239	67	0	2	2005-05-21	0	2005-05-20 00:00:00	2005-05-19
67	2251	70	0	2	2005-05-25	1	2005-05-24 00:00:00	2005-05-19
68	2257	71	1	3	NA	1	2005-11-15 00:00:00	2005-05-19
68	2255	71	1	3	NA	1	2005-07-01 00:00:00	2005-05-19
68	2256	71	0	2	2005-05-25	1	2005-05-24 00:00:00	2005-05-19
68	2254	71	1	2	2005-05-31	1	2005-05-30 00:00:00	2005-05-19
68	2258	71	0	3	NA	1	2005-05-20 00:00:00	2005-05-19
69	2259	72	0	2	2005-05-25	1	2005-05-24 00:00:00	2005-05-19
69	2261	72	0	2	2005-05-25	1	2005-05-24 00:00:00	2005-05-19
69	2260	72	0	2	2005-05-21	1	2005-05-20 00:00:00	2005-05-19
69	2249	69	0	2	2005-05-21	0	2005-05-20 00:00:00	2005-05-19
70	2253	70	0	2	2005-05-21	0	2005-05-20 00:00:00	2005-05-19
70	2236	67	1	3	NA	1	2005-05-30 00:00:00	2005-05-19
70	2238	67	1	2	2005-05-31	1	2005-05-30 00:00:00	2005-05-19
70	2237	67	1	3	NA	1	2005-07-01 00:00:00	2005-05-19
71	2245	68	0	3	NA	1	2005-05-24 00:00:00	2005-05-19
71	2241	68	1	3	NA	1	2005-11-15 00:00:00	2005-05-19
71	2243	68	1	2	2005-05-31	1	2005-05-30 00:00:00	2005-05-19
71	2242	68	1	3	NA	1	2006-05-15 00:00:00	2005-05-19
71	2244	68	1	3	NA	1	2005-05-30 00:00:00	2005-05-19
72	2248	69	1	3	NA	1	2005-11-16 00:00:00	2005-05-19
72	2247	69	1	3	NA	1	2005-05-30 00:00:00	2005-05-19
72	2246	69	1	3	NA	1	2006-07-07 00:00:00	2005-05-19
72	2262	72	0	1	2005-05-20	0	2005-05-19 23:59:59	2005-05-19
73	2233	66	1	3	NA	1	2006-10-23 00:00:00	2005-05-19
73	2232	66	1	3	NA	1	2006-07-01 00:00:00	2005-05-19
74	2270	74	0	2	2005-05-22	0	2005-05-21 00:00:00	2005-05-20
74	2277	76	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-20
74	2279	76	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-20
74	2276	76	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-20
74	2271	74	0	2	NA	0	NA	2005-05-20
74	2278	76	0	2	2005-05-26	1	2005-05-25 00:00:00	2005-05-20
75	2292	79	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-20
75	2291	79	0	2	2005-05-28	1	2005-05-25 00:00:00	2005-05-20
75	2290	79	0	2	2005-05-28	1	2005-05-25 00:00:00	2005-05-20
75	2273	75	0	2	2005-05-22	0	2005-05-21 00:00:00	2005-05-20
76	2268	74	1	3	NA	1	2005-11-17 00:00:00	2005-05-20
76	2269	74	1	3	NA	1	2005-05-31 00:00:00	2005-05-20
76	2280	76	0	2	2005-05-22	0	2005-05-21 00:00:00	2005-05-20
76	2267	74	1	3	NA	1	2005-05-31 00:00:00	2005-05-20
77	2284	77	0	1	2005-05-21	0	2005-05-20 23:59:59	2005-05-20
77	2282	77	0	2	NA	0	NA	2005-05-20
77	2281	77	0	2	NA	0	NA	2005-05-20
77	2283	77	0	2	NA	0	NA	2005-05-20
78	2272	75	1	3	NA	1	2005-05-31 00:00:00	2005-05-20
78	2274	75	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-20
78	2288	78	0	2	NA	0	NA	2005-05-20
78	2275	75	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-20
78	2289	78	0	1	2005-05-21	0	2005-05-20 23:59:59	2005-05-20
79	2285	78	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-20
79	2286	78	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-20
79	2287	78	0	2	2005-05-22	1	2005-05-21 00:00:00	2005-05-20
80	2297	80	0	2	NA	0	NA	2005-05-21
80	2311	83	0	2	2005-05-27	1	2005-05-26 00:00:00	2005-05-21
80	2310	83	0	2	2005-05-23	1	2005-05-22 00:00:00	2005-05-21
80	2298	80	0	2	NA	0	NA	2005-05-21
80	2296	80	0	2	2005-05-23	0	2005-05-22 00:00:00	2005-05-21
81	2301	81	0	2	2005-05-23	0	2005-05-22 00:00:00	2005-05-21
81	2302	81	0	2	2005-05-26	0	2005-05-25 23:59:59	2005-05-21
81	2313	83	0	2	2005-05-23	1	2005-05-22 00:00:00	2005-05-21
81	2303	81	0	2	2005-05-26	0	2005-05-25 23:59:59	2005-05-21
81	2312	83	1	3	NA	1	2005-06-19 00:00:00	2005-05-21
82	2309	82	0	2	2005-05-23	0	2005-05-22 00:00:00	2005-05-21
82	2306	82	0	2	2005-05-23	0	2005-05-22 00:00:00	2005-05-21
82	2308	82	0	2	2005-05-23	0	2005-05-22 00:00:00	2005-05-21
82	2305	82	0	2	2005-05-23	0	2005-05-22 00:00:00	2005-05-21
82	2307	82	0	2	2005-05-23	0	2005-05-22 00:00:00	2005-05-21
83	2322	86	1	3	2007-06-12	1	2007-02-10 00:00:00	2005-05-21
83	2299	81	0	2	2005-05-27	1	2005-05-26 00:00:00	2005-05-21
83	2325	86	0	2	2005-05-27	1	2005-05-26 00:00:00	2005-05-21
83	2300	81	1	3	NA	1	2005-06-19 00:00:00	2005-05-21
83	2323	86	1	2	2005-06-03	1	2005-06-02 00:00:00	2005-05-21
84	2316	84	0	2	2005-05-21	0	2005-05-20 00:00:00	2005-05-19
84	2317	84	0	2	2005-05-21	0	2005-05-20 00:00:00	2005-05-19
84	2315	84	0	2	2005-05-21	0	2005-05-20 00:00:00	2005-05-19
85	2320	85	0	2	2005-05-24	0	2005-05-23 00:00:00	2005-05-22
85	2319	85	0	2	2005-05-24	0	2005-05-23 00:00:00	2005-05-22
85	2318	85	0	2	2005-05-24	0	2005-05-23 00:00:00	2005-05-22
86	2326	86	0	2	2005-05-24	0	2005-05-23 00:00:00	2005-05-22
86	2295	80	0	2	2005-05-28	1	2005-05-27 00:00:00	2005-05-22
86	2314	83	0	2	2005-05-23	1	2005-05-22 00:00:00	2005-05-22
86	2294	80	0	2	2005-05-28	1	2005-05-27 00:00:00	2005-05-22
86	2324	86	0	2	2005-05-24	0	2005-05-23 00:00:00	2005-05-22
87	2327	87	0	1	2005-05-23	0	2005-05-22 23:59:59	NA
87	2328	87	0	1	2005-05-23	0	2005-05-22 23:59:59	NA
87	2330	87	0	1	2005-05-23	0	2005-05-22 23:59:59	NA
87	2329	87	0	1	2005-05-23	0	2005-05-22 23:59:59	NA
88	2331	88	0	2	2005-05-25	0	2005-05-24 00:00:00	2005-05-23
88	2332	88	0	2	2005-05-25	0	2005-05-24 00:00:00	2005-05-23
88	2333	88	0	2	2005-05-25	0	2005-05-24 00:00:00	2005-05-23
89	2335	89	0	2	2005-05-25	0	2005-05-24 00:00:00	2005-05-23
89	2340	89	0	2	2005-05-25	0	2005-05-24 00:00:00	2005-05-23
89	2337	89	0	2	2005-05-25	0	2005-05-24 00:00:00	2005-05-23
89	2339	89	0	2	2005-05-25	0	2005-05-24 00:00:00	2005-05-23
89	2338	89	0	2	2005-05-25	0	2005-05-24 00:00:00	2005-05-23
89	2336	89	0	2	2005-05-25	0	2005-05-24 00:00:00	2005-05-23
90	2348	92	0	2	2005-05-26	1	2005-05-25 00:00:00	2005-05-24
90	2343	90	0	2	2005-05-26	0	2005-05-25 00:00:00	2005-05-24
90	2342	90	0	2	2005-05-26	0	2005-05-25 00:00:00	2005-05-24
91	2351	92	1	3	NA	1	2005-06-04 00:00:00	2005-05-24
91	2347	91	0	2	2005-05-26	0	2005-05-25 00:00:00	2005-05-24
91	2350	92	1	3	NA	1	2005-06-04 00:00:00	2005-05-24
92	2354	93	1	3	NA	1	2006-07-16 00:00:00	2005-05-24
92	2352	93	1	3	NA	1	2006-06-13 00:00:00	2005-05-24
92	2353	93	1	3	2006-05-11	1	2005-07-06 00:00:00	2005-05-24
92	2341	90	0	2	2005-05-26	1	2005-05-25 00:00:00	2005-05-24
93	2345	91	0	2	2005-05-30	1	2005-05-29 00:00:00	2005-05-24
93	2346	91	1	3	NA	1	2005-06-04 00:00:00	2005-05-24
93	2349	92	1	3	NA	1	2006-05-15 00:00:00	2005-05-24
94	2368	96	1	3	NA	1	2005-06-05 00:00:00	2005-05-25
94	2367	96	1	3	NA	1	2005-06-05 00:00:00	2005-05-25
94	2366	96	1	3	NA	1	2005-11-17 00:00:00	2005-05-25
95	2364	95	0	1	2005-05-26	0	2005-05-25 23:59:59	2005-05-25
95	2356	94	1	3	NA	1	2005-07-01 00:00:00	2005-05-25
95	2363	95	0	2	2005-05-27	0	2005-05-26 00:00:00	2005-05-25
95	2358	94	1	3	2005-06-19	1	2005-06-05 00:00:00	2005-05-25
95	2357	94	1	3	NA	1	2005-06-05 00:00:00	2005-05-25
96	2362	95	1	3	NA	1	2005-11-16 00:00:00	2005-05-25
96	2360	95	1	3	NA	1	2006-08-01 00:00:00	2005-05-25
96	2365	96	0	2	2005-05-27	0	2005-05-26 00:00:00	2005-05-25
96	2361	95	0	2	2005-05-27	1	2005-05-26 00:00:00	2005-05-25
97	2369	97	0	1	2005-05-23	0	2005-05-22 23:59:59	NA
97	2371	97	0	1	2005-05-23	0	2005-05-22 23:59:59	NA
98	2374	98	1	3	NA	0	2005-06-13 00:00:00	2005-06-02
98	2373	98	0	2	2005-06-04	0	2005-06-03 00:00:00	2005-06-02
99	2378	99	0	1	2005-06-05	0	2005-06-04 23:59:59	NA
99	2379	99	0	1	2005-06-05	0	2005-06-04 23:59:59	NA
99	2380	99	0	1	2005-06-05	0	2005-06-04 23:59:59	NA
99	2381	99	0	1	2005-06-05	0	2005-06-04 23:59:59	NA
100	2387	101	0	2	2005-06-10	1	2005-06-09 00:00:00	2005-06-04
100	2388	101	1	3	NA	1	2007-06-26 00:00:00	2005-06-04
100	2389	101	1	3	2005-06-20	1	2005-06-15 00:00:00	2005-06-04
100	2386	100	0	1	2005-06-05	0	2005-06-04 23:59:59	2005-06-04
101	2384	100	1	3	NA	1	2005-07-01 00:00:00	2005-06-04
101	2385	100	1	3	NA	1	2005-06-15 00:00:00	2005-06-04
101	2383	100	1	3	NA	1	2005-06-15 00:00:00	2005-06-04
101	2390	101	1	3	NA	0	2005-11-15 00:00:00	2005-06-04
102	2414	107	1	3	NA	1	2005-06-16 00:00:00	2005-06-05
102	2415	107	0	2	2005-06-11	1	2005-06-10 00:00:00	2005-06-05
103	2421	108	0	2	2005-06-11	1	2005-06-10 00:00:00	2005-06-05
103	2398	103	0	1	2005-06-06	0	2005-06-05 23:59:59	2005-06-05
103	2420	108	0	2	2005-06-11	1	2005-06-10 00:00:00	2005-06-05
103	2397	103	0	1	2005-06-06	0	2005-06-05 23:59:59	2005-06-05
103	2419	108	0	2	2005-06-11	1	2005-06-10 00:00:00	2005-06-05
104	2402	104	0	2	NA	0	NA	2005-06-05
104	2399	104	0	1	2005-06-06	0	2005-06-05 23:59:59	2005-06-05
104	2401	104	0	2	NA	0	NA	2005-06-05
104	2400	104	0	2	NA	0	NA	2005-06-05
105	2416	107	0	2	2005-06-07	1	2005-06-06 00:00:00	2005-06-05
105	2411	106	0	2	2005-06-11	1	2005-06-10 00:00:00	2005-06-05
105	2408	106	1	3	NA	1	2005-06-16 00:00:00	2005-06-05
105	2410	106	0	2	2005-06-11	1	2005-06-10 00:00:00	2005-06-05
105	2409	106	1	3	NA	1	2005-06-16 00:00:00	2005-06-05
106	2407	105	0	3	NA	1	2005-06-06 00:00:00	2005-06-05
106	2392	102	1	3	NA	1	2005-07-16 00:00:00	2005-06-05
106	2391	102	1	3	NA	1	2005-06-16 00:00:00	2005-06-05
106	2406	105	0	2	2005-06-07	1	2005-06-06 00:00:00	2005-06-05
107	2404	105	1	3	NA	1	2005-06-16 00:00:00	2005-06-05
107	2405	105	1	3	NA	1	2007-02-08 00:00:00	2005-06-05
107	2403	105	1	3	NA	1	2005-11-15 00:00:00	2005-06-05
108	2395	103	1	3	NA	1	2005-07-01 00:00:00	2005-06-05
108	2394	103	1	3	NA	1	2005-11-15 00:00:00	2005-06-05
108	2396	103	1	3	NA	1	2005-11-20 00:00:00	2005-06-05
109	2425	109	0	2	2005-06-08	0	2005-06-07 00:00:00	2005-06-06
109	2426	109	1	3	NA	0	2005-06-17 00:00:00	2005-06-06
109	2424	109	1	3	NA	0	2005-06-17 00:00:00	2005-06-06
109	2423	109	1	3	NA	0	2005-06-17 00:00:00	2005-06-06
112	2436	112	0	2	2005-06-10	0	2005-06-09 00:00:00	2005-06-08
112	2434	112	0	2	2005-06-10	0	2005-06-09 00:00:00	2005-06-08
112	2435	112	1	2	2005-06-20	0	2005-06-19 00:00:00	2005-06-08
113	2451	116	1	3	NA	1	2005-11-15 00:00:00	2005-06-10
113	2452	116	1	3	NA	1	2005-06-22 00:00:00	2005-06-10
113	2439	113	0	2	2005-06-12	0	2005-06-11 00:00:00	2005-06-10
113	2440	113	0	2	2005-06-12	0	2005-06-11 00:00:00	2005-06-10
114	2447	115	1	3	NA	1	2005-07-06 00:00:00	2005-06-10
114	2446	115	1	3	NA	1	2006-05-24 00:00:00	2005-06-10
114	2449	115	0	2	2005-06-12	1	2005-06-11 00:00:00	2005-06-10
114	2448	115	1	3	NA	1	2005-06-21 00:00:00	2005-06-10
114	2445	114	0	2	2005-06-13	0	2005-06-12 00:00:00	2005-06-10
115	2444	114	0	2	2005-06-12	1	2005-06-11 00:00:00	2005-06-10
115	2443	114	0	2	2005-06-12	1	2005-06-11 00:00:00	2005-06-10
115	2441	114	1	3	NA	1	2005-07-18 00:00:00	2005-06-10
115	2442	114	1	3	NA	1	2005-06-21 00:00:00	2005-06-10
115	2450	115	0	1	2005-06-11	0	2005-06-10 23:59:59	2005-06-10
116	2438	113	1	3	NA	1	2005-06-22 00:00:00	2005-06-11
116	2454	116	1	3	NA	0	2005-06-22 00:00:00	2005-06-11
116	2455	116	0	2	2005-06-17	0	2005-06-16 00:00:00	2005-06-11
116	2437	113	1	3	NA	1	2005-07-14 00:00:00	2005-06-11
116	2453	116	1	3	2007-08-17	0	2007-08-14 00:00:00	2005-06-11
117	2459	117	0	1	2005-06-13	0	2005-06-12 23:59:59	2005-06-12
117	2456	117	0	2	2005-06-14	0	2005-06-13 00:00:00	2005-06-12
117	2460	117	0	2	NA	0	NA	2005-06-12
117	2458	117	0	2	2005-06-14	0	2005-06-13 00:00:00	2005-06-12
117	2457	117	0	2	2005-06-14	0	2005-06-13 00:00:00	2005-06-12
118	2465	118	0	2	2005-06-15	0	2005-06-14 00:00:00	2005-06-13
118	2463	118	0	2	2005-06-15	0	2005-06-14 00:00:00	2005-06-13
118	2464	118	1	3	NA	0	2005-11-16 00:00:00	2005-06-13
118	2462	118	1	3	NA	0	2006-05-25 00:00:00	2005-06-13
118	2461	118	1	3	NA	0	2005-11-17 00:00:00	2005-06-13
120	2475	121	1	3	NA	1	2005-11-17 00:00:00	2005-06-14
120	2482	122	1	3	NA	1	2005-06-25 00:00:00	2005-06-14
120	2474	120	0	2	NA	0	NA	2005-06-14
121	2494	125	0	2	2005-06-16	1	2005-06-15 00:00:00	2005-06-14
121	2476	121	0	1	2005-06-15	0	2005-06-14 23:59:59	2005-06-14
121	2478	121	0	2	NA	0	NA	2005-06-14
122	2493	125	1	3	NA	1	2005-06-25 00:00:00	2005-06-14
122	2487	124	0	2	2005-06-16	1	2005-06-15 00:00:00	2005-06-14
122	2492	125	1	3	NA	1	2007-07-20 00:00:00	2005-06-14
122	2488	124	1	3	NA	1	2005-11-16 00:00:00	2005-06-14
123	2485	123	0	1	2005-06-15	0	2005-06-14 23:59:59	2005-06-14
123	2483	123	0	2	2005-06-16	0	2005-06-15 00:00:00	2005-06-14
123	2490	124	0	2	2005-06-16	1	2005-06-15 00:00:00	2005-06-14
123	2486	123	0	2	NA	0	NA	2005-06-14
124	2472	120	0	2	2005-06-16	1	2005-06-15 00:00:00	2005-06-14
124	2491	124	0	2	2005-06-16	0	2005-06-15 00:00:00	2005-06-14
124	2489	124	1	3	NA	0	2007-08-02 00:00:00	2005-06-14
124	2471	120	0	2	2005-06-16	1	2005-06-15 00:00:00	2005-06-14
124	2484	123	0	2	2005-06-16	1	2005-06-15 00:00:00	2005-06-14
125	2481	122	1	3	NA	1	2005-06-25 00:00:00	2005-06-14
125	2480	122	1	3	NA	1	2006-05-28 00:00:00	2005-06-14
125	2479	122	1	3	NA	1	2005-11-14 00:00:00	2005-06-14
126	2505	128	0	2	2005-06-17	1	2005-06-16 00:00:00	2005-06-15
126	2501	127	0	2	2005-06-21	1	2005-06-20 00:00:00	2005-06-15
126	2506	128	0	2	2005-06-21	1	2005-06-20 00:00:00	2005-06-15
126	2502	127	0	2	2005-06-17	1	2005-06-16 00:00:00	2005-06-15
126	2500	127	0	2	2005-06-17	1	2005-06-16 00:00:00	2005-06-15
127	2496	126	1	2	2005-06-27	1	2005-06-26 00:00:00	2005-06-15
127	2498	126	0	2	2005-06-17	1	2005-06-16 00:00:00	2005-06-15
127	2499	126	0	2	2005-06-21	1	2005-06-20 00:00:00	2005-06-15
128	2495	126	1	3	NA	1	2005-06-26 00:00:00	2005-06-15
128	2508	128	0	1	2005-06-16	0	2005-06-15 23:59:59	2005-06-15
128	2507	128	0	1	2005-06-16	0	2005-06-15 23:59:59	2005-06-15
128	2497	126	1	3	NA	1	2005-07-14 00:00:00	2005-06-15
129	2517	130	1	3	NA	1	2005-06-27 00:00:00	2005-06-16
129	2516	130	1	3	NA	1	2005-06-27 00:00:00	2005-06-16
129	2512	129	0	2	NA	0	NA	2005-06-16
129	2515	130	1	3	NA	1	2005-07-11 00:00:00	2005-06-16
130	2511	129	1	3	NA	1	2005-06-27 00:00:00	2005-06-16
130	2523	132	1	3	NA	1	2005-06-27 00:00:00	2005-06-16
130	2524	132	1	3	NA	1	2005-06-27 00:00:00	2005-06-16
130	2519	131	1	3	NA	1	2005-07-14 00:00:00	2005-06-16
130	2509	129	1	3	NA	1	2005-06-27 00:00:00	2005-06-16
131	2510	129	0	2	2005-06-22	1	2005-06-21 00:00:00	2005-06-16
131	2522	131	0	2	NA	0	NA	2005-06-16
131	2521	131	0	2	2005-06-18	0	2005-06-17 00:00:00	2005-06-16
132	2514	130	1	3	NA	1	2005-06-27 00:00:00	2005-06-16
132	2513	130	1	3	NA	1	2005-06-27 00:00:00	2005-06-16
133	2529	133	1	3	NA	0	2005-07-14 00:00:00	2005-06-17
133	2528	133	1	3	NA	0	2005-07-15 00:00:00	2005-06-17
133	2530	133	1	3	NA	0	2005-06-28 00:00:00	2005-06-17
133	2527	133	1	3	NA	0	2006-07-27 00:00:00	2005-06-17
134	2542	136	1	3	NA	1	2007-08-07 00:00:00	2005-06-18
134	2543	136	1	3	NA	1	2005-06-29 00:00:00	2005-06-18
134	2541	136	1	3	NA	1	2005-06-29 00:00:00	2005-06-18
134	2535	134	0	2	NA	0	NA	2005-06-18
135	2536	135	0	2	2005-06-20	0	2005-06-19 00:00:00	2005-06-18
136	2544	136	1	3	NA	0	2005-06-29 00:00:00	2005-06-18
136	2534	134	1	3	NA	1	2005-06-29 00:00:00	2005-06-18
136	2545	136	0	2	NA	0	NA	2005-06-18
136	2532	134	1	3	NA	1	2005-11-17 00:00:00	2005-06-18
136	2533	134	1	3	NA	1	2005-11-16 00:00:00	2005-06-18
138	2551	138	0	2	2005-06-21	0	2005-06-20 00:00:00	2005-06-19
138	2550	138	1	3	NA	0	2005-07-06 00:00:00	2005-06-19
138	2552	138	0	2	NA	0	NA	2005-06-19
138	2553	138	0	1	2005-06-20	0	2005-06-19 23:59:59	2005-06-19
139	2556	139	0	2	2005-06-22	0	2005-06-21 00:00:00	2005-06-20
139	2558	139	0	2	2005-06-22	0	2005-06-21 00:00:00	2005-06-20
139	2555	139	1	3	NA	0	2005-07-01 00:00:00	2005-06-20
139	2554	139	1	3	NA	0	2005-07-01 00:00:00	2005-06-20
139	2557	139	0	2	2005-06-22	0	2005-06-21 00:00:00	2005-06-20
140	2575	143	1	3	NA	1	2005-07-11 00:00:00	2005-06-21
140	2574	143	1	3	NA	1	2005-07-02 00:00:00	2005-06-21
140	2561	140	0	2	2005-06-23	0	2005-06-22 00:00:00	2005-06-21
141	2559	140	1	3	NA	1	2005-11-15 00:00:00	2005-06-21
141	2576	143	1	3	NA	1	2005-11-17 00:00:00	2005-06-21
141	2566	141	0	2	2005-06-23	0	2005-06-22 00:00:00	2005-06-21
141	2568	141	0	2	2005-06-23	0	2005-06-22 00:00:00	2005-06-21
141	2560	140	1	2	NA	1	2005-07-02 00:00:00	2005-06-21
142	2570	142	0	2	2005-06-23	0	2005-06-22 00:00:00	2005-06-21
142	2571	142	0	2	2005-06-23	0	2005-06-22 00:00:00	2005-06-21
142	2569	142	0	2	2005-06-23	0	2005-06-22 00:00:00	2005-06-21
142	2572	142	0	2	2005-06-23	0	2005-06-22 00:00:00	2005-06-21
143	2578	144	0	2	2005-06-27	1	2005-06-26 00:00:00	2005-06-21
143	2564	141	1	3	NA	1	2005-07-21 00:00:00	2005-06-21
143	2565	141	1	3	NA	1	2005-07-18 00:00:00	2005-06-21
143	2567	141	1	3	NA	1	2005-07-02 00:00:00	2005-06-21
144	2573	143	0	2	2005-06-23	1	2005-06-22 00:00:00	2005-06-21
144	2581	144	0	2	2005-06-23	0	2005-06-22 00:00:00	2005-06-21
144	2582	144	0	2	2005-06-23	0	2005-06-22 00:00:00	2005-06-21
144	2580	144	0	2	2005-06-23	0	2005-06-22 00:00:00	2005-06-21
144	2579	144	0	2	2005-06-23	0	2005-06-22 00:00:00	2005-06-21
145	2588	146	0	2	2005-06-24	1	2005-06-23 00:00:00	2005-06-22
145	2589	146	0	2	2005-06-24	1	2005-06-23 00:00:00	2005-06-22
145	2587	145	1	3	NA	0	2005-07-21 00:00:00	2005-06-22
145	2590	146	0	2	2005-06-24	1	2005-06-23 00:00:00	2005-06-22
145	2586	145	1	3	NA	0	2005-07-03 00:00:00	2005-06-22
146	2591	146	0	2	2005-06-24	0	2005-06-23 00:00:00	2005-06-22
146	2592	146	0	2	2005-06-24	0	2005-06-23 00:00:00	2005-06-22
146	2585	145	1	3	NA	1	2005-11-15 00:00:00	2005-06-22
146	2583	145	1	3	NA	1	2005-11-16 00:00:00	2005-06-22
146	2584	145	1	3	NA	1	2006-06-21 00:00:00	2005-06-22
147	2594	147	0	2	2005-06-25	0	2005-06-24 00:00:00	2005-06-23
147	2605	149	1	3	NA	1	2009-08-04 00:00:00	2005-06-23
147	2593	147	0	2	2005-06-25	0	2005-06-24 00:00:00	2005-06-23
147	2606	149	1	3	NA	1	2005-07-04 00:00:00	2005-06-23
147	2604	149	1	3	NA	1	2005-11-17 00:00:00	2005-06-23
148	2607	149	1	2	2005-07-05	1	2005-07-04 00:00:00	2005-06-23
148	2595	147	1	3	NA	1	2005-11-17 00:00:00	2005-06-23
148	2597	147	1	3	NA	1	2005-11-16 00:00:00	2005-06-23
148	2596	147	1	3	NA	1	2005-11-17 00:00:00	2005-06-23
149	2599	148	0	2	2005-06-29	1	2005-06-28 00:00:00	2005-06-23
149	2600	148	0	2	2005-06-25	1	2005-06-24 00:00:00	2005-06-23
149	2601	148	0	2	2005-06-29	1	2005-06-28 00:00:00	2005-06-23
149	2598	148	0	2	2005-06-29	1	2005-06-28 00:00:00	2005-06-23
150	2603	149	0	2	2005-06-25	1	2005-06-24 00:00:00	2005-06-23
150	2609	150	0	1	2005-06-24	0	2005-06-23 23:59:59	2005-06-23
150	2608	150	0	2	2005-06-25	0	2005-06-24 00:00:00	2005-06-23
152	2628	153	1	3	NA	1	2005-11-15 00:00:00	2005-06-24
