ChickID	NatalBrood	RearingBrood	CrossFosteredYN	AvgOfMass	AvgOfTarsus	AvgOfAge	nMeasures
2884	700	704	1	11.3000001907349		6	1
2885	700	704	1	6.09999990463257		6	1
2890	702	703	1	6.40000009536743		6	1
2891	702	703	1	11.6999998092651		6	1
2894	703	703	0	11.8000001907349		6	1
2896	703	702	1	6		6	1
2898	704	700	1	14.6000003814697		6	1
2899	704	700	1	12.8000001907349		6	1
2900	704	700	1	9.39999961853027		6	1
2902	705	707	1	20.3999996185303		6	1
2903	705	706	1	19.8999996185303		6	1
2904	705	706	1	18		6	1
2905	705	707	1	14.3999996185303		6	1
2906	706	705	1	15.8999996185303		6	1
2907	706	705	1	12.6000003814697		6	1
2910	707	705	1	14.8999996185303		6	1
2911	707	705	1	15.3999996185303		6	1
2912	707	707	0	9.10000038146973		6	1
2943	715	710	1	17.3999996185303		6	1
2944	715	710	1	16.7999992370605		6	1
2945	715	710	1	16		6	1
2946	715	710	1	7.40000009536743		6	1
2947	716	713	1	8.19999980926514		5	1
2948	716	714	1	15.3999996185303		5	1
2949	716	714	1	15.1999998092651		5	1
2951	717	717	0	7.80000019073486		6	1
2958	719	719	0	17		6	1
2959	719	719	0	15.8000001907349		6	1
2960	719	719	0	9.69999980926514		6	1
2962	720	721	1	15		6	1
2963	720	721	1	12.3999996185303		6	1
2964	720	721	1	13.5		6	1
2966	721	720	1	16.1000003814697		6	1
2967	721	720	1	15.6999998092651		6	1
2968	721	720	1	13.1000003814697		6	1
2969	722	722	0	16.3999996185303		6	1
2970	722	722	0	14.8999996185303		6	1
2971	722	722	0	10.6000003814697		6	1
2972	722	722	0	9.69999980926514		6	1
2973	723	724	1	15.8999996185303		6	1
2980	725	725	0	11.8000001907349		6	1
2981	725	725	0	11.3999996185303		6	1
2982	725	725	0	7.30000019073486		6	1
2990	729	729	0	8.69999980926514		6	1
3000	732	735	1	18.5		6	1
3001	732	735	1	15.3999996185303		6	1
3002	732	735	1	13		6	1
3003	732	732	0	11.3999996185303		6	1
3013	735	732	1	14		6	1
3014	735	732	1	14.3999996185303		6	1
3025	738	738	0	19.1000003814697		6	1
3026	738	738	0	16.8999996185303		6	1
3027	738	738	0	11.6000003814697		6	1
3033	740	742	1	10.8000001907349		6	1
3034	740	742	1	11.8999996185303		6	1
3035	740	742	1	9.39999961853027		6	1
3036	740	743	1	6.59999990463257		6	1
3037	740	743	1	4.09999990463257		6	1
3038	741	740	1	11		6	1
3039	741	740	1	9		6	1
3040	741	740	1	8.89999961853027		6	1
3041	741	740	1	9.5		6	1
3042	742	739	1	13.3999996185303		6	1
3044	742	739	1	12.3999996185303		6	1
3045	742	739	1	6.5		6	1
3046	742	740	1	7		6	1
3047	743	742	1	6.80000019073486		6	1
3087	753	753	0	7.40000009536743		6	1
3088	753	753	0	9.89999961853027		6	1
3089	753	753	0	9.19999980926514		6	1
3091	754	755	1	9.69999980926514		6	1
3092	754	754	0	8.89999961853027		6	1
3093	754	755	1	6.19999980926514		6	1
3094	754	754	0	4.5		6	1
3095	754	754	0	4.30000019073486		6	1
3096	755	754	1	10.3999996185303		6	1
3115	760	760	0	8.89999961853027		6	1
3116	760	760	0	5		6	1
3117	760	760	0	6.30000019073486		6	1
3120	761	762	1	4.59999990463257		6	1
3122	761	762	1	4.30000019073486		6	1
3140	766	766	0	8.19999980926514		6	1
3141	766	766	0	8.10000038146973		6	1
3165	773	772	1	4.40000009536743		6	1
3167	773	772	1	3.09999990463257		6	1
3200	786	786	0	13.1999998092651		6	1
3201	786	786	0	12		6	1
3202	786	786	0	12.3000001907349		6	1
3204	787	788	1	9.69999980926514		6	1
3211	789	789	0	11.5		6	1
3213	789	789	0	10.1999998092651		6	1
3218	791	791	0	10.6000003814697		6	1
3219	791	791	0	11.6000003814697		6	1
3224	792	792	0	12.3000001907349		6	1
3240	797	799	1	13		6	1
3241	797	799	1	13.8000001907349		6	1
3246	799	797	1	6.59999990463257		5	1
3249	800	800	0	9.19999980926514		6	1
3258	802	802	0	12.3999996185303		6	1
3259	802	802	0	4		6	1
3261	803	802	1	7.69999980926514		6	1
3265	804	804	0	6.5		6	1
3266	804	804	0	6.90000009536743		6	1
3267	804	804	0	7.69999980926514		6	1
3272	806	806	0	18.3999996185303		6	1
3273	806	807	1	12.6000003814697		6	1
3275	806	806	0	17.6000003814697		6	1
3276	807	807	0	13.1999998092651		6	1
3277	807	807	0	10.3000001907349		6	1
3278	807	806	1	13.5		6	1
3279	807	807	0	9		6	1
3283	809	810	1	14.8999996185303		6	1
3284	809	810	1	16.2999992370605		6	1
3285	809	810	1	14.1000003814697		6	1
3286	810	809	1	18.3999996185303		6	1
3288	810	809	1	13.3000001907349		6	1
3296	812	813	1	12.3999996185303		6	1
3297	812	812	0	10.1999998092651		6	1
3298	812	813	1	11.3999996185303		6	1
3299	812	813	1	7		6	1
3300	813	812	1	16.7999992370605		6	1
3301	813	812	1	16.3999996185303		6	1
3302	813	812	1	16.2999992370605		6	1
3304	814	814	0	13.6000003814697		6	1
3310	815	815	0	10.3999996185303		6	1
3311	815	815	0	12.1999998092651		6	1
3312	815	815	0	9.10000038146973		6	1
3313	816	815	1	8.89999961853027		6	1
3318	818	814	1	10.3999996185303		5	1
3320	818	818	0	11.6000003814697		6	1
3321	818	818	0	10.6000003814697		6	1
3334	822	825	1	8.19999980926514		6	1
3335	822	822	0	6.19999980926514		6	1
3336	822	822	0	6.5		6	1
3337	822	822	0	6.19999980926514		6	1
3338	823	823	0	14.3999996185303		6	1
3339	823	823	0	16.6000003814697		6	1
3340	823	823	0	15.1000003814697		6	1
3341	824	825	1	11.5		6	1
3342	824	825	1	12.5		6	1
3343	824	825	1	11.1000003814697		6	1
3346	825	824	1	11.5		6	1
3347	825	824	1	9.80000019073486		6	1
3348	825	824	1	11.3999996185303		6	1
3350	826	827	1	13.1999998092651		6	1
3351	826	827	1	15.1000003814697		6	1
3354	827	826	1	15.8000001907349		6	1
3355	827	826	1	10.3999996185303		6	1
3359	829	829	0	10		6	1
3360	829	829	0	9		6	1
3361	829	829	0	5.69999980926514		6	1
3362	830	830	0	18.7000007629395		6	1
3363	830	830	0	14.8000001907349		6	1
3364	830	830	0	11.1999998092651		6	1
3370	832	832	0	15.5		6	1
3372	832	832	0	15.6999998092651		6	1
3375	833	832	1	10.6000003814697		5	1
3394	837	837	0	14.3999996185303		6	1
3395	837	837	0	13.8999996185303		6	1
3399	838	839	1	12.3999996185303		6	1
3401	838	839	1	5.40000009536743		6	1
3404	839	838	1	14.3000001907349		6	1
3405	839	838	1	10.1999998092651		6	1
3406	839	838	1	9.30000019073486		6	1
3415	842	843	1	11.6999998092651		6	1
3417	842	843	1	8.30000019073486		6	1
3418	842	843	1	7.90000009536743		6	1
3420	843	842	1	11.8000001907349		6	1
3421	843	842	1	12.3999996185303		6	1
3422	843	842	1	9.19999980926514		6	1
3423	844	844	0	15.1000003814697		6	1
3424	844	844	0	7.90000009536743		6	1
3425	844	844	0	10.1999998092651		6	1
3431	845	845	0	13.3000001907349		6	1
3432	845	845	0	10.8000001907349		6	1
3436	846	846	0	13.3999996185303		6	1
3437	846	846	0	10.6999998092651		6	1
3441	847	848	1	11.1999998092651		6	1
3442	847	848	1	11		6	1
3443	847	848	1	9.10000038146973		6	1
3445	848	847	1	15.8999996185303		6	1
3446	848	847	1	14.5		6	1
3447	848	847	1	11.6999998092651		6	1
3448	848	848	0	9.60000038146973		6	1
3450	849	849	0	18		6	1
3453	850	850	0	20.1000003814697		6	1
3454	850	850	0	18.2999992370605		6	1
3455	850	850	0	15.3999996185303		6	1
3456	850	850	0	10.6000003814697		6	1
3459	852	852	0	20.1000003814697		6	1
3460	852	852	0	16.3999996185303		6	1
3461	852	852	0	15.5		6	1
3462	852	852	0	10.5		6	1
3466	854	854	0	11.3999996185303		6	1
3469	854	854	0	6.30000019073486		6	1
3470	855	856	1	9.80000019073486		6	1
3475	856	856	0	15.8000001907349		6	1
3476	856	856	0	13.8000001907349		6	1
3477	856	856	0	15.6999998092651		6	1
3478	856	856	0	12.8000001907349		6	1
3483	857	857	0	11.8999996185303		6	1
3484	857	857	0	12		6	1
3491	859	859	0	16.3999996185303		6	1
3492	859	859	0	18.1000003814697		6	1
3495	860	860	0	17		6	1
3496	860	860	0	18.6000003814697		6	1
3497	860	860	0	15.6999998092651		6	1
3498	860	860	0	13.1999998092651		6	1
3499	861	863	1	14.3000001907349		6	1
3502	862	864	1	14.1999998092651		6	1
3503	862	864	1	13.1000003814697		6	1
3504	862	864	1	15.5		6	1
3505	862	864	1	9.10000038146973		6	1
3506	863	861	1	5.19999980926514		6	1
3507	863	863	0	13.1999998092651		6	1
3508	863	863	0	13.5		6	1
3509	863	863	0	10		6	1
3511	864	862	1	13.1000003814697		6	1
3512	864	862	1	15.3000001907349		6	1
3513	864	862	1	17.7000007629395		6	1
3514	864	862	1	13.8000001907349		6	1
3515	865	866	1	13.8999996185303		6	1
3516	865	866	1	13.5		6	1
3520	866	865	1	9.5		6	1
3521	866	865	1	8.39999961853027		6	1
3536	870	871	1	15.5		6	1
3537	870	870	0	15.5		6	1
3538	870	871	1	14.3999996185303		6	1
3540	871	870	1	14.6000003814697		6	1
3541	871	870	1	13.3999996185303		6	1
3543	871	870	1	9.80000019073486		6	1
3544	872	872	0	12.1000003814697		6	1
3545	872	872	0	10		6	1
3546	872	872	0	8.39999961853027		6	1
3547	872	872	0	3.70000004768372		6	1
3548	873	873	0	5.09999990463257		4	1
3549	873	873	0	5		4	1
3550	874	874	0	14.6000003814697		6	1
3551	874	874	0	4.30000019073486		6	1
3552	874	874	0	9.89999961853027		6	1
3582	884	884	0	7.80000019073486	9.5	4	1
3582	884	884	0	10.3000001907349	13	6	1
3583	884	884	0	5.90000009536743	9.5	4	1
3583	884	884	0	8.5	12.5	6	1
3584	884	884	0	4.5	7.5	4	1
3584	884	884	0	7	10	6	1
3606	892	892	0	4.30000019073486	9.5	4	1
3621	896	897	1	6.09999990463257	8	4	1
3621	896	897	1	8.69999980926514	9.80000019073486	6	1
3626	897	896	1	4.40000009536743	7.5	4	1
3630	898	898	0	5.80000019073486	8.80000019073486	4	1
3630	898	898	0	11	11.3999996185303	6	1
3631	898	898	0	5.5	8.69999980926514	4	1
3631	898	898	0	10.8000001907349	11	6	1
3633	898	898	0	3.70000004768372	3.70000004768372	4	1
3634	898	898	0	4	7.5	4	1
3634	898	898	0	6.19999980926514	9.30000019073486	6	1
3636	899	899	0	5.80000019073486		6	1
3637	899	899	0	5.09999990463257		6	1
3645	901	902	1	6.90000009536743	9	4	1
3645	901	902	1	8.60000038146973	10.8000001907349	6	1
3646	901	902	1	5.80000019073486	8.5	4	1
3648	901	901	0	5	8.10000038146973	4	1
3648	901	901	0	9.39999961853027	10.6000003814697	6	1
3649	902	901	1	6.09999990463257	8.10000038146973	4	1
3649	902	901	1	9.60000038146973	10.5	6	1
3668	907	907	0	6.59999990463257	8.89999961853027	4	1
3668	907	907	0	10.8999996185303	11	6	1
3669	907	907	0	8.5	9	4	1
3669	907	907	0	13.3999996185303	12.5	6	1
3675	909	909	0	8	10.3000001907349	4	1
3675	909	909	0	13	13.6000003814697	6	1
3676	909	909	0	7.5	9.10000038146973	4	1
3676	909	909	0	12	12.3999996185303	6	1
3677	909	909	0	5.59999990463257	10.1000003814697	4	1
3677	909	909	0	9.60000038146973	12.3000001907349	6	1
3683	911	910	1	8.10000038146973	10	4	1
3683	911	910	1	13.6000003814697	13.8999996185303	6	1
3684	911	910	1	6.19999980926514	8.5	4	1
3684	911	910	1	10.6000003814697	12	6	1
3686	912	912	0	12.8000001907349	11.5	4	1
3686	912	912	0	19.5	14.6999998092651	6	1
3687	912	912	0	7.30000019073486	8.39999961853027	4	1
3687	912	912	0	12.8999996185303	11.6999998092651	6	1
3688	912	912	0	7.40000009536743	8.10000038146973	4	1
3688	912	912	0	12.8000001907349	11.6000003814697	6	1
3695	914	914	0	11.1000003814697	10.8000001907349	4	1
3695	914	914	0	16.6000003814697	14.6999998092651	6	1
3696	914	914	0	9.89999961853027	10.6999998092651	4	1
3696	914	914	0	14.6999998092651	14.3999996185303	6	1
3698	915	915	0	5.40000009536743	9.19999980926514	4	1
3699	915	915	0	7	9.19999980926514	4	1
3700	915	915	0	4.69999980926514	8.5	4	1
3701	915	915	0	1.79999995231628	6.30000019073486	4	1
3708	918	918	0	5.40000009536743	8.10000038146973	4	1
3708	918	918	0	9	10.3000001907349	6	1
3710	917	918	1	5.90000009536743	8.60000038146973	4	1
3710	917	918	1	9.19999980926514	11.3999996185303	6	1
3712	918	917	1	7.69999980926514	9.69999980926514	4	1
3712	918	917	1	15.1000003814697	14.5	6	1
3713	918	917	1	8	9.39999961853027	4	1
3713	918	917	1	12.6000003814697	13.8999996185303	6	1
3714	918	917	1	9.19999980926514	10.1999998092651	4	1
3714	918	917	1	13.1000003814697	13.6000003814697	6	1
3715	917	918	1	8.39999961853027	9.60000038146973	4	1
3715	917	918	1	14.3999996185303	13.3999996185303	6	1
3717	919	919	0	8.39999961853027	9.39999961853027	4	1
3717	919	919	0	13.6999998092651	12.6000003814697	6	1
3718	919	919	0	7.69999980926514	8.89999961853027	4	1
3719	919	919	0	7.09999990463257	9	4	1
3719	919	919	0	11.8999996185303	11.8000001907349	6	1
3722	920	920	0	8.10000038146973	9.10000038146973	4	1
3722	920	920	0	13.8000001907349	13.3000001907349	6	1
3723	920	920	0	9.5	9.5	4	1
3723	920	920	0	16.2999992370605	14.1999998092651	6	1
3724	920	920	0	8.69999980926514	9.89999961853027	4	1
3724	920	920	0	16.8999996185303	14.5	6	1
3725	920	920	0	7.5	8.5	4	1
3725	920	920	0	14	13.6999998092651	6	1
3727	921	921	0	9	10.1000003814697	4	1
3727	921	921	0	14.3999996185303	13.6000003814697	6	1
3728	921	921	0	9.30000019073486	10	4	1
3728	921	921	0	14.1000003814697	12.5	6	1
3729	921	921	0	6.19999980926514	9.19999980926514	4	1
3729	921	921	0	10.3999996185303	11.6000003814697	6	1
3730	921	921	0	8	8.69999980926514	4	1
3730	921	921	0	12.8999996185303	13	6	1
3732	922	922	0	7.19999980926514	9.5	4	1
3732	922	922	0	9.39999961853027	11.6999998092651	6	1
3733	922	922	0	7.69999980926514	9.89999961853027	4	1
3733	922	922	0	12.6999998092651	13	6	1
3734	922	922	0	9.69999980926514	9.60000038146973	4	1
3734	922	922	0	14.3999996185303	13.1999998092651	6	1
3735	922	922	0	7.30000019073486	9.69999980926514	4	1
3735	922	922	0	10.6000003814697	11.3999996185303	6	1
3737	923	923	0	10	11	4	1
3737	923	923	0	15.8000001907349	15.5	6	1
3738	923	923	0	6.59999990463257	6.59999990463257	4	1
3738	923	923	0	11.3999996185303	11.3999996185303	6	1
3743	925	925	0	10.3000001907349	10	4	1
3743	925	925	0	14.1999998092651	13.3999996185303	6	1
3745	925	925	0	10.6000003814697	11	4	1
3745	925	925	0	14.8999996185303	13.8000001907349	6	1
3746	925	925	0	5	8.30000019073486	4	1
3746	925	925	0	8.80000019073486	11.1000003814697	6	1
3747	926	927	1	6.5	8	4	1
3747	926	927	1	10.5	11.1000003814697	6	1
3749	926	927	1	6.5	8.39999961853027	4	1
3749	926	927	1	12	11.5	6	1
3750	926	927	1	4.09999990463257	7	4	1
3750	926	927	1	5.69999980926514	8.5	6	1
3751	927	926	1	6.5	8.80000019073486	4	1
3751	927	926	1	10.5	12.3999996185303	6	1
3752	927	926	1	6.90000009536743	9.10000038146973	4	1
3752	927	926	1	10.6000003814697	12	6	1
3760	929	929	0	7.5	9.30000019073486	4	1
3760	929	929	0	13.5	11.8000001907349	6	1
3761	929	929	0	8.39999961853027	9.5	4	1
3761	929	929	0	14.8999996185303	12.6000003814697	6	1
3762	929	929	0	5.40000009536743	7.69999980926514	4	1
3762	929	929	0	10.6000003814697	9.80000019073486	6	1
3768	931	931	0	7.90000009536743	9.5	4	1
3768	931	931	0	10.6999998092651	11.6000003814697	6	1
3769	931	931	0	6.30000019073486	7.90000009536743	4	1
3769	931	931	0	9.5	10.8999996185303	6	1
3770	931	931	0	5.5	8.5	4	1
3770	931	931	0	8.10000038146973	10.5	6	1
3772	932	933	1	7.30000019073486	9.39999961853027	4	1
3772	932	933	1	14.6000003814697	13.3999996185303	6	1
3773	932	933	1	6.69999980926514	9.19999980926514	4	1
3773	932	933	1	12.3999996185303	12.6999998092651	6	1
3774	932	933	1	8.10000038146973	9.39999961853027	4	1
3774	932	933	1	14.5	13.6000003814697	6	1
3777	933	932	1	6	7.5	4	1
3777	933	932	1	8	10.8999996185303	6	1
3778	933	932	1	6.09999990463257	7.40000009536743	4	1
3778	933	932	1	10.3000001907349	13	6	1
3779	933	932	1	6.30000019073486	7.90000009536743	4	1
3779	933	932	1	9.39999961853027	10.1999998092651	6	1
3780	933	933	0	5	7.09999990463257	4	1
3780	933	933	0	8.60000038146973	10.3000001907349	6	1
3781	933	933	0	2.09999990463257		4	1
3782	934	934	0	6.09999990463257	8.19999980926514	4	1
3782	934	934	0	9.19999980926514	11.1999998092651	6	1
3783	934	934	0	4	8	4	1
3783	934	934	0	8.30000019073486	10.3999996185303	6	1
3785	934	934	0	3.79999995231628	7.40000009536743	4	1
3785	934	934	0	6.09999990463257	8.89999961853027	6	1
3787	935	935	0	9.89999961853027	10.1000003814697	4	1
3787	935	935	0	15.1000003814697	13.8999996185303	6	1
3788	935	935	0	9	9.89999961853027	4	1
3788	935	935	0	13.6000003814697	13.3999996185303	6	1
3789	935	935	0	7.09999990463257	9.19999980926514	4	1
3789	935	935	0	11.6999998092651	12	6	1
3790	935	935	0	4.40000009536743	7.09999990463257	4	1
3790	935	935	0	5	8.10000038146973	6	1
3792	936	936	0	4.40000009536743	7.40000009536743	4	1
3792	936	936	0	5.30000019073486	9.30000019073486	6	1
3793	936	936	0	6.59999990463257	8.80000019073486	4	1
3794	936	936	0	5	8	4	1
3794	936	936	0	5.80000019073486	9.5	6	1
3795	936	936	0	4.30000019073486	6.90000009536743	4	1
3797	937	937	0	9.39999961853027	9.5	4	1
3797	937	937	0	14.8000001907349	12.8000001907349	6	1
3802	938	938	0	8	9.30000019073486	4	1
3802	938	938	0	11.6999998092651	13.1999998092651	6	1
3803	938	938	0	4.69999980926514	6.80000019073486	4	1
3803	938	938	0	6.5	8.5	6	1
3804	938	938	0	5.80000019073486	7.59999990463257	4	1
3804	938	938	0	8.30000019073486	10.5	6	1
3806	938	938	0	5.5	8.10000038146973	4	1
3806	938	938	0	8	10.5	6	1
3815	941	941	0	6.09999990463257	8.60000038146973	4	1
3816	941	941	0	6.40000009536743	9.19999980926514	4	1
3820	942	942	0	8	9.89999961853027	4	1
3820	942	942	0	13.5	14.1999998092651	6	1
3821	942	942	0	7.69999980926514	9.69999980926514	4	1
3821	942	942	0	13.1000003814697	13.6999998092651	6	1
3822	942	942	0	7.30000019073486	10	4	1
3822	942	942	0	12.1999998092651	13.1999998092651	6	1
3823	942	942	0	6.19999980926514	9.10000038146973	4	1
3823	942	942	0	8.80000019073486	11.8000001907349	6	1
3826	943	944	1	5.09999990463257	7.09999990463257	4	1
3826	943	944	1	8.60000038146973	9.60000038146973	6	1
3827	943	944	1	6.59999990463257	8.69999980926514	4	1
3827	943	944	1	12.8999996185303	12.5	6	1
3828	943	944	1	7.5	9	4	1
3828	943	944	1	13.6000003814697	12.8999996185303	6	1
3830	944	943	1	10.3999996185303	10.6000003814697	4	1
3830	944	943	1	12.5	13.1999998092651	6	1
3831	944	943	1	8.30000019073486	9.80000019073486	4	1
3831	944	943	1	12.5	13.5	6	1
3832	944	943	1	5.5	9.30000019073486	4	1
3832	944	943	1	9.60000038146973	10.8000001907349	6	1
3844	947	947	0	4.30000019073486	8.5	4	1
3844	947	947	0	8	9.80000019073486	6	1
3845	947	947	0	3.59999990463257	6.80000019073486	4	1
3849	948	948	0	9.19999980926514	10.3000001907349	4	1
3849	948	948	0	14.3999996185303	15.1000003814697	6	1
3850	948	948	0	10.3000001907349	11.5	4	1
3850	948	948	0	16.5	15.8000001907349	6	1
3854	949	949	0	12.6000003814697	12.1999998092651	4	1
3854	949	949	0	18.6000003814697	14.8999996185303	6	1
3855	949	949	0	12.5	12	4	1
3855	949	949	0	17.7000007629395	14.8000001907349	6	1
3856	949	949	0	12.3000001907349	11	4	1
3856	949	949	0	17.7000007629395	15	6	1
3858	950	950	0	8.5		6	1
3859	950	950	0	11.6000003814697		6	1
3861	951	951	0	6.80000019073486	9.5	4	1
3861	951	951	0	12.6000003814697	13.8000001907349	6	1
3862	951	951	0	5.5	7.90000009536743	4	1
3862	951	951	0	11.6000003814697	12	6	1
3866	952	952	0	10.3000001907349	10.6999998092651	4	1
3866	952	952	0	18.7000007629395	14.5	6	1
3867	952	952	0	11.6999998092651	10.1000003814697	4	1
3867	952	952	0	19	15.1999998092651	6	1
3868	952	952	0	6.90000009536743	9.5	4	1
3868	952	952	0	15.3999996185303	13.3999996185303	6	1
3871	953	953	0	10.5	11.1000003814697	4	1
3871	953	953	0	17.7000007629395	16	6	1
3872	953	953	0	10.1000003814697	10.3999996185303	4	1
3872	953	953	0	16.2000007629395	15.6999998092651	6	1
3879	955	955	0	9.80000019073486	10.1000003814697	4	1
3879	955	955	0	15.6000003814697	13.5	6	1
3880	955	955	0	8.89999961853027	10.5	4	1
3880	955	955	0	14	14.8999996185303	6	1
3887	957	957	0	11.8999996185303	11.3999996185303	4	1
3887	957	957	0	18.3999996185303	15.8000001907349	6	1
3888	957	957	0	10.6999998092651	10	4	1
3888	957	957	0	18.3999996185303	14.1000003814697	6	1
3889	957	957	0	9.19999980926514	9.89999961853027	4	1
3889	957	957	0	15	14.1000003814697	6	1
3903	960	961	1	7.69999980926514	8.5	4	1
3903	960	961	1	11.6000003814697	11	6	1
3904	960	961	1	7.19999980926514	8.10000038146973	4	1
3904	960	961	1	9.60000038146973	11.1999998092651	6	1
3905	960	961	1	8.89999961853027	8.69999980926514	4	1
3905	960	961	1	12.5	12	6	1
3906	960	960	0	8.39999961853027	8.5	4	1
3906	960	960	0	13.8999996185303	14	6	1
3907	960	960	0	7.30000019073486	8.5	4	1
3907	960	960	0	12.1000003814697	12.1000003814697	6	1
3908	961	960	1	7.80000019073486	9	4	1
3908	961	960	1	13.3000001907349	12.8000001907349	6	1
3909	961	960	1	7.09999990463257	7.69999980926514	4	1
3909	961	960	1	11.8000001907349	12	6	1
3910	961	960	1	6.90000009536743	8	4	1
3910	961	960	1	11.1999998092651	12.1999998092651	6	1
3913	962	962	0	6.30000019073486	8.5	4	1
3913	962	962	0	8.60000038146973	11.5	6	1
3914	962	962	0	6.59999990463257	9	4	1
3914	962	962	0	10.6000003814697	12.5	6	1
3915	962	962	0	7	9.5	4	1
3915	962	962	0	11.1000003814697	12.8999996185303	6	1
3916	962	962	0	7	9.30000019073486	4	1
3916	962	962	0	12.3999996185303	12.1999998092651	6	1
3918	963	963	0	8.89999961853027	10.1999998092651	4	1
3918	963	963	0	14	12.8000001907349	6	1
3919	963	963	0	7.40000009536743	9.19999980926514	4	1
3919	963	963	0	11.8999996185303	11.5	6	1
3920	963	963	0	7.69999980926514	8.5	4	1
3920	963	963	0	12.6000003814697	11.5	6	1
3923	964	964	0	9.80000019073486	10.5	4	1
3923	964	964	0	13.1999998092651	13.3000001907349	6	1
3924	964	964	0	9	9.89999961853027	4	1
3924	964	964	0	14.8999996185303	13.8999996185303	6	1
3925	964	964	0	8.80000019073486	11	4	1
3925	964	964	0	12.8000001907349	13.5	6	1
3926	964	964	0	6.80000019073486	8.5	4	1
3926	964	964	0	9.69999980926514	11.5	6	1
3929	965	966	1	7	9	4	1
3929	965	966	1	8	10.8000001907349	6	1
3930	965	966	1	8	9.5	4	1
3930	965	966	1	11.8999996185303	11.8000001907349	6	1
3933	966	965	1	7	8.5	4	1
3933	966	965	1	9.19999980926514	10.5	6	1
3934	966	966	0	10.3999996185303	10.3000001907349	4	1
3934	966	966	0	13.8999996185303	12.3999996185303	6	1
3935	966	965	1	7.59999990463257	9.69999980926514	4	1
3935	966	965	1	10.6999998092651	11.8999996185303	6	1
3936	966	965	1	5.90000009536743	8.10000038146973	4	1
3936	966	965	1	7.09999990463257	9.60000038146973	6	1
3937	966	966	0	5.40000009536743	7.90000009536743	4	1
3937	966	966	0	7.69999980926514	9	6	1
3948	969	970	1	8.10000038146973	9.39999961853027	4	1
3948	969	970	1	11.5	12.3999996185303	6	1
3958	971	971	0	16.8999996185303		6	1
3959	971	971	0	7.80000019073486		6	1
3960	971	971	0	16.7999992370605		6	1
3961	971	971	0	16.1000003814697		6	1
3962	971	971	0	15.3999996185303		6	1
3975	974	974	0	12.5		6	1
3976	974	974	0	10.1999998092651		6	1
3996	981	981	0	6.30000019073486	8	4	1
3996	981	981	0	9.60000038146973	10.8000001907349	6	1
3997	981	981	0	4.80000019073486	6.90000009536743	4	1
3997	981	981	0	5.80000019073486	8.39999961853027	6	1
3998	981	981	0	5.90000009536743	7.30000019073486	4	1
3998	981	981	0	9.30000019073486	9.30000019073486	6	1
3999	981	981	0	5.19999980926514	7.80000019073486	4	1
3999	981	981	0	6.90000009536743	9.39999961853027	6	1
4001	980	980	0	3.79999995231628	6.40000009536743	4	1
4001	980	980	0	6.5	8.10000038146973	6	1
4013	982	982	0	5.59999990463257	7.09999990463257	4	1
4013	982	982	0	7.80000019073486	9.19999980926514	6	1
4014	982	982	0	4.09999990463257	7.09999990463257	4	1
4014	982	982	0	5.90000009536743	9	6	1
4015	982	982	0	4.90000009536743	6.80000019073486	4	1
4015	982	982	0	6.5	8.30000019073486	6	1
4016	982	982	0	5.5	7.69999980926514	4	1
4016	982	982	0	7.5	9	6	1
4022	986	986	0	8.80000019073486	10.5	4	1
4022	986	986	0	12.8999996185303	14.6999998092651	6	1
4023	986	986	0	8.69999980926514	9.19999980926514	4	1
4023	986	986	0	11.8000001907349	14	6	1
4027	988	988	0	6.90000009536743	7.90000009536743	4	1
4027	988	988	0	11.3999996185303	11	6	1
4028	988	988	0	6.40000009536743	8.30000019073486	4	1
4028	988	988	0	7.59999990463257	10	6	1
4029	988	988	0	8.30000019073486	9.30000019073486	4	1
4029	988	988	0	12.8999996185303	12.5	6	1
4031	989	989	0	7	9	4	1
4031	989	989	0	11.3000001907349	11.8999996185303	6	1
4033	989	989	0	7.5	9.39999961853027	4	1
4033	989	989	0	7.30000019073486	9.30000019073486	6	1
4034	989	989	0	5.19999980926514	7.59999990463257	4	1
4034	989	989	0	14.1000003814697	10.1999998092651	6	1
4037	991	991	0	9.69999980926514	9.89999961853027	4	1
4037	991	991	0	14	12.8000001907349	6	1
4038	991	991	0	8.80000019073486	8.80000019073486	4	1
4038	991	991	0	12.6999998092651	11.3999996185303	6	1
4039	991	991	0	7.80000019073486	9	4	1
4039	991	991	0	11.3999996185303	11.3000001907349	6	1
4040	991	991	0	5.09999990463257	6.40000009536743	4	1
4040	991	991	0	9.19999980926514	9.39999961853027	6	1
4046	992	992	0	11.3000001907349	11.3999996185303	4	1
4046	992	992	0	18.1000003814697	15.6999998092651	6	1
4047	992	992	0	10.3000001907349	10.6999998092651	4	1
4047	992	992	0	16.8999996185303	16.1000003814697	6	1
4048	992	992	0	10.3000001907349	11.3000001907349	4	1
4048	992	992	0	16.8999996185303	15.6999998092651	6	1
4049	992	992	0	10.1000003814697	10.8000001907349	4	1
4049	992	992	0	15.3000001907349	14.6000003814697	6	1
4050	992	992	0	5.90000009536743	8.60000038146973	4	1
4050	992	992	0	11.5	14.1000003814697	6	1
4051	993	993	0	9.89999961853027	10	4	1
4051	993	993	0	15.8000001907349	15	6	1
4052	993	993	0	10.3000001907349	9.39999961853027	4	1
4052	993	993	0	15.1000003814697	14.5	6	1
4053	993	993	0	8.89999961853027	9.39999961853027	4	1
