BirdID	CaptureDate	Mass
7917	03-Jul-14	20.5
7917	07-Jul-14	23.2
7917	26-Jun-14	10.4
7917	05-Jul-14	20.8
7917	23-Jun-14	2.3
7918	03-Jul-14	21.9
7918	07-Jul-14	23
7918	17-Jul-14	27.2
7918	23-Jun-14	4.3
7918	26-Jun-14	14.2
7918	01-Jul-14	17.7
7918	05-Jul-14	21.7
7919	26-Jun-14	8.8
7919	03-Jul-14	17.3
7919	23-Jun-14	2.9
7919	01-Jul-14	14.7
7920	26-Jun-14	7
7920	01-Jul-14	11.8
7920	23-Jun-14	2.9
7920	03-Jul-14	14.8
7921	23-Jun-14	4.2
7921	03-Jul-14	20.5
7921	01-Jul-14	17.3
7921	26-Jun-14	8.5
7922	26-Jun-14	11.7
7922	23-Jun-14	4.3
7922	03-Jul-14	24.3
7922	01-Jul-14	22.9
7923	23-Jun-14	2.3
7924	01-Jul-14	19.4
7924	26-Jun-14	9.9
7924	03-Jul-14	22.7
7924	23-Jun-14	4
7925	03-Jul-14	21.6
7925	23-Jun-14	5.1
7925	01-Jul-14	20.4
7925	26-Jun-14	12.2
7926	02-Dec-14	26.1
7926	02-Jul-14	24
7926	27-Jun-14	11.3
7926	23-Jun-14	4.3
7927	27-Jun-14	9.3
7927	02-Jul-14	19.3
7927	24-Jun-14	5.4
7928	25-Jul-14	31
7928	02-Jul-14	22.9
7928	24-Jun-14	7.9
7928	27-Jun-14	12.6
7929	27-Jun-14	14.1
7929	24-Jun-14	6
7929	02-Jul-14	24.4
7930	24-Jun-14	5.7
7930	27-Jun-14	12.7
7930	02-Jul-14	25.8
7931	27-Jun-14	11.7
7931	24-Jun-14	5.4
7935	05-Jul-14	24.5
7935	02-Dec-14	32.3
7935	28-Jun-14	14.3
7935	03-Jul-14	23.9
7935	04-Dec-14	27.8
7935	25-Jun-14	5.2
7936	03-Jul-14	17.5
7936	25-Jun-14	2.1
7936	28-Jun-14	8.4
7936	05-Jul-14	20.1
7937	05-Jul-14	25
7937	25-Jun-14	6
7937	03-Jul-14	22.8
7937	28-Jun-14	12.4
7938	06-Aug-14	28.1
7938	28-Jun-14	6.9
7938	03-Jul-14	16.7
7938	25-Jun-14	2.4
7938	05-Jul-14	19.4
7939	25-Jun-14	4.5
7939	28-Jun-14	9
7941	26-Jun-14	3.2
7942	04-Jul-14	23.5
7942	06-Jul-14	24.4
7942	29-Jun-14	14.7
7942	26-Jun-14	6.1
7942	06-Dec-14	29.2
7942	12-May-16	26.9
7943	04-Jul-14	21
7943	29-Jun-14	10.3
7943	26-Jun-14	3.6
7943	06-Jul-14	24.3
7944	29-Jun-14	12
7944	04-Jul-14	19.4
7944	06-Jul-14	21.1
7944	26-Jun-14	5.4
7945	06-Aug-14	25.1
7945	07-Aug-14	23.5
7945	04-Aug-14	25.5
7945	06-Jul-14	20.2
7945	26-Jun-14	4.5
7945	29-Jun-14	10.4
7945	17-Jul-14	23.5
7945	04-Jul-14	18.5
7946	03-Jul-14	10.2
7946	07-Jul-14	9.9
7946	01-Jul-14	9.1
7946	05-Jul-14	10.6
7946	26-Jun-14	7.8
7947	05-Jul-14	22.5
7947	22-Jun-16	27.3
7947	30-Jun-14	12.1
7947	14-Feb-15	29
7947	22-Jul-14	28.6
7947	09-Aug-15	28.8
7947	07-Jul-14	25.3
7947	27-Jun-14	5.6
7948	07-Jul-14	22.1
7948	30-Jun-14	7.5
7948	05-Jul-14	16.9
7948	27-Jun-14	2.4
7949	05-Jul-14	23.9
7949	27-Jun-14	4.4
7949	07-Jul-14	25.4
7949	30-Jun-14	11.9
7950	27-Jun-14	4.1
7950	05-Jul-14	17.5
7950	07-Jul-14	21.7
7950	30-Jun-14	8.9
7951	05-Jul-14	20.4
7951	27-Jun-14	5.4
7951	23-Jul-14	28.5
7951	07-Jul-14	22.8
7951	30-Jun-14	11.4
7952	27-Jun-14	4.2
7952	05-Jul-14	17.9
7952	30-Jun-14	10.3
7952	07-Jul-14	22.2
7954	30-Jun-14	5.5
7954	27-Jun-14	2.8
7955	27-Jun-14	3.6
7955	05-Jul-14	19.9
7955	07-Jul-14	23.2
7955	30-Jun-14	10.2
7956	05-Jul-14	21.3
7956	27-Jun-14	5.9
7956	30-Jun-14	10.7
7956	07-Jul-14	22.8
7957	27-Jun-14	2.7
7957	30-Jun-14	3.1
7958	21-Jul-14	25.3
7958	30-Jun-14	11.9
7958	07-Jul-14	24.3
7958	05-Jul-14	22.3
7958	17-Jul-14	25.9
7958	27-Jun-14	4.8
7959	07-Jul-14	24.2
7959	20-Jul-14	29
7959	24-Jul-14	27.3
7959	27-Jun-14	4.2
7959	05-Jul-14	21
7959	30-Jun-14	10.6
7960	07-Jul-14	25
7960	30-Jun-14	14.7
7960	27-Jun-14	5.8
7960	18-Jul-14	28
7960	05-Jul-14	22.4
7965	08-Jul-14	21
7965	06-Jul-14	19.3
7965	01-Jul-14	9.6
7965	28-Jun-14	5.1
7966	01-Jul-14	5.5
7966	28-Jun-14	3.4
7967	08-Jul-14	22.6
7967	06-Jul-14	21.1
7967	28-Jun-14	5.8
7967	01-Jul-14	11.6
7968	28-Jun-14	2.4
7969	01-Jul-14	12.5
7969	28-Jun-14	6
7969	20-Jul-14	28.7
7969	08-Jul-14	24.7
7969	06-Jul-14	23
7970	08-Jul-14	23.5
7970	28-Jun-14	4.6
7970	01-Jul-14	12.1
7970	06-Jul-14	22.1
7971	28-Jun-14	2.7
7971	01-Jul-14	4
7972	06-Jul-14	21.3
7972	28-Jun-14	4.7
7972	08-Jul-14	24
7972	24-Jul-14	29.5
7972	01-Jul-14	11.8
7976	06-Jul-14	18.9
7976	07-Jul-14	20.2
7976	09-Jul-14	22.4
7976	29-Jun-14	3.8
7976	02-Jul-14	10.1
7977	07-Jul-14	19.4
7977	06-Jul-14	19
7977	02-Jul-14	9
7977	09-Jul-14	24.3
7977	29-Jun-14	3.6
7978	09-Jul-14	22.9
7978	02-Jul-14	10
7978	06-Jul-14	17.5
7978	07-Jul-14	19.1
7978	29-Jun-14	3
7979	07-Jul-14	26.3
7979	02-Jul-14	14.4
7979	29-Jun-14	6.3
7979	09-Jul-14	23
7980	07-Jul-14	25.9
7980	02-Dec-14	27.1
7980	29-Jun-14	6.3
7980	02-Jul-14	14.8
7980	16-Feb-15	31.1
7980	09-Jul-14	25.4
7980	14-Feb-15	28.8
7981	29-Jun-14	2.5
7982	07-Jul-14	26.9
7982	09-Jul-14	24.3
7982	29-Jun-14	5.3
7982	02-Jul-14	12.6
7983	29-Jun-14	2.4
7983	02-Jul-14	2.8
7984	13-Feb-16	27.3
7984	06-Jul-14	20
7984	29-Jun-14	5
7984	13-Feb-16	30.9
7984	15-Feb-16	28.2
7984	17-Feb-15	30.3
7984	02-Jul-14	9
7984	07-Jul-14	20.6
7984	13-May-16	28.1
7984	09-Jul-14	24.3
7984	06-Dec-14	27.8
7985	29-Jun-14	4.3
7985	06-Jul-14	12.6
7985	07-Jul-14	11.8
7985	02-Jul-14	8.6
7985	09-Jul-14	17.4
7986	06-Jul-14	16.7
7986	29-Jun-14	3
7986	07-Jul-14	17.4
7986	09-Jul-14	21.7
7986	02-Jul-14	7.7
7987	03-Jul-14	8.7
7987	30-Jun-14	4
7987	10-Jul-14	11.3
7987	08-Jul-14	11.4
7988	10-Jul-14	16.7
7988	03-Jul-14	11.5
7988	30-Jun-14	5.5
7988	08-Jul-14	16
7989	08-Jul-14	21.3
7989	03-Jul-14	13.6
7989	10-Jul-14	20.7
7989	30-Jun-14	6.4
7990	03-Jul-14	11.8
7990	10-Jul-14	23.7
7990	30-Jun-14	3.8
7990	08-Jul-14	21.3
7990	06-Jul-14	19.2
7991	03-Jul-14	13.8
7991	06-Jul-14	20.8
7991	10-Jul-14	24.7
7991	30-Jun-14	5.8
7991	08-Jul-14	22.7
7992	08-Jul-14	21.4
7992	30-Jun-14	4.9
7992	10-Jul-14	23.3
7992	03-Jul-14	12.8
7992	06-Jul-14	19.6
7993	06-Jul-14	21.7
7993	10-Jul-14	23.9
7993	30-Jun-14	5.3
7993	08-Jul-14	22.8
7993	03-Jul-14	13.9
7994	10-Jul-14	19.8
7994	08-Jul-14	14.5
7994	06-Jul-14	12.3
7994	03-Jul-14	6.3
7994	30-Jun-14	2
7995	06-Jul-14	18.9
7995	08-Jul-14	21.2
7995	30-Jun-14	3.4
7995	10-Jul-14	23.9
7995	22-Jul-14	26.7
7995	03-Jul-14	10.3
7996	03-Jul-14	11.7
7996	08-Jul-14	20.3
7996	30-Jun-14	5
7996	10-Jul-14	20.6
7997	30-Jun-14	2
8001	09-Jul-14	14.2
8001	04-Jul-14	8
8001	11-Jul-14	13.3
8001	01-Jul-14	4.4
8001	15-Jul-14	14.3
8001	13-Jul-14	13.8
8001	17-Jul-14	17.8
8002	15-Jul-14	18.6
8002	11-Jul-14	15.6
8002	13-Jul-14	16.3
8002	01-Jul-14	4
8002	04-Jul-14	7.2
8002	09-Jul-14	13.4
8003	01-Jul-14	2.7
8003	09-Jul-14	9.9
8003	04-Jul-14	5.3
8003	11-Jul-14	12
8004	04-Jul-14	8.7
8004	01-Jul-14	4
8004	13-Jul-14	22.1
8004	09-Jul-14	16.6
8004	15-Jul-14	23.6
8004	11-Jul-14	19.8
8006	10-Jul-14	20.5
8006	06-Jul-14	13
8006	02-Jul-14	3.4
8006	12-Jul-14	21.1
8006	05-Jul-14	9.3
8007	05-Jul-14	9.9
8007	10-Jul-14	24.6
8007	02-Jul-14	2.5
8007	06-Jul-14	13.8
8007	12-Jul-14	24.7
8009	03-Jul-14	1.8
8010	03-Jul-14	4.6
8010	13-Jul-14	23.6
8010	06-Jul-14	12.3
8010	11-Jul-14	25.3
8011	13-Jul-14	22.2
8011	03-Jul-14	4.1
8011	11-Jul-14	23.1
8011	06-Jul-14	11.1
8012	06-Jul-14	8.6
8012	11-Jul-14	21.2
8012	03-Jul-14	3.4
8012	13-Jul-14	20.9
8013	13-Jul-14	19.9
8013	03-Jul-14	4.2
8013	15-Jul-14	21.6
8013	11-Jul-14	16.6
8013	17-Jul-14	22.1
8013	06-Jul-14	7.9
8014	15-Jul-14	22.2
8014	03-Jul-14	4
8014	11-Jul-14	20
8014	13-Jul-14	20.5
8014	06-Jul-14	9.3
8014	17-Jul-14	22
8015	04-Dec-14	28
8015	03-Jul-14	5
8015	11-Jul-14	18.5
8015	17-Jul-14	23.5
8015	06-Jul-14	9.7
8015	13-Jul-14	21.3
8015	15-Jul-14	23.1
8016	11-Jul-14	11.7
8016	06-Jul-14	8.1
8016	15-Jul-14	12.3
8016	03-Jul-14	4
8016	13-Jul-14	11.8
8016	17-Jul-14	14
8017	03-Jul-14	1.4
8017	11-Jul-14	7.1
8017	06-Jul-14	5.1
8020	10-Jul-14	16.9
8020	06-Jul-14	11
8020	08-Jul-14	13.2
8020	03-Jul-14	6.9
8021	01-Jul-14	25.5
8021	11-Jul-14	26.5
8022	07-Jul-14	9.8
8022	04-Jul-14	4.9
8022	14-Jul-14	17.7
8022	12-Jul-14	18.5
8023	12-Jul-14	23.3
8023	07-Jul-14	12.5
8023	14-Jul-14	23.2
8023	04-Jul-14	4.5
8024	07-Jul-14	5.5
8024	04-Jul-14	2.4
8025	07-Jul-14	7.7
8025	04-Jul-14	3.9
8025	12-Jul-14	10
8026	07-Jul-14	9.7
8026	04-Jul-14	4.1
8026	12-Jul-14	10.1
8035	07-Jul-14	2.6
8035	08-Jul-14	4.2
8035	16-Jul-14	24.2
8035	18-Jul-14	25.5
8035	11-Jul-14	13.6
8036	07-Jul-14	1.9
8036	08-Jul-14	2.4
8036	16-Jul-14	22.2
8036	11-Jul-14	9
8036	18-Jul-14	23.9
8037	07-Jul-14	4
8037	10-Jul-14	8.2
8037	17-Jul-14	26.4
8037	06-Aug-14	29.4
8037	15-Jul-14	20.6
8037	19-Jul-14	23.5
8038	07-Jul-14	3.7
8038	10-Jul-14	9.8
8038	15-Jul-14	22.8
8038	17-Jul-14	23.5
8044	10-Jul-14	4.6
8044	15-Jul-14	8.8
8044	17-Jul-14	8
8045	10-Jul-14	3.3
8046	10-Jul-14	4
8046	13-Jul-14	8.1
8047	10-Jul-14	2.4
8048	10-Jul-14	1.9
8049	18-Jul-14	20
8049	04-Dec-14	29.6
8049	20-Jul-14	21.7
8049	10-Jul-14	4
8049	13-Jul-14	8.1
8050	13-Jul-14	5.9
8050	10-Jul-14	2.9
8050	18-Jul-14	14.4
8050	20-Jul-14	18.4
8051	10-Jul-14	3.2
8051	20-Jul-14	23.3
8051	18-Jul-14	21.9
8051	13-Jul-14	9.2
8052	13-Jul-14	6.9
8052	10-Jul-14	4
8053	13-Jul-14	8.3
8053	20-Jul-14	19.9
8053	18-Jul-14	16.2
8053	10-Jul-14	4
8053	06-Aug-14	26.2
8054	18-Jul-14	24.4
8054	20-Jul-14	25.4
8054	10-Jul-14	6
8054	13-Jul-14	14.8
8055	07-Aug-14	28.4
8055	18-Feb-15	27.9
8055	15-Feb-15	27.9
8055	13-Jul-14	12.5
8055	04-Aug-14	28.8
8055	02-Dec-14	27.8
8055	10-Jul-14	4.5
8055	18-Jul-14	21.4
8055	20-Jul-14	22.4
8056	10-Jul-14	2.1
8057	09-Jul-14	24.5
8057	24-Jul-14	27.7
8058	09-Jul-14	9.5
8059	11-Jul-14	25
8059	24-Jul-14	31.2
8060	11-Jul-14	26.9
8060	07-Dec-14	29
8061	19-Jul-14	22.1
8061	14-Jul-14	11.5
8061	23-Jul-14	23.6
8061	11-Jul-14	5.2
8061	21-Jul-14	22.5
8061	25-Jul-14	23.9
8062	21-Jul-14	23.5
8062	14-Jul-14	10.1
8062	23-Jul-14	22.8
8062	11-Jul-14	4.8
8062	19-Jul-14	21.8
8062	25-Jul-14	23
8063	12-Feb-16	28.7
8063	05-Jul-15	29.4
8063	14-Jun-15	25.9
8063	05-Aug-15	27
8063	12-May-16	31
8063	21-Jul-14	23.6
8063	23-Jul-14	22.7
8063	11-Jul-14	4.2
8063	14-Jul-14	9.8
8063	19-Jul-14	20.1
8063	19-May-16	28.6
8064	23-Jul-14	18.2
8064	19-Jul-14	8.4
8064	21-Jul-14	13.8
8064	11-Jul-14	2.3
8064	25-Jul-14	20.6
8065	11-Jul-14	30
8066	12-Jul-14	29.7
8067	13-Jul-14	26.9
8068	13-Jul-14	24.6
8069	21-Jul-14	27
8069	20-Jul-14	26.3
8069	13-Jul-14	23.4
8070	23-Jul-14	24.2
8070	18-Jul-14	14.6
8070	13-Jul-14	3.8
8070	16-Jul-14	9.7
8070	21-Jul-14	21.8
8071	16-Jul-14	4.7
8071	13-Jul-14	2.2
8071	18-Jul-14	6.2
8072	16-Jul-14	7.7
8072	23-Jul-14	21.5
8072	13-Jul-14	3.4
8072	18-Jul-14	10.8
8072	21-Jul-14	17.9
8073	22-Jul-14	15.9
8073	17-Jul-14	7.9
8073	14-Jul-14	4.4
8073	07-Aug-14	28
8074	14-Jul-14	3.8
8074	22-Jul-14	16.4
8074	17-Jul-14	6.9
8075	17-Jul-14	5.1
8075	14-Jul-14	2.8
8076	14-Jul-14	2
8077	13-Jul-14	20.6
8077	15-Jul-14	23.8
8078	13-Jul-14	22.1
8078	15-Jul-14	24.4
8079	23-Jul-14	21.2
8079	25-Jul-14	23.7
8079	15-Jul-14	2.6
8079	18-Jul-14	6.9
8080	18-Jul-14	8.1
8080	15-Jul-14	5
8081	18-Jul-14	8.4
8081	15-Jul-14	5.4
8081	24-Jul-14	19.5
8081	22-Jul-14	14.8
8082	22-Jul-14	20.1
8082	18-Jul-14	13.4
8082	24-Jul-14	22.2
8082	15-Jul-14	7.2
8083	19-Jul-14	10.6
8083	16-Jul-14	4.7
8083	26-Jul-14	27.5
8083	24-Jul-14	25.4
8084	16-Jul-14	2.3
8085	16-Jul-14	4.2
8085	24-Jul-14	22.1
8085	19-Jul-14	10.7
8085	26-Jul-14	24
8086	24-Jul-14	23.4
8086	19-Jul-14	10
8086	16-Jul-14	4.5
8086	26-Jul-14	23.2
8087	19-Jul-14	3.4
8087	16-Jul-14	2.5
8088	24-Jul-14	16.7
8088	19-Jul-14	6.6
8088	16-Jul-14	3.6
8088	26-Jul-14	20.9
8089	16-Jul-14	3.5
8089	26-Jul-14	23
8089	19-Jul-14	8.2
8089	24-Jul-14	20
8090	19-Jul-14	10.7
8090	24-Jul-14	23.7
8090	16-Jul-14	4.6
8090	26-Jul-14	25.2
8092	16-Jul-14	25.5
8093	16-Jul-14	23.2
8094	16-Jul-14	28.1
8095	16-Jul-14	27.3
8096	17-Jul-14	1.9
8097	27-Jul-14	23.5
8097	25-Jul-14	17.5
8097	20-Jul-14	5.8
8097	17-Jul-14	2.4
8098	17-Jul-14	2.5
8099	04-Dec-14	27.3
8099	27-Jul-14	24.5
8099	20-Jul-14	8.9
8099	03-Dec-14	27.3
8099	25-Jul-14	21.9
8099	17-Jul-14	3.6
8100	27-Jul-14	24.4
8100	20-Jul-14	5.5
8100	25-Jul-14	19.4
8100	17-Jul-14	3.3
8101	17-Jul-14	1.8
8102	17-Jul-14	2.5
8103	17-Jul-14	4.4
8103	25-Jul-14	23
8103	27-Jul-14	27.5
8103	20-Jul-14	9.5
8104	17-Jul-14	2.5
8104	20-Jul-14	10.6
8105	17-Jul-14	4.5
8105	20-Jul-14	4.2
8106	17-Jul-14	2.5
8107	20-Jul-14	8
8107	17-Jul-14	3.2
8108	17-Jul-14	1.8
8110	20-Jul-14	9.9
8110	17-Jul-14	6.3
8111	25-Jul-14	23.9
8111	27-Jul-14	26
8111	20-Jul-14	10.3
8111	17-Jul-14	2.7
8112	17-Jul-14	4
8113	17-Jul-14	3.5
8113	25-Jul-14	25.2
8113	27-Jul-14	28
8113	20-Jul-14	10.1
8115	26-Jul-14	21.8
8115	18-Jul-14	4.3
8115	21-Jul-14	8.6
8115	28-Jul-14	22.5
8116	18-Jul-14	2.4
8117	21-Jul-14	9.3
8117	28-Jul-14	23.9
8117	26-Jul-14	22.2
8117	18-Jul-14	4.9
8118	18-Jul-14	3.3
8119	21-Jul-14	9.9
8119	28-Jul-14	26
8119	18-Jul-14	5.2
8119	26-Jul-14	24.5
8120	17-Feb-15	31.7
8120	21-Jul-14	10.5
8120	18-Jul-14	3.5
8120	26-Jul-14	26.5
8121	21-Jul-14	7.6
8121	18-Jul-14	2.8
8121	26-Jul-14	20.7
8122	18-Jul-14	2.8
8122	28-Jul-14	21.7
8122	21-Jul-14	7.3
8122	04-Aug-14	22.5
8122	26-Jul-14	19.1
8123	21-Jul-14	4.7
8123	18-Jul-14	2.9
8123	28-Jul-14	19.8
8123	26-Jul-14	15.2
8124	21-Jul-14	8.2
8124	26-Jul-14	20
8124	18-Jul-14	2.4
8124	28-Jul-14	21.1
8126	29-Jul-14	23.5
8126	27-Jul-14	21.8
8126	19-Jul-14	3.5
8126	22-Jul-14	8.2
8127	22-Jul-14	9.2
8127	19-Jul-14	2.7
8127	27-Jul-14	22.3
8127	29-Jul-14	22.5
8128	19-Jul-14	1.9
8128	29-Jul-14	22.9
8128	27-Jul-14	20
8128	22-Jul-14	7.7
8129	27-Jul-14	21.7
8129	22-Jul-14	9.6
8129	19-Jul-14	3.1
8129	29-Jul-14	23.3
8130	19-Jul-14	3.6
8130	27-Jul-14	19.3
8130	22-Jul-14	6.7
8130	29-Jul-14	23.1
8131	20-Jul-14	3.2
8140	20-Jul-14	27.5
8141	06-Aug-14	30.6
8141	20-Jul-14	29.5
8141	07-Dec-14	28.4
8142	20-Jul-14	25.7
8142	24-Jul-14	27.5
8143	21-Jul-14	3.6
8143	31-Jul-14	25
8143	29-Jul-14	24.4
8143	24-Jul-14	11
8143	28-Jul-14	23.2
8144	31-Jul-14	24.5
8144	28-Jul-14	23.6
8144	21-Jul-14	4.4
8144	24-Jul-14	12.5
8144	29-Jul-14	24.1
8145	29-Jul-14	22.2
8145	31-Jul-14	23.5
8145	21-Jul-14	2.3
8145	28-Jul-14	20.8
8145	24-Jul-14	9.8
8146	31-Jul-14	24.9
8146	29-Jul-14	22.6
8146	21-Jul-14	3.2
8146	24-Jul-14	9.8
8146	28-Jul-14	22.3
8147	24-Jul-14	10
8147	28-Jul-14	21.8
8147	21-Jul-14	3.3
8148	28-Jul-14	22.4
8148	21-Jul-14	3.3
8148	29-Jul-14	23.8
8148	31-Jul-14	25
8148	24-Jul-14	9.3
8149	21-Jul-14	2.8
8149	29-Jul-14	22.1
8149	28-Jul-14	20.2
8149	24-Jul-14	7.3
8149	31-Jul-14	25.9
8150	29-Jul-14	15.3
8150	24-Jul-14	5.3
8150	21-Jul-14	4.3
8151	21-Jul-14	4.8
8151	29-Jul-14	22.8
8151	24-Jul-14	8
8152	29-Jul-14	19.6
8152	21-Jul-14	4
8152	24-Jul-14	6.5
8153	24-Jul-14	4.4
8153	29-Jul-14	14.3
8153	21-Jul-14	3.5
8154	21-Jul-14	3.4
8155	21-Jul-14	2.6
8156	24-Jul-14	8.8
8156	21-Jul-14	2.3
8156	29-Jul-14	25.8
8156	31-Jul-14	29
8157	21-Jul-14	3.3
8157	24-Jul-14	11.2
8157	31-Jul-14	26.9
8157	29-Jul-14	25.6
8158	21-Jul-14	3.6
8158	06-Aug-14	27.3
8158	24-Jul-14	9
8158	31-Jul-14	28
8158	29-Jul-14	25.1
8159	21-Jul-14	1.8
8160	21-Jul-14	4.5
8160	26-Jul-14	18.4
8161	21-Jul-14	30.7
8162	22-Jul-14	20.5
8163	01-Aug-14	21.6
8163	25-Jul-14	11.2
8163	28-Jul-14	18.7
8163	30-Jul-14	25.8
8163	22-Jul-14	4
8164	30-Jul-14	24.3
8164	25-Jul-14	7
8164	01-Aug-14	21.4
8164	22-Jul-14	1.7
8164	28-Jul-14	15.4
8165	22-Jul-14	2.1
8168	02-Aug-14	22.9
8168	23-Jul-14	4.4
8168	26-Jul-14	12.5
8168	31-Jul-14	26.1
8169	31-Jul-14	24.8
8169	23-Jul-14	3.4
8169	02-Aug-14	24.2
8169	26-Jul-14	11.7
8170	23-Jul-14	3.2
8171	16-Feb-15	29.2
8171	31-Jul-14	23.3
8171	16-Feb-15	28.3
8171	23-Jul-14	2.3
8171	02-Aug-14	24.3
8171	26-Jul-14	9
8171	14-Feb-15	30
8175	01-Aug-14	19.4
8175	03-Aug-14	24.9
8175	24-Jul-14	3.1
8175	27-Jul-14	8
8176	14-Feb-15	30.4
8176	07-Dec-14	28.4
8176	16-Feb-15	28.5
8176	07-Dec-14	29.1
8176	24-Jul-14	1.9
8176	01-Aug-14	19.3
8176	04-Dec-14	31.2
8176	27-Jul-14	6.1
8176	03-Aug-14	24.7
8176	03-Dec-14	30.2
8177	27-Jul-14	9.8
8177	03-Aug-14	26.3
8177	24-Jul-14	3.2
8177	01-Aug-14	23.1
8178	24-Jul-14	4.7
8179	25-Jul-14	3.4
8179	24-Jul-14	3
8179	27-Jul-14	4.6
8180	01-Aug-14	20.8
8180	25-Jul-14	5.6
8180	03-Aug-14	21.7
8180	27-Jul-14	9.7
8180	24-Jul-14	4.6
8181	24-Jul-14	4.6
8186	23-Jul-14	25.8
8187	23-Jul-14	24.1
8187	24-Jul-14	24
8188	18-Feb-15	28.4
8188	15-Feb-15	26.8
8188	31-May-15	27.1
8188	19-Feb-15	27.3
8188	24-Jul-14	27.6
8189	25-Jul-14	28.4
8191	28-Jul-14	4.8
8191	25-Jul-14	2.9
8192	25-Jul-14	2.6
8192	28-Jul-14	4.3
8194	25-Jul-14	1.8
8195	25-Jul-14	2.5
8196	28-Jul-14	7.4
8196	25-Jul-14	2.7
8197	25-Jul-14	2
8197	27-Jul-14	3.3
8200	26-Jul-14	2.7
8200	03-Aug-14	16.9
8200	29-Jul-14	6.2
8200	05-Aug-14	21.5
8201	05-Aug-14	22.3
8201	03-Aug-14	21
8201	26-Jul-14	3.6
8201	29-Jul-14	7.2
8202	28-Jul-14	4.5
8202	29-Jul-14	7.4
8202	27-Jul-14	3
8202	03-Aug-14	14.2
8202	26-Jul-14	2.1
8202	05-Aug-14	18
8203	03-Aug-14	20.7
8203	26-Jul-14	2.3
8203	29-Jul-14	9.5
8203	28-Jul-14	6.2
8203	27-Jul-14	4.3
8203	05-Aug-14	24.5
8204	03-Aug-14	19.5
8204	26-Jul-14	3.1
8204	05-Aug-14	24
8204	29-Jul-14	6.6
8205	26-Jul-14	2.6
8205	29-Jul-14	3
8206	29-Jul-14	6.6
8206	03-Aug-14	16.8
8206	05-Aug-14	20.7
8206	27-Jul-14	2.5
8206	28-Jul-14	4
8207	28-Jul-14	3.6
8207	27-Jul-14	2.5
8207	04-Aug-14	17.7
8207	30-Jul-14	10.8
8207	06-Aug-14	20.6
8208	28-Jul-14	5.4
8208	27-Jul-14	3.9
8208	06-Aug-14	20.3
8208	30-Jul-14	13.7
8208	04-Aug-14	18.5
8209	04-Aug-14	18
8209	28-Jul-14	5.5
8209	30-Jul-14	13.2
8209	06-Aug-14	20.1
8209	27-Jul-14	4.1
8210	27-Jul-14	2.7
8211	27-Jul-14	6.5
8211	06-Aug-14	26.2
8211	04-Aug-14	25.1
8211	30-Jul-14	14
8212	04-Aug-14	17
8212	27-Jul-14	4.2
8212	30-Jul-14	7
8212	06-Aug-14	22.5
8213	04-Aug-14	21.9
8213	28-Jul-14	6.9
8213	27-Jul-14	5
8213	06-Aug-14	23.1
8213	30-Jul-14	16.1
8214	29-Jul-14	4.2
8214	28-Jul-14	2.4
8214	08-Aug-14	23.4
8214	06-Aug-14	25.1
8214	01-Aug-14	12.5
8217	30-Jul-14	26.1
8218	30-Jul-14	23
8219	30-Jul-14	24.2
8239	12-Aug-14	23.8
8239	02-Aug-14	4.2
8239	10-Aug-14	20.6
8239	05-Aug-14	9.2
8271	04-Aug-14	29.1
8272	13-Aug-14	20.4
8272	05-Aug-14	3
8272	08-Aug-14	9.2
8273	05-Aug-14	2.5
8273	08-Aug-14	8
8273	13-Aug-14	21.2
8274	05-Aug-14	4.6
8274	08-Aug-14	12.5
8274	13-Aug-14	25.1
8275	13-Aug-14	22.7
8275	05-Aug-14	4.6
8275	08-Aug-14	12.9
8275	02-Dec-14	30.2
8277	09-Aug-14	12.8
8277	14-Aug-14	26.7
8277	16-Aug-14	27
8277	06-Aug-14	5.9
8278	06-Aug-14	2
8279	06-Aug-14	2.9
8280	15-Aug-14	25.8
8280	17-Aug-14	25.4
8280	07-Aug-14	8
8280	10-Aug-14	16.4
8281	15-Aug-14	25.4
8281	10-Aug-14	13.6
8281	17-Aug-14	25.4
8281	07-Aug-14	5.1
8282	06-Aug-14	28.4
8284	08-Aug-14	27.6
8286	18-Aug-14	25.6
8286	10-Aug-14	4.5
8286	13-Aug-14	10.9
8287	18-Aug-14	23.2
8287	13-Aug-14	9.7
8287	10-Aug-14	4.8
8288	10-Aug-14	3.3
8288	18-Aug-14	21.4
8288	13-Aug-14	8
8289	10-Aug-14	2.1
8289	13-Aug-14	3.5
8293	12-Aug-14	5.7
8293	11-Aug-14	3.5
8293	19-Aug-14	22.4
8293	14-Aug-14	10.7
8294	12-Aug-14	4.2
8294	11-Aug-14	2.5
8294	14-Aug-14	8
8294	19-Aug-14	17.3
8295	11-Aug-14	3.6
8295	14-Aug-14	7.6
8295	19-Aug-14	19
8296	14-Aug-14	4
8296	11-Aug-14	3.4
8297	11-Aug-14	2.7
8297	14-Aug-14	5.4
8297	19-Aug-14	15.5
8298	12-Aug-14	2.1
8300	19-Jun-15	26.3
8300	02-Dec-14	26.3
8300	14-Feb-15	30
8300	08-Aug-16	30.4
8301	03-Dec-14	27.5
8301	02-Dec-14	27.3
8302	17-Feb-15	26.9
8302	18-Feb-15	27.8
8302	06-Dec-14	26.9
8303	14-Feb-15	25.7
8303	18-Feb-15	29
8303	14-Feb-15	28.5
8304	14-Feb-15	25.4
